id,MinAge,MaxAge,Taxon,Rotated Lat,Rotated Lon
3383,251.902,259.51,Millerinoides,-63.1595,-14.725
3246,254.14,259.51,Saurorictus,-60.8508,-19.3342
3240,254.14,259.51,Protorosaurus,26.351,18.5943
3239,254.14,259.51,Parasaurus,26.351,18.5943
3237,254.14,259.51,Captorhinus,-47.7841,17.7482
3187,264.28,266.9,Bashkyroleter,41.9725,35.9164
3188,264.28,266.9,Bashkyroleter,41.9725,35.9164
3189,264.28,266.9,Bashkyroleter,41.9725,35.9164
3184,256.8,264.28,Rautiania,45.4379,42.556
3183,256.8,264.28,Rautiania,45.4379,42.556
3182,254.14,259.51,Weigeltisaurus,27.6348,20.7124
3181,254.14,259.51,Weigeltisaurus,25.6133,22.3383
3180,254.14,259.51,Weigeltisaurus,25.6133,22.3383
3179,254.14,259.51,Weigeltisaurus,27.6348,20.7124
3178,251.902,259.51,Thadeosaurus,-50.092,31.3299
3165,251.902,259.51,Claudiosaurus,-47.6314,32.002
3166,251.902,259.51,Claudiosaurus,-47.6314,32.002
3167,251.902,259.51,Claudiosaurus,-47.6314,32.002
3168,251.902,259.51,Claudiosaurus,-47.6314,32.002
3169,251.902,259.51,Claudiosaurus,-47.6314,32.002
3170,251.902,259.51,Claudiosaurus,-47.6314,32.002
3171,251.902,259.51,Claudiosaurus,-47.6314,32.002
3172,251.902,259.51,Claudiosaurus,-47.6314,32.002
3173,251.902,259.51,Claudiosaurus,-47.6314,32.002
3174,251.902,259.51,Claudiosaurus,-47.6314,32.002
3175,251.902,259.51,Claudiosaurus,-47.6314,32.002
3176,251.902,259.51,Claudiosaurus,-47.6314,32.002
3177,251.902,259.51,Claudiosaurus,-47.6314,32.002
3164,251.902,259.51,Claudiosaurus,-47.6314,32.002
3163,251.902,259.51,Claudiosaurus,-47.6314,32.002
3162,251.902,259.51,Coelurosauravus,-50.092,31.3299
3160,251.902,259.51,Coelurosauravus,-50.092,31.3299
3161,251.902,259.51,Coelurosauravus,-50.092,31.3299
3157,264.28,266.9,Belebey,42.6534,40.3398
3158,264.28,266.9,Belebey,42.6534,40.3398
3159,264.28,266.9,Belebey,42.6534,40.3398
3150,259.51,264.28,Emeroleter,44.3876,33.3665
3151,259.51,264.28,Emeroleter,44.3876,33.3665
3152,259.51,264.28,Emeroleter,44.3876,33.3665
3153,259.51,264.28,Emeroleter,44.3876,33.3665
3154,259.51,264.28,Emeroleter,44.3876,33.3665
3155,259.51,264.28,Emeroleter,44.3876,33.3665
3156,259.51,264.28,Emeroleter,44.3876,33.3665
3149,264.28,266.9,Belebey,40.6921,38.7763
3147,254.14,259.51,Protorosaurus,27.6348,20.7124
3148,254.14,259.51,Protorosaurus,27.6348,20.7124
3146,254.14,259.51,Weigeltisaurus,27.6348,20.7124
3139,254.14,259.51,Weigeltisaurus,25.6133,22.3383
3134,254.14,259.51,Parasaurus,27.6348,20.7124
3133,254.14,259.51,Parasaurus,25.6133,22.3383
3132,254.14,259.51,Parasaurus,27.6348,20.7124
3119,254.14,259.51,Pareiasuchus,-63.1595,-14.725
3120,254.14,259.51,Pareiasuchus,-63.1595,-14.725
3121,254.14,259.51,Pareiasuchus,-63.1595,-14.725
3122,254.14,259.51,Pareiasuchus,-63.1595,-14.725
3123,254.14,259.51,Pareiasuchus,-63.1595,-14.725
3117,254.14,259.51,Parasaurus,25.6133,22.3383
3116,254.14,259.51,Parasaurus,25.6133,22.3383
3115,254.14,259.51,Protorosaurus,25.6133,22.3383
3114,254.14,259.51,Coelurosauravus,27.6348,20.7124
3083,264.28,273.01,Nyctiphruretus,42.6876,20.3569
3084,264.28,273.01,Nyctiphruretus,42.6876,20.3569
3085,264.28,273.01,Nyctiphruretus,42.6876,20.3569
3086,264.28,273.01,Nyctiphruretus,42.6876,20.3569
3082,264.28,273.01,Macroleter,2.6894,-35.9903
3081,254.14,259.51,Pareiasuchus,-47.7841,17.7482
3080,256.8,259.51,Archosaurus,43.0752,31.5453
3079,256.8,259.51,Obirkovia,43.0752,31.5453
3078,256.8,259.51,Archosaurus,43.0752,31.5453
3077,256.8,259.51,Archosaurus,46.3931,34.7617
3076,256.8,259.51,Kinelia,45.4027,42.4526
3038,254.14,259.51,Adelosaurus,26.1672,12.925
3036,264.28,266.9,Rhipaeosaurus,41.9725,35.9164
3006,251.902,259.51,Youngina,-63.1595,-14.725
3007,251.902,259.51,Youngina,-63.1595,-14.725
3003,251.902,259.51,Youngina,-60.8508,-19.3342
2998,254.14,259.51,Youngina,-60.8508,-19.3342
2999,254.14,259.51,Youngina,-60.8508,-19.3342
3000,254.14,259.51,Youngina,-60.8508,-19.3342
3001,254.14,259.51,Youngina,-60.8508,-19.3342
3002,254.14,259.51,Youngina,-60.8508,-19.3342
2996,259.51,264.28,Eunotosaurus,-61.1258,-18.7679
2997,259.51,264.28,Eunotosaurus,-61.1258,-18.7679
2937,254.14,259.51,Arganaceras,5.1372,-1.0131
2936,259.51,264.28,Australothyris,-62.7516,-22.8072
2927,259.51,264.28,Deltavjatia,44.3876,33.3665
2928,259.51,264.28,Deltavjatia,44.3876,33.3665
2929,259.51,264.28,Deltavjatia,44.3876,33.3665
2930,259.51,264.28,Deltavjatia,44.3876,33.3665
2931,259.51,264.28,Deltavjatia,44.3876,33.3665
2932,259.51,264.28,Deltavjatia,44.3876,33.3665
2933,259.51,264.28,Deltavjatia,44.3876,33.3665
2934,259.51,264.28,Deltavjatia,44.3876,33.3665
2935,259.51,264.28,Deltavjatia,44.3876,33.3665
2911,259.51,264.28,Broomia,-65.1824,-18.1919
2910,259.51,264.28,Broomia,-62.7516,-22.8072
2909,251.902,259.51,Millerosaurus,-60.8508,-19.3342
2908,251.902,259.51,Milleretta,-60.8508,-19.3342
2904,251.902,259.51,Millerosaurus,-60.8508,-19.3342
2846,259.51,264.28,Eunotosaurus,-62.7516,-22.8072
2847,259.51,264.28,Eunotosaurus,-62.7516,-22.8072
2625,259.51,264.28,Eunotosaurus,-65.1824,-18.1919
2621,251.902,259.51,Coelurosauravus,-47.6314,32.002
2611,251.902,259.51,Barasaurus,-47.6314,32.002
2612,251.902,259.51,Barasaurus,-47.6314,32.002
2613,251.902,259.51,Barasaurus,-47.6314,32.002
2614,251.902,259.51,Barasaurus,-47.6314,32.002
2615,251.902,259.51,Barasaurus,-47.6314,32.002
2616,251.902,259.51,Barasaurus,-47.6314,32.002
2617,251.902,259.51,Barasaurus,-47.6314,32.002
2618,251.902,259.51,Barasaurus,-47.6314,32.002
2619,251.902,259.51,Barasaurus,-47.6314,32.002
2620,251.902,259.51,Barasaurus,-47.6314,32.002
2608,251.902,259.51,Acerosodontosaurus,-50.092,31.3299
2607,251.902,259.51,Owenetta,-60.8508,-19.3342
2606,254.14,259.51,Owenetta,-63.1595,-14.725
2605,259.51,264.28,Eunotosaurus,-62.7516,-22.8072
2604,259.51,264.28,Eunotosaurus,-62.7516,-22.8072
2603,259.51,264.28,Eunotosaurus,-62.7516,-22.8072
2549,259.51,264.28,Scutosaurus,43.046,36.2856
2550,259.51,264.28,Scutosaurus,43.046,36.2856
2551,259.51,264.28,Scutosaurus,43.046,36.2856
2548,264.28,273.01,Lanthaniscus,42.6876,20.3569
2537,256.8,264.28,Scutosaurus,44.0349,28.9755
2536,256.8,264.28,Scutosaurus,44.0349,28.9755
2535,256.8,264.28,Scutosaurus,44.0349,28.9755
2534,256.8,264.28,Scutosaurus,44.0349,28.9755
2533,256.8,264.28,Scutosaurus,44.0349,28.9755
2522,256.8,264.28,Scutosaurus,44.0349,28.9755
2513,256.8,264.28,Scutosaurus,44.0349,28.9755
2514,256.8,264.28,Scutosaurus,44.0349,28.9755
2515,256.8,264.28,Scutosaurus,44.0349,28.9755
2516,256.8,264.28,Scutosaurus,44.0349,28.9755
2517,256.8,264.28,Scutosaurus,44.0349,28.9755
2518,256.8,264.28,Scutosaurus,44.0349,28.9755
2519,256.8,264.28,Scutosaurus,44.0349,28.9755
2520,256.8,264.28,Scutosaurus,44.0349,28.9755
2521,256.8,264.28,Scutosaurus,44.0349,28.9755
2512,256.8,264.28,Obirkovia,42.4577,27.584
2510,254.14,259.51,Protorosaurus,25.6133,22.3383
2508,254.14,259.51,Protorosaurus,25.6133,22.3383
2509,254.14,259.51,Protorosaurus,25.6133,22.3383
2507,254.14,259.51,Protorosaurus,27.6348,20.7124
2506,254.14,259.51,Protorosaurus,25.6133,22.3383
2505,254.14,259.51,Parasaurus,25.6133,22.3383
2503,259.51,264.28,Bradysaurus,-62.7516,-22.8072
2502,259.51,264.28,Bradysaurus,-62.7516,-22.8072
2501,259.51,264.28,Bradysaurus,-62.7516,-22.8072
2500,259.51,264.28,Bradysaurus,-62.7516,-22.8072
2499,259.51,264.28,Bradysaurus,-62.7516,-22.8072
2498,259.51,264.28,Bradysaurus,-62.7516,-22.8072
2497,259.51,264.28,Bradysaurus,-62.7516,-22.8072
2496,259.51,264.28,Bradysaurus,-62.7516,-22.8072
2495,259.51,264.28,Bradysaurus,-62.7516,-22.8072
2493,259.51,264.28,Bradysaurus,-62.7516,-22.8072
2494,259.51,264.28,Bradysaurus,-62.7516,-22.8072
2492,259.51,264.28,Bradysaurus,-62.7516,-22.8072
2186,251.902,259.51,Youngina,-60.8508,-19.3342
1749,254.14,259.51,Galesphyrus,-58.4754,-23.4715
1748,254.14,259.51,Galesphyrus,-61.365,-10.9827
1715,251.902,259.51,Gansurhinus,38.4457,118.0116
1366,254.14,259.51,Protorosaurus,26.1672,12.925
1365,254.14,259.51,Protorosaurus,26.1672,12.925
1364,259.51,264.28,Eorasaurus,43.046,36.2856
1363,254.14,259.51,Aenigmastropheus,-47.7841,17.7482
1295,251.902,259.51,Spondylolestes,-63.1595,-14.725
1294,251.902,259.51,Youngina,-63.1595,-14.725
1293,251.902,259.51,Youngina,-63.1595,-14.725
1292,251.902,259.51,Youngina,-63.1595,-14.725
1291,251.902,259.51,Youngina,-60.8508,-19.3342
1290,251.902,259.51,Youngina,-60.8508,-19.3342
1289,251.902,259.51,Pareiasaurus,-60.8508,-19.3342
1288,251.902,259.51,Youngina,-60.8508,-19.3342
1286,251.902,259.51,Youngina,-63.1595,-14.725
1287,251.902,259.51,Youngina,-63.1595,-14.725
1284,251.902,259.51,Saurosternon,-63.1595,-14.725
980,251.902,259.51,Hovasaurus,-50.092,31.3299
981,251.902,259.51,Hovasaurus,-50.092,31.3299
982,251.902,259.51,Hovasaurus,-50.092,31.3299
983,251.902,259.51,Hovasaurus,-50.092,31.3299
984,251.902,259.51,Hovasaurus,-50.092,31.3299
985,251.902,259.51,Hovasaurus,-50.092,31.3299
986,251.902,259.51,Hovasaurus,-50.092,31.3299
987,251.902,259.51,Hovasaurus,-50.092,31.3299
988,251.902,259.51,Hovasaurus,-50.092,31.3299
989,251.902,259.51,Hovasaurus,-50.092,31.3299
990,251.902,259.51,Hovasaurus,-50.092,31.3299
991,251.902,259.51,Hovasaurus,-50.092,31.3299
992,251.902,259.51,Hovasaurus,-50.092,31.3299
993,251.902,259.51,Hovasaurus,-50.092,31.3299
994,251.902,259.51,Hovasaurus,-50.092,31.3299
995,251.902,259.51,Hovasaurus,-50.092,31.3299
996,251.902,259.51,Hovasaurus,-50.092,31.3299
997,251.902,259.51,Hovasaurus,-50.092,31.3299
998,251.902,259.51,Hovasaurus,-50.092,31.3299
999,251.902,259.51,Hovasaurus,-50.092,31.3299
1000,251.902,259.51,Hovasaurus,-50.092,31.3299
1001,251.902,259.51,Hovasaurus,-50.092,31.3299
1002,251.902,259.51,Hovasaurus,-50.092,31.3299
1003,251.902,259.51,Hovasaurus,-50.092,31.3299
1004,251.902,259.51,Hovasaurus,-50.092,31.3299
1005,251.902,259.51,Hovasaurus,-50.092,31.3299
1006,251.902,259.51,Hovasaurus,-50.092,31.3299
1007,251.902,259.51,Hovasaurus,-50.092,31.3299
1008,251.902,259.51,Hovasaurus,-50.092,31.3299
1009,251.902,259.51,Hovasaurus,-50.092,31.3299
1010,251.902,259.51,Hovasaurus,-50.092,31.3299
1011,251.902,259.51,Hovasaurus,-50.092,31.3299
1012,251.902,259.51,Hovasaurus,-50.092,31.3299
1013,251.902,259.51,Hovasaurus,-50.092,31.3299
1014,251.902,259.51,Hovasaurus,-50.092,31.3299
1015,251.902,259.51,Hovasaurus,-50.092,31.3299
1016,251.902,259.51,Hovasaurus,-50.092,31.3299
1017,251.902,259.51,Hovasaurus,-50.092,31.3299
1018,251.902,259.51,Hovasaurus,-50.092,31.3299
1019,251.902,259.51,Hovasaurus,-50.092,31.3299
1020,251.902,259.51,Hovasaurus,-50.092,31.3299
1021,251.902,259.51,Hovasaurus,-50.092,31.3299
1022,251.902,259.51,Hovasaurus,-50.092,31.3299
1023,251.902,259.51,Hovasaurus,-50.092,31.3299
1024,251.902,259.51,Hovasaurus,-50.092,31.3299
1025,251.902,259.51,Hovasaurus,-50.092,31.3299
1026,251.902,259.51,Hovasaurus,-50.092,31.3299
1027,251.902,259.51,Hovasaurus,-50.092,31.3299
1028,251.902,259.51,Hovasaurus,-50.092,31.3299
1029,251.902,259.51,Hovasaurus,-50.092,31.3299
1030,251.902,259.51,Hovasaurus,-50.092,31.3299
1031,251.902,259.51,Hovasaurus,-50.092,31.3299
1032,251.902,259.51,Hovasaurus,-50.092,31.3299
1033,251.902,259.51,Hovasaurus,-50.092,31.3299
1034,251.902,259.51,Hovasaurus,-50.092,31.3299
1035,251.902,259.51,Hovasaurus,-50.092,31.3299
1036,251.902,259.51,Hovasaurus,-50.092,31.3299
1037,251.902,259.51,Hovasaurus,-50.092,31.3299
1038,251.902,259.51,Hovasaurus,-50.092,31.3299
1039,251.902,259.51,Hovasaurus,-50.092,31.3299
1040,251.902,259.51,Hovasaurus,-50.092,31.3299
1041,251.902,259.51,Hovasaurus,-50.092,31.3299
1042,251.902,259.51,Hovasaurus,-50.092,31.3299
1043,251.902,259.51,Hovasaurus,-50.092,31.3299
1044,251.902,259.51,Hovasaurus,-50.092,31.3299
1045,251.902,259.51,Hovasaurus,-50.092,31.3299
1046,251.902,259.51,Hovasaurus,-50.092,31.3299
1047,251.902,259.51,Hovasaurus,-50.092,31.3299
1048,251.902,259.51,Hovasaurus,-50.092,31.3299
1049,251.902,259.51,Hovasaurus,-50.092,31.3299
1050,251.902,259.51,Hovasaurus,-50.092,31.3299
1051,251.902,259.51,Hovasaurus,-50.092,31.3299
1052,251.902,259.51,Hovasaurus,-50.092,31.3299
1053,251.902,259.51,Hovasaurus,-50.092,31.3299
1054,251.902,259.51,Hovasaurus,-50.092,31.3299
1055,251.902,259.51,Hovasaurus,-50.092,31.3299
1056,251.902,259.51,Hovasaurus,-50.092,31.3299
1057,251.902,259.51,Hovasaurus,-50.092,31.3299
1058,251.902,259.51,Hovasaurus,-50.092,31.3299
1059,251.902,259.51,Hovasaurus,-50.092,31.3299
1060,251.902,259.51,Hovasaurus,-50.092,31.3299
1061,251.902,259.51,Hovasaurus,-50.092,31.3299
1062,251.902,259.51,Hovasaurus,-50.092,31.3299
1063,251.902,259.51,Hovasaurus,-50.092,31.3299
1064,251.902,259.51,Hovasaurus,-50.092,31.3299
1065,251.902,259.51,Hovasaurus,-50.092,31.3299
1066,251.902,259.51,Hovasaurus,-50.092,31.3299
1067,251.902,259.51,Hovasaurus,-50.092,31.3299
1068,251.902,259.51,Hovasaurus,-50.092,31.3299
1069,251.902,259.51,Hovasaurus,-50.092,31.3299
1070,251.902,259.51,Hovasaurus,-50.092,31.3299
1071,251.902,259.51,Hovasaurus,-50.092,31.3299
1072,251.902,259.51,Hovasaurus,-50.092,31.3299
1073,251.902,259.51,Hovasaurus,-50.092,31.3299
1074,251.902,259.51,Hovasaurus,-50.092,31.3299
1075,251.902,259.51,Hovasaurus,-50.092,31.3299
1076,251.902,259.51,Hovasaurus,-50.092,31.3299
1077,251.902,259.51,Hovasaurus,-50.092,31.3299
1078,251.902,259.51,Hovasaurus,-50.092,31.3299
1079,251.902,259.51,Hovasaurus,-50.092,31.3299
1080,251.902,259.51,Hovasaurus,-50.092,31.3299
1081,251.902,259.51,Hovasaurus,-50.092,31.3299
1082,251.902,259.51,Hovasaurus,-50.092,31.3299
1083,251.902,259.51,Hovasaurus,-50.092,31.3299
1084,251.902,259.51,Hovasaurus,-50.092,31.3299
1085,251.902,259.51,Hovasaurus,-50.092,31.3299
1086,251.902,259.51,Hovasaurus,-50.092,31.3299
1087,251.902,259.51,Hovasaurus,-50.092,31.3299
1088,251.902,259.51,Hovasaurus,-50.092,31.3299
1089,251.902,259.51,Hovasaurus,-50.092,31.3299
1090,251.902,259.51,Hovasaurus,-50.092,31.3299
1091,251.902,259.51,Hovasaurus,-50.092,31.3299
1092,251.902,259.51,Hovasaurus,-50.092,31.3299
1093,251.902,259.51,Hovasaurus,-50.092,31.3299
1094,251.902,259.51,Hovasaurus,-50.092,31.3299
1095,251.902,259.51,Hovasaurus,-50.092,31.3299
1096,251.902,259.51,Hovasaurus,-50.092,31.3299
1097,251.902,259.51,Hovasaurus,-50.092,31.3299
1098,251.902,259.51,Hovasaurus,-50.092,31.3299
1099,251.902,259.51,Hovasaurus,-50.092,31.3299
1100,251.902,259.51,Hovasaurus,-50.092,31.3299
1101,251.902,259.51,Hovasaurus,-50.092,31.3299
1102,251.902,259.51,Hovasaurus,-50.092,31.3299
1103,251.902,259.51,Hovasaurus,-50.092,31.3299
1104,251.902,259.51,Hovasaurus,-50.092,31.3299
1105,251.902,259.51,Hovasaurus,-50.092,31.3299
1106,251.902,259.51,Hovasaurus,-50.092,31.3299
1107,251.902,259.51,Hovasaurus,-50.092,31.3299
1108,251.902,259.51,Hovasaurus,-50.092,31.3299
1109,251.902,259.51,Hovasaurus,-50.092,31.3299
1110,251.902,259.51,Hovasaurus,-50.092,31.3299
1111,251.902,259.51,Hovasaurus,-50.092,31.3299
1112,251.902,259.51,Hovasaurus,-50.092,31.3299
1113,251.902,259.51,Hovasaurus,-50.092,31.3299
1114,251.902,259.51,Hovasaurus,-50.092,31.3299
1115,251.902,259.51,Hovasaurus,-50.092,31.3299
1116,251.902,259.51,Hovasaurus,-50.092,31.3299
1117,251.902,259.51,Hovasaurus,-50.092,31.3299
1118,251.902,259.51,Hovasaurus,-50.092,31.3299
1119,251.902,259.51,Hovasaurus,-50.092,31.3299
1120,251.902,259.51,Hovasaurus,-50.092,31.3299
1121,251.902,259.51,Hovasaurus,-50.092,31.3299
1122,251.902,259.51,Hovasaurus,-50.092,31.3299
1123,251.902,259.51,Hovasaurus,-50.092,31.3299
1124,251.902,259.51,Hovasaurus,-50.092,31.3299
1125,251.902,259.51,Hovasaurus,-50.092,31.3299
1126,251.902,259.51,Hovasaurus,-50.092,31.3299
1127,251.902,259.51,Hovasaurus,-50.092,31.3299
1128,251.902,259.51,Hovasaurus,-50.092,31.3299
1129,251.902,259.51,Hovasaurus,-50.092,31.3299
1130,251.902,259.51,Hovasaurus,-50.092,31.3299
1131,251.902,259.51,Hovasaurus,-50.092,31.3299
1132,251.902,259.51,Hovasaurus,-50.092,31.3299
1133,251.902,259.51,Hovasaurus,-50.092,31.3299
1134,251.902,259.51,Hovasaurus,-50.092,31.3299
1135,251.902,259.51,Hovasaurus,-50.092,31.3299
1136,251.902,259.51,Hovasaurus,-50.092,31.3299
1137,251.902,259.51,Hovasaurus,-50.092,31.3299
1138,251.902,259.51,Hovasaurus,-50.092,31.3299
1139,251.902,259.51,Hovasaurus,-50.092,31.3299
1140,251.902,259.51,Hovasaurus,-50.092,31.3299
1141,251.902,259.51,Hovasaurus,-50.092,31.3299
1142,251.902,259.51,Hovasaurus,-50.092,31.3299
1143,251.902,259.51,Hovasaurus,-50.092,31.3299
1144,251.902,259.51,Hovasaurus,-50.092,31.3299
1145,251.902,259.51,Hovasaurus,-50.092,31.3299
1146,251.902,259.51,Hovasaurus,-50.092,31.3299
1147,251.902,259.51,Hovasaurus,-50.092,31.3299
1148,251.902,259.51,Hovasaurus,-50.092,31.3299
1149,251.902,259.51,Hovasaurus,-50.092,31.3299
1150,251.902,259.51,Hovasaurus,-50.092,31.3299
1151,251.902,259.51,Hovasaurus,-50.092,31.3299
1152,251.902,259.51,Hovasaurus,-50.092,31.3299
1153,251.902,259.51,Hovasaurus,-50.092,31.3299
1154,251.902,259.51,Hovasaurus,-50.092,31.3299
1155,251.902,259.51,Hovasaurus,-50.092,31.3299
1156,251.902,259.51,Hovasaurus,-50.092,31.3299
1157,251.902,259.51,Hovasaurus,-50.092,31.3299
1158,251.902,259.51,Hovasaurus,-50.092,31.3299
1159,251.902,259.51,Hovasaurus,-50.092,31.3299
1160,251.902,259.51,Hovasaurus,-50.092,31.3299
1161,251.902,259.51,Hovasaurus,-50.092,31.3299
1162,251.902,259.51,Hovasaurus,-50.092,31.3299
1163,251.902,259.51,Hovasaurus,-50.092,31.3299
1164,251.902,259.51,Hovasaurus,-50.092,31.3299
1165,251.902,259.51,Hovasaurus,-50.092,31.3299
1166,251.902,259.51,Hovasaurus,-50.092,31.3299
1167,251.902,259.51,Hovasaurus,-50.092,31.3299
1168,251.902,259.51,Hovasaurus,-50.092,31.3299
1169,251.902,259.51,Hovasaurus,-50.092,31.3299
1170,251.902,259.51,Hovasaurus,-50.092,31.3299
1171,251.902,259.51,Hovasaurus,-50.092,31.3299
1172,251.902,259.51,Hovasaurus,-50.092,31.3299
1173,251.902,259.51,Hovasaurus,-50.092,31.3299
1174,251.902,259.51,Hovasaurus,-50.092,31.3299
1175,251.902,259.51,Hovasaurus,-50.092,31.3299
1176,251.902,259.51,Hovasaurus,-50.092,31.3299
1177,251.902,259.51,Hovasaurus,-50.092,31.3299
1178,251.902,259.51,Hovasaurus,-50.092,31.3299
1179,251.902,259.51,Hovasaurus,-50.092,31.3299
1180,251.902,259.51,Hovasaurus,-50.092,31.3299
1181,251.902,259.51,Hovasaurus,-50.092,31.3299
1182,251.902,259.51,Hovasaurus,-50.092,31.3299
1183,251.902,259.51,Hovasaurus,-50.092,31.3299
1184,251.902,259.51,Hovasaurus,-50.092,31.3299
1185,251.902,259.51,Hovasaurus,-50.092,31.3299
1186,251.902,259.51,Hovasaurus,-50.092,31.3299
1187,251.902,259.51,Hovasaurus,-50.092,31.3299
1188,251.902,259.51,Hovasaurus,-50.092,31.3299
1189,251.902,259.51,Hovasaurus,-50.092,31.3299
1190,251.902,259.51,Hovasaurus,-50.092,31.3299
1191,251.902,259.51,Hovasaurus,-50.092,31.3299
1192,251.902,259.51,Hovasaurus,-50.092,31.3299
1193,251.902,259.51,Hovasaurus,-50.092,31.3299
1194,251.902,259.51,Hovasaurus,-50.092,31.3299
1195,251.902,259.51,Hovasaurus,-50.092,31.3299
1196,251.902,259.51,Hovasaurus,-50.092,31.3299
1197,251.902,259.51,Hovasaurus,-50.092,31.3299
1198,251.902,259.51,Hovasaurus,-50.092,31.3299
1199,251.902,259.51,Hovasaurus,-50.092,31.3299
1200,251.902,259.51,Hovasaurus,-50.092,31.3299
1201,251.902,259.51,Hovasaurus,-50.092,31.3299
1202,251.902,259.51,Hovasaurus,-50.092,31.3299
1203,251.902,259.51,Hovasaurus,-50.092,31.3299
1204,251.902,259.51,Hovasaurus,-50.092,31.3299
1205,251.902,259.51,Hovasaurus,-50.092,31.3299
1206,251.902,259.51,Hovasaurus,-50.092,31.3299
1207,251.902,259.51,Hovasaurus,-50.092,31.3299
1208,251.902,259.51,Hovasaurus,-50.092,31.3299
1209,251.902,259.51,Hovasaurus,-50.092,31.3299
1210,251.902,259.51,Hovasaurus,-50.092,31.3299
1211,251.902,259.51,Hovasaurus,-50.092,31.3299
1212,251.902,259.51,Hovasaurus,-50.092,31.3299
1213,251.902,259.51,Hovasaurus,-50.092,31.3299
1214,251.902,259.51,Hovasaurus,-50.092,31.3299
1215,251.902,259.51,Hovasaurus,-50.092,31.3299
1216,251.902,259.51,Hovasaurus,-50.092,31.3299
1217,251.902,259.51,Hovasaurus,-50.092,31.3299
1218,251.902,259.51,Hovasaurus,-50.092,31.3299
1219,251.902,259.51,Hovasaurus,-50.092,31.3299
1220,251.902,259.51,Hovasaurus,-50.092,31.3299
1221,251.902,259.51,Hovasaurus,-50.092,31.3299
1222,251.902,259.51,Hovasaurus,-50.092,31.3299
1223,251.902,259.51,Hovasaurus,-50.092,31.3299
1224,251.902,259.51,Hovasaurus,-50.092,31.3299
1225,251.902,259.51,Hovasaurus,-50.092,31.3299
1226,251.902,259.51,Hovasaurus,-50.092,31.3299
1227,251.902,259.51,Hovasaurus,-50.092,31.3299
1228,251.902,259.51,Hovasaurus,-50.092,31.3299
1229,251.902,259.51,Hovasaurus,-50.092,31.3299
1230,251.902,259.51,Hovasaurus,-50.092,31.3299
1231,251.902,259.51,Hovasaurus,-50.092,31.3299
1232,251.902,259.51,Hovasaurus,-50.092,31.3299
1233,251.902,259.51,Hovasaurus,-50.092,31.3299
1234,251.902,259.51,Hovasaurus,-50.092,31.3299
1235,251.902,259.51,Hovasaurus,-50.092,31.3299
1236,251.902,259.51,Hovasaurus,-50.092,31.3299
1237,251.902,259.51,Hovasaurus,-50.092,31.3299
1238,251.902,259.51,Hovasaurus,-50.092,31.3299
1239,251.902,259.51,Hovasaurus,-50.092,31.3299
1240,251.902,259.51,Hovasaurus,-50.092,31.3299
1241,251.902,259.51,Hovasaurus,-50.092,31.3299
1242,251.902,259.51,Hovasaurus,-50.092,31.3299
1243,251.902,259.51,Hovasaurus,-50.092,31.3299
