Species	Status	min_age	max_age
Rioarribasuchus	extinct	208.5	227.0
Shuvosaurus	extinct	208.5	227.0
Shuvosaurus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Hesperosuchus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Eudimorphodon	extinct	208.5	227.0
Coloradisaurus	extinct	208.5	227.0
Riojasaurus	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Krzyzanowskisaurus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Scutarx	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Acaenasuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Shuvosaurus	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Eucoelophysis	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Sacisaurus	extinct	208.5	227.0
Guaibasaurus	extinct	208.5	227.0
Guaibasaurus	extinct	208.5	227.0
Grallator	extinct	208.5	227.0
Kholumolumo	extinct	208.5	227.0
Kholumolumo	extinct	208.5	227.0
Kholumolumo	extinct	208.5	227.0
Kholumolumo	extinct	208.5	227.0
Kholumolumo	extinct	208.5	227.0
Kholumolumo	extinct	208.5	227.0
Kholumolumo	extinct	208.5	227.0
Lessemsaurus	extinct	208.5	227.0
Lessemsaurus	extinct	208.5	227.0
Lessemsaurus	extinct	208.5	227.0
Tecovasaurus	extinct	208.5	227.0
Tecovasaurus	extinct	208.5	227.0
Lucianosaurus	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Vancleavea	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Shuvosaurus	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Trilophosaurus	extinct	208.5	227.0
Riojasaurus	extinct	208.5	227.0
Technosaurus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Protoavis	extinct	208.5	227.0
Protoavis	extinct	208.5	227.0
Protoavis	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Trilophosaurus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Crosbysaurus	extinct	208.5	227.0
Crosbysaurus	extinct	208.5	227.0
Rutiodon	extinct	208.5	227.0
Poposaurus	extinct	208.5	227.0
Desmatosuchus	extinct	208.5	227.0
Stagonolepis	extinct	208.5	227.0
Trilophosaurus	extinct	208.5	227.0
Crosbysaurus	extinct	208.5	227.0
Crosbysaurus	extinct	208.5	227.0
Diphydontosaurus	extinct	208.5	227.0
Planocephalosaurus	extinct	208.5	227.0
Fraserosphenodon	extinct	208.5	227.0
Trilophosaurus	extinct	208.5	227.0
Protecovasaurus	extinct	208.5	227.0
Crosbysaurus	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Paleollanosaurus	extinct	208.5	227.0
Trilophosaurus	extinct	208.5	227.0
Protecovasaurus	extinct	208.5	227.0
Protecovasaurus	extinct	208.5	227.0
Crosbysaurus	extinct	208.5	227.0
Crosbysaurus	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Tecovasaurus	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Rioarribasuchus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Erpetosuchus	extinct	208.5	227.0
Shuvosaurus	extinct	208.5	227.0
Shuvosaurus	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Plateosaurus	extinct	208.5	227.0
Plateosaurus	extinct	208.5	227.0
Plateosaurus	extinct	208.5	227.0
Teyumbaita	extinct	208.5	227.0
Dromomeron	extinct	208.5	227.0
Dromomeron	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Rioarribasuchus	extinct	208.5	227.0
Vivaron	extinct	208.5	227.0
Desmatosuchus	extinct	208.5	227.0
Desmatosuchus	extinct	208.5	227.0
Stagonolepis	extinct	208.5	227.0
Tecovasuchus	extinct	208.5	227.0
Stagonolepis	extinct	208.5	227.0
Plateosaurus	extinct	208.5	227.0
Tanytrachelos	extinct	208.5	227.0
Colobops	extinct	208.5	227.0
Libognathus	extinct	208.5	227.0
Crosbysaurus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Coelophysis	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Redondasuchus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Shuvosaurus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Rutiodon	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Rutiodon	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Rutiodon	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Trilophosaurus	extinct	208.5	227.0
Rutiodon	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Redondasuchus	extinct	208.5	227.0
Proganochelys	extinct	208.5	227.0
Trilophosaurus	extinct	208.5	227.0
Trilophosaurus	extinct	208.5	227.0
Trilophosaurus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Trilophosaurus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Stegomus	extinct	208.5	227.0
Hypsognathus	extinct	208.5	227.0
Soturnia	extinct	208.5	227.0
Soturnia	extinct	208.5	227.0
Soturnia	extinct	208.5	227.0
Clevosaurus	extinct	208.5	227.0
Clevosaurus	extinct	208.5	227.0
Clevosaurus	extinct	208.5	227.0
Clevosaurus	extinct	208.5	227.0
Clevosaurus	extinct	208.5	227.0
Clevosaurus	extinct	208.5	227.0
Clevosaurus	extinct	208.5	227.0
Clevosaurus	extinct	208.5	227.0
Clevosaurus	extinct	208.5	227.0
Clevosaurus	extinct	208.5	227.0
Clevosaurus	extinct	208.5	227.0
Clevosaurus	extinct	208.5	227.0
Clevosaurus	extinct	208.5	227.0
Clevosaurus	extinct	208.5	227.0
Clevosaurus	extinct	208.5	227.0
Clevosaurus	extinct	208.5	227.0
Vancleavea	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Redondavenator	extinct	208.5	227.0
Dromomeron	extinct	208.5	227.0
Dromomeron	extinct	208.5	227.0
Callawayia	extinct	208.5	227.0
Hypuronector	extinct	208.5	227.0
Hypuronector	extinct	208.5	227.0
Tanytrachelos	extinct	208.5	227.0
Tanytrachelos	extinct	208.5	227.0
Stegomus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Aetosaurus	extinct	208.5	227.0
Rutiodon	extinct	208.5	227.0
Stagonolepis	extinct	208.5	227.0
Acaenasuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Vancleavea	extinct	208.5	227.0
Doswellia	extinct	208.5	227.0
Vancleavea	extinct	208.5	227.0
Vancleavea	extinct	208.5	227.0
Vancleavea	extinct	208.5	227.0
Vancleavea	extinct	208.5	227.0
Vancleavea	extinct	208.5	227.0
Vancleavea	extinct	208.5	227.0
Acallosuchus	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Vancleavea	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Vancleavea	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Vancleavea	extinct	208.5	227.0
Trilophosaurus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Acaenasuchus	extinct	208.5	227.0
Hesperosuchus	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Vancleavea	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Vancleavea	extinct	208.5	227.0
Hesperosuchus	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Acaenasuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Poposaurus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Poposaurus	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Tawa	extinct	208.5	227.0
Tawa	extinct	208.5	227.0
Tawa	extinct	208.5	227.0
Tawa	extinct	208.5	227.0
Tawa	extinct	208.5	227.0
Tawa	extinct	208.5	227.0
Tawa	extinct	208.5	227.0
Tawa	extinct	208.5	227.0
Tawa	extinct	208.5	227.0
Tawa	extinct	208.5	227.0
Sphodrosaurus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Protome	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Desmatosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Poposaurus	extinct	208.5	227.0
Desmatosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Shuvosaurus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Shuvosaurus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Poposaurus	extinct	208.5	227.0
Pravusuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Stagonolepis	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Rioarribasuchus	extinct	208.5	227.0
Scutarx	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Uatchitodon	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Adamanasuchus	extinct	208.5	227.0
Shuvosaurus	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Hesperosuchus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Angistorhinus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Desmatosuchus	extinct	208.5	227.0
Rutiodon	extinct	208.5	227.0
Stagonolepis	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Shuvosaurus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Rutiodon	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Desmatosuchus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Desmatosuchus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Angistorhinus	extinct	208.5	227.0
Rutiodon	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Redondasuchus	extinct	208.5	227.0
Vancleavea	extinct	208.5	227.0
Redondasuchus	extinct	208.5	227.0
Vancleavea	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Apachesuchus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Dolabrosaurus	extinct	208.5	227.0
Rutiodon	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Typothorax	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Caseosaurus	extinct	208.5	227.0
Leptosuchus	extinct	208.5	227.0
Krzyzanowskisaurus	extinct	208.5	227.0
Trilophosaurus	extinct	208.5	227.0
Calyptosuchus	extinct	208.5	227.0
Desmatosuchus	extinct	208.5	227.0
Machaeroprosopus	extinct	208.5	227.0
Shuvosaurus	extinct	208.5	227.0
Coburgosuchus	extinct	208.5	227.0
Plateosaurus	extinct	208.5	227.0
Mystriosuchus	extinct	208.5	227.0
Mystriosuchus	extinct	208.5	227.0
Mystriosuchus	extinct	208.5	227.0
Uatchitodon	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Guaibasaurus	extinct	208.5	227.0
Ichthyosaurus	extinct	208.5	227.0
Ichthyosaurus	extinct	208.5	227.0
Teyumbaita	extinct	208.5	227.0
Teyumbaita	extinct	208.5	227.0
Hyperodapedon	extinct	208.5	227.0
Teyumbaita	extinct	208.5	227.0
Teyumbaita	extinct	208.5	227.0
Teyumbaita	extinct	208.5	227.0
Alexeyisaurus	extinct	208.5	227.0
Clevosaurus	extinct	208.5	227.0
Riojasuchus	extinct	208.5	227.0
Neoaetosauroides	extinct	208.5	227.0
Neoaetosauroides	extinct	208.5	227.0
Hemiprotosuchus	extinct	208.5	227.0
Hemiprotosuchus	extinct	208.5	227.0
Pseudhesperosuchus	extinct	208.5	227.0
Palaeochersis	extinct	208.5	227.0
Palaeochersis	extinct	208.5	227.0
Palaeochersis	extinct	208.5	227.0
Fasolasuchus	extinct	208.5	227.0
Neoaetosauroides	extinct	208.5	227.0
Neoaetosauroides	extinct	208.5	227.0
Neoaetosauroides	extinct	208.5	227.0
Neoaetosauroides	extinct	208.5	227.0
Neoaetosauroides	extinct	208.5	227.0
Neoaetosauroides	extinct	208.5	227.0
Mystriosuchus	extinct	208.5	227.0
Mystriosuchus	extinct	208.5	227.0
Mystriosuchus	extinct	208.5	227.0
Mystriosuchus	extinct	208.5	227.0
Nicrosaurus	extinct	208.5	227.0
Nicrosaurus	extinct	208.5	227.0
Rutiodon	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Faxinalipterus	extinct	208.5	227.0
Faxinalipterus	extinct	208.5	227.0
Cargninia	extinct	208.5	227.0
Mystriosuchus	extinct	208.5	227.0
Nicrosaurus	extinct	208.5	227.0
Plateosaurus	extinct	208.5	227.0
Proganochelys	extinct	208.5	227.0
Proganochelys	extinct	208.5	227.0
Proganochelys	extinct	208.5	227.0
Rutiodon	extinct	208.5	227.0
Sikannisuchus	extinct	208.5	227.0
Metashastasaurus	extinct	208.5	227.0
Sikannisuchus	extinct	208.5	227.0
Sikannisuchus	extinct	208.5	227.0
Metashastasaurus	extinct	208.5	227.0
Sikannisuchus	extinct	208.5	227.0
Rutiodon	extinct	208.5	227.0
Smilosuchus	extinct	208.5	227.0
Poposaurus	extinct	208.5	227.0
Nambalia	extinct	208.5	227.0
Nambalia	extinct	208.5	227.0
Nambalia	extinct	208.5	227.0
Jaklapallisaurus	extinct	208.5	227.0
Crosbysaurus	extinct	208.5	227.0
Revueltosaurus	extinct	208.5	227.0
Rugarhynchos	extinct	208.5	227.0
Tecovasuchus	extinct	208.5	227.0
Tecovasuchus	extinct	208.5	227.0
Tecovasuchus	extinct	208.5	227.0
Tecovasuchus	extinct	208.5	227.0
Tecovasuchus	extinct	208.5	227.0
Proganochelys	extinct	208.5	227.0
Proganochelys	extinct	208.5	227.0
Proterochersis	extinct	208.5	227.0
Proterochersis	extinct	208.5	227.0
Proterochersis	extinct	208.5	227.0
Nicrosaurus	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Nicrosaurus	extinct	208.5	227.0
Nicrosaurus	extinct	208.5	227.0
Nicrosaurus	extinct	208.5	227.0
Nicrosaurus	extinct	208.5	227.0
Paratypothorax	extinct	208.5	227.0
Nicrosaurus	extinct	208.5	227.0
Nicrosaurus	extinct	208.5	227.0
Plateosaurus	extinct	208.5	227.0
Velocipes	extinct	208.5	227.0
Tanystropheus	extinct	208.5	227.0
Coloradisaurus	extinct	208.5	227.0
Poposaurus	extinct	208.5	227.0
Shuvosaurus	extinct	208.5	227.0
Postosuchus	extinct	208.5	227.0
Rutiodon	extinct	208.5	227.0
Hesperosuchus	extinct	208.5	227.0
Hudsonelpidia	extinct	208.5	227.0
