feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
lat_range_z_trans,none,none,none,1.0,-40.0,-40.0,-12.145721969230069,0.41589673444628716,0.28024300932884216,0.5448702573776245,-918.0461965424212,-1243.9038788961034,-613.5839830343871,2.0
Temperate_N,none,0_1,none,0.94,-5.802265097782242,-40.0,1.1413235105708834,0.6724262899160385,0.30864280462265015,1.0019526481628418,-832.2830864636601,-1404.186329772738,-411.55300661814636,3.0
Tropical,none,0_1,none,0.99,-25.067482533695554,-40.0,-3.634406241932522,0.39006359353661535,0.16738200187683105,0.5917274951934814,-607.4783165897588,-1103.800374639632,-217.3735921028907,4.0
Temperate_S,none,0_1,none,0.79,-3.3850339090261325,-21.03361731013927,7.706945494317946,0.7868959212303162,0.29557594656944275,1.2106162309646606,-1174.0398359607361,-1872.2651835466784,-510.0105583580523,1.0
Antarctic,none,0_1,none,0.78,-4.03463615696559,-40.0,3.0307454799556677,0.07387060910463333,0.04861917719244957,0.09931910037994385,-46.199292413548164,-142.06058647309544,0.0348168132727551,18.0
mean_pt_1myr_z_trans,none,none,none,0.95,-8.464537699325678,-40.0,-1.2186313722203057,0.32683020606637003,0.20232276618480682,0.5929294228553772,-546.0147743139034,-891.4527637782937,-238.65654738452042,5.0
Mod_R_deltaTMyr_pt_1myr_z_trans,none,none,none,0.97,-7.328878064490893,-40.0,-1.1879162589780028,0.27857799604535105,0.15857742726802826,0.3699299097061157,-425.9610997278034,-654.882871292019,-198.05836299029295,6.0
208-217,none,0_1,none,0.99,-9.099098173166139,-40.0,-1.6332235780010609,0.07526681393384933,0.05033218488097191,0.10322824120521545,-80.82908910675954,-155.0467422704271,-20.280913531772057,14.0
217-227,none,0_1,none,1.0,-23.85775308788378,-40.0,-4.3763512937731495,0.08012905593961478,0.052399855107069016,0.1039455458521843,-157.91058175468206,-299.3471292986129,-33.70849853206414,10.0
227-237,none,0_1,none,0.94,-6.782183296143101,-40.0,1.1205523816833352,0.08330368582159281,0.05530614033341408,0.12744849920272827,-101.08436191357372,-191.55655253886187,-27.74603530034335,12.0
237-242,none,0_1,none,0.94,-5.233845205607021,-40.0,1.1145970688018072,0.07168973930180073,0.053665295243263245,0.10087433457374573,-55.054674049529744,-110.78733975555679,-8.150929172358019,17.0
242-246.7,none,0_1,none,0.61,-1.1835351510530363,-14.311396881918338,6.828365474597854,0.09781882286071777,0.056771423667669296,0.14778541028499603,-94.59171632486488,-172.65766308074467,-16.10062686452318,13.0
246.7-252,none,0_1,none,0.94,7.119223312332801,-1.5240360532421713,40.0,0.34518040910363196,0.1337871253490448,0.6016189455986023,-233.79499780838648,-400.23752947075684,-69.59035431459768,8.0
252-259.5,none,0_1,none,0.98,-8.162543578652915,-40.0,-1.5065884470599211,0.17004982367157936,0.0915004089474678,0.3078925311565399,-335.6694500998152,-560.8231423989339,-116.4053401214187,7.0
259.5-264.3,none,0_1,none,0.72,-1.6427358590341998,-13.806033732052144,3.207157019229526,0.21493534810841083,0.09968525171279907,0.3751828074455261,-173.383058926174,-326.5966982906764,-48.709608897414,9.0
264.3-274.4,none,0_1,none,0.98,-5.280888573300372,-40.0,-1.3484768915336611,0.1281767713278532,0.074053093791008,0.21956604719161987,-104.67745208170261,-196.46668692150934,-26.910715033549195,11.0
274.4-283.5,none,0_1,none,0.96,-8.32271251614766,-40.0,-1.268551138381235,0.07436686009168625,0.050908856093883514,0.09874632954597473,-75.5423322253833,-158.79635463775458,-13.646995288008156,16.0
283.5-290.1,none,0_1,none,0.97,-5.301577944463144,-40.0,-1.241100725693981,0.07826414730399847,0.05014263093471527,0.10826476663351059,-63.26462413386921,-141.48422378493945,-5.834588161517104,15.0
