feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
lat_range_z_trans,none,none,none,1.0,-25.201458929392132,-40.0,-8.457022805523232,0.3940193150937557,0.2574889659881592,0.5659329891204834,-864.5505473426249,-1288.739823851777,-544.6694120627253,2.0
Temperate_N,none,0_1,none,0.96,-6.9706992275814965,-40.0,-1.329085536446406,0.7148158997297287,0.3033745288848877,1.0927526950836182,-786.3210358436598,-1281.8075995288534,-311.23022663889196,3.0
Tropical,none,0_1,none,1.0,-23.34216259617784,-40.0,-3.8482801919675693,0.3783913404494524,0.20885717868804932,0.5940043926239014,-588.8219855341971,-1016.5965163380857,-181.36788245030436,4.0
Temperate_S,none,0_1,none,0.93,-7.847480452864504,-40.0,1.1790630716318307,0.8485832683742046,0.33810263872146606,1.2530616521835327,-1249.4363799600374,-2041.274487786333,-583.1448708815725,1.0
Antarctic,none,0_1,none,0.6,-1.4705491854358774,-25.018236336381793,16.63704732076784,0.06598993696272373,0.03901132196187973,0.09369159489870071,-54.97053863197572,-150.35006116501427,-2.262385846895313,17.0
mean_pt_1myr_z_trans,none,none,none,0.88,-3.245522117762336,-37.209882094118726,2.814375654938665,0.304410267919302,0.16678865253925323,0.43601110577583313,-561.0743987603837,-889.4960588701578,-243.93632012578007,5.0
Mod_R_deltaTMyr_pt_1myr_z_trans,none,none,none,0.84,-2.8596658314739094,-15.972830271693242,5.837222865830352,0.24169617883861064,0.12026231735944748,0.3555748760700226,-371.4077033073898,-617.9693190770206,-176.92486366740445,7.0
208-217,none,0_1,none,0.96,-6.625431720981105,-40.0,-1.2915472637204757,0.06470016147941351,0.0432904027402401,0.08758226037025452,-64.57365389926481,-121.57231915644695,-15.099160743375478,15.0
217-227,none,0_1,none,1.0,-12.358391611324924,-40.0,-2.231358109004994,0.06767892625182867,0.0444197803735733,0.09539986401796341,-86.32881101804145,-179.9991998779717,-12.94459495825447,12.0
227-237,none,0_1,none,0.94,-4.286088527610286,-40.0,1.0460101332866905,0.07615851361304521,0.04232261702418327,0.10589428246021271,-92.55279237512073,-185.65199323880768,-18.097124610197852,11.0
237-242,none,0_1,none,0.85,-3.1592197250576968,-31.27473112539478,4.729551647566837,0.06327971458435058,0.04018517956137657,0.08804861456155777,-35.51800495667064,-79.59220825164812,-2.6220915437700114,18.0
242-246.7,none,0_1,none,0.67,-1.7510189504792424,-40.0,2.860668629749309,0.09534005846828222,0.0566280223429203,0.16325226426124573,-86.22528060359464,-173.06510477168263,-15.415114588792562,13.0
246.7-252,none,0_1,none,0.9,3.984094657883497,-1.7125824919607022,40.0,0.2501685646921396,0.08618331700563431,0.5264819264411926,-186.7039310009645,-367.3653897709153,-46.69097730793271,6.0
252-259.5,none,0_1,none,0.8,-2.4748642848790228,-12.351827353067439,3.6894301536703114,0.1653604084998369,0.0718088299036026,0.299442857503891,-158.08342673741305,-301.36450362353594,-43.34602076830174,9.0
259.5-264.3,none,0_1,none,0.63,1.278967123615806,-10.29654887226551,13.229291129150026,0.20226843625307084,0.09859830141067505,0.37756380438804626,-205.62996761617472,-384.2220942483947,-55.05285314411856,8.0
264.3-274.4,none,0_1,none,0.74,-2.154583874655544,-15.503281203036977,2.8817803529304444,0.15744206510484218,0.08593135327100754,0.292277991771698,-184.7192260475543,-361.13960269308313,-53.71324090342023,10.0
274.4-283.5,none,0_1,none,0.93,-7.000371838952802,-32.50313979106152,2.173870266635485,0.07194219578057527,0.045062657445669174,0.10650400817394257,-80.68436241240018,-174.1655849472903,-13.742084152098755,14.0
283.5-290.1,none,0_1,none,0.91,-4.597286200780659,-36.04652873107338,5.360121167188087,0.06817166741937399,0.04176561161875725,0.0933961495757103,-52.47285780764791,-107.44748137382737,-3.0527565746646133,16.0
