age_max,age_min,genus
293.52,290.1,Zatrachys
293.52,290.1,Eryops
293.52,290.1,Eryops
290.1,283.5,Eryops
290.1,283.5,Trimerorhachis
290.1,283.5,Eryops
290.1,283.5,Eryops
290.1,283.5,Trimerorhachis
290.1,283.5,Parioxys
290.1,283.5,Eryops
290.1,283.5,Trimerorhachis
290.1,283.5,Eryops
290.1,283.5,Trimerorhachis
290.1,283.5,Eryops
290.1,283.5,Aspidosaurus
290.1,283.5,Trimerorhachis
290.1,283.5,Eryops
290.1,283.5,Eryops
290.1,283.5,Trimerorhachis
290.1,283.5,Tersomius
290.1,283.5,Eryops
290.1,283.5,Zatrachys
290.1,283.5,Trimerorhachis
290.1,283.5,Eryops
290.1,283.5,Aspidosaurus
290.1,283.5,Trimerorhachis
290.1,283.5,Eryops
290.1,283.5,Trimerorhachis
290.1,283.5,Eryops
290.1,283.5,Eryops
290.1,273.01,Eryops
290.1,273.01,Trimerorhachis
290.1,273.01,Broiliellus
290.1,273.01,Eryops
290.1,273.01,Broiliellus
290.1,273.01,Trimerorhachis
283.5,273.01,Eryops
283.5,273.01,Trimerorhachis
290.1,273.01,Eryops
290.1,273.01,Eryops
290.1,273.01,Eryops
283.5,273.01,Eryops
283.5,273.01,Dissorophus
283.5,273.01,Aspidosaurus
283.5,273.01,Dasyceps
283.5,273.01,Trimerorhachis
283.5,273.01,Eryops
283.5,273.01,Cacops
283.5,273.01,Trimerorhachis
283.5,273.01,Isodectes
283.5,273.01,Eryops
283.5,273.01,Dissorophus
283.5,273.01,Dissorophus
283.5,273.01,Eryops
283.5,273.01,Zatrachys
283.5,273.01,Trimerorhachis
283.5,273.01,Eryops
283.5,273.01,Acheloma
283.5,273.01,Eryops
283.5,273.01,Dissorophus
283.5,273.01,Trimerorhachis
283.5,273.01,Eryops
283.5,273.01,Trimerorhachis
283.5,273.01,Trimerorhachis
283.5,273.01,Zatrachys
283.5,273.01,Eryops
293.52,283.5,Eryops
293.52,283.5,Trimerorhachis
283.5,273.01,Anisodexis
283.5,273.01,Acheloma
283.5,273.01,Isodectes
298.9,286.1,Zatrachys
298.9,251.902,Apateon
298.9,251.902,Apateon
298.9,251.902,Apateon
293.52,290.1,Eryops
251.902,247.2,Volgosuchus
251.902,247.2,Thoosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Benthosuchus
251.2,247.2,Thoosuchus
259.51,247.2,Tungussogyrinus
259.51,247.2,Tungussogyrinus
259.51,247.2,Tungussogyrinus
247.2,242.0,Eryosuchus
298.9,290.1,Eryops
298.9,290.1,Actinodon
251.902,247.2,Lydekkerina
247.2,244.7,Hadrokkosaurus
247.2,244.7,Eocyclotosaurus
247.2,244.7,Rhadalognathus
266.9,259.51,Platyoposaurus
266.9,259.51,Tryphosuchus
283.5,273.01,Cacops
276.5,266.9,Melosaurus
259.51,256.8,Dvinosaurus
259.51,256.8,Dvinosaurus
259.51,256.8,Dvinosaurus
247.2,242.0,Paracyclotosaurus
251.2,247.2,Czatkobatrachus
251.2,247.2,Parotosuchus
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
237.0,201.4,Metoposaurus
237.0,201.4,Metoposaurus
251.2,247.2,Wetlugasaurus
251.2,247.2,Angusaurus
251.2,247.2,Vyborosaurus
248.9,247.2,Aphaneramma
248.9,247.2,Aphaneramma
227.0,208.5,Apachesaurus
227.0,208.5,Apachesaurus
208.5,201.4,Metoposaurus
208.5,201.4,Plagiosaurus
227.0,208.5,Apachesaurus
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
293.52,290.1,Onchiodon
293.52,290.1,Onchiodon
293.52,290.1,Apateon
293.52,290.1,Branchierpeton
293.52,290.1,Acanthostomatops
227.0,208.5,Anaschisma
216.7,213.2,Plagiosaurus
216.7,213.2,Cyclotosaurus
247.2,242.0,Cyclotosaurus
247.2,242.0,Cyclotosaurus
247.2,242.0,Mastodonsaurus
283.5,259.51,Apateon
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Apachesaurus
227.0,208.5,Apachesaurus
227.0,208.5,Apachesaurus
237.0,208.5,Cyclotosaurus
237.0,208.5,Metoposaurus
233.4,227.0,Cyclotosaurus
227.0,208.5,Anaschisma
290.1,283.5,Cacops
290.1,283.5,Cacops
290.1,283.5,Cacops
290.1,283.5,Cacops
290.1,283.5,Cacops
290.1,283.5,Cacops
290.1,283.5,Cacops
290.1,283.5,Doleserpeton
290.1,283.5,Tersomius
290.1,283.5,Acheloma
290.1,283.5,Acheloma
290.1,283.5,Cacops
283.5,273.01,Trimerorhachis
283.5,273.01,Tersomius
254.14,251.902,Saharastega
254.14,251.902,Nigerpeton
237.0,208.5,Anaschisma
237.0,208.5,Anaschisma
237.0,208.5,Anaschisma
237.0,208.5,Anaschisma
237.0,208.5,Anaschisma
237.0,208.5,Anaschisma
237.0,208.5,Anaschisma
237.0,208.5,Anaschisma
237.0,208.5,Anaschisma
208.5,201.4,Mastodonsaurus
208.5,201.4,Trematosaurus
247.2,242.0,Mastodonsaurus
247.2,237.0,Mastodonsaurus
247.2,237.0,Stenotosaurus
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
216.7,213.2,Gerrothorax
283.5,273.01,Tersomius
298.9,273.01,Eryops
283.5,266.9,Slaugenhopia
237.0,208.5,Metoposaurus
233.4,227.0,Metoposaurus
227.0,208.5,Apachesaurus
227.0,208.5,Apachesaurus
237.0,208.5,Anaschisma
227.0,208.5,Apachesaurus
227.0,208.5,Anaschisma
237.0,227.0,Anaschisma
276.5,266.9,Melosaurus
286.1,273.01,Trimerorhachis
283.5,273.01,Trimerorhachis
290.1,283.5,Trimerorhachis
290.1,283.5,Eryops
286.1,273.01,Trimerorhachis
286.1,273.01,Trimerorhachis
286.1,273.01,Eryops
286.1,273.01,Eryops
290.1,283.5,Trimerorhachis
286.1,273.01,Doleserpeton
283.5,266.9,Slaugenhopia
309.8,307.4,Isodectes
309.8,307.4,Isodectes
290.1,273.01,Trimerorhachis
290.1,273.01,Trimerorhachis
290.1,273.01,Eryops
254.14,251.902,Nigerpeton
273.01,266.9,Anakamacops
251.2,247.2,Parotosuchus
251.2,247.2,Parotosuchus
251.2,247.2,Yarengia
251.2,247.2,Eryosuchus
242.0,237.0,Mastodonsaurus
242.0,237.0,Plagioscutum
298.9,286.1,Eryops
298.9,286.1,Zatrachys
298.9,286.1,Acheloma
298.9,286.1,Phonerpeton
298.9,286.1,Eryops
298.9,286.1,Platyhystrix
290.1,283.5,Georgenthalia
266.9,264.28,Konzhukovia
286.1,273.01,Trimerorhachis
286.1,273.01,Eryops
298.9,290.1,Zatrachys
298.9,290.1,Trimerorhachis
298.9,286.1,Chenoprosopus
259.51,256.8,Dvinosaurus
237.0,201.4,Uruyiella
276.5,266.9,Platyoposaurus
266.9,264.28,Platyoposaurus
266.9,264.28,Platyoposaurus
266.9,264.28,Melosaurus
286.1,273.01,Eryops
286.1,273.01,Trimerorhachis
276.5,266.9,Melosaurus
276.5,266.9,Zygosaurus
276.5,273.01,Intasuchus
276.5,273.01,Syndyodosuchus
227.0,208.5,Rileymillerus
247.2,242.0,Eocyclotosaurus
247.2,242.0,Eocyclotosaurus
264.28,259.51,Dvinosaurus
290.1,273.01,Eryops
227.0,208.5,Cyclotosaurus
251.902,251.2,Lapillopsis
247.2,242.0,Batrachosuchus
290.1,283.5,Pasawioops
290.1,283.5,Pasawioops
290.1,283.5,Tambachia
283.5,273.01,Gerobatrachus
237.0,227.0,Anaschisma
237.0,227.0,Anaschisma
237.0,227.0,Anaschisma
237.0,227.0,Anaschisma
237.0,227.0,Anaschisma
237.0,227.0,Anaschisma
237.0,227.0,Anaschisma
237.0,227.0,Anaschisma
237.0,227.0,Anaschisma
237.0,227.0,Anaschisma
237.0,227.0,Anaschisma
251.902,248.9,Triadobatrachus
227.0,213.2,Apachesaurus
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Apachesaurus
227.0,208.5,Anaschisma
227.0,208.5,Apachesaurus
227.0,208.5,Apachesaurus
227.0,208.5,Apachesaurus
227.0,208.5,Anaschisma
227.0,208.5,Apachesaurus
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Apachesaurus
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Apachesaurus
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Apachesaurus
247.2,242.0,Plagioscutum
251.2,247.2,Wetlugasaurus
251.2,247.2,Benthosuchus
251.2,247.2,Parotosuchus
251.2,247.2,Wetlugasaurus
251.2,247.2,Rhytidosteus
251.2,247.2,Batrachosuchoides
251.2,247.2,Melanopelta
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Apachesaurus
227.0,208.5,Apachesaurus
227.0,208.5,Apachesaurus
227.0,208.5,Apachesaurus
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Apachesaurus
227.0,208.5,Apachesaurus
227.0,208.5,Apachesaurus
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Apachesaurus
208.5,201.4,Apachesaurus
208.5,201.4,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Apachesaurus
227.0,208.5,Anaschisma
227.0,208.5,Anaschisma
227.0,208.5,Apachesaurus
227.0,208.5,Apachesaurus
227.0,208.5,Apachesaurus
227.0,208.5,Apachesaurus
227.0,208.5,Apachesaurus
227.0,208.5,Apachesaurus
283.5,273.01,Isodectes
233.4,227.0,Anaschisma
227.0,208.5,Apachesaurus
251.902,251.2,Benthosuchus
251.2,247.2,Wetlugasaurus
251.2,247.2,Wetlugasaurus
251.2,247.2,Parotosuchus
227.0,208.5,Anaschisma
251.902,251.2,Warrenisuchus
237.0,227.0,Metoposaurus
227.0,208.5,Apachesaurus
227.0,208.5,Apachesaurus
248.9,247.2,Stanocephalosaurus
247.2,244.7,Eocyclotosaurus
247.2,244.7,Eocyclotosaurus
247.2,244.7,Eocyclotosaurus
247.2,244.7,Eocyclotosaurus
247.2,244.7,Quasicyclotosaurus
247.2,244.7,Quasicyclotosaurus
247.2,244.7,Stanocephalosaurus
248.9,247.2,Wellesaurus
248.9,247.2,Cosgriffius
248.9,247.2,Wellesaurus
248.9,247.2,Wellesaurus
247.2,244.7,Eocyclotosaurus
247.2,244.7,Vigilius
247.2,242.0,Paracyclotosaurus
247.2,242.0,Jammerbergia
247.2,242.0,Vanastega
247.2,242.0,Xenotosuchus
247.2,242.0,Eryosuchus
247.2,242.0,Eryosuchus
247.2,242.0,Plagioscutum
247.2,242.0,Eryosuchus
247.2,242.0,Plagiorophus
242.0,237.0,Bukobaja
247.2,242.0,Plagioscutum
247.2,242.0,Eryosuchus
247.2,242.0,Plagioscutum
247.2,242.0,Plagiorophus
247.2,242.0,Eryosuchus
247.2,242.0,Plagiorophus
242.0,237.0,Mastodonsaurus
242.0,237.0,Mastodonsaurus
242.0,237.0,Bukobaja
242.0,237.0,Cyclotosaurus
247.2,242.0,Eryosuchus
247.2,242.0,Yuanansuchus
247.2,242.0,Mastodonsaurus
247.2,242.0,Cyclotosaurus
237.0,227.0,Metoposaurus
237.0,227.0,Metoposaurus
237.0,227.0,Metoposaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Metoposaurus
237.0,227.0,Gerrothorax
247.2,244.7,Stenotosaurus
242.0,237.0,Tatrasuchus
251.902,247.2,Sangaia
247.2,242.0,Cherninia
247.2,242.0,Batrachosuchus
247.2,242.0,Stanocephalosaurus
239.7,237.0,Callistomordax
239.7,237.0,Trematolestes
239.7,237.0,Mastodonsaurus
247.2,242.0,Calmasuchus
247.2,242.0,Stanocephalosaurus
251.902,247.2,Lydekkerina
227.0,208.5,Anaschisma
239.7,237.0,Trematolestes
239.7,237.0,Gerrothorax
239.7,237.0,Mastodonsaurus
239.7,237.0,Plagiosuchus
239.7,237.0,Plagiosuchus
239.7,237.0,Plagiosuchus
239.7,237.0,Plagiosuchus
239.7,237.0,Plagiosuchus
239.7,237.0,Trematolestes
239.7,237.0,Tatrasuchus
239.7,237.0,Plagiosuchus
239.7,237.0,Gerrothorax
239.7,237.0,Mastodonsaurus
239.7,237.0,Trematolestes
239.7,237.0,Callistomordax
239.7,237.0,Mastodonsaurus
239.7,237.0,Mastodonsaurus
239.7,237.0,Mastodonsaurus
239.7,237.0,Mastodonsaurus
239.7,237.0,Mastodonsaurus
239.7,237.0,Mastodonsaurus
239.7,237.0,Mastodonsaurus
239.7,237.0,Mastodonsaurus
239.7,237.0,Mastodonsaurus
237.0,227.0,Metoposaurus
237.0,227.0,Metoposaurus
237.0,227.0,Metoposaurus
237.0,227.0,Hyperokynodon
237.0,227.0,Hyperokynodon
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Cyclotosaurus
237.0,227.0,Metoposaurus
237.0,227.0,Metoposaurus
237.0,227.0,Metoposaurus
290.1,283.5,Acheloma
227.0,208.5,Metoposaurus
237.0,227.0,Metoposaurus
227.0,208.5,Gerrothorax
227.0,208.5,Gerrothorax
227.0,208.5,Gerrothorax
237.0,227.0,Metoposaurus
208.5,201.4,Gerrothorax
248.9,242.0,Odenwaldia
248.9,242.0,Odenwaldia
237.0,227.0,Metoposaurus
237.0,227.0,Anaschisma
237.0,227.0,Anaschisma
227.0,208.5,Calamops
237.0,208.5,Panthasaurus
309.8,307.4,Amphibamus
309.8,307.4,Erpetosaurus
309.8,307.4,Erpetosaurus
298.9,290.1,Rubeostratilia
237.0,208.5,Anaschisma
237.0,208.5,Anaschisma
237.0,208.5,Anaschisma
242.0,227.0,Triassurus
251.2,247.2,Batrachosuchoides
248.9,247.2,Parotosuchus
248.9,247.2,Meyerosuchus
248.9,247.2,Meyerosuchus
248.9,247.2,Odenwaldia
248.9,247.2,Odenwaldia
237.0,227.0,Cyclotosaurus
237.0,227.0,Metoposaurus
237.0,227.0,Gerrothorax
237.0,227.0,Cyclotosaurus
290.1,283.5,Rotaryus
303.7,298.9,Zatrachys
298.9,286.1,Zatrachys
251.2,248.9,Sclerothorax
248.9,247.2,Sclerothorax
251.2,248.9,Parotosuchus
251.2,247.2,Trematosaurus
251.2,248.9,Parotosuchus
259.51,254.14,Peltobatrachus
248.9,244.7,Watsonisuchus
251.902,251.2,Watsonisuchus
251.902,251.2,Watsonisuchus
251.902,251.2,Keratobrachyops
251.902,251.2,Xenobrachyops
251.902,251.2,Rewana
251.902,251.2,Rewana
251.902,251.2,Rewana
251.902,251.2,Plagiobatrachus
251.902,251.2,Acerastea
251.902,251.2,Nanolania
251.902,251.2,Rotaurisaurus
251.902,251.2,Tirraturhinus
251.902,251.2,Lydekkerina
247.2,242.0,Microposaurus
248.9,244.7,Platycepsion
247.2,242.0,Notobrachyops
251.4,247.2,Bulgosuchus
247.2,242.0,Subcyclotosaurus
259.51,254.14,Trucheosaurus
251.902,247.2,Deltasaurus
251.902,247.2,Deltasaurus
251.902,247.2,Deltasaurus
251.902,247.2,Deltasaurus
251.902,247.2,Deltasaurus
251.902,247.2,Watsonisuchus
251.902,247.2,Deltasaurus
251.902,248.9,Indobrachyops
251.902,248.9,Manubrantlia
251.902,251.2,Aphaneramma
251.902,247.2,Batrachosuchus
251.902,247.2,Batrachosuchus
251.902,251.2,Banksiops
251.902,251.2,Chomatobatrachus
251.902,251.2,Banksiops
251.902,251.2,Chomatobatrachus
251.902,251.2,Derwentia
251.902,251.2,Banksiops
251.902,251.2,Chomatobatrachus
251.902,251.2,Deltasaurus
251.902,251.2,Banksiops
251.902,251.2,Chomatobatrachus
251.902,251.2,Deltasaurus
