Species	Status	min_age	max_age
Chthomaloporus	extinct	264.28	266.9
Molybdopygus	extinct	264.28	266.9
Venyukovia	extinct	264.28	266.9
Estemmenosuchus	extinct	264.28	266.9
Estemmenosuchus	extinct	264.28	266.9
Estemmenosuchus	extinct	264.28	266.9
Estemmenosuchus	extinct	264.28	266.9
Estemmenosuchus	extinct	264.28	266.9
Estemmenosuchus	extinct	264.28	266.9
Estemmenosuchus	extinct	264.28	266.9
Estemmenosuchus	extinct	264.28	266.9
Estemmenosuchus	extinct	264.28	266.9
Estemmenosuchus	extinct	264.28	266.9
Estemmenosuchus	extinct	264.28	266.9
Phthinosaurus	extinct	264.28	266.9
Rhopalodon	extinct	264.28	266.9
Dinosaurus	extinct	264.28	266.9
Rhopalodon	extinct	264.28	266.9
Dinosaurus	extinct	264.28	266.9
Deuterosaurus	extinct	264.28	266.9
Syodon	extinct	264.28	266.9
Biarmosuchus	extinct	264.28	266.9
Archaeosyodon	extinct	264.28	266.9
Otsheria	extinct	264.28	266.9
Ulemica	extinct	264.28	266.9
Titanophoneus	extinct	264.28	266.9
Eodicynodon	extinct	264.28	266.9
Anomocephalus	extinct	264.28	266.9
Biarmosuchoides	extinct	264.28	266.9
Biarmosuchus	extinct	264.28	266.9
Biarmosuchus	extinct	264.28	266.9
Eodicynodon	extinct	264.28	266.9
Eodicynodon	extinct	264.28	266.9
Eodicynodon	extinct	264.28	266.9
Eodicynodon	extinct	264.28	266.9
Eodicynodon	extinct	264.28	266.9
Ictidosaurus	extinct	264.28	266.9
Glanosuchus	extinct	264.28	266.9
Biarmosuchus	extinct	264.28	266.9
Biarmosuchus	extinct	264.28	266.9
Biarmosuchus	extinct	264.28	266.9
Biarmosuchus	extinct	264.28	266.9
Syodon	extinct	264.28	266.9
Ulemica	extinct	264.28	266.9
Titanophoneus	extinct	264.28	266.9
Patranomodon	extinct	264.28	266.9
Pristerognathoides	extinct	254.14	264.28
Pristerodon	extinct	254.14	264.28
Blattoidealestes	extinct	254.14	264.28
Emydops	extinct	254.14	264.28
Emydops	extinct	254.14	264.28
Diictodon	extinct	254.14	264.28
Robertia	extinct	254.14	264.28
Ictidognathus	extinct	254.14	264.28
Scylacoides	extinct	254.14	264.28
Alopecorhinus	extinct	254.14	264.28
Gorgonops	extinct	254.14	264.28
Gorgonops	extinct	254.14	264.28
Gorgonops	extinct	254.14	264.28
Gorgonops	extinct	254.14	264.28
Gorgonops	extinct	254.14	264.28
Gorgonops	extinct	254.14	264.28
Gorgonops	extinct	254.14	264.28
Gorgonops	extinct	254.14	264.28
Aelurosaurus	extinct	254.14	264.28
Aelurosaurus	extinct	254.14	264.28
Oudenodon	extinct	254.14	264.28
Diictodon	extinct	254.14	264.28
Diictodon	extinct	254.14	264.28
Diictodon	extinct	254.14	264.28
Diictodon	extinct	254.14	264.28
Endothiodon	extinct	254.14	264.28
Endothiodon	extinct	254.14	264.28
Tropidostoma	extinct	254.14	264.28
Vivaxosaurus	extinct	254.14	264.28
Inostrancevia	extinct	254.14	264.28
Diictodon	extinct	254.14	264.28
Inostrancevia	extinct	256.8	264.28
Peramodon	extinct	256.8	264.28
Leogorgon	extinct	256.8	264.28
Chthonosaurus	extinct	256.8	264.28
Annatherapsidus	extinct	256.8	264.28
Annatherapsidus	extinct	256.8	264.28
Annatherapsidus	extinct	256.8	264.28
Chthonosaurus	extinct	256.8	264.28
Gorochovetzia	extinct	256.8	264.28
Inostrancevia	extinct	256.8	264.28
Vivaxosaurus	extinct	256.8	264.28
Vivaxosaurus	extinct	256.8	264.28
Inostrancevia	extinct	256.8	264.28
Inostrancevia	extinct	256.8	264.28
Inostrancevia	extinct	256.8	264.28
Inostrancevia	extinct	256.8	264.28
Inostrancevia	extinct	256.8	264.28
Inostrancevia	extinct	256.8	264.28
Inostrancevia	extinct	256.8	264.28
Inostrancevia	extinct	256.8	264.28
Inostrancevia	extinct	256.8	264.28
Leogorgon	extinct	256.8	264.28
Pravoslavlevia	extinct	256.8	264.28
Procynosuchus	extinct	256.8	264.28
Nanocynodon	extinct	256.8	264.28
Annatherapsidus	extinct	256.8	264.28
Inostrancevia	extinct	256.8	264.28
Uralocynodon	extinct	256.8	264.28
Dvinia	extinct	256.8	264.28
Dvinia	extinct	256.8	264.28
Vivaxosaurus	extinct	256.8	264.28
Vivaxosaurus	extinct	256.8	264.28
Vivaxosaurus	extinct	256.8	264.28
Vivaxosaurus	extinct	256.8	264.28
Peramodon	extinct	256.8	264.28
Elph	extinct	256.8	264.28
Elph	extinct	256.8	264.28
Elph	extinct	256.8	264.28
Sludica	extinct	259.51	264.28
Colobodectes	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Galepus	extinct	259.51	264.28
Gorynychus	extinct	259.51	264.28
Julognathus	extinct	259.51	264.28
Trochosuchus	extinct	259.51	264.28
Muchia	extinct	259.51	264.28
Dicynodon	extinct	259.51	264.28
Lystrosaurus	extinct	259.51	264.28
Tamboeria	extinct	259.51	264.28
Dicynodon	extinct	259.51	264.28
Struthiocephalus	extinct	259.51	264.28
Emydops	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Pristerognathus	extinct	259.51	264.28
Scymnosaurus	extinct	259.51	264.28
Pristerosaurus	extinct	259.51	264.28
Titanosuchus	extinct	259.51	264.28
Scymnosaurus	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Struthiocephalus	extinct	259.51	264.28
Alopecideops	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Struthiocephalus	extinct	259.51	264.28
Riebeeckosaurus	extinct	259.51	264.28
Cynariognathus	extinct	259.51	264.28
Alepognathus	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Walteria	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Therioides	extinct	259.51	264.28
Mormosaurus	extinct	259.51	264.28
Titanosuchus	extinct	259.51	264.28
Dicynodon	extinct	259.51	264.28
Ptomalestes	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Titanosuchus	extinct	259.51	264.28
Struthiocephalus	extinct	259.51	264.28
Pristerognathus	extinct	259.51	264.28
Keratocephalus	extinct	259.51	264.28
Pristerognathoides	extinct	259.51	264.28
Diictodon	extinct	259.51	264.28
Titanosuchus	extinct	259.51	264.28
Dicynodon	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Diictodon	extinct	259.51	264.28
Pristerognathus	extinct	259.51	264.28
Struthiocephalus	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Eriphostoma	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Titanosuchus	extinct	259.51	264.28
Struthiocephalus	extinct	259.51	264.28
Titanosuchus	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Pristerognathus	extinct	259.51	264.28
Titanosuchus	extinct	259.51	264.28
Phocosaurus	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Phocosaurus	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Struthiocephalus	extinct	259.51	264.28
Cynariognathus	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Lycosaurus	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Keratocephalus	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Titanosuchus	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Scymnosaurus	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Avenantia	extinct	259.51	264.28
Scymnosaurus	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Titanosuchus	extinct	259.51	264.28
Scymnosaurus	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Alopecodon	extinct	259.51	264.28
Struthiocephalus	extinct	259.51	264.28
Pristerognathus	extinct	259.51	264.28
Scymnosaurus	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Trochosaurus	extinct	259.51	264.28
Pristerognathus	extinct	259.51	264.28
Pristerognathoides	extinct	259.51	264.28
Hyaenasuchus	extinct	259.51	264.28
Trochosaurus	extinct	259.51	264.28
Keratocephalus	extinct	259.51	264.28
Emydops	extinct	259.51	264.28
Alopecodon	extinct	259.51	264.28
Titanosuchus	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Phocosaurus	extinct	259.51	264.28
Emydops	extinct	259.51	264.28
Tapinocephalus	extinct	259.51	264.28
Struthiocephalus	extinct	259.51	264.28
Titanosuchus	extinct	259.51	264.28
Eosimops	extinct	259.51	264.28
Eosimops	extinct	259.51	264.28
Eosimops	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Parasuminia	extinct	259.51	264.28
Gorynychus	extinct	259.51	264.28
Nochnitsa	extinct	259.51	264.28
Endothiodon	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Karenites	extinct	259.51	264.28
Karenites	extinct	259.51	264.28
Viatkosuchus	extinct	259.51	264.28
Viatkosuchus	extinct	259.51	264.28
Scalopodontes	extinct	259.51	264.28
Scylacosuchus	extinct	259.51	264.28
Kotelcephalon	extinct	259.51	264.28
Perplexisaurus	extinct	259.51	264.28
Perplexisaurus	extinct	259.51	264.28
Oudenodon	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Niuksenitia	extinct	259.51	264.28
Proburnetia	extinct	259.51	264.28
Viatkogorgon	extinct	259.51	264.28
Viatkogorgon	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Suchogorgon	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Suchogorgon	extinct	259.51	264.28
Suchogorgon	extinct	259.51	264.28
Suchogorgon	extinct	259.51	264.28
Suchogorgon	extinct	259.51	264.28
Ustia	extinct	259.51	264.28
Robertia	extinct	259.51	264.28
Pristerognathoides	extinct	259.51	264.28
Pristerognathoides	extinct	259.51	264.28
Scymnosaurus	extinct	259.51	264.28
Ptomalestes	extinct	259.51	264.28
Glanosuchus	extinct	259.51	264.28
Emydops	extinct	259.51	264.28
Diictodon	extinct	259.51	264.28
Keratocephalus	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Struthiocephaloides	extinct	259.51	264.28
Struthiocephalus	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Robertia	extinct	259.51	264.28
Robertia	extinct	259.51	264.28
Emydops	extinct	259.51	264.28
Robertia	extinct	259.51	264.28
Robertia	extinct	259.51	264.28
Robertia	extinct	259.51	264.28
Alopecodon	extinct	259.51	264.28
Pristerognathoides	extinct	259.51	264.28
Glanosuchus	extinct	259.51	264.28
Alopecodon	extinct	259.51	264.28
Trochosaurus	extinct	259.51	264.28
Trochorhinus	extinct	259.51	264.28
Pristerognathus	extinct	259.51	264.28
Lycedops	extinct	259.51	264.28
Alopecognathus	extinct	259.51	264.28
Scymnosaurus	extinct	259.51	264.28
Emydops	extinct	259.51	264.28
Diictodon	extinct	259.51	264.28
Robertia	extinct	259.51	264.28
Keratocephalus	extinct	259.51	264.28
Criocephalosaurus	extinct	259.51	264.28
Taurocephalus	extinct	259.51	264.28
Struthiocephalus	extinct	259.51	264.28
Struthiocephalus	extinct	259.51	264.28
Titanosuchus	extinct	259.51	264.28
Titanosuchus	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Sludica	extinct	259.51	264.28
Scylacosaurus	extinct	259.51	264.28
Scymnosaurus	extinct	259.51	264.28
Emydops	extinct	259.51	264.28
Diictodon	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Delphinognathus	extinct	259.51	264.28
Ictidosaurus	extinct	259.51	264.28
Lycosuchus	extinct	259.51	264.28
Pristerognathoides	extinct	259.51	264.28
Emydops	extinct	259.51	264.28
Titanosuchus	extinct	259.51	264.28
Pristerognathoides	extinct	259.51	264.28
Pristerognathoides	extinct	259.51	264.28
Pristerognathoides	extinct	259.51	264.28
Alopecognathus	extinct	259.51	264.28
Alopecognathus	extinct	259.51	264.28
Scymnosaurus	extinct	259.51	264.28
Glanosuchus	extinct	259.51	264.28
Moschops	extinct	259.51	264.28
Struthiocephaloides	extinct	259.51	264.28
Titanosuchus	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Pristerognathoides	extinct	259.51	264.28
Pristerognathus	extinct	259.51	264.28
Diictodon	extinct	259.51	264.28
Robertia	extinct	259.51	264.28
Pristerognathoides	extinct	259.51	264.28
Pristerognathoides	extinct	259.51	264.28
Pristerognathoides	extinct	259.51	264.28
Cynariognathus	extinct	259.51	264.28
Alopecognathus	extinct	259.51	264.28
Emydops	extinct	259.51	264.28
Diictodon	extinct	259.51	264.28
Diictodon	extinct	259.51	264.28
Tapinocephalus	extinct	259.51	264.28
Titanosuchus	extinct	259.51	264.28
Diictodon	extinct	259.51	264.28
Diictodon	extinct	259.51	264.28
Pristerognathoides	extinct	259.51	264.28
Robertia	extinct	259.51	264.28
Pristerodon	extinct	259.51	264.28
Brachyprosopus	extinct	259.51	264.28
Brachyprosopus	extinct	259.51	264.28
Brachyprosopus	extinct	259.51	264.28
Brachyprosopus	extinct	259.51	264.28
Brachyprosopus	extinct	259.51	264.28
Brachyprosopus	extinct	259.51	264.28
Daptocephalus	extinct	259.51	264.28
Diictodon	extinct	259.51	264.28
Hipposaurus	extinct	259.51	264.28
Hipposaurus	extinct	259.51	264.28
Hipposaurus	extinct	259.51	264.28
Eriphostoma	extinct	259.51	264.28
Eriphostoma	extinct	259.51	264.28
Eriphostoma	extinct	259.51	264.28
Eriphostoma	extinct	259.51	264.28
Eriphostoma	extinct	259.51	264.28
Pardosuchus	extinct	259.51	264.28
Tropidostoma	extinct	259.51	264.28
Gorgonops	extinct	259.51	264.28
Pristerodon	extinct	259.51	264.28
Endothiodon	extinct	259.51	264.28
Diictodon	extinct	259.51	264.28
Eriphostoma	extinct	259.51	264.28
Eriphostoma	extinct	259.51	264.28
Eriphostoma	extinct	259.51	264.28
Eriphostoma	extinct	259.51	264.28
Eriphostoma	extinct	259.51	264.28
Eriphostoma	extinct	259.51	264.28
Daptocephalus	extinct	259.51	264.28
Cynariognathus	extinct	259.51	264.28
Pristerodon	extinct	259.51	264.28
Galeops	extinct	259.51	264.28
Struthiocephalus	extinct	259.51	264.28
Diictodon	extinct	259.51	264.28
Pristerognathoides	extinct	259.51	264.28
Diictodon	extinct	259.51	264.28
Robertia	extinct	259.51	264.28
Robertia	extinct	259.51	264.28
Endothiodon	extinct	259.51	264.28
Endothiodon	extinct	259.51	264.28
Criocephalosaurus	extinct	259.51	264.28
Criocephalosaurus	extinct	259.51	264.28
Sauroctonus	extinct	259.51	264.28
Galechirus	extinct	259.51	264.28
Galechirus	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Suminia	extinct	259.51	264.28
Australobarbarus	extinct	259.51	264.28
Australobarbarus	extinct	259.51	264.28
Australobarbarus	extinct	259.51	264.28
Glanosuchus	extinct	259.51	264.28
Lanthanostegus	extinct	259.51	264.28
Lanthanostegus	extinct	259.51	264.28
Anningia	extinct	259.51	264.28
Microvaranops	extinct	259.51	264.28
Microvaranops	extinct	259.51	264.28
Microvaranops	extinct	259.51	264.28
Microvaranops	extinct	259.51	264.28
Microvaranops	extinct	259.51	264.28
Elliotsmithia	extinct	259.51	264.28
Idelesaurus	extinct	259.51	264.28
Heleosaurus	extinct	259.51	264.28
Pachydectes	extinct	259.51	264.28
Diictodon	extinct	259.51	264.28
Pristerognathus	extinct	259.51	264.28
Gorgonops	extinct	259.51	264.28
Anteosaurus	extinct	259.51	264.28
Jonkeria	extinct	259.51	264.28
Robertia	extinct	259.51	264.28
Robertia	extinct	259.51	264.28
Struthiocephalus	extinct	259.51	264.28
Styracocephalus	extinct	259.51	264.28
Styracocephalus	extinct	259.51	264.28
Aelurognathus	extinct	251.902	259.51
Endothiodon	extinct	251.902	259.51
Endothiodon	extinct	251.902	259.51
Endothiodon	extinct	251.902	259.51
Endothiodon	extinct	251.902	259.51
Endothiodon	extinct	251.902	259.51
Endothiodon	extinct	251.902	259.51
Gorgonops	extinct	251.902	259.51
Gorgonops	extinct	251.902	259.51
Jimusaria	extinct	251.902	259.51
Colobodectes	extinct	251.902	259.51
Colobodectes	extinct	251.902	259.51
Colobodectes	extinct	251.902	259.51
Colobodectes	extinct	251.902	259.51
Caodeyao	extinct	251.902	259.51
Turfanodon	extinct	251.902	259.51
Jiufengia	extinct	251.902	259.51
Aelurognathus	extinct	251.902	259.51
Taoheodon	extinct	251.902	259.51
Vetusodon	extinct	251.902	259.51
Thliptosaurus	extinct	251.902	259.51
Colobodectes	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Scaloporhinus	extinct	251.902	259.51
Pelanomodon	extinct	251.902	259.51
Moschorhinus	extinct	251.902	259.51
Moschorhinus	extinct	251.902	259.51
Moschorhinus	extinct	251.902	259.51
Moschorhinus	extinct	251.902	259.51
Moschorhinus	extinct	251.902	259.51
Moschorhinus	extinct	251.902	259.51
Lystrosaurus	extinct	251.902	259.51
Ictidosuchops	extinct	251.902	259.51
Lystrosaurus	extinct	251.902	259.51
Digalodon	extinct	251.902	259.51
Digalodon	extinct	251.902	259.51
Digalodon	extinct	251.902	259.51
Shiguaignathus	extinct	251.902	259.51
Compsodon	extinct	251.902	259.51
Compsodon	extinct	251.902	259.51
Procynosuchus	extinct	251.902	259.51
Diictodon	extinct	251.902	259.51
Promoschorhynchus	extinct	251.902	259.51
Kembawacela	extinct	251.902	259.51
Oudenodon	extinct	251.902	259.51
Procynosuchus	extinct	251.902	259.51
Procynosuchus	extinct	251.902	259.51
Procynosuchus	extinct	251.902	259.51
Oudenodon	extinct	251.902	259.51
Procynosuchus	extinct	251.902	259.51
Daptocephalus	extinct	251.902	259.51
Procynosuchus	extinct	251.902	259.51
Procynosuchus	extinct	251.902	259.51
Compsodon	extinct	251.902	259.51
Procynosuchus	extinct	251.902	259.51
Procynosuchus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Ictidosuchops	extinct	251.902	259.51
Procynosuchus	extinct	251.902	259.51
Oudenodon	extinct	251.902	259.51
Cyonosaurus	extinct	251.902	259.51
Daptocephalus	extinct	251.902	259.51
Moschorhinus	extinct	251.902	259.51
Procynosuchus	extinct	251.902	259.51
Ictidosuchops	extinct	251.902	259.51
Pelanomodon	extinct	251.902	259.51
Akidnognathus	extinct	251.902	259.51
Cyonosaurus	extinct	251.902	259.51
Oudenodon	extinct	251.902	259.51
Pelanomodon	extinct	251.902	259.51
Oudenodon	extinct	251.902	259.51
Daptocephalus	extinct	251.902	259.51
Cynosaurus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Ictidosuchops	extinct	251.902	259.51
Leontosaurus	extinct	251.902	259.51
Cyonosaurus	extinct	251.902	259.51
Oudenodon	extinct	251.902	259.51
Pelanomodon	extinct	251.902	259.51
Aulacephalodon	extinct	251.902	259.51
Daptocephalus	extinct	251.902	259.51
Emydops	extinct	251.902	259.51
Ictidosuchops	extinct	251.902	259.51
Oudenodon	extinct	251.902	259.51
Kitchinganomodon	extinct	251.902	259.51
Oudenodon	extinct	251.902	259.51
Cynosaurus	extinct	251.902	259.51
Procynosuchus	extinct	251.902	259.51
Oudenodon	extinct	251.902	259.51
Aulacephalodon	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Moschorhinus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
Theriognathus	extinct	251.902	259.51
