feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
lat_range_z_trans,none,none,none,1.0,-40.0,-40.0,-24.562777794661073,0.4875866851210594,0.3477078080177307,0.6314551830291748,-8.981260180007667e-14,-4.547473508864641e-13,2.2737367544323206e-13,6.0
Temperate_N,none,0_1,none,0.75,-2.267021386069022,-23.884468472866455,6.126612176621108,0.5159994511306286,0.23129725456237793,0.7915194034576416,-652.9503705337734,-1026.1205150682822,-302.45566492416947,5.0
Tropical,none,0_1,none,0.77,-3.5766746155228715,-16.099394389350067,6.255503850133398,0.4282813909649849,0.19675412774085999,0.7232101559638977,-854.1541451480695,-1529.616268485034,-333.7086886053835,11.0
Temperate_S,none,0_1,none,0.99,-10.349675036312858,-40.0,-2.5153291216037257,0.6263290265202522,0.32364892959594727,0.8906357288360596,-987.8841332678884,-1703.040908189067,-435.3121755104248,1.0
Antarctic,none,0_1,none,0.75,-3.220672244415767,-35.5034347531207,3.839683791992739,0.0822810934484005,0.05730873718857765,0.11112971603870392,-19.997426426481187,-68.10005777844503,5.463282980213648,24.0
mat_z_trans,none,none,none,0.49,1.062489932719503,-40.0,15.434530507031988,0.580052692592144,0.14165228605270386,1.1354448795318604,-1364.5138435540227,-3004.790550464746,-289.6144454882374,3.0
map_z_trans,none,none,none,0.47,1.1860683361416,-40.0,40.0,0.4142627909779549,0.1253911405801773,0.9176241755485535,-1162.356500803726,-2787.4700972669402,-140.63019273450732,13.0
wmm_z_trans,none,none,none,0.73,-4.708936954568518,-40.0,5.691822906748518,0.4289164035022259,0.14906254410743713,0.817142903804779,-1136.0306726710542,-2310.1337511679967,-249.6852826710824,9.0
cmm_z_trans,none,none,none,0.55,-1.5998549409822327,-40.0,39.99999999999999,0.5914765903353691,0.15741021931171417,1.2048277854919434,-1440.2970201671626,-2969.849116107219,-170.33069667869222,2.0
wmmcmm_z_trans,none,none,none,0.5,-0.00016820582475651769,-21.196003116146905,14.053858856487542,0.421596023440361,0.1348269134759903,0.9139998555183411,-1001.0683500578277,-2261.963292427792,-157.21082558932324,12.0
wetmon_z_trans,none,none,none,0.46,1.121377319437226,-17.51910782102437,12.84390692090359,0.4660361547768116,0.13511492311954498,1.0602153539657593,-1259.1224919006127,-2735.86409581355,-319.63428117019225,8.0
drymon_z_trans,none,none,none,0.92,-29.606921904571156,-40.0,2.2610699289828347,0.286076784580946,0.1093762218952179,0.4915532171726227,-1038.2355551278497,-2078.7163143492453,-257.25094654899453,10.0
wetdry_z_trans,none,none,none,0.55,-1.5037807602662867,-40.0,29.490072802239,0.47832023203372953,0.14428606629371643,0.9023814797401428,-1154.9796533835347,-2221.5950065567094,-281.9515125919678,7.0
208-217,none,0_1,none,0.96,-6.683484701974644,-40.0,-1.3134590390963263,0.09358480300754309,0.05326435714960098,0.1287645548582077,-81.92553445423077,-157.4421313343273,-15.008873324115712,20.0
217-227,none,0_1,none,0.89,-5.438860892955233,-33.73365243752353,4.296991308846567,0.09523796577006578,0.05715386942028999,0.14318285882472992,-76.00620571269218,-139.41502827464524,-15.453366900525225,21.0
227-237,none,0_1,none,0.54,-1.3505612198169883,-9.578989124169096,36.787298934278894,0.1843700596690178,0.07325899600982666,0.34182289242744446,-203.70644720981332,-350.81264629082284,-37.77012486935121,14.0
237-242,none,0_1,none,0.81,-3.544506180378985,-28.086862434796682,6.063793892706109,0.1104718629643321,0.05892125144600868,0.17445328831672668,-117.17770384938146,-289.8811349224695,-15.563917621776682,19.0
242-246.7,none,0_1,none,0.9,-7.187469735959448,-40.0,1.4408962526276965,0.15616650238633156,0.06301292777061462,0.3231502175331116,-157.72314674277783,-474.7816434635197,-13.878543822809092,15.0
246.7-252,none,0_1,none,0.87,3.3048576437220367,-5.52966660906056,18.886168929354795,0.5637440967559815,0.17663592100143433,0.8756071329116821,-302.6993080406763,-523.0117447673247,-59.89752303013813,4.0
252-259.5,none,0_1,none,0.57,-1.532155406780518,-30.104443166909803,14.15943443683819,0.11490800652652979,0.06108991056680679,0.1992681622505188,-173.20237482571912,-382.81183378643357,-16.052880962145082,16.0
259.5-264.3,none,0_1,none,0.95,-17.630615139640632,-40.0,-1.066149669912441,0.11146351579576731,0.06607294082641602,0.18172208964824677,-138.6282853526128,-321.9885137871413,-9.384786992421596,17.0
264.3-274.4,none,0_1,none,0.96,-9.280572955359247,-40.0,-1.021677469911767,0.11080559469759464,0.05927629768848419,0.16574476659297943,-117.18325509609228,-248.70189957904427,-20.968632300858417,18.0
274.4-283.5,none,0_1,none,0.81,-3.36538593274981,-40.0,1.778113984142053,0.08692023172974586,0.058658014982938766,0.11920943856239319,-122.00793842238528,-305.87050328564965,-9.516050488437486,23.0
283.5-290.1,none,0_1,none,0.93,-10.437887300494744,-40.0,1.1744979409609961,0.09074431151151657,0.06022275611758232,0.12102007865905762,-73.31890876815211,-168.45940778713646,-6.742545327751145,22.0
