genus,Rotated_lat_min,Rotated_lat_max,Arctic,Temperate_N,Tropical,Temperate_S,Antarctic,lat_range,lat_range_z_trans
Emeroleter,44.38761,44.38761,0,1,0,0,0,0.0,-0.2645399781685992
Energosuchus,51.56832,51.56832,0,1,0,0,0,0.0,-0.2645399781685992
Eohupehsuchus,15.35236,15.35236,0,0,1,0,0,0.0,-0.2645399781685992
Eohyosaurus,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.2645399781685992
Eomurruna,-54.016,-52.15324,0,0,0,1,0,1.8627600000000015,-0.12349601389057285
Eorasaurus,43.04599,43.04599,0,1,0,0,0,0.0,-0.2645399781685992
Eretmorhipis,20.78674,20.78674,0,0,1,0,0,0.0,-0.2645399781685992
Erythrosuchus,-63.33496,-61.37537,0,0,0,1,0,1.9595900000000057,-0.11616426580652452
Eumetabolodon,40.04971,42.97892,0,1,0,0,0,2.9292100000000048,-0.04274683755851636
Eunotosaurus,-65.18245,-61.12582,0,0,0,1,0,4.0566300000000055,0.042618848953075286
Euparkeria,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.2645399781685992
Eusaurosphargis,20.93788,27.06795,0,1,1,0,0,6.13007,0.1996150252144455
Feralisaurus,21.05439,21.05439,0,0,1,0,0,0.0,-0.2645399781685992
Fodonyx,21.05439,21.05439,0,0,1,0,0,0.0,-0.2645399781685992
Fraxinisaura,27.72418,27.72418,0,1,0,0,0,0.0,-0.2645399781685992
Fugusuchus,40.04971,40.04971,0,1,0,0,0,0.0,-0.2645399781685992
Fuyuansaurus,18.78245,18.78245,0,0,1,0,0,0.0,-0.2645399781685992
Galesphyrus,-61.36501,-58.47538,0,0,0,1,0,2.889629999999997,-0.04574374542969966
Gamatavus,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.2645399781685992
Gansurhinus,38.44569,39.6978,0,1,0,0,0,1.2521100000000018,-0.16973304753225332
Garjainia,-60.68525,48.31328,0,1,0,1,0,108.99853,7.988581611127592
Gecatogomphius,41.45729,41.45729,0,1,0,0,0,0.0,-0.2645399781685992
Glaurung,27.6348,27.6348,0,1,0,0,0,0.0,-0.2645399781685992
Gondwanax,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.2645399781685992
Gracilisuchus,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.2645399781685992
Gualosuchus,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.2645399781685992
Guchengosuchus,42.97892,42.97892,0,1,0,0,0,0.0,-0.2645399781685992
Halazhaisuchus,42.97892,42.97892,0,1,0,0,0,0.0,-0.2645399781685992
Helveticosaurus,20.93788,20.93788,0,0,1,0,0,0.0,-0.2645399781685992
Hemilopas,29.45002,29.56131,0,1,0,0,0,0.11129000000000033,-0.2561133516657209
Heteropelta,26.0552,26.0552,0,1,0,0,0,0.0,-0.2645399781685992
Horaffia,25.88766,27.72418,0,1,0,0,0,1.8365200000000002,-0.1254828472038583
Hovasaurus,-50.09196,-37.33496,0,0,0,1,0,12.756999999999998,0.7013911414038527
Howesia,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.2645399781685992
Hupehsuchus,15.35236,20.78674,0,0,1,0,0,5.434380000000003,0.14693895556050204
Hypselorhachis,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.2645399781685992
Indosauriscus,-42.23717,-42.23717,0,0,0,1,0,0.0,-0.2645399781685992
Jaxtasuchus,27.72418,27.72418,0,1,0,0,0,0.0,-0.2645399781685992
Jesairosaurus,-3.863414,-3.863414,0,0,1,0,0,0.0,-0.2645399781685992
Jushatyria,46.885,46.885,0,1,0,0,0,0.0,-0.2645399781685992
Kadimakara,-54.016,-54.016,0,0,0,1,0,0.0,-0.2645399781685992
Kahneria,1.681402,1.681402,0,0,1,0,0,0.0,-0.2645399781685992
Kalisuchus,-54.016,-54.016,0,0,0,1,0,0.0,-0.2645399781685992
Kapes,21.05439,49.80777,0,1,1,0,0,28.753379999999996,1.912600770823495
Kinelia,40.12712,45.40269,0,1,0,0,0,5.275570000000002,0.13491422238661305
Kitchingnathus,-62.62076,-62.62076,0,0,0,1,0,0.0,-0.2645399781685992
Koilamasuchus,-54.97644,-54.97644,0,0,0,1,0,0.0,-0.2645399781685992
Koiloskiosaurus,26.46257,26.46257,0,1,0,0,0,0.0,-0.2645399781685992
Kudnu,-54.016,-54.016,0,0,0,1,0,0.0,-0.2645399781685992
Lagerpeton,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.2645399781685992
Langeronyx,23.39688,24.55053,0,1,1,0,0,1.153649999999999,-0.17718821552105213
Lanthaniscus,42.68761,42.68761,0,1,0,0,0,0.0,-0.2645399781685992
Lanthanolania,42.68761,42.68761,0,1,0,0,0,0.0,-0.2645399781685992
Lanthanosuchus,40.12712,40.12712,0,1,0,0,0,0.0,-0.2645399781685992
Largocephalosaurus,12.57983,12.57983,0,0,1,0,0,0.0,-0.2645399781685992
Lasasaurus,-37.33496,-37.33496,0,0,0,1,0,0.0,-0.2645399781685992
Lewisuchus,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.2645399781685992
Litorosuchus,18.78245,18.78245,0,0,1,0,0,0.0,-0.2645399781685992
Lotosaurus,17.90808,18.30839,0,0,1,0,0,0.4003099999999975,-0.23422941248105153
Luperosuchus,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.2645399781685992
Macrocnemus,18.78245,25.88766,0,1,1,0,0,7.10521,0.2734504153484802
Macroleter,2.689371,42.68761,0,1,1,0,0,39.998239,2.764036001936168
Malutinisuchus,51.56832,56.83089,0,1,0,0,0,5.262569999999997,0.13392989185792709
Mambawakale,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.2645399781685992
Mandaphon,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.2645399781685992
Mandasuchus,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.2645399781685992
Marasuchus,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.2645399781685992
Marcianosuchus,22.98052,22.98052,0,0,1,0,0,0.0,-0.2645399781685992
Megachirella,24.48539,24.48539,0,1,0,0,0,0.0,-0.2645399781685992
Mesodapedon,-39.82536,-39.82536,0,0,0,1,0,0.0,-0.2645399781685992
Mesosuchus,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.2645399781685992
Microcnemus,27.55627,47.7835,0,1,0,0,0,20.227229999999995,1.2670200218117633
Milleretta,-63.15948,-60.48301,0,0,0,1,0,2.676470000000002,-0.061883737390823666
Millerinoides,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.2645399781685992
Milleropsis,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.08973120522466858
Millerosaurus,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.08973120522466858
Moradisaurus,-12.38375,-9.576991,0,0,1,0,0,2.8067589999999996,-0.05201854967913809
Nanchangosaurus,15.35236,20.78674,0,0,1,0,0,5.434380000000003,0.14693895556050204
Nanoparia,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.08973120522466858
Neoprocolophon,40.81749,40.81749,0,1,0,0,0,0.0,-0.2645399781685992
Nochelesaurus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.2645399781685992
Noteosuchus,-62.64909,-62.64909,0,0,0,1,0,0.0,-0.2645399781685992
Nundasuchus,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.2645399781685992
Nyasasaurus,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.2645399781685992
Nycteroleter,42.68761,42.68761,0,1,0,0,0,0.0,-0.2645399781685992
Nyctiphruretus,42.68761,43.51609,0,1,0,0,0,0.828479999999999,-0.20180935075279738
Obirkovia,42.45765,43.07523,0,1,0,0,0,0.6175799999999967,-0.2177782206373966
Orenburgia,41.16511,57.37442,0,1,0,0,0,16.209310000000002,0.9627922281335836
Oryporan,-46.32232,-46.32232,0,0,0,1,0,0.0,-0.2645399781685992
Osmolskina,29.45002,29.45002,0,1,0,0,0,0.0,-0.2645399781685992
Owenetta,-63.15948,-60.80844,0,0,0,1,0,2.3510400000000047,-0.08652455923314242
Palacrodon,-77.5844,-58.76185,0,0,0,1,1,18.82255,1.1606608366552982
Palaeagama,-63.02481,-63.02481,0,0,0,1,0,0.0,-0.2645399781685992
Paliguana,-62.64909,-62.64909,0,0,0,1,0,0.0,-0.2645399781685992
Pamelaria,-39.82536,-39.82536,0,0,0,1,0,0.0,-0.2645399781685992
Pamelina,29.45002,29.45002,0,1,0,0,0,0.0,-0.2645399781685992
Pappochelys,27.72418,27.72418,0,1,0,0,0,0.0,-0.2645399781685992
Parahupehsuchus,15.35236,15.35236,0,0,1,0,0,0.0,-0.2645399781685992
Parasaurus,25.61333,27.6348,0,1,0,0,0,2.021469999999997,-0.11147885248998182
Parasuchus,28.45267,28.45267,0,1,0,0,0,0.0,-0.2645399781685992
Pareiasaurus,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.8996481818957338
Pareiasuchus,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.8996481818957338
Parringtonia,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.2645399781685992
Parvosuchus,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.2645399781685992
Pectodens,12.57983,12.57983,0,0,1,0,0,0.0,-0.2645399781685992
Pentaedrusaurus,40.04971,40.04971,0,1,0,0,0,0.0,-0.2645399781685992
Permotriturus,40.12712,40.12712,0,1,0,0,0,0.0,-0.2645399781685992
Phaanthosaurus,44.04916,48.19791,0,1,0,0,0,4.14875,0.049593966514806784
Phonodus,-60.80844,-60.80844,0,0,0,1,0,0.0,-0.2645399781685992
Pinheirochampsa,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.2645399781685992
Pintosaurus,-49.05941,-49.05941,0,0,0,1,0,0.0,-0.2645399781685992
Polymorphodon,27.72418,27.72418,0,1,0,0,0,0.0,-0.2645399781685992
Prestosuchus,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.2645399781685992
Procerosuchus,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.2645399781685992
Procolina,29.45002,29.45002,0,1,0,0,0,0.0,-0.2645399781685992
Procolophon,-77.5844,-46.32232,0,0,0,1,1,31.262080000000005,2.102553847539919
Procolophonichnium,-58.08447,-58.08447,0,0,0,1,0,0.0,-0.2645399781685992
Prolacerta,-77.5844,-58.08447,0,0,0,1,1,19.49993,1.2119505146184544
Prolacertoides,61.21759,61.21759,0,1,0,0,0,0.0,-0.2645399781685992
Prosaurosphargis,15.35236,15.35236,0,0,1,0,0,0.0,-0.2645399781685992
Protanystropheus,22.98052,29.56131,0,1,1,0,0,6.58079,0.23374252182130414
Proterosuchus,-62.64909,61.21759,0,1,0,1,0,123.86668,9.114364222671933
Protorosaurus,25.61333,27.6348,0,1,0,0,0,2.021469999999997,-0.11147885248998182
Provelosaurus,-53.79132,-51.32705,0,0,0,1,0,2.464269999999999,-0.07795104032829149
Pumiliopareia,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.2645399781685992
Qianosuchus,12.57983,12.57983,0,0,1,0,0,0.0,-0.2645399781685992
Rautiania,45.43791,45.43791,0,1,0,0,0,0.0,-0.2645399781685992
Retymaijychampsa,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.2645399781685992
Rhipaeosaurus,41.97247,44.38761,0,1,0,0,0,2.415140000000001,-0.08167105254939307
Rhombopholis,23.39688,24.55053,0,1,1,0,0,1.153649999999999,-0.17718821552105213
Rothianiscus,2.689371,2.689371,0,0,1,0,0,0.0,-0.2645399781685992
Ruhuhuaria,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.2645399781685992
Sanchuansaurus,35.97523,35.97523,0,1,0,0,0,0.0,-0.2645399781685992
Santaisaurus,61.21759,61.21759,0,1,0,0,0,0.0,-0.2645399781685992
Sarmatosuchus,48.82432,48.82432,0,1,0,0,0,0.0,-0.2645399781685992
Saurodektes,-62.64909,-58.08447,0,0,0,1,0,4.564619999999998,0.08108270012745818
Sauropareion,-62.64909,-58.08447,0,0,0,1,0,4.564619999999998,0.08108270012745818
Saurorictus,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.2645399781685992
Saurosternon,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.2645399781685992
Scharschengia,46.41431,46.41431,0,1,0,0,0,0.0,-0.2645399781685992
Schultzsuchus,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.2645399781685992
Sclerocormus,32.10397,32.10397,0,1,0,0,0,0.0,-0.2645399781685992
Sclerosaurus,11.92386,22.98052,0,0,1,0,0,11.056659999999999,0.5726452513157582
Scolotosuchus,41.16511,41.16511,0,1,0,0,0,0.0,-0.2645399781685992
Scutosaurus,39.54136,44.08246,0,1,0,0,0,4.5411,0.07930181904786722
Scythosuchus,41.16511,41.16511,0,1,0,0,0,0.0,-0.2645399781685992
Shansisuchus,40.10246,42.97892,0,1,0,0,0,2.8764600000000016,-0.04674094797299076
Shihtienfenia,35.97523,38.09178,0,1,0,0,0,2.1165499999999966,-0.10427961043864153
Shringasaurus,-38.39131,-38.39131,0,0,0,1,0,0.0,-0.2645399781685992
Sinosaurosphargis,12.57983,12.57983,0,0,1,0,0,0.0,-0.2645399781685992
Sophineta,29.45002,29.45002,0,1,0,0,0,0.0,-0.2645399781685992
Spondylolestes,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.2645399781685992
Spondylosoma,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.2645399781685992
Stagonosuchus,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.2645399781685992
Stauromatodon,27.72418,27.72418,0,1,0,0,0,0.0,-0.2645399781685992
Stenaulorhynchus,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.2645399781685992
Styracocephalus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.2645399781685992
Suchonosaurus,44.03487,44.03487,0,1,0,0,0,0.0,-0.2645399781685992
Tangasaurus,-43.64076,-43.64076,0,0,0,1,0,0.0,-0.2645399781685992
Tanystropheus,-9.650311,29.9194,0,1,1,0,0,39.569711,2.731588833259509
Tarjadia,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.2645399781685992
Tasmaniosaurus,-70.84624,-52.15324,0,0,0,1,1,18.692999999999998,1.1508516043482813
Teleocrater,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.2645399781685992
Teratophon,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.2645399781685992
Teratosaurus,-45.49458,26.46257,0,1,0,1,0,71.95715,5.183892291231955
Teyujagua,-46.32232,-46.32232,0,0,0,1,0,0.0,-0.2645399781685992
Thadeosaurus,-50.09196,-50.09196,0,0,0,1,0,0.0,-0.2645399781685992
Thecodontosaurus,24.21337,26.46257,0,1,0,0,0,2.2491999999999983,-0.09423565315939975
Theledectes,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.2645399781685992
Thelephon,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.2645399781685992
Thelerpeton,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.2645399781685992
Tichvinskia,46.41431,48.62633,0,1,0,0,0,2.2120200000000025,-0.09705083847144018
Ticinosuchus,20.93788,20.93788,0,0,1,0,0,0.0,-0.2645399781685992
Timanophon,50.88652,52.34648,0,1,0,0,0,1.4599600000000024,-0.15399511673323044
Trachelosaurus,28.4265,28.4265,0,1,0,0,0,0.0,-0.2645399781685992
Tramuntanasaurus,-44.98865,-44.98865,0,0,0,1,0,0.0,-0.2645399781685992
Tropidosuchus,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.2645399781685992
Turfanosuchus,61.32352,61.32352,0,1,0,0,0,0.0,-0.2645399781685992
Uralosaurus,46.885,48.82432,0,1,0,0,0,1.9393200000000022,-0.11769906425394452
Vellbergia,27.72418,27.72418,0,1,0,0,0,0.0,-0.2645399781685992
Vjushkovisaurus,46.885,48.82432,0,1,0,0,0,1.9393200000000022,-0.11769906425394452
Vonhuenia,45.21636,45.21636,0,1,0,0,0,0.0,-0.2645399781685992
Vritramimosaurus,48.31328,48.31328,0,1,0,0,0,0.0,-0.2645399781685992
Vytshegdosuchus,49.80777,49.80777,0,1,0,0,0,0.0,-0.2645399781685992
Wapitisaurus,31.61801,31.61801,0,1,0,0,0,0.0,-0.2645399781685992
Weigeltisaurus,25.61333,27.6348,0,1,0,0,0,2.021469999999997,-0.11147885248998182
Xilousuchus,40.04971,40.04971,0,1,0,0,0,0.0,-0.2645399781685992
Yarasuchus,-39.82536,-39.82536,0,0,0,1,0,0.0,-0.2645399781685992
Youngetta,40.06549,40.06549,0,1,0,0,0,0.0,-0.2645399781685992
Youngina,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.08973120522466858
Youngosuchus,61.32352,61.32352,0,1,0,0,0,0.0,-0.2645399781685992
Zanclodon,26.11694,27.72418,0,1,0,0,0,1.607240000000001,-0.14284340902055276
Zhongjiania,32.58371,32.58371,0,1,0,0,0,0.0,-0.2645399781685992
