genus,Rotated_lat_min,Rotated_lat_max,Arctic,Temperate_N,Tropical,Temperate_S,Antarctic,lat_range,lat_range_z_trans
Daptocephalus,-63.50161,-47.78411,0,0,0,1,0,15.717500000000001,0.591823381611161
Daqingshanodon,38.44569,38.44569,0,1,0,0,0,0.0,-0.30335579218285075
Davletkulia,42.20409,42.20409,0,1,0,0,0,0.0,-0.30335579218285075
Delectosaurus,44.7139,47.69551,0,1,0,0,0,2.9816099999999963,-0.13354028867555254
Delphinognathus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Deuterosaurus,40.69209,42.6534,0,1,0,0,0,1.9613099999999974,-0.1916507585990155
Diademodon,-74.17096,-46.55859,0,0,0,1,1,27.61236999999999,1.2692873484625793
Dicynodon,-63.15948,45.43791,0,1,0,1,0,108.59739,5.881732285207705
Dicynodontipus,-60.80844,-60.80844,0,0,0,1,0,0.0,-0.30335579218285075
Dicynodontoides,-63.15948,-42.23717,0,0,0,1,0,20.922310000000003,0.8882596797218537
Digalodon,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.1718659746707467
Diictodon,-63.15948,58.99032,0,1,0,1,0,122.1498,6.65360027863654
Diictodontoides,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Dinanomodon,-63.15948,-60.80844,0,0,0,1,0,2.3510400000000047,-0.16945396016397515
Dinodontosaurus,-49.98075,-49.04351,0,0,0,1,0,0.9372400000000027,-0.2499759462247339
Dinogorgon,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.5723376077457153
Dinosaurus,42.6534,42.6534,0,1,0,0,0,0.0,-0.30335579218285075
Dolichuranus,-47.29913,-46.55859,0,0,0,1,0,0.7405399999999958,-0.26117885657849804
Dolomitipes,-60.80844,-58.08447,0,0,0,1,0,2.7239699999999942,-0.148213993929969
Dvinia,44.03487,44.03487,0,1,0,0,0,0.0,-0.30335579218285075
Elephantosaurus,51.56832,51.56832,0,1,0,0,0,0.0,-0.30335579218285075
