feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
lat_range_z_trans,none,none,none,1.0,-36.37817688368928,-40.0,-9.57431184049459,0.3750519439578056,0.25528478622436523,0.48595646023750305,-1027.5829894041458,-1540.0552815917235,-642.3193118419745,2.0
Temperate_N,none,0_1,none,0.54,-1.1080428459381848,-7.112162445940644,2.9168922682857312,0.47263353735208513,0.20161928236484528,0.8396645188331604,-692.1041814989592,-1164.029505088664,-289.3088171481836,5.0
Tropical,none,0_1,none,0.83,-2.463722847043145,-15.44265445530938,4.076231873059556,0.47896935485303405,0.2237490713596344,0.9074548482894897,-814.3373873271062,-1630.2995022930659,-240.1014644857944,4.0
Temperate_S,none,0_1,none,0.99,-6.093583540846203,-40.0,-1.2711055852492372,0.5511289727687836,0.2548291087150574,0.9566004872322083,-989.7251542174744,-1969.1368541529296,-213.021075066084,3.0
Antarctic,none,0_1,none,0.63,-1.3461104245134385,-11.905573797768046,9.386251089930921,0.07399713519960642,0.050000887364149094,0.10072455555200577,-29.62916738012216,-106.3150463609079,4.544892446136146,8.0
mean_z_trans,none,none,none,0.75,-1.7147780395087358,-5.021116733485053,2.757367008038313,0.1857870476692915,0.08213334530591965,0.33096545934677124,-574.4604274462457,-1286.9955160337,-114.52669342013996,7.0
Mod_R_deltaTMyr_z_trans,none,none,none,1.0,-25.766150157220174,-40.0,-7.720669130904679,0.47453109636902807,0.23363763093948364,0.6561154723167419,-1082.2990188797557,-1927.0758150233037,-362.62676243563146,1.0
time,none,none,none,0.78,-1.7710596226654185,-7.716807598497889,3.3301872714659604,0.1891519495099783,0.07480840384960175,0.37425729632377625,-529.8135392091078,-1194.7784327131753,-110.39282983369458,6.0
