clade	species	ts	te
0.0	Abajudon	286.1361439449788	259.12579035727236
0.0	Abdalodon	255.21628967014252	254.9082364440952
0.0	Acratophorus	237.0345982527733	226.03819674204826
0.0	Adelobasileus	209.012150774902	208.11456914107063
0.0	Aelurognathus_Temperate_S	260.05032823938194	252.00179787500096
0.0	Aelurosaurus	273.9101865207559	253.43733961551823
0.0	Aelurosuchus	246.7790781942458	246.40150104124643
0.0	Aerosaurus	303.0832883281901	290.19203239289334
0.0	Akidnognathus	261.5427194986244	252.82869353009673
0.0	Alemoatherium	213.7215085299663	212.80483667270775
0.0	Aleodon	247.3610301560812	225.01268502140283
0.0	Alepognathus	263.6237230228239	262.5633970210046
0.0	Alierasaurus	275.298889023688	274.37120621542977
0.0	Alopecideops	260.5182860696837	259.8230889613485
0.0	Alopecodon	264.663390114722	261.8169517660278
0.0	Alopecognathus	265.49450051550673	259.78542264167277
0.0	Alopecorhinus	259.51265157661965	258.96904551604723
0.0	Aloposaurus	259.5992614917059	253.81076512763278
0.0	Alrausuchus	273.5536372652268	263.6849900035743
0.0	Ameghinichnus	224.6068791852968	223.5008857443319
0.0	Andescynodon	245.22191674665225	212.33502188717733
0.0	Angelosaurus	283.76370573376227	268.6138058050954
0.0	Angonisaurus	243.5732554119505	243.14558396882174
0.0	Annatherapsidus	265.2502626630831	258.01893449149816
0.0	Anningia	264.14084451173363	263.03349112732843
0.0	Anomocephalus	267.33131982035957	266.0758968676587
0.0	Antecosuchus	245.34792848413943	241.6485412781627
0.0	Anteosaurus_Temperate_N	264.3632903877123	263.43206467965103
0.0	Anteosaurus_Temperate_S	264.7301727562064	259.59919114578906
0.0	Apsisaurus	298.00839209239905	297.0451776594554
0.0	Archaeosyodon	267.41258891607873	266.3666814466543
0.0	Archaeothyris	309.1111289519433	307.2690137194915
0.0	Archaeovenator	299.83623081688637	298.9293096588066
0.0	Arctognathus	259.852436940381	253.48312518466483
0.0	Arctops	259.0680713582866	254.79034510150225
0.0	Arctotraversodon	237.03625152991492	229.02760400521913
0.0	Arisierpeton	285.9136671593293	285.36245014418915
0.0	Aulacephalodon	259.5188012617564	251.721449844885
0.0	Aulacocephalus	258.127455573279	257.82148262035264
0.0	Australobarbarus	264.2338134739853	259.4398886749317
0.0	Australosyodon	267.13679601256706	265.91780551901934
0.0	Avenantia	261.1734266603613	260.3435272426161
0.0	Baldwinonus	304.3548609646985	290.0761111386381
0.0	Basilodon	260.6894892257954	250.82050924093377
0.0	Bauria	247.42042981751726	241.929845178204
0.0	Beishanodon	249.1512112814244	248.89065546904774
0.0	Biarmosuchoides	266.282647589228	265.29297820361336
0.0	Biarmosuchus	273.6457375324332	264.332584496031
0.0	Biseridens	273.42810785866243	267.22168153445097
0.0	Blattoidealestes	261.47260876294075	260.5716544731994
0.0	Bohemiclavulus	301.56179028775193	300.6561997309139
0.0	Bolodon	208.8154621192916	208.00827921768962
0.0	Bolotridon	246.91485653404533	246.54523741681442
0.0	Bonacynodon	242.3193184643029	231.8374822642542
0.0	Boreogomphodon	232.7571257800839	223.9913673100104
0.0	Botucaraitherium	218.49450593464937	217.45181420355235
0.0	Brachyprosopus	264.81999155838304	259.4960819532738
0.0	Brachyzostrodon	208.27604910275176	200.84346256594895
0.0	Brasilitherium	227.2252272914007	209.5459300530047
0.0	Brasilodon	226.9951574404611	208.43474557616716
0.0	Brontopus	261.3734986287239	251.49220746638687
0.0	Bulbasaurus	260.645426481424	253.66159688745083
0.0	Bullacephalus	266.0001230135853	264.8421542632696
0.0	Burnetia	256.79086464908613	256.4819963575877
0.0	Cabarzia	294.91281457412583	293.9775840109326
0.0	Callibrachion	284.29991846900253	283.617569168092
0.0	Candelariodon	239.90884533842	239.68723433054646
0.0	Caodeyao	253.45402653201955	253.16064820898583
0.0	Casea	283.63527867306493	271.7648173593752
0.0	Caseoides	278.4802915074949	265.90994683550855
0.0	Caseopsis	272.24745690923925	267.4665172316311
0.0	Cerdodon	266.8755085633016	265.6380006750015
0.0	Cerdorhinus	257.53572661901603	257.2250750495442
0.0	Cerdosuchus	259.3405848909132	258.84329417357355
0.0	Chalepotherium	202.98355538850518	202.16641891437155
0.0	Chaliminia	225.75592960606582	222.48808496814956
0.0	Charassognathus	254.86186684614424	254.55418220583644
0.0	Charruodon	230.3370979067515	228.84847051790496
0.0	Chiniquodon	242.60203662393602	210.2380344344025
0.0	Choerosaurus	270.8747601732623	256.62028997241543
0.0	Chthomaloporus	264.81249399620003	263.88618939057994
0.0	Chthonosaurus	264.1332186907183	258.5559944665905
0.0	Cistecephaloides	257.1982603586983	256.89199269991707
0.0	Cistecephalus	259.84771240106363	254.05614534733851
0.0	Cistecynodon	243.4514400769602	243.02862387691334
0.0	Clelandina	260.45036684949497	253.5750534683926
0.0	Clepsydrops	307.3242556797337	271.9397356283261
0.0	Colobodectes	263.99677090364486	254.2698416806551
0.0	Compsodon	261.8480621838998	250.73727442646887
0.0	Cotylorhynchus	283.5825536821386	266.6825059541007
0.0	Counillonia	251.3371760449802	251.06511652546337
0.0	Cricodon	246.81957655673548	240.5844187967847
0.0	Criocephalosaurus	263.5690749307639	260.2520333415437
0.0	Cromptodon	244.70004957382048	244.26761042309593
0.0	Cryptocynodon	260.51769909221645	257.9516616500678
0.0	Cryptovenator	300.3476474934944	299.4369422189888
0.0	Ctenorhachis	285.92645795050055	285.3662340865437
0.0	Ctenospondylus	294.5065492899221	286.1948761768457
0.0	Cutleria	297.6298230638882	285.60482988914146
0.0	Cynariognathus	264.4923564605255	261.0795309573666
0.0	Cyniscops	258.15671399647266	257.8508600089785
0.0	Cynognathus	247.5317649041377	225.6704319375773
0.0	Cynosaurus	260.6996273439256	252.3650083572388
0.0	Cyonosaurus	260.30769554793983	252.83120020709168
0.0	Dadadon	238.8153144628738	232.08164914335674
0.0	Dalongkoua	252.84187634754613	252.5506616064686
0.0	Daptocephalus	265.2265957960328	251.86129830657856
0.0	Daqingshanodon	255.72211480726244	255.42624350666813
0.0	Datheosaurus	300.113665331083	299.22152684073626
0.0	Davletkulia	270.54590437345956	269.49722238055926
0.0	Deccanodon	233.20402531509222	231.83727009084342
