Time	mat_z_trans	map_z_trans	wmm_z_trans	cmm_z_trans	wmmcmm_z_trans	wetmon_z_trans	drymon_z_trans	wetdry_z_trans
253.5	-0.598438929	-0.718727889	-1.848866056	0.265360017	-1.006712727	-0.715233483	-0.118412733	-0.881127437
253.6	-0.598438929	-0.718727889	-1.848866056	0.265360017	-1.006712727	-0.715233483	-0.118412733	-0.881127437
253.7	-0.598438929	-0.718727889	-1.848866056	0.265360017	-1.006712727	-0.715233483	-0.118412733	-0.881127437
253.8	-0.598438929	-0.718727889	-1.848866056	0.265360017	-1.006712727	-0.715233483	-0.118412733	-0.881127437
253.9	-0.598438929	-0.718727889	-1.848866056	0.265360017	-1.006712727	-0.715233483	-0.118412733	-0.881127437
254	-0.598438929	-0.718727889	-1.848866056	0.265360017	-1.006712727	-0.715233483	-0.118412733	-0.881127437
254.1	-0.598438929	-0.718727889	-1.848866056	0.265360017	-1.006712727	-0.715233483	-0.118412733	-0.881127437
254.14	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
254.2	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
254.3	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
254.4	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
254.5	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
254.6	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
254.7	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
254.8	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
254.9	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
255	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
255.1	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
