Time	mean_gl_stages_z_trans	Mod_R_deltaTMyr_gl_stages_z_trans
227.0	0.382853706657435	-1.0350189825296516
237.0	0.7423993364869601	0.8310264928820658
242.0	0.9408714603728002	0.08491061180900372
251.2	1.590873654086174	1.4307277453711056
254.14	-0.4272452631965143	-1.4758991840390236
265.1	-1.4353900124560393	1.184505420683113
268.8	-0.7679605111129735	-0.7127961157950811
290.1	-1.0264023708378387	-0.3074559883815329
