feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
rotated_lat_scaled,none,none,none,1.0,-3.1535787328874463,-6.015451420009042,-1.2272288612796431,0.08819698378443717,0.05751696228981018,0.11858673393726349,-244.0819642178561,-353.9765621358065,-132.97427043769085,1.0
mean_scaled,none,none,none,0.89,-1.6810524442300008,-4.439963471742777,2.0105529341130657,0.0690135283395648,0.045167651027441025,0.11414686590433121,-144.77239893606253,-280.08377580920455,-43.206057383053576,4.0
Mod_R_deltaTMyr_scaled,none,none,none,0.83,-2.0559213090387862,-6.146711912566665,2.145504441744362,0.07194131135940551,0.037765391170978546,0.11264181137084961,-167.49845253480845,-311.4075730380937,-47.34049610173611,3.0
time,none,none,none,1.0,-3.158722050571038,-7.1647919821027575,-1.2233916674537118,0.05967810085043311,0.030844958499073982,0.08405953645706177,-190.5698260664829,-348.042577800725,-46.53138703718196,2.0
