feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.1345638056099415,0.05367184057831764,0.21131332218647003,NA,NA,NA
Abyssomedon__lat_range_z_trans,0.2879084757715464,0.0005416528891748307,0.006332855858772674,0.21018811619978806,0.10331513418350369,0.38788747042417526
Abyssomedon__Temperate_N,0.3212600480392575,-7.37397098658014e-05,0.008765792878986194,NA,NA,NA
Abyssomedon__Tropical,-0.7147261467389763,-0.005142435605053334,-0.00021950082929726958,NA,NA,NA
Abyssomedon__Temperate_S,0.3850774690136313,0.00022956355413729325,0.009798752882833101,NA,NA,NA
Abyssomedon__Antarctic,0.09932845384581014,6.003920918869979e-05,0.002765728592024761,NA,NA,NA
Abyssomedon__mat_z_trans,0.10852429930120706,-0.005008196706789585,0.015276884382670167,NA,NA,NA
Abyssomedon__map_z_trans,-0.04050286243960727,-0.007823802075567824,0.03057516877902658,NA,NA,NA
Abyssomedon__wmm_z_trans,-0.026110889418050648,-0.0018151898877718817,0.008176575482652685,NA,NA,NA
Abyssomedon__cmm_z_trans,-0.5424905970459803,-0.006219503598346859,0.014192963344397815,NA,NA,NA
Abyssomedon__wmmcmm_z_trans,-0.1564893248816952,-0.003446978138670467,0.01073224777055897,NA,NA,NA
Abyssomedon__wetmon_z_trans,-0.2720883147716813,-0.008012742343008108,0.02076633391775028,NA,NA,NA
Abyssomedon__drymon_z_trans,-0.18413559942739086,-0.007603114053794528,0.022445728440704575,NA,NA,NA
Abyssomedon__wetdry_z_trans,0.048555863238871094,-0.003996038603657368,0.015274075162670516,NA,NA,NA
Abyssomedon__208-217,0.03145467073249165,-0.0005262371817715489,0.002576279923189451,NA,NA,NA
Abyssomedon__217-227,0.09658664172980934,9.092021311920332e-05,0.0029281333904221446,NA,NA,NA
Abyssomedon__227-237,0.08765718628652394,-0.00013302067102030795,0.0030063409604426353,NA,NA,NA
Abyssomedon__237-242,0.12748349495232106,0.00011036155156624967,0.0034942161911966085,NA,NA,NA
Abyssomedon__242-246.7,0.10296358731749933,-0.00010199491784723199,0.004284919318156003,NA,NA,NA
Abyssomedon__246.7-252,-0.03981157746631652,-0.0007520824724346184,0.0018030991945009063,NA,NA,NA
Abyssomedon__252-259.5,0.07860480401664972,-0.00033861813189392336,0.002920448835999285,NA,NA,NA
Abyssomedon__259.5-264.3,0.1060029676641716,1.7410885655916915e-05,0.0028202388306704036,NA,NA,NA
Abyssomedon__264.3-274.4,0.10935941814444959,5.718333670432224e-05,0.00309716148235363,NA,NA,NA
Abyssomedon__274.4-283.5,0.10205470147309825,-1.8245684203731803e-05,0.0025360721816055326,NA,NA,NA
Abyssomedon__283.5-290.1,-0.1434063615836203,-0.003767032436167038,0.016962805214182385,NA,NA,NA
Acadiella__lat_range_z_trans,0.09169706055080437,0.0010412482304693806,0.012745717089818922,0.6323726722458377,0.15661024022847414,2.8175415790174156
Acadiella__Temperate_N,0.10629187307842111,1.0680782097940987e-05,0.015277763438724161,NA,NA,NA
Acadiella__Tropical,-0.19026405291307122,-0.008807139154376429,0.0021051164163930435,NA,NA,NA
Acadiella__Temperate_S,0.11942622627985429,0.0004090718641435768,0.018685293233431335,NA,NA,NA
Acadiella__Antarctic,0.019480685700175557,4.365606860427757e-05,0.003478737428228144,NA,NA,NA
Acadiella__mat_z_trans,0.04569490000458677,-0.004883780358817293,0.018557666548253995,NA,NA,NA
Acadiella__map_z_trans,-0.025188675313869643,-0.006055905899770854,0.01150891072987497,NA,NA,NA
