genus,Rotated_lat_min,Rotated_lat_max,Arctic,Temperate_N,Tropical,Temperate_S,Antarctic,lat_range,lat_range_z_trans
Largocephalosaurus,12.57983,12.57983,0,0,1,0,0,0.0,-0.3368251980293161
Lariosaurus,12.57983,27.72418,0,1,1,0,0,15.144350000000001,0.8032153854418288
Lasasaurus,-37.33496,-37.33496,0,0,0,1,0,0.0,-0.3368251980293161
Lepidus,-1.470099,-1.470099,0,0,1,0,0,0.0,-0.3368251980293161
Leptonectes,36.29446,41.43556,0,1,0,0,0,5.141100000000002,0.05018795497385041
Leptopleuron,28.80492,28.80492,0,1,0,0,0,0.0,-0.3368251980293161
Leptosuchus,-1.470099,3.84681,0,0,1,0,0,5.316909,0.06342255368158475
Lessemsaurus,-50.49719,-50.49719,0,0,0,1,0,0.0,-0.3368251980293161
Lewisuchus,-52.00118,-49.98075,0,0,0,1,0,2.0204299999999975,-0.1847307076046625
Leyesaurus,-52.85442,-52.85442,0,0,0,1,0,0.0,-0.3368251980293161
Libognathus,-1.470099,-1.470099,0,0,1,0,0,0.0,-0.3368251980293161
Liliensternus,30.98263,42.70672,0,1,0,0,0,11.724089999999997,0.5457441036751619
Lindwurmia,44.66405,44.66405,0,1,0,0,0,0.0,-0.3368251980293161
Litorosuchus,18.78245,18.78245,0,0,1,0,0,0.0,-0.3368251980293161
Lophostropheus,35.75617,35.75617,0,1,0,0,0,0.0,-0.3368251980293161
Lotosaurus,17.90808,18.30839,0,0,1,0,0,0.4003099999999975,-0.30669055072062795
Lucasuchus,-0.5164049,-0.5164049,0,0,1,0,0,0.0,-0.3368251980293161
Lucianosaurus,1.357201,1.357201,0,0,1,0,0,0.0,-0.3368251980293161
Lucianovenator,-52.85442,-52.85442,0,0,0,1,0,0.0,-0.3368251980293161
Lufengosaurus,52.14119,52.14119,0,1,0,0,0,0.0,-0.3368251980293161
Lukousaurus,52.14119,52.14119,0,1,0,0,0,0.0,-0.3368251980293161
Luopingosaurus,12.57983,12.57983,0,0,1,0,0,0.0,-0.3368251980293161
Luperosuchus,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.3368251980293161
Macgowania,19.11306,26.04535,0,1,1,0,0,6.932289999999998,0.1850256530399725
Machaeroprosopus,-1.470099,8.831093,0,0,1,0,0,10.301191999999999,0.43863079302532065
Macrocnemus,18.78245,25.88766,0,1,1,0,0,7.10521,0.19804277280370167
Macrocollum,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.3368251980293161
Macroleter,2.689371,42.68761,0,1,1,0,0,39.998239,2.674173341186847
Macroplacus,39.51022,39.51022,0,1,0,0,0,0.0,-0.3368251980293161
Macroplata,39.82208,39.82208,0,1,0,0,0,0.0,-0.3368251980293161
Maehary,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.3368251980293161
Majiashanosaurus,32.10397,32.10397,0,1,0,0,0,0.0,-0.3368251980293161
Malerisaurus,-1.470099,-1.470099,0,0,1,0,0,0.0,-0.3368251980293161
Malutinisuchus,51.56832,56.83089,0,1,0,0,0,5.262569999999997,0.059332007354720794
Mambawakale,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.3368251980293161
Mandaphon,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.3368251980293161
Mandasuchus,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.3368251980293161
Marasuchus,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.3368251980293161
Marcianosuchus,22.98052,22.98052,0,0,1,0,0,0.0,-0.3368251980293161
Massospondylus,-49.50568,-49.50568,0,0,0,1,0,0.0,-0.3368251980293161
Mbiresaurus,-47.03927,-47.03927,0,0,0,1,0,0.0,-0.3368251980293161
Megachirella,24.48539,24.48539,0,1,0,0,0,0.0,-0.3368251980293161
Megalancosaurus,20.34746,32.92995,0,1,1,0,0,12.582489999999996,0.6103629771726464
Megalosaurus,37.62532,37.62532,0,1,0,0,0,0.0,-0.3368251980293161
Megapnosaurus,12.36827,12.36827,0,0,1,0,0,0.0,-0.3368251980293161
Melanorosaurus,-56.03159,-56.03159,0,0,0,1,0,0.0,-0.3368251980293161
Merriamosaurus,47.8035,47.8035,0,1,0,0,0,0.0,-0.3368251980293161
Mesodapedon,-39.82536,-39.82536,0,0,0,1,0,0.0,-0.3368251980293161
Mesosaurus,-70.35031,-44.21616,0,0,0,1,1,26.13414999999999,1.6305086006825737
Mesosuchus,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.3368251980293161
Metamosaurus,-0.7299915,-0.7299915,0,0,1,0,0,0.0,-0.3368251980293161
Metashastasaurus,26.04535,26.04535,0,1,0,0,0,0.0,-0.3368251980293161
Microcnemus,27.55627,47.7835,0,1,0,0,0,20.227229999999995,1.1858458371227398
Microleter,-0.7299915,-0.7299915,0,0,1,0,0,0.0,-0.3368251980293161
Micromenodon,1.982645,1.982645,0,0,1,0,0,0.0,-0.3368251980293161
Microsphenodon,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.3368251980293161
Mikadocephalus,20.93788,46.58566,0,1,1,0,0,25.647779999999997,1.593895504803064
Milleretta,-63.15948,-60.48301,0,0,0,1,0,2.676470000000002,-0.13534514636364425
Millerinoides,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.3368251980293161
Milleropsis,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.1630309913017909
Millerosaurus,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.1630309913017909
Miodentosaurus,27.01127,27.01127,0,1,0,0,0,0.0,-0.3368251980293161
Mixosaurus,12.57983,20.93788,0,0,1,0,0,8.35805,0.29235441012032404
Moradisaurus,-12.38375,-9.576991,0,0,1,0,0,2.8067589999999996,-0.12553721485256128
Mystriosuchus,20.34746,42.70672,0,1,1,0,0,22.359259999999995,1.3463413833282876
Nambalia,-25.48265,-25.48265,0,0,0,1,0,0.0,-0.3368251980293161
Nanchangosaurus,15.35236,20.78674,0,0,1,0,0,5.434380000000003,0.07226556823030701
Nanoparia,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.1630309913017909
Neoaetosauroides,-50.49719,-50.49719,0,0,0,1,0,0.0,-0.3368251980293161
Neoprocolophon,40.81749,40.81749,0,1,0,0,0,0.0,-0.3368251980293161
Neusticosaurus,20.93788,29.56131,0,1,1,0,0,8.623429999999999,0.312331759431557
Nhandumirim,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.3368251980293161
Nicrosaurus,1.357201,35.99011,0,1,1,0,0,34.632909,2.2702805399959582
Nochelesaurus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.3368251980293161
Notatesseraeraptor,30.98263,30.98263,0,1,0,0,0,0.0,-0.3368251980293161
Noteosuchus,-62.64909,-62.64909,0,0,0,1,0,0.0,-0.3368251980293161
Nothosaurus,-12.54747,37.62532,0,1,1,0,0,50.172790000000006,3.44009601588711
Nundasuchus,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.3368251980293161
Nyasasaurus,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.3368251980293161
Nycteroleter,42.68761,42.68761,0,1,0,0,0,0.0,-0.3368251980293161
Nyctiboetus,42.92253,42.92253,0,1,0,0,0,0.0,-0.3368251980293161
Nyctiphruretus,42.68761,43.51609,0,1,0,0,0,0.828479999999999,-0.2744586505978203
Obirkovia,42.45765,43.07523,0,1,0,0,0,0.6175799999999967,-0.2903348393450473
Odoiporosaurus,22.30036,22.30036,0,0,1,0,0,0.0,-0.3368251980293161
Odontochelys,27.01127,27.01127,0,1,0,0,0,0.0,-0.3368251980293161
Omphalosaurus,17.34627,47.8035,0,1,1,0,0,30.45723,1.9559426170380096
Opisthodontosaurus,-0.7299915,-0.7299915,0,0,1,0,0,0.0,-0.3368251980293161
Orenburgia,41.16511,57.37442,0,1,0,0,0,16.209310000000002,0.8833837399617278
Orovenator,-0.7299915,-0.7299915,0,0,1,0,0,0.0,-0.3368251980293161
Oryctorhynchus,10.58739,10.58739,0,0,1,0,0,0.0,-0.3368251980293161
Oryporan,-46.32232,-46.32232,0,0,0,1,0,0.0,-0.3368251980293161
Osmolskina,29.45002,29.45002,0,1,0,0,0,0.0,-0.3368251980293161
Owenetta,-63.15948,-60.80844,0,0,0,1,0,2.3510400000000047,-0.15984295624515196
Ozimek,33.3149,33.3149,0,1,0,0,0,0.0,-0.3368251980293161
Pachagnathus,-52.85442,-52.85442,0,0,0,1,0,0.0,-0.3368251980293161
Pachypleurosaurus,20.93788,25.88766,0,1,1,0,0,4.9497800000000005,0.035785714902160266
Pachystropheus,34.05859,40.95422,0,1,0,0,0,6.895629999999997,0.18226595138291535
Palacrodon,-77.5844,1.353064,0,0,1,1,1,78.937464,5.605451130521761
Palaeagama,-63.02481,-63.02481,0,0,0,1,0,0.0,-0.3368251980293161
Palaeochersis,-50.49719,-50.49719,0,0,0,1,0,0.0,-0.3368251980293161
Palaeosaurus,27.85164,27.85164,0,1,0,0,0,0.0,-0.3368251980293161
Paleollanosaurus,-1.470099,37.62532,0,1,1,0,0,39.095419,2.6062106065980783
Paliguana,-62.64909,-62.64909,0,0,0,1,0,0.0,-0.3368251980293161
Pamelaria,-39.82536,-39.82536,0,0,0,1,0,0.0,-0.3368251980293161
Pamelina,29.45002,29.45002,0,1,0,0,0,0.0,-0.3368251980293161
Pampadromaeus,-49.47713,-46.11636,0,0,0,1,0,3.3607700000000023,-0.08383222099746447
Panguraptor,52.14119,52.14119,0,1,0,0,0,0.0,-0.3368251980293161
Panphagia,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.3368251980293161
Pantydraco,24.95607,24.95607,0,1,0,0,0,0.0,-0.3368251980293161
Panzhousaurus,12.57983,12.57983,0,0,1,0,0,0.0,-0.3368251980293161
Pappochelys,27.72418,27.72418,0,1,0,0,0,0.0,-0.3368251980293161
Parahupehsuchus,15.35236,15.35236,0,0,1,0,0,0.0,-0.3368251980293161
Paralonectes,30.4196,31.61801,0,1,0,0,0,1.1984100000000026,-0.2466109573628195
Paraplacodus,20.93788,24.48539,0,1,1,0,0,3.547509999999999,-0.06977475543721276
Pararcus,27.06795,27.06795,0,1,0,0,0,0.0,-0.3368251980293161
Parasaurus,25.61333,27.6348,0,1,0,0,0,2.021469999999997,-0.18465241819595168
Parasuchus,-30.8144,33.3149,0,1,1,1,0,64.1293,4.490718050086059
Paratypothorax,-1.470099,34.47747,0,1,1,0,0,35.947568999999994,2.3692458804342187
Pareiasaurus,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.8206061731345001
Pareiasuchus,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.8206061731345001
Parringtonia,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.3368251980293161
Partanosaurus,25.88766,25.88766,0,1,0,0,0,0.0,-0.3368251980293161
Parvosuchus,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.3368251980293161
Pectodens,12.57983,12.57983,0,0,1,0,0,0.0,-0.3368251980293161
Pelecymala,24.95607,24.95607,0,1,0,0,0,0.0,-0.3368251980293161
Pendraig,24.95607,24.95607,0,1,0,0,0,0.0,-0.3368251980293161
Pentaedrusaurus,40.04971,40.04971,0,1,0,0,0,0.0,-0.3368251980293161
Permotriturus,40.12712,40.12712,0,1,0,0,0,0.0,-0.3368251980293161
Pessopteryx,47.29689,47.8035,0,1,0,0,0,0.506610000000002,-0.29868846981104863
Peteinosaurus,20.34746,20.34746,0,0,1,0,0,0.0,-0.3368251980293161
Phaanthosaurus,44.04916,48.19791,0,1,0,0,0,4.14875,-0.02451444380903513
Phalarodon,12.57983,47.8035,0,1,1,0,0,35.22367,2.3147520105530965
Phantomosaurus,26.46257,26.46257,0,1,0,0,0,0.0,-0.3368251980293161
Phonodus,-60.80844,-60.80844,0,0,0,1,0,0.0,-0.3368251980293161
Pinheirochampsa,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.3368251980293161
Pintosaurus,-49.05941,-49.05941,0,0,0,1,0,0.0,-0.3368251980293161
Pisanosaurus,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.3368251980293161
Pistosaurus,12.69028,31.13755,0,1,1,0,0,18.447270000000003,1.05185351411414
Placochelys,15.44787,41.43556,0,1,1,0,0,25.98769,1.6194833441443155
Placodus,-9.895147,34.44921,0,1,1,0,0,44.344357,3.0013416185017827
Planocephalosaurus,-1.470099,35.96879,0,1,1,0,0,37.438888999999996,2.4815098813944574
Plateosauravus,-56.03159,-56.03159,0,0,0,1,0,0.0,-0.3368251980293161
Plateosaurus,-65.49458,45.57481,0,1,0,1,0,111.06939,8.024287175983709
Plesiosaurus,35.78362,42.70672,0,1,0,0,0,6.923099999999998,0.18433384566876806
Polesinesuchus,-49.47713,-49.47713,0,0,0,1,0,0.0,-0.3368251980293161
Polonosuchus,33.3149,33.3149,0,1,0,0,0,0.0,-0.3368251980293161
Polymorphodon,27.72418,27.72418,0,1,0,0,0,0.0,-0.3368251980293161
Poposaurus,-1.387769,9.714393,0,0,1,0,0,11.102162,0.4989264350398597
Postosuchus,-1.470099,6.088668,0,0,1,0,0,7.5587670000000005,0.2321857625601074
Powellvenator,-50.49719,-50.49719,0,0,0,1,0,0.0,-0.3368251980293161
Pravusuchus,1.353064,1.353064,0,0,1,0,0,0.0,-0.3368251980293161
Preondactylus,32.92995,32.92995,0,1,0,0,0,0.0,-0.3368251980293161
Prestosuchus,-49.04351,-42.80355,0,0,0,1,0,6.239959999999996,0.1329082431046118
Procerosuchus,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.3368251980293161
Procolina,29.45002,29.45002,0,1,0,0,0,0.0,-0.3368251980293161
Procolophon,-77.5844,-46.32232,0,0,0,1,1,31.262080000000005,2.0165303387696625
Procolophonichnium,-58.08447,-58.08447,0,0,0,1,0,0.0,-0.3368251980293161
Procompsognathus,32.59323,32.59323,0,1,0,0,0,0.0,-0.3368251980293161
Proganochelys,1.357201,42.70672,0,1,1,0,0,41.349518999999994,2.77589537215106
Prolacerta,-77.5844,-58.08447,0,0,0,1,1,19.49993,1.1310959458194776
Prolacertoides,61.21759,61.21759,0,1,0,0,0,0.0,-0.3368251980293161
Prosantosaurus,25.88766,25.88766,0,1,0,0,0,0.0,-0.3368251980293161
Prosaurosphargis,15.35236,15.35236,0,0,1,0,0,0.0,-0.3368251980293161
Protanystropheus,22.98052,29.56131,0,1,1,0,0,6.58079,0.1585653384612613
Protecovasaurus,-1.470099,-1.470099,0,0,1,0,0,0.0,-0.3368251980293161
Protenodontosaurus,29.81785,29.81785,0,1,0,0,0,0.0,-0.3368251980293161
Proteosaurus,36.29446,38.29723,0,1,0,0,0,2.002769999999998,-0.1860601219871946
Proterochampsa,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.3368251980293161
Proterochersis,32.59323,38.38995,0,1,0,0,0,5.7967200000000005,0.0995418993382735
Proterosuchus,-62.64909,61.21759,0,1,0,1,0,123.86668,8.987645125215563
Protoavis,-1.470099,-1.470099,0,0,1,0,0,0.0,-0.3368251980293161
Protocaptorhinus,-2.980824,-0.7299915,0,0,1,0,0,2.2508325,-0.16738640424841325
Protoichthyosaurus,36.29446,36.29446,0,1,0,0,0,0.0,-0.3368251980293161
Protome,1.353064,1.353064,0,0,1,0,0,0.0,-0.3368251980293161
Protorosaurus,25.61333,27.6348,0,1,0,0,0,2.021469999999997,-0.18465241819595168
Protorothyris,-2.746595,-1.303453,0,0,1,0,0,1.4431420000000001,-0.2281879539276072
Protosuchus,6.088668,23.76488,0,1,1,0,0,17.676212,0.9938095959393687
Provelosaurus,-53.79132,-51.32705,0,0,0,1,0,2.464269999999999,-0.15131919687175982
Psephochelys,27.01127,27.01127,0,1,0,0,0,0.0,-0.3368251980293161
Psephoderma,-9.650311,41.43556,0,1,1,0,0,51.085871000000004,3.5088311808823995
Psephosauriscus,-12.54747,-9.650311,0,0,1,0,0,2.8971590000000003,-0.11873205855692678
Psephosaurus,-9.650311,26.11694,0,1,1,0,0,35.767251,2.3556718519727564
Pseudhesperosuchus,-50.49719,-50.49719,0,0,0,1,0,0.0,-0.3368251980293161
Pseudochampsa,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.3368251980293161
Pterodactylus,41.23901,41.23901,0,1,0,0,0,0.0,-0.3368251980293161
Puercosuchus,1.353064,1.353064,0,0,1,0,0,0.0,-0.3368251980293161
Pumiliopareia,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.3368251980293161
Qianichthyosaurus,18.78245,29.55872,0,1,1,0,0,10.77627,0.47439384659409756
Qianosuchus,12.57983,12.57983,0,0,1,0,0,0.0,-0.3368251980293161
Qianxisaurus,18.78245,18.78245,0,0,1,0,0,0.0,-0.3368251980293161
Quasianosteosaurus,47.8035,47.8035,0,1,0,0,0,0.0,-0.3368251980293161
Raibliania,29.81785,29.81785,0,1,0,0,0,0.0,-0.3368251980293161
Rauisuchus,-49.47713,-49.47713,0,0,0,1,0,0.0,-0.3368251980293161
Rautiania,45.43791,45.43791,0,1,0,0,0,0.0,-0.3368251980293161
Redondasuchus,1.357201,1.357201,0,0,1,0,0,0.0,-0.3368251980293161
Redondavenator,1.357201,1.357201,0,0,1,0,0,0.0,-0.3368251980293161
Retymaijychampsa,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.3368251980293161
Revueltosaurus,-1.470099,6.739012,0,0,1,0,0,8.209111,0.2811425387318782
Rhaeticosaurus,40.95422,40.95422,0,1,0,0,0,0.0,-0.3368251980293161
Rhipaeosaurus,41.97247,44.38761,0,1,0,0,0,2.415140000000001,-0.15501761865057076
Rhomaleosaurus,36.29446,39.82208,0,1,0,0,0,3.527619999999999,-0.07127204037880756
Rhombopholis,23.39688,24.55053,0,1,1,0,0,1.153649999999999,-0.2499804130684901
Rioarribasuchus,-1.470099,3.836582,0,0,1,0,0,5.306681,0.06265260745822472
Riojasaurus,-50.49719,-50.49719,0,0,0,1,0,0.0,-0.3368251980293161
Riojasuchus,-50.49719,-50.49719,0,0,0,1,0,0.0,-0.3368251980293161
Romeria,-2.746595,-2.746595,0,0,1,0,0,0.0,-0.3368251980293161
Rothianiscus,2.689371,2.689371,0,0,1,0,0,0.0,-0.3368251980293161
Ruehleia,34.47747,34.47747,0,1,0,0,0,0.0,-0.3368251980293161
Rugarhynchos,1.353064,1.353064,0,0,1,0,0,0.0,-0.3368251980293161
Ruhuhuaria,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.3368251980293161
Rutiodon,-0.5164049,12.74718,0,0,1,0,0,13.2635849,0.6616346281312696
Sacisaurus,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.3368251980293161
Saltoposuchus,30.98263,32.59323,0,1,0,0,0,1.610599999999998,-0.21558200411616538
Sanchiaosaurus,15.06738,15.06738,0,0,1,0,0,0.0,-0.3368251980293161
Sanchuansaurus,35.97523,35.97523,0,1,0,0,0,0.0,-0.3368251980293161
Sanjuansaurus,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.3368251980293161
Santaisaurus,61.21759,61.21759,0,1,0,0,0,0.0,-0.3368251980293161
Sarcosaurus,39.82208,39.82208,0,1,0,0,0,0.0,-0.3368251980293161
Sarmatosuchus,48.82432,48.82432,0,1,0,0,0,0.0,-0.3368251980293161
Saturnalia,-47.03927,-46.11636,0,0,0,1,0,0.9229100000000017,-0.2673501228434312
Saurodektes,-62.64909,-58.08447,0,0,0,1,0,4.564619999999998,0.006791533499211371
Sauropareion,-62.64909,-58.08447,0,0,0,1,0,4.564619999999998,0.006791533499211371
Saurorictus,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.3368251980293161
Saurosternon,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.3368251980293161
Saurosuchus,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.3368251980293161
Scelidosaurus,38.76677,38.76677,0,1,0,0,0,0.0,-0.3368251980293161
Scharschengia,46.41431,46.41431,0,1,0,0,0,0.0,-0.3368251980293161
Schleitheimia,30.98263,30.98263,0,1,0,0,0,0.0,-0.3368251980293161
Schultzsuchus,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.3368251980293161
Sclerocormus,32.10397,32.10397,0,1,0,0,0,0.0,-0.3368251980293161
Sclerosaurus,11.92386,22.98052,0,0,1,0,0,11.056659999999999,0.4955011228522052
Sclerostropheus,20.34746,20.34746,0,0,1,0,0,0.0,-0.3368251980293161
Scoloparia,10.58739,35.96879,0,1,1,0,0,25.3814,1.5738428772142246
Scolotosuchus,41.16511,41.16511,0,1,0,0,0,0.0,-0.3368251980293161
Scutarx,-1.470099,1.353064,0,0,1,0,0,2.823163,-0.12430234998670298
Scutosaurus,39.54136,44.08246,0,1,0,0,0,4.5411,0.005020988409904878
Scythosuchus,41.16511,41.16511,0,1,0,0,0,0.0,-0.3368251980293161
Seazzadactylus,32.92995,32.92995,0,1,0,0,0,0.0,-0.3368251980293161
Serpianosaurus,20.93788,28.4265,0,1,1,0,0,7.488620000000001,0.22690521722083898
Shansisuchus,40.10246,42.97892,0,1,0,0,0,2.8764600000000016,-0.1202902436251052
Shastasaurus,-1.409692,26.04535,0,1,1,0,0,27.455042,1.7299430753468794
Shihtienfenia,35.97523,38.09178,0,1,0,0,0,2.1165499999999966,-0.17749495956111852
Shonisaurus,7.887439,40.95422,0,1,1,0,0,33.066781,2.152385121644527
Shringasaurus,-38.39131,-38.39131,0,0,0,1,0,0.0,-0.3368251980293161
Shuangbaisaurus,52.14119,52.14119,0,1,0,0,0,0.0,-0.3368251980293161
Shuvosaurus,-1.470099,6.088668,0,0,1,0,0,7.5587670000000005,0.2321857625601074
Sigmala,24.95607,24.95607,0,1,0,0,0,0.0,-0.3368251980293161
Sikannisuchus,26.04535,26.04535,0,1,0,0,0,0.0,-0.3368251980293161
Silesaurus,33.3149,33.3149,0,1,0,0,0,0.0,-0.3368251980293161
Sillosuchus,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.3368251980293161
Simosaurus,-14.99022,35.78362,0,1,1,0,0,50.77384,3.485342024642542
Sinocyamodus,27.01127,27.01127,0,1,0,0,0,0.0,-0.3368251980293161
Sinosaurosphargis,12.57983,12.57983,0,0,1,0,0,0.0,-0.3368251980293161
Sinosaurus,52.14119,52.14119,0,1,0,0,0,0.0,-0.3368251980293161
Skybalonyx,1.353064,1.353064,0,0,1,0,0,0.0,-0.3368251980293161
Smilodonterpeton,35.96879,35.96879,0,1,0,0,0,0.0,-0.3368251980293161
Smilosuchus,1.063348,3.84681,0,0,1,0,0,2.783462,-0.12729097288596164
Sophineta,29.45002,29.45002,0,1,0,0,0,0.0,-0.3368251980293161
Soturnia,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.3368251980293161
Soumyasaurus,-1.470099,-1.470099,0,0,1,0,0,0.0,-0.3368251980293161
Sphenotitan,-52.85442,-52.85442,0,0,0,1,0,0.0,-0.3368251980293161
Sphodrosaurus,6.739012,6.739012,0,0,1,0,0,0.0,-0.3368251980293161
Spinosuchus,-1.470099,1.063348,0,0,1,0,0,2.533447,-0.14611167146176968
Spondylolestes,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.3368251980293161
Spondylosoma,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.3368251980293161
Stagonolepis,-1.470099,33.3149,0,1,1,0,0,34.784999,2.2817296132371423
Stagonosuchus,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.3368251980293161
Staurikosaurus,-49.47713,-49.47713,0,0,0,1,0,0.0,-0.3368251980293161
Stauromatodon,27.72418,27.72418,0,1,0,0,0,0.0,-0.3368251980293161
Stegomus,6.739012,9.712786,0,0,1,0,0,2.9737739999999997,-0.11296461331809904
Stenaulorhynchus,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.3368251980293161
Stenomyti,6.340519,6.340519,0,0,1,0,0,0.0,-0.3368251980293161
Stenoscelida,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.3368251980293161
Stereosternum,-68.9066,-36.74107,0,0,0,1,1,32.16553,2.0845404986733227
Styracocephalus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.3368251980293161
Suchonosaurus,44.03487,44.03487,0,1,0,0,0,0.0,-0.3368251980293161
Sumidadectes,2.461234,2.461234,0,0,1,0,0,0.0,-0.3368251980293161
Syntarsus,6.088668,6.088668,0,0,1,0,0,0.0,-0.3368251980293161
Syntomiprosopus,1.353064,1.353064,0,0,1,0,0,0.0,-0.3368251980293161
Tachiraptor,-7.284298,-7.284298,0,0,1,0,0,0.0,-0.3368251980293161
Tanaisosaurus,41.16511,41.16511,0,1,0,0,0,0.0,-0.3368251980293161
Tangasaurus,-43.64076,-43.64076,0,0,0,1,0,0.0,-0.3368251980293161
Tanystropheus,-9.650311,42.70672,0,1,1,0,0,52.357031,3.604521916244774
Tanytrachelos,1.353064,6.739012,0,0,1,0,0,5.385948,0.06861969068926514
Tarjadia,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.3368251980293161
Tasmaniosaurus,-70.84624,-52.15324,0,0,0,1,1,18.692999999999998,1.0703516452704034
Tawa,3.836582,3.836582,0,0,1,0,0,0.0,-0.3368251980293161
Taytalura,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.3368251980293161
Technosaurus,-1.470099,-1.470099,0,0,1,0,0,0.0,-0.3368251980293161
Tecovasaurus,-1.470099,1.353064,0,0,1,0,0,2.823163,-0.12430234998670298
Tecovasuchus,1.353064,1.353064,0,0,1,0,0,0.0,-0.3368251980293161
Teleocrater,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.3368251980293161
Temnodontosaurus,36.29446,41.23901,0,1,0,0,0,4.94455,0.0353920095102778
Teraterpeton,10.58739,10.58739,0,0,1,0,0,0.0,-0.3368251980293161
Teratophon,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.3368251980293161
Teratosaurus,-45.49458,32.59323,0,1,0,1,0,78.08780999999999,5.541490640840222
Termatosaurus,35.78362,41.1313,0,1,0,0,0,5.347680000000004,0.065738941561817
Terrestrisuchus,24.95607,24.95607,0,1,0,0,0,0.0,-0.3368251980293161
Teyujagua,-46.32232,-46.32232,0,0,0,1,0,0.0,-0.3368251980293161
Teyumbaita,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.3368251980293161
Thadeosaurus,-50.09196,-50.09196,0,0,0,1,0,0.0,-0.3368251980293161
Thaisaurus,-10.60254,-10.60254,0,0,1,0,0,0.0,-0.3368251980293161
Thalassiodracon,34.05859,38.29723,0,1,0,0,0,4.238639999999997,-0.017747679434980273
Thalattoarchon,16.03868,16.03868,0,0,1,0,0,0.0,-0.3368251980293161
Thalattosaurus,30.4196,30.4196,0,1,0,0,0,0.0,-0.3368251980293161
Thecodontosaurus,24.21337,35.96879,0,1,0,0,0,11.755419999999997,0.548102572112576
Theledectes,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.3368251980293161
Thelephon,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.3368251980293161
Thelerpeton,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.3368251980293161
Tholodus,12.92433,41.91759,0,1,1,0,0,28.99326,1.845737476970311
Threordatoth,24.95607,24.95607,0,1,0,0,0,0.0,-0.3368251980293161
Thuringothyris,15.55887,15.55887,0,0,1,0,0,0.0,-0.3368251980293161
Tichvinskia,46.41431,48.62633,0,1,0,0,0,2.2120200000000025,-0.17030814239801828
Ticinosuchus,20.93788,20.93788,0,0,1,0,0,0.0,-0.3368251980293161
Tikisuchus,-30.8144,-30.8144,0,0,0,1,0,0.0,-0.3368251980293161
Timanophon,50.88652,52.34648,0,1,0,0,0,1.4599600000000024,-0.22692192385481963
Toretocnemus,-1.409692,-1.409692,0,0,1,0,0,0.0,-0.3368251980293161
Trachelosaurus,28.4265,28.4265,0,1,0,0,0,0.0,-0.3368251980293161
