genus,Rotated_lat_min,Rotated_lat_max,Arctic,Temperate_N,Tropical,Temperate_S,Antarctic,lat_range,lat_range_z_trans
Nundasuchus,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.29876440904981494
Nyasasaurus,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.29876440904981494
Nycteroleter,42.68761,42.68761,0,1,0,0,0,0.0,-0.29876440904981494
Nyctiboetus,42.92253,42.92253,0,1,0,0,0,0.0,-0.29876440904981494
Nyctiphruretus,42.68761,43.51609,0,1,0,0,0,0.828479999999999,-0.23744104068995936
Obirkovia,42.45765,43.07523,0,1,0,0,0,0.6175799999999967,-0.25305167508921306
Odontochelys,27.01127,27.01127,0,1,0,0,0,0.0,-0.29876440904981494
Opisthodontosaurus,-0.7299915,-0.7299915,0,0,1,0,0,0.0,-0.29876440904981494
Orenburgia,41.16511,57.37442,0,1,0,0,0,16.209310000000002,0.9010346060007494
Orovenator,-0.7299915,-0.7299915,0,0,1,0,0,0.0,-0.29876440904981494
Oryctorhynchus,10.58739,10.58739,0,0,1,0,0,0.0,-0.29876440904981494
Oryporan,-46.32232,-46.32232,0,0,0,1,0,0.0,-0.29876440904981494
Osmolskina,29.45002,29.45002,0,1,0,0,0,0.0,-0.29876440904981494
Owenetta,-63.15948,-60.80844,0,0,0,1,0,2.3510400000000047,-0.12474247496721151
Ozimek,33.3149,33.3149,0,1,0,0,0,0.0,-0.29876440904981494
Pachagnathus,-52.85442,-52.85442,0,0,0,1,0,0.0,-0.29876440904981494
Pachystropheus,34.05859,40.95422,0,1,0,0,0,6.895629999999997,0.21164412050222145
Palacrodon,-77.5844,1.353064,0,0,1,1,1,78.937464,5.54411795656534
Palaeagama,-63.02481,-63.02481,0,0,0,1,0,0.0,-0.29876440904981494
Palaeochersis,-50.49719,-50.49719,0,0,0,1,0,0.0,-0.29876440904981494
Palaeosaurus,27.85164,27.85164,0,1,0,0,0,0.0,-0.29876440904981494
Paleollanosaurus,-1.470099,37.62532,0,1,1,0,0,39.095419,2.5950444704884945
Paliguana,-62.64909,-62.64909,0,0,0,1,0,0.0,-0.29876440904981494
Pamelaria,-39.82536,-39.82536,0,0,0,1,0,0.0,-0.29876440904981494
Pamelina,29.45002,29.45002,0,1,0,0,0,0.0,-0.29876440904981494
Pampadromaeus,-49.47713,-46.11636,0,0,0,1,0,3.3607700000000023,-0.050003139396048814
Panguraptor,52.14119,52.14119,0,1,0,0,0,0.0,-0.29876440904981494
Panphagia,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.29876440904981494
Pantydraco,24.95607,24.95607,0,1,0,0,0,0.0,-0.29876440904981494
Pappochelys,27.72418,27.72418,0,1,0,0,0,0.0,-0.29876440904981494
Parahupehsuchus,15.35236,15.35236,0,0,1,0,0,0.0,-0.29876440904981494
Parasaurus,25.61333,27.6348,0,1,0,0,0,2.021469999999997,-0.14913695945731156
Parasuchus,-30.8144,33.3149,0,1,1,1,0,64.1293,4.448030548655488
Paratypothorax,-1.470099,34.47747,0,1,1,0,0,35.947568999999994,2.3620433538754537
Pareiasaurus,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.8393070931941422
Pareiasuchus,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.8393070931941422
Parringtonia,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.29876440904981494
Parvosuchus,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.29876440904981494
Pectodens,12.57983,12.57983,0,0,1,0,0,0.0,-0.29876440904981494
Pelecymala,24.95607,24.95607,0,1,0,0,0,0.0,-0.29876440904981494
Pendraig,24.95607,24.95607,0,1,0,0,0,0.0,-0.29876440904981494
Pentaedrusaurus,40.04971,40.04971,0,1,0,0,0,0.0,-0.29876440904981494
Permotriturus,40.12712,40.12712,0,1,0,0,0,0.0,-0.29876440904981494
Peteinosaurus,20.34746,20.34746,0,0,1,0,0,0.0,-0.29876440904981494
Phaanthosaurus,44.04916,48.19791,0,1,0,0,0,4.14875,0.008322454221417972
Phonodus,-60.80844,-60.80844,0,0,0,1,0,0.0,-0.29876440904981494
Pinheirochampsa,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.29876440904981494
Pintosaurus,-49.05941,-49.05941,0,0,0,1,0,0.0,-0.29876440904981494
Pisanosaurus,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.29876440904981494
Planocephalosaurus,-1.470099,35.96879,0,1,1,0,0,37.438888999999996,2.472429561994443
Plateosauravus,-56.03159,-56.03159,0,0,0,1,0,0.0,-0.29876440904981494
Plateosaurus,-65.49458,45.57481,0,1,0,1,0,111.06939,7.92249514637031
Polesinesuchus,-49.47713,-49.47713,0,0,0,1,0,0.0,-0.29876440904981494
Polonosuchus,33.3149,33.3149,0,1,0,0,0,0.0,-0.29876440904981494
Polymorphodon,27.72418,27.72418,0,1,0,0,0,0.0,-0.29876440904981494
Poposaurus,-1.387769,9.714393,0,0,1,0,0,11.102162,0.5230079571108546
Postosuchus,-1.470099,6.088668,0,0,1,0,0,7.5587670000000005,0.2607289439427991
Powellvenator,-50.49719,-50.49719,0,0,0,1,0,0.0,-0.29876440904981494
Pravusuchus,1.353064,1.353064,0,0,1,0,0,0.0,-0.29876440904981494
Preondactylus,32.92995,32.92995,0,1,0,0,0,0.0,-0.29876440904981494
Prestosuchus,-49.04351,-42.80355,0,0,0,1,0,6.239959999999996,0.1631119979011851
Procerosuchus,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.29876440904981494
Procolina,29.45002,29.45002,0,1,0,0,0,0.0,-0.29876440904981494
Procolophon,-77.5844,-46.32232,0,0,0,1,1,31.262080000000005,2.015227537086816
Procolophonichnium,-58.08447,-58.08447,0,0,0,1,0,0.0,-0.29876440904981494
Procompsognathus,32.59323,32.59323,0,1,0,0,0,0.0,-0.29876440904981494
Proganochelys,1.357201,42.70672,0,1,1,0,0,41.349518999999994,2.7618909901630193
Prolacerta,-77.5844,-58.08447,0,0,0,1,1,19.49993,1.1446034337241802
Prolacertoides,61.21759,61.21759,0,1,0,0,0,0.0,-0.29876440904981494
Prosaurosphargis,15.35236,15.35236,0,0,1,0,0,0.0,-0.29876440904981494
Protanystropheus,22.98052,29.56131,0,1,1,0,0,6.58079,0.18833993778879837
Protecovasaurus,-1.470099,-1.470099,0,0,1,0,0,0.0,-0.29876440904981494
Proterochampsa,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.29876440904981494
Proterochersis,32.59323,38.38995,0,1,0,0,0,5.7967200000000005,0.13030375896744845
Proterosuchus,-62.64909,61.21759,0,1,0,1,0,123.86668,8.869739411383222
Protoavis,-1.470099,-1.470099,0,0,1,0,0,0.0,-0.29876440904981494
Protocaptorhinus,-2.980824,-0.7299915,0,0,1,0,0,2.2508325,-0.13215974688074053
Protome,1.353064,1.353064,0,0,1,0,0,0.0,-0.29876440904981494
Protorosaurus,25.61333,27.6348,0,1,0,0,0,2.021469999999997,-0.14913695945731156
Protorothyris,-2.746595,-1.303453,0,0,1,0,0,1.4431420000000001,-0.19194429454906806
Protosuchus,6.088668,23.76488,0,1,1,0,0,17.676212,1.0096134150170308
Provelosaurus,-53.79132,-51.32705,0,0,0,1,0,2.464269999999999,-0.11636128894052879
Pseudhesperosuchus,-50.49719,-50.49719,0,0,0,1,0,0.0,-0.29876440904981494
Pseudochampsa,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.29876440904981494
Puercosuchus,1.353064,1.353064,0,0,1,0,0,0.0,-0.29876440904981494
Pumiliopareia,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.29876440904981494
Qianosuchus,12.57983,12.57983,0,0,1,0,0,0.0,-0.29876440904981494
Raibliania,29.81785,29.81785,0,1,0,0,0,0.0,-0.29876440904981494
Rauisuchus,-49.47713,-49.47713,0,0,0,1,0,0.0,-0.29876440904981494
Rautiania,45.43791,45.43791,0,1,0,0,0,0.0,-0.29876440904981494
Redondasuchus,1.357201,1.357201,0,0,1,0,0,0.0,-0.29876440904981494
Redondavenator,1.357201,1.357201,0,0,1,0,0,0.0,-0.29876440904981494
Retymaijychampsa,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.29876440904981494
Revueltosaurus,-1.470099,6.739012,0,0,1,0,0,8.209111,0.3088668406604289
Rhipaeosaurus,41.97247,44.38761,0,1,0,0,0,2.415140000000001,-0.11999784876999912
Rhombopholis,23.39688,24.55053,0,1,1,0,0,1.153649999999999,-0.21337224036940333
Rioarribasuchus,-1.470099,3.836582,0,0,1,0,0,5.306681,0.09403149879496955
Riojasaurus,-50.49719,-50.49719,0,0,0,1,0,0.0,-0.29876440904981494
Riojasuchus,-50.49719,-50.49719,0,0,0,1,0,0.0,-0.29876440904981494
Romeria,-2.746595,-2.746595,0,0,1,0,0,0.0,-0.29876440904981494
Rothianiscus,2.689371,2.689371,0,0,1,0,0,0.0,-0.29876440904981494
Ruehleia,34.47747,34.47747,0,1,0,0,0,0.0,-0.29876440904981494
Rugarhynchos,1.353064,1.353064,0,0,1,0,0,0.0,-0.29876440904981494
Ruhuhuaria,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.29876440904981494
Rutiodon,-0.5164049,12.74718,0,0,1,0,0,13.2635849,0.6829945985241989
Sacisaurus,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.29876440904981494
Saltoposuchus,30.98263,32.59323,0,1,0,0,0,1.610599999999998,-0.1795491991710208
Sanchuansaurus,35.97523,35.97523,0,1,0,0,0,0.0,-0.29876440904981494
Sanjuansaurus,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.29876440904981494
Santaisaurus,61.21759,61.21759,0,1,0,0,0,0.0,-0.29876440904981494
Sarcosaurus,39.82208,39.82208,0,1,0,0,0,0.0,-0.29876440904981494
Sarmatosuchus,48.82432,48.82432,0,1,0,0,0,0.0,-0.29876440904981494
Saturnalia,-47.03927,-46.11636,0,0,0,1,0,0.9229100000000017,-0.2304514142967799
Saurodektes,-62.64909,-58.08447,0,0,0,1,0,4.564619999999998,0.03910478958233562
Sauropareion,-62.64909,-58.08447,0,0,0,1,0,4.564619999999998,0.03910478958233562
Saurorictus,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.29876440904981494
Saurosternon,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.29876440904981494
Saurosuchus,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.29876440904981494
Scelidosaurus,38.76677,38.76677,0,1,0,0,0,0.0,-0.29876440904981494
Scharschengia,46.41431,46.41431,0,1,0,0,0,0.0,-0.29876440904981494
Schleitheimia,30.98263,30.98263,0,1,0,0,0,0.0,-0.29876440904981494
Schultzsuchus,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.29876440904981494
Sclerocormus,32.10397,32.10397,0,1,0,0,0,0.0,-0.29876440904981494
Sclerosaurus,11.92386,22.98052,0,0,1,0,0,11.056659999999999,0.5196399386829985
Sclerostropheus,20.34746,20.34746,0,0,1,0,0,0.0,-0.29876440904981494
Scoloparia,10.58739,35.96879,0,1,1,0,0,25.3814,1.5799447229616272
Scolotosuchus,41.16511,41.16511,0,1,0,0,0,0.0,-0.29876440904981494
Scutarx,-1.470099,1.353064,0,0,1,0,0,2.823163,-0.0897963415178104
Scutosaurus,39.54136,44.08246,0,1,0,0,0,4.5411,0.03736385965786711
Scythosuchus,41.16511,41.16511,0,1,0,0,0,0.0,-0.29876440904981494
Shansisuchus,40.10246,42.97892,0,1,0,0,0,2.8764600000000016,-0.08585134397595626
Shihtienfenia,35.97523,38.09178,0,1,0,0,0,2.1165499999999966,-0.14209922062999522
Shringasaurus,-38.39131,-38.39131,0,0,0,1,0,0.0,-0.29876440904981494
Shuangbaisaurus,52.14119,52.14119,0,1,0,0,0,0.0,-0.29876440904981494
Shuvosaurus,-1.470099,6.088668,0,0,1,0,0,7.5587670000000005,0.2607289439427991
Sigmala,24.95607,24.95607,0,1,0,0,0,0.0,-0.29876440904981494
Sikannisuchus,26.04535,26.04535,0,1,0,0,0,0.0,-0.29876440904981494
Silesaurus,33.3149,33.3149,0,1,0,0,0,0.0,-0.29876440904981494
Sillosuchus,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.29876440904981494
Sinosaurosphargis,12.57983,12.57983,0,0,1,0,0,0.0,-0.29876440904981494
Sinosaurus,52.14119,52.14119,0,1,0,0,0,0.0,-0.29876440904981494
Skybalonyx,1.353064,1.353064,0,0,1,0,0,0.0,-0.29876440904981494
Smilodonterpeton,35.96879,35.96879,0,1,0,0,0,0.0,-0.29876440904981494
Smilosuchus,1.063348,3.84681,0,0,1,0,0,2.783462,-0.09273497497577514
Sophineta,29.45002,29.45002,0,1,0,0,0,0.0,-0.29876440904981494
Soturnia,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.29876440904981494
Soumyasaurus,-1.470099,-1.470099,0,0,1,0,0,0.0,-0.29876440904981494
Sphenotitan,-52.85442,-52.85442,0,0,0,1,0,0.0,-0.29876440904981494
Sphodrosaurus,6.739012,6.739012,0,0,1,0,0,0.0,-0.29876440904981494
Spinosuchus,-1.470099,1.063348,0,0,1,0,0,2.533447,-0.11124086762314059
Spondylolestes,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.29876440904981494
Spondylosoma,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.29876440904981494
Stagonolepis,-1.470099,33.3149,0,1,1,0,0,34.784999,2.2759909345604226
Stagonosuchus,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.29876440904981494
Staurikosaurus,-49.47713,-49.47713,0,0,0,1,0,0.0,-0.29876440904981494
Stauromatodon,27.72418,27.72418,0,1,0,0,0,0.0,-0.29876440904981494
Stegomus,6.739012,9.712786,0,0,1,0,0,2.9737739999999997,-0.07864824641346728
Stenaulorhynchus,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.29876440904981494
Stenomyti,6.340519,6.340519,0,0,1,0,0,0.0,-0.29876440904981494
Stenoscelida,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.29876440904981494
Styracocephalus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29876440904981494
Suchonosaurus,44.03487,44.03487,0,1,0,0,0,0.0,-0.29876440904981494
Sumidadectes,2.461234,2.461234,0,0,1,0,0,0.0,-0.29876440904981494
Syntarsus,6.088668,6.088668,0,0,1,0,0,0.0,-0.29876440904981494
Syntomiprosopus,1.353064,1.353064,0,0,1,0,0,0.0,-0.29876440904981494
Tachiraptor,-7.284298,-7.284298,0,0,1,0,0,0.0,-0.29876440904981494
Tangasaurus,-43.64076,-43.64076,0,0,0,1,0,0.0,-0.29876440904981494
Tanystropheus,-9.650311,42.70672,0,1,1,0,0,52.357031,3.576657445722033
Tanytrachelos,1.353064,6.739012,0,0,1,0,0,5.385948,0.09989877312842439
Tarjadia,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.29876440904981494
Tasmaniosaurus,-70.84624,-52.15324,0,0,0,1,1,18.692999999999998,1.084875177603793
Tawa,3.836582,3.836582,0,0,1,0,0,0.0,-0.29876440904981494
Taytalura,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.29876440904981494
Technosaurus,-1.470099,-1.470099,0,0,1,0,0,0.0,-0.29876440904981494
Tecovasaurus,-1.470099,1.353064,0,0,1,0,0,2.823163,-0.0897963415178104
Tecovasuchus,1.353064,1.353064,0,0,1,0,0,0.0,-0.29876440904981494
Teleocrater,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.29876440904981494
Teraterpeton,10.58739,10.58739,0,0,1,0,0,0.0,-0.29876440904981494
Teratophon,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.29876440904981494
Teratosaurus,-45.49458,32.59323,0,1,0,1,0,78.08780999999999,5.481227307158685
Termatosaurus,35.78362,41.1313,0,1,0,0,0,5.347680000000004,0.0970662090829499
Terrestrisuchus,24.95607,24.95607,0,1,0,0,0,0.0,-0.29876440904981494
Teyujagua,-46.32232,-46.32232,0,0,0,1,0,0.0,-0.29876440904981494
Teyumbaita,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.29876440904981494
Thadeosaurus,-50.09196,-50.09196,0,0,0,1,0,0.0,-0.29876440904981494
Thecodontosaurus,24.21337,35.96879,0,1,0,0,0,11.755419999999997,0.5713615455716773
Theledectes,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.29876440904981494
Thelephon,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.29876440904981494
Thelerpeton,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.29876440904981494
Threordatoth,24.95607,24.95607,0,1,0,0,0,0.0,-0.29876440904981494
Thuringothyris,15.55887,15.55887,0,0,1,0,0,0.0,-0.29876440904981494
Tichvinskia,46.41431,48.62633,0,1,0,0,0,2.2120200000000025,-0.13503261434219613
Ticinosuchus,20.93788,20.93788,0,0,1,0,0,0.0,-0.29876440904981494
Tikisuchus,-30.8144,-30.8144,0,0,0,1,0,0.0,-0.29876440904981494
Timanophon,50.88652,52.34648,0,1,0,0,0,1.4599600000000024,-0.19069944083011744
Trachelosaurus,28.4265,28.4265,0,1,0,0,0,0.0,-0.29876440904981494
Tramuntanasaurus,-44.98865,-44.98865,0,0,0,1,0,0.0,-0.29876440904981494
Trialestes,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.29876440904981494
Tricuspisaurus,35.96879,35.96879,0,1,0,0,0,0.0,-0.29876440904981494
Trilophosaurus,-1.470099,1.353064,0,0,1,0,0,2.823163,-0.0897963415178104
Tropidosuchus,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.29876440904981494
Tuebingosaurus,30.98263,30.98263,0,1,0,0,0,0.0,-0.29876440904981494
Turfanosuchus,61.32352,61.32352,0,1,0,0,0,0.0,-0.29876440904981494
Typothorax,-1.470099,6.088668,0,0,1,0,0,7.5587670000000005,0.2607289439427991
Uatchitodon,1.353064,1.982645,0,0,1,0,0,0.629581,-0.25216337151678303
Unaysaurus,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.29876440904981494
Unguinychus,1.357201,1.357201,0,0,1,0,0,0.0,-0.29876440904981494
Uralosaurus,46.885,48.82432,0,1,0,0,0,1.9393200000000022,-0.15521763094094645
Vallesaurus,20.34746,20.34746,0,0,1,0,0,0.0,-0.29876440904981494
Vancleavea,1.063348,8.831093,0,0,1,0,0,7.767745,0.27619731357526567
Variodens,34.05859,37.62532,0,1,0,0,0,3.5667299999999997,-0.03475815949623746
Vellbergia,27.72418,27.72418,0,1,0,0,0,0.0,-0.29876440904981494
Velocipes,38.38995,38.38995,0,1,0,0,0,0.0,-0.29876440904981494
Venaticosuchus,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.29876440904981494
Venetoraptor,-49.47713,-46.11636,0,0,0,1,0,3.3607700000000023,-0.050003139396048814
Vinitasaura,1.982645,1.982645,0,0,1,0,0,0.0,-0.29876440904981494
Vivaron,3.836582,3.836582,0,0,1,0,0,0.0,-0.29876440904981494
Vjushkovisaurus,46.885,48.82432,0,1,0,0,0,1.9393200000000022,-0.15521763094094645
Volcanosuchus,-30.8144,-30.8144,0,0,0,1,0,0.0,-0.29876440904981494
Vonhuenia,45.21636,45.21636,0,1,0,0,0,0.0,-0.29876440904981494
Vritramimosaurus,48.31328,48.31328,0,1,0,0,0,0.0,-0.29876440904981494
Vytshegdosuchus,49.80777,49.80777,0,1,0,0,0,0.0,-0.29876440904981494
Waluchelys,-52.85442,-52.85442,0,0,0,1,0,0.0,-0.29876440904981494
Wannia,-1.470099,-1.470099,0,0,1,0,0,0.0,-0.29876440904981494
Wapitisaurus,31.61801,31.61801,0,1,0,0,0,0.0,-0.29876440904981494
Weigeltisaurus,25.61333,27.6348,0,1,0,0,0,2.021469999999997,-0.14913695945731156
Whitakersaurus,8.831093,8.831093,0,0,1,0,0,0.0,-0.29876440904981494
Xenodiphyodon,1.982645,1.982645,0,0,1,0,0,0.0,-0.29876440904981494
Xilousuchus,40.04971,40.04971,0,1,0,0,0,0.0,-0.29876440904981494
Xingxiulong,52.14119,52.14119,0,1,0,0,0,0.0,-0.29876440904981494
Yarasuchus,-39.82536,-39.82536,0,0,0,1,0,0.0,-0.29876440904981494
Yimenosaurus,52.14119,52.14119,0,1,0,0,0,0.0,-0.29876440904981494
Youngetta,40.06549,40.06549,0,1,0,0,0,0.0,-0.29876440904981494
Youngina,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.12787718509906776
Youngosuchus,61.32352,61.32352,0,1,0,0,0,0.0,-0.29876440904981494
Yunnanosaurus,52.14119,52.14119,0,1,0,0,0,0.0,-0.29876440904981494
Zanclodon,26.11694,35.96879,0,1,0,0,0,9.851849999999999,0.43046095134034973
Zhongjiania,32.58371,32.58371,0,1,0,0,0,0.0,-0.29876440904981494
Zupaysaurus,-50.49719,-50.49719,0,0,0,1,0,0.0,-0.29876440904981494
new Neotheropoda,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.29876440904981494
new Rhynchocephalia,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.29876440904981494
