"age","L_mean","L_hpd_m95","L_hpd_M95","M_mean","M_hpd_m95","M_hpd_M95","R_mean","R_hpd_m95","R_hpd_M95"
-175,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175.00001,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175.123979402376,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175.123989402376,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175.247958804752,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175.247968804752,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175.371938207128,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175.371948207128,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175.495917609504,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175.495927609504,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175.61989701188,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175.61990701188,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175.743876414256,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175.743886414256,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175.867855816632,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175.867865816632,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175.991835219008,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175.991845219008,NA,NA,NA,NA,NA,NA,NA,NA,NA
-176.115814621384,NA,NA,NA,NA,NA,NA,NA,NA,NA
-176.115824621384,NA,NA,NA,NA,NA,NA,NA,NA,NA
-176.23979402376,NA,NA,NA,NA,NA,NA,NA,NA,NA
-176.23980402376,NA,NA,NA,NA,NA,NA,NA,NA,NA
-176.363773426136,NA,NA,NA,NA,NA,NA,NA,NA,NA
-176.363783426136,NA,NA,NA,NA,NA,NA,NA,NA,NA
-176.487752828512,NA,NA,NA,NA,NA,NA,NA,NA,NA
-176.487762828512,NA,NA,NA,NA,NA,NA,NA,NA,NA
-176.611732230888,NA,NA,NA,NA,NA,NA,NA,NA,NA
-176.611742230888,NA,NA,NA,NA,NA,NA,NA,NA,NA
-176.735711633264,NA,NA,NA,NA,NA,NA,NA,NA,NA
-176.735721633264,NA,NA,NA,NA,NA,NA,NA,NA,NA
-176.85969103564,NA,NA,NA,NA,NA,NA,NA,NA,NA
-176.85970103564,NA,NA,NA,NA,NA,NA,NA,NA,NA
-176.983670438016,NA,NA,NA,NA,NA,NA,NA,NA,NA
-176.983680438016,NA,NA,NA,NA,NA,NA,NA,NA,NA
-177.107649840392,NA,NA,NA,NA,NA,NA,NA,NA,NA
-177.107659840392,NA,NA,NA,NA,NA,NA,NA,NA,NA
-177.231629242768,NA,NA,NA,NA,NA,NA,NA,NA,NA
-177.231639242768,NA,NA,NA,NA,NA,NA,NA,NA,NA
-177.355608645144,NA,NA,NA,NA,NA,NA,NA,NA,NA
-177.355618645144,NA,NA,NA,NA,NA,NA,NA,NA,NA
-177.47958804752,NA,NA,NA,NA,NA,NA,NA,NA,NA
-177.47959804752,NA,NA,NA,NA,NA,NA,NA,NA,NA
-177.603567449896,NA,NA,NA,NA,NA,NA,NA,NA,NA
