Time	wmmcmm_scaled
201.3	0.2333298997076266
208.5	0.2292094187487239
227.0	0.3083253129644882
237.0	0.6429088101282628
242.0	0.7402377178132633
247.2	0.298359910925095
251.2	0.4570194846310002
251.902	-0.0623251374877654
254.14	0.0636609505725263
259.1	0.4764338432749158
265.1	0.863772352435927
268.8	-3.436919248685371
272.95	0.0739366631736436
283.5	-0.0282530378103764
290.1	-0.8596969403919379
