occurrence_no_x,locality,county_original,state,cc,notes,genus,age_max,age_min
1420187,Eastern Cape,,Eastern Cape,ZA,,Diademodon,247.2,242
1420188,Eastern Cape,,Eastern Cape,ZA,,Kannemeyeria,247.2,242
1428369,Eastern Cape,,Eastern Cape,ZA,,Moschops,259.51,254.14
1432042,Eastern Cape,Amatole,Eastern Cape,ZA,,Lystrosaurus,251.2,247.2
1433362,Eastern Cape,Maletswai,Eastern Cape,ZA,,Nythosaurus,247.2,242
1433562,Eastern Cape,Maletswai,Eastern Cape,ZA,,Aelurosuchus,247.2,242
1434040,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Lycosaurus,259.51,254.14
1463589,Eastern Cape,,Eastern Cape,ZA,,Cistecynodon,247.2,242
1569234,Eastern Cape,Sterkstroom,Eastern Cape,ZA,,Ufudocyclops,247.2,242
1584323,Eastern Cape,,Eastern Cape,ZA,,Aelurognathus,259.51,251.902
1589168,Eastern Cape,Middelburg,Eastern Cape,ZA,,Dolomitipes,251.902,247.2
1607428,Eastern Cape,Sterkstroom,Eastern Cape,ZA,,Impidens,247.2,242
N391,Eastern Cape,-,Eastern Cape,ZA,,Robertia,264.3,259.5
754405,England,Warwickshire,England,UK,,Hypselohaptodus,298.9,293.52
811550,England,Somerset,England,UK,,Hypsiprymnopsis,208.5,201.4
814375,England,Warwickshire,England,UK,,Sphenacodon,298.9,293.52
814377,England,Warwickshire,England,UK,,Ophiacodon,298.9,293.52
1000568,England,Somerset,England,UK,,Thomasia,208.5,201.4
1000597,England,Somerset,England,UK,,Thomasia,208.5,201.4
1000598,England,Somerset,England,UK,,Thomasia,208.5,201.4
1000600,England,Somerset,England,UK,,Thomasia,208.5,201.4
1020533,England,Somerset,England,UK,,Kuehneotherium,208.5,201.4
1180055,England,Somerset,England,UK,,Eozostrodon,208.5,201.4
1180056,England,Somerset,England,UK,,Eozostrodon,208.5,201.4
575713,Franche-Comte,,Franche-Comte,FR,,Thomasia,208.5,201.4
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
807747,Free State,Kopanong,Free State,ZA,,Thrinaxodon,251.902,247.2
807747,Free State,Kopanong,Free State,ZA,,Thrinaxodon,251.902,247.2
807747,Free State,Kopanong,Free State,ZA,,Thrinaxodon,251.902,247.2
807747,Free State,Kopanong,Free State,ZA,,Thrinaxodon,251.902,247.2
807747,Free State,Kopanong,Free State,ZA,,Thrinaxodon,251.902,247.2
807747,Free State,Kopanong,Free State,ZA,,Thrinaxodon,251.902,247.2
891091,Free State,Paul Roux,Free State,ZA,,Langbergia,251.2,247.2
891092,Free State,Paul Roux,Free State,ZA,,Langbergia,251.2,247.2
891093,Free State,Kestell,Free State,ZA,,Langbergia,251.2,247.2
891094,Free State,Bethlehem,Free State,ZA,,Langbergia,251.2,247.2
891095,Free State,Marquard,Free State,ZA,,Langbergia,251.2,247.2
891096,Free State,Senekal,Free State,ZA,,Langbergia,251.2,247.2
891096,Free State,Senekal,Free State,ZA,,Langbergia,251.2,247.2
891097,Free State,Thabo Mofutsanyana,Free State,ZA,,Langbergia,251.2,247.2
891098,Free State,Rouxville,Free State,ZA,,Langbergia,251.2,247.2
891099,Free State,Rouxville,Free State,ZA,,Langbergia,251.2,247.2
922661,Free State,Maluti-A-Phofung,Free State,ZA,,Myosaurus,251.902,247.2
922661,Free State,Maluti-A-Phofung,Free State,ZA,,Myosaurus,251.902,247.2
922661,Free State,Maluti-A-Phofung,Free State,ZA,,Myosaurus,251.902,247.2
922661,Free State,Maluti-A-Phofung,Free State,ZA,,Myosaurus,251.902,247.2
922661,Free State,Maluti-A-Phofung,Free State,ZA,,Myosaurus,251.902,247.2
922661,Free State,Maluti-A-Phofung,Free State,ZA,,Myosaurus,251.902,247.2
922661,Free State,Maluti-A-Phofung,Free State,ZA,,Myosaurus,251.902,247.2
922661,Free State,Maluti-A-Phofung,Free State,ZA,,Myosaurus,251.902,247.2
922661,Free State,Maluti-A-Phofung,Free State,ZA,,Myosaurus,251.902,247.2
922661,Free State,Maluti-A-Phofung,Free State,ZA,,Myosaurus,251.902,247.2
922662,Free State,Maluti-A-Phofung,Free State,ZA,,Platycraniellus,251.902,247.2
922662,Free State,Maluti-A-Phofung,Free State,ZA,,Platycraniellus,251.902,247.2
922667,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
922668,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
922669,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
922670,Free State,Maluti-A-Phofung,Free State,ZA,,Ericiolacerta,251.902,247.2
922671,Free State,Maluti-A-Phofung,Free State,ZA,,Scaloposaurus,251.902,247.2
922672,Free State,Maluti-A-Phofung,Free State,ZA,,Galesaurus,251.902,247.2
922674,Free State,,Free State,ZA,,Moschorhinus,251.902,247.2
922677,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
922678,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
922680,Free State,,Free State,ZA,,Thrinaxodon,251.902,247.2
922702,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
922703,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
922704,Free State,,Free State,ZA,,Thrinaxodon,251.902,247.2
922704,Free State,,Free State,ZA,,Thrinaxodon,251.902,247.2
922704,Free State,,Free State,ZA,,Thrinaxodon,251.902,247.2
922704,Free State,,Free State,ZA,,Thrinaxodon,251.902,247.2
922711,Free State,Kopanong,Free State,ZA,,Lystrosaurus,251.902,251.2
922712,Free State,Kopanong,Free State,ZA,,Lystrosaurus,251.902,251.2
922713,Free State,Kopanong,Free State,ZA,,Lystrosaurus,251.902,251.2
922714,Free State,Kopanong,Free State,ZA,,Lystrosaurus,251.902,251.2
922715,Free State,Kopanong,Free State,ZA,,Galesaurus,251.902,251.2
980056,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
980057,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
980058,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
980059,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
1134141,Free State,,Free State,ZA,,Lystrosaurus,251.902,251.2
1144138,Free State,Thabo Mofutsanyane,Free State,ZA,,Tetracynodon,251.902,251.2
1144139,Free State,,Free State,ZA,,Tetracynodon,251.902,247.2
1164061,Free State,Ladybrand,Free State,ZA,,Tritylodon,227,201.4
1284946,Free State,,Free State,ZA,,Trirachodon,247.2,242
1284947,Free State,,Free State,ZA,,Kannemeyeria,247.2,242
1284948,Free State,,Free State,ZA,,Microgomphodon,247.2,242
1320334,Free State,Xhariep,Free State,ZA,,Daptocephalus,259.51,251.902
1320335,Free State,Xhariep,Free State,ZA,,Daptocephalus,259.51,251.902
1320337,Free State,Xhariep,Free State,ZA,,Lystrosaurus,251.902,247.2
1320338,Free State,Xhariep,Free State,ZA,,Lystrosaurus,251.902,247.2
1325656,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
1325657,Free State,Maluti-A-Phofung,Free State,ZA,,Platycraniellus,251.902,247.2
1331649,Free State,,Free State,ZA,,Rhachiocephalus,259.51,251.902
1332766,Free State,,Free State,ZA,,Theriognathus,259.51,251.902
1332770,Free State,,Free State,ZA,,Daptocephalus,259.51,251.902
1332771,Free State,,Free State,ZA,,Lycideops,259.51,251.902
1332772,Free State,,Free State,ZA,,Moschorhinus,259.51,251.902
1342678,Free State,,Free State,ZA,,Compsodon,259.51,251.902
1342992,Free State,,Free State,ZA,,Thrinaxodon,251.902,247.2
1342993,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
1342994,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
1342995,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
1342996,Free State,,Free State,ZA,,Thrinaxodon,251.902,247.2
1342997,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
1342998,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
1342999,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
1380633,Free State,,Free State,ZA,,Choerosaurus,273.01,259.51
1380637,Free State,Bethulie,Free State,ZA,,Promoschorhynchus,259.51,251.902
1381429,Free State,Bethulie,Free State,ZA,,Diictodon,259.51,251.902
1384898,Free State,,Free State,ZA,,Choerosaurus,273.01,259.51
1413650,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
1413651,Free State,,Free State,ZA,,Lystrosaurus,251.902,251.2
1413652,Free State,,Free State,ZA,,Lystrosaurus,251.902,251.2
1413653,Free State,,Free State,ZA,,Lystrosaurus,251.902,251.2
1413654,Free State,,Free State,ZA,,Lystrosaurus,251.902,251.2
1413655,Free State,,Free State,ZA,,Lystrosaurus,251.902,251.2
1413656,Free State,,Free State,ZA,,Lystrosaurus,254.14,251.902
1413659,Free State,,Free State,ZA,,Lystrosaurus,254.14,251.902
1417833,Free State,,Free State,ZA,,Eosimops,264.28,259.51
1418083,Free State,,Free State,ZA,,Galesaurus,251.902,247.2
1418090,Free State,,Free State,ZA,,Galesaurus,251.902,247.2
1418583,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
1418586,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
1418587,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
1418588,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
1418589,Free State,,Free State,ZA,,Dicynodontoides,251.902,247.2
1418590,Free State,,Free State,ZA,,Dinanomodon,251.902,247.2
1418593,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
1418632,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
1418633,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
1418634,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
1418637,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
1418750,Free State,Xhariep,Free State,ZA,,Microgomphodon,247.2,242
1418751,Free State,Rouxville,Free State,ZA,,Microgomphodon,251.2,247.2
1418753,Free State,Kestell,Free State,ZA,,Microgomphodon,251.2,247.2
1418755,Free State,,Free State,ZA,,Bauria,247.2,242
1418814,Free State,,Free State,ZA,,Moschorhinus,251.902,247.2
1418816,Free State,,Free State,ZA,,Moschorhinus,251.902,251.2
1418818,Free State,,Free State,ZA,,Moschorhinus,259.51,251.902
1418826,Free State,,Free State,ZA,,Moschorhinus,251.902,247.2
1418843,Free State,,Free State,ZA,,Moschorhinus,251.902,247.2
1419218,Free State,,Free State,ZA,,Regisaurus,251.902,247.2
1419308,Free State,Maluti-A-Phofung,Free State,ZA,,Scaloposaurus,251.902,247.2
1419982,Free State,,Free State,ZA,,Theriognathus,259.51,251.902
1419984,Free State,,Free State,ZA,,Theriognathus,259.51,251.902
1419985,Free State,,Free State,ZA,,Theriognathus,259.51,251.902
1589161,Free State,,Free State,ZA,,Dicynodontipus,251.902,251.2
1589162,Free State,,Free State,ZA,,Dolomitipes,251.902,251.2
1589163,Free State,,Free State,ZA,,Dolomitipes,251.902,251.2
N384,Free State,-,Free State,ZA,,Lystrosaurus,251.9,251.2
N386,Free State,-,Free State,ZA,,Dicynodon,259.5,254.1
N389,Free State,-,Free State,ZA,,Lystrosaurus,251.9,251.2
N390,Free State,-,Free State,ZA,,Lystrosaurus,251.9,251.2
789657,Gansu,,Gansu,CN,,Sinophoneus,273.01,266.9
789658,Gansu,,Gansu,CN,,Sinophoneus,273.01,266.9
789658,Gansu,,Gansu,CN,,Sinophoneus,273.01,266.9
789658,Gansu,,Gansu,CN,,Sinophoneus,273.01,266.9
789658,Gansu,,Gansu,CN,,Sinophoneus,273.01,266.9
789659,Gansu,,Gansu,CN,,Biseridens,273.01,266.9
789659,Gansu,,Gansu,CN,,Biseridens,273.01,266.9
789659,Gansu,,Gansu,CN,,Biseridens,273.01,266.9
850788,Gansu,,Gansu,CN,,Raranimus,273.01,266.9
1129488,Gansu,,Gansu,CN,,Beishanodon,251.2,247.2
1308640,Gansu,Sunan,Gansu,CN,,Turfanodon,259.51,251.902
1320348,Graaff-Reinet,,Graaff-Reinet,ZA,,Cistecephalus,259.51,254.14
1320350,Graaff-Reinet,,Graaff-Reinet,ZA,,Basilodon,259.51,254.14
1320351,Graaff-Reinet,,Graaff-Reinet,ZA,,Dinanomodon,259.51,254.14
1320352,Graaff-Reinet,,Graaff-Reinet,ZA,,Aulacephalodon,259.51,254.14
1320353,Graaff-Reinet,,Graaff-Reinet,ZA,,Oudenodon,259.51,254.14
1320354,Graaff-Reinet,,Graaff-Reinet,ZA,,Lycaenops,259.51,254.14
1320355,Graaff-Reinet,,Graaff-Reinet,ZA,,Tigrisuchus,259.51,254.14
1320356,Graaff-Reinet,,Graaff-Reinet,ZA,,Ictidosuchops,259.51,254.14
1323230,Graaff-Reinet,,Graaff-Reinet,ZA,,Diictodon,259.51,254.14
1338646,Graaff-Reinet,,Graaff-Reinet,ZA,,Cistecephalus,259.51,254.14
1129494,Henan,,Henan,CN,,Traversodontoides,247.2,242
1286771,Henan,,Henan,CN,,Hwanghocynodon,259.51,254.14
1432022,Herault,,Herault,FR,,Brontopus,259.51,251.902
1432023,Herault,,Herault,FR,,Brontopus,259.51,251.902
1432024,Herault,,Herault,FR,,Brontopus,259.51,251.902
1589152,Herault,,Herault,FR,,Brontopus,259.51,251.902
786380,Hesse,Waldeck-Frankenberg,Hesse,DE,,Procynosuchus,259.51,254.14
1285941,Ihorombe,Ihosy,Ihorombe,MG,,Oudenodon,259.51,251.902
753711,Illinois,Vermilion,Illinois,US,,Clepsydrops,305.9,303.7
758320,Illinois,Jasper,Illinois,US,,Milosaurus,307.4,298.9
789818,Illinois,Vermilion,Illinois,US,,Clepsydrops,305.9,303.7
789819,Illinois,Vermilion,Illinois,US,,Clepsydrops,305.9,303.7
789820,Illinois,Vermilion,Illinois,US,,Clepsydrops,305.9,303.7
790518,Illinois,Vermilion,Illinois,US,,Clepsydrops,305.9,303.7
790519,Illinois,Vermilion,Illinois,US,,Clepsydrops,305.9,303.7
921160,Iringa,,Iringa,TZ,,Cricodon,247.2,242
1340342,Jura,,Jura,FR,,Neosaurus,298.9,283.5
753788,Kansas,Cowley,Kansas,US,,Ophiacodon,293.52,283.5
754406,Kansas,Anderson,Kansas,US,,Haptodus,305.9,303.7
789940,Kansas,Anderson,Kansas,US,,Ianthasaurus,305.9,303.7
789940,Kansas,Anderson,Kansas,US,,Ianthasaurus,305.9,303.7
789940,Kansas,Anderson,Kansas,US,,Ianthasaurus,305.9,303.7
789940,Kansas,Anderson,Kansas,US,,Ianthasaurus,305.9,303.7
789940,Kansas,Anderson,Kansas,US,,Ianthasaurus,305.9,303.7
789942,Kansas,Anderson,Kansas,US,,Xyrospondylus,305.9,303.7
790154,Kansas,Greenwood,Kansas,US,,Archaeovenator,303.7,298.9
968981,Kansas,Anderson,Kansas,US,,Ianthodon,305.9,303.7
1202387,Kansas,Greenwood,Kansas,US,,Eocasea,303.7,298.9
1339837,Kansas,Anderson,Kansas,US,,Xyrospondylus,305.9,303.7
1339972,Kansas,Anderson,Kansas,US,,Kenomagnathus,305.9,303.7
1339973,Kansas,Anderson,Kansas,US,,Tenuacaptor,305.9,303.7
1535405,Kansas,Greenwood County,Kansas,US,,Ophiacodon,303.7,298.9
1374839,Kazakhstan,,Aktyubinsk,KZ,,Notosyodon,266.9,259.51
799684,Kirov,Malmysh,Kirov,RU,,Syodon,266.9,264.28
992442,Kirov,Kotelnichskii,Kirov,RU,,Australobarbarus,264.28,259.51
992442,Kirov,Kotelnichskii,Kirov,RU,,Australobarbarus,264.28,259.51
992443,Kirov,Kotelnichskii,Kirov,RU,,Australobarbarus,264.28,259.51
992444,Kirov,Kotelnich,Kirov,RU,,Suminia,264.28,259.51
992444,Kirov,Kotelnich,Kirov,RU,,Suminia,264.28,259.51
992444,Kirov,Kotelnich,Kirov,RU,,Suminia,264.28,259.51
992444,Kirov,Kotelnich,Kirov,RU,,Suminia,264.28,259.51
992444,Kirov,Kotelnich,Kirov,RU,,Suminia,264.28,259.51
992444,Kirov,Kotelnich,Kirov,RU,,Suminia,264.28,259.51
992444,Kirov,Kotelnich,Kirov,RU,,Suminia,264.28,259.51
992444,Kirov,Kotelnich,Kirov,RU,,Suminia,264.28,259.51
992444,Kirov,Kotelnich,Kirov,RU,,Suminia,264.28,259.51
992444,Kirov,Kotelnich,Kirov,RU,,Suminia,264.28,259.51
992444,Kirov,Kotelnich,Kirov,RU,,Suminia,264.28,259.51
992444,Kirov,Kotelnich,Kirov,RU,,Suminia,264.28,259.51
992444,Kirov,Kotelnich,Kirov,RU,,Suminia,264.28,259.51
992444,Kirov,Kotelnich,Kirov,RU,,Suminia,264.28,259.51
992444,Kirov,Kotelnich,Kirov,RU,,Suminia,264.28,259.51
994651,Kirov,Slobodskoi,Kirov,RU,,Delectosaurus,259.51,256.8
994654,Kirov,Slobodskoi,Kirov,RU,,Vivaxosaurus,259.51,256.8
1333324,Kirov,Leninskoe,Kirov,RU,,Nanocynodon,264.28,256.8
1375695,Kirov,Kotelnich,Kirov,RU,,Viatkogorgon,264.28,259.51
1375696,Kirov,Kotelnichskii,Kirov,RU,,Viatkogorgon,264.28,259.51
1380898,Kirov,Afanas'evskii,Kirov,RU,,Inostrancevia,264.28,256.8
1381689,Kirov,Kotelnich,Kirov,RU,,Perplexisaurus,264.28,259.51
1381690,Kirov,Kotelnich,Kirov,RU,,Perplexisaurus,264.28,259.51
1381692,Kirov,Kotelnich,Kirov,RU,,Kotelcephalon,264.28,259.51
1381694,Kirov,Kotelnich,Kirov,RU,,Scalopodontes,264.28,259.51
1381733,Kirov,Kotelnich,Kirov,RU,,Viatkosuchus,264.28,259.51
1381733,Kirov,Kotelnich,Kirov,RU,,Viatkosuchus,264.28,259.51
1382085,Kirov,Kotelnich,Kirov,RU,,Karenites,264.28,259.51
1382086,Kirov,Kotelnich,Kirov,RU,,Karenites,264.28,259.51
1382164,Kirov,Malmyzh,Kirov,RU,,Molybdopygus,266.9,264.28
1406824,Kirov,Kotelnich,Kirov,RU,,Nochnitsa,264.28,259.51
1406825,Kirov,Kotelnich,Kirov,RU,,Gorynychus,264.28,259.51
1434041,Kirov,Kotelnich,Kirov,RU,,Muchia,264.28,259.51
1127596,Komi,Usinsk,Komi,RU,,Scalopognathus,251.902,251.2
1374729,Komi,Knyazhpogostskii,Komi,RU,,Biarmosuchus,276.5,266.9
1375694,Komi,Knyazhpogostskii,Komi,RU,,Kamagorgon,276.5,266.9
1381533,Komi,Knyazhpogostskii,Komi,RU,,Parabradysaurus,276.5,266.9
1382824,Komi,Usinskii,Komi,RU,,Planitorostris,242,237
368038,KwaZulu-Natal,Bergville,KwaZulu-Natal,ZA,,Olivierosuchus,251.902,247.2
368040,KwaZulu-Natal,Bergville,KwaZulu-Natal,ZA,,Thrinaxodon,251.902,247.2
368042,KwaZulu-Natal,Bergville,KwaZulu-Natal,ZA,,Tetracynodon,251.902,247.2
922681,Kwazulu-Natal,Uthukela,Kwazulu-Natal,ZA,,Moschorhinus,251.902,247.2
922682,Kwazulu-Natal,Uthukela,Kwazulu-Natal,ZA,,Lystrosaurus,251.902,247.2
922683,Kwazulu-Natal,Uthukela,Kwazulu-Natal,ZA,,Lystrosaurus,251.902,247.2
922684,Kwazulu-Natal,Uthukela,Kwazulu-Natal,ZA,,Lystrosaurus,251.902,247.2
922707,KwaZulu-Natal,Bergville,KwaZulu-Natal,ZA,,Lystrosaurus,251.902,247.2
922708,KwaZulu-Natal,Bergville,KwaZulu-Natal,ZA,,Lystrosaurus,251.902,247.2
922709,KwaZulu-Natal,Bergville,KwaZulu-Natal,ZA,,Lystrosaurus,251.902,247.2
922710,KwaZulu-Natal,Bergville,KwaZulu-Natal,ZA,,Moschorhinus,251.902,247.2
1144137,KwaZulu-Natal,Bergville,KwaZulu-Natal,ZA,,Tetracynodon,251.902,247.2
1314055,KwaZulu-Natal,Polela,KwaZulu-Natal,ZA,,Kwazulusaurus,259.51,251.902
1314056,KwaZulu-Natal,Polela,KwaZulu-Natal,ZA,,Daptocephalus,259.51,251.902
1314057,KwaZulu-Natal,Polela,KwaZulu-Natal,ZA,,Moschorhinus,259.51,251.902
1317926,KwaZulu-Natal,Estcourt,KwaZulu-Natal,ZA,,Daptocephalus,259.51,251.902
1332970,KwaZulu-Natal,,KwaZulu-Natal,ZA,,Moschorhinus,259.51,251.902
1343504,KwaZulu-Natal,,KwaZulu-Natal,ZA,,Procynosuchus,259.51,251.902
1418081,KwaZulu-Natal,,KwaZulu-Natal,ZA,,Galesaurus,251.902,247.2
1418821,KwaZulu-Natal,,KwaZulu-Natal,ZA,,Moschorhinus,259.51,251.902
1439146,KwaZulu-Natal,Polela,KwaZulu-Natal,ZA,,Thliptosaurus,259.51,251.902
1456930,KwaZulu-Natal,,KwaZulu-Natal,ZA,,Vetusodon,259.51,251.902
149868,La Rioja,,La Rioja,AR,,Massetognathus,242,237
272315,La Rioja,,La Rioja,AR,,Dinodontosaurus,242,237
272316,La Rioja,,La Rioja,AR,,Jachaleria,242,237
272317,La Rioja,,La Rioja,AR,,Dinodontosaurus,242,237
272318,La Rioja,,La Rioja,AR,,Chiniquodon,242,237
272319,La Rioja,,La Rioja,AR,,Massetognathus,242,237
272320,La Rioja,,La Rioja,AR,,Probainognathus,242,237
573790,La Rioja,,La Rioja,AR,,Chiniquodon,242,237
573791,La Rioja,,La Rioja,AR,,Probainognathus,242,237
573796,La Rioja,,La Rioja,AR,,Massetognathus,242,237
573797,La Rioja,,La Rioja,AR,,Massetognathus,242,237
573798,La Rioja,,La Rioja,AR,,Massetognathus,242,237
573799,La Rioja,,La Rioja,AR,,Massetognathus,242,237
907014,La Rioja,,La Rioja,AR,,Chaliminia,227,208.5
922133,La Rioja,,La Rioja,AR,,Dinodontosaurus,242,237
922154,La Rioja,,La Rioja,AR,,Dinodontosaurus,242,237
922155,La Rioja,,La Rioja,AR,,Jachaleria,242,237
923084,La Rioja,General Lavalle,La Rioja,AR,,Chaliminia,227,208.5
1417956,La Rioja,,La Rioja,AR,,Exaeretodon,237,227
1417957,La Rioja,,La Rioja,AR,,Massetognathus,242,237
1417968,La Rioja,,La Rioja,AR,,Chiniquodon,242,237
1583880,La Rioja,,La Rioja,AR,,Stahleckeria,247.2,237
1607307,La Rioja,Independencia,La Rioja,AR,,Tessellatia,227,208.5
1645217,La Rioja,,La Rioja,AR,,Riojanodon,242,227
1412935,Languedoc-Roussillon,Herault,Languedoc-Roussillon,FR,,Lalieudorhynchus,266.9,259.51
1442948,Laos,,,LA,,Counillonia,251.902,247.2
1442949,Laos,,,LA,,Repelinosaurus,251.902,247.2
780852,Lesotho,,,LS,,Pentasauropus,237,208.5
780926,Lesotho,,Mohale's Hoek,LS,,Pentasauropus,227,201.4
923797,Lesotho,,Mohale's Hoek,LS,,Scalenodontoides,227,201.4
923797,Lesotho,,Mohale's Hoek,LS,,Scalenodontoides,227,201.4
931126,Lesotho,,Leribe,LS,,Scalenodontoides,227,201.4
1484826,Lesotho,,Maseru,LS,,Pentasauropus,227,208.5
1326583,Limpopo,,Limpopo,ZA,,Aulacephalodon,259.51,254.14
1326584,Limpopo,,Limpopo,ZA,,Odontocyclops,259.51,254.14
1434020,Limpopo,,Limpopo,ZA,,Cryptocynodon,259.51,254.14
380706,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Brachyzostrodon,208.5,201.4
490771,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Theroteinus,208.5,201.4
690415,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Meurthodon,208.5,201.4
846857,Lorraine,Meurthe-et-Moselle,Lorraine,FR,,Thomasia,208.5,201.4
846858,Lorraine,Meurthe-et-Moselle,Lorraine,FR,,Thomasia,208.5,201.4
846859,Lorraine,Meurthe-et-Moselle,Lorraine,FR,,Sinoconodon,208.5,201.4
846860,Lorraine,Meurthe-et-Moselle,Lorraine,FR,,Morganucodon,208.5,201.4
846861,Lorraine,Meurthe-et-Moselle,Lorraine,FR,,Morganucodon,208.5,201.4
846863,Lorraine,Meurthe-et-Moselle,Lorraine,FR,,Woutersia,208.5,201.4
966763,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Brachyzostrodon,208.5,201.4
966764,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Brachyzostrodon,208.5,201.4
966765,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Brachyzostrodon,208.5,201.4
1061295,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Woutersia,208.5,201.4
1061296,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Woutersia,208.5,201.4
1382113,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Tricuspes,208.5,201.4
1382114,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Thomasia,208.5,201.4
1382115,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Thomasia,208.5,201.4
