,Rotated Lat,Rotated Lon,genus,taxon_environment,age_max,age_min
0,-0.4818,-24.8936,Edaphosaurus,terrestrial,303.7,298.9
1,-2.9808,-38.7628,Ophiacodon,terrestrial,290.1,283.5
2,-49.4771,-10.0175,Therioherpeton,terrestrial,237.0,208.5
3,5.8574,-44.6091,Ophiacodon,terrestrial,298.9,290.1
4,-1.4701,-41.4649,Adelobasileus,terrestrial,227.0,208.5
5,-49.9808,-33.9335,Massetognathus,terrestrial,242.0,237.0
6,-0.5219,-37.7808,Ophiacodon,terrestrial,303.7,298.9
7,-2.7466,-38.9219,Edaphosaurus,terrestrial,298.9,286.1
8,-0.73,-37.6741,Ophiacodon,terrestrial,290.1,283.5
9,-0.73,-37.6741,Dimetrodon,terrestrial,290.1,283.5
10,-60.8508,-19.3342,Diictodon,terrestrial,259.51,254.14
11,-60.8508,-19.3342,Diictodon,terrestrial,259.51,254.14
12,-60.8508,-19.3342,Diictodon,terrestrial,259.51,254.14
13,-60.8508,-19.3342,Diictodon,terrestrial,259.51,254.14
14,-60.8508,-19.3342,Diictodon,terrestrial,259.51,254.14
15,-60.8508,-19.3342,Diictodon,terrestrial,259.51,254.14
16,-60.8508,-19.3342,Diictodon,terrestrial,259.51,254.14
17,-60.8508,-19.3342,Diictodon,terrestrial,259.51,254.14
18,-60.8508,-19.3342,Diictodon,terrestrial,259.51,254.14
19,-60.8508,-19.3342,Diictodon,terrestrial,259.51,254.14
20,-60.8508,-19.3342,Diictodon,terrestrial,259.51,254.14
21,-60.8508,-19.3342,Diictodon,terrestrial,259.51,254.14
22,-62.7516,-22.8072,Diictodon,terrestrial,264.28,254.14
23,-52.0012,-29.5316,Ischigualastia,terrestrial,237.0,227.0
24,-52.0012,-29.5316,Exaeretodon,terrestrial,237.0,227.0
25,-49.9808,-33.9335,Dinodontosaurus,terrestrial,242.0,237.0
26,-49.9808,-33.9335,Jachaleria,terrestrial,242.0,237.0
27,-49.9808,-33.9335,Dinodontosaurus,terrestrial,242.0,237.0
28,-49.9808,-33.9335,Chiniquodon,terrestrial,242.0,237.0
29,-49.9808,-33.9335,Massetognathus,terrestrial,242.0,237.0
30,-49.9808,-33.9335,Probainognathus,terrestrial,242.0,237.0
31,46.8713,-9.9743,Kuehneotherium,terrestrial,208.5,201.4
32,46.8713,-9.9743,Brachyzostrodon,terrestrial,208.5,201.4
33,-77.5844,65.8787,Lystrosaurus,terrestrial,251.902,247.2
34,-77.5844,65.8787,Lystrosaurus,terrestrial,251.902,247.2
35,2.6894,-35.9903,Cotylorhynchus,terrestrial,273.01,264.28
36,2.6894,-35.9903,Cotylorhynchus,terrestrial,273.01,264.28
37,2.6894,-35.9903,Angelosaurus,terrestrial,273.01,264.28
38,2.6894,-35.9903,Cotylorhynchus,terrestrial,273.01,264.28
39,2.6894,-35.9903,Varanodon,terrestrial,273.01,264.28
40,2.6894,-35.9903,Cotylorhynchus,terrestrial,273.01,264.28
41,2.6894,-35.9903,Angelosaurus,terrestrial,273.01,264.28
42,40.1271,34.4515,Ulemosaurus,terrestrial,266.9,259.51
43,40.1271,34.4515,Ulemica,terrestrial,266.9,259.51
44,44.0349,28.9755,Elph,terrestrial,264.28,256.8
45,44.0349,28.9755,Elph,terrestrial,264.28,256.8
46,44.0349,28.9755,Elph,terrestrial,264.28,256.8
47,-2.9673,-38.9083,Dimetrodon,terrestrial,293.52,290.1
48,-2.9673,-38.9083,Ophiacodon,terrestrial,293.52,290.1
49,-2.9673,-38.9083,Dimetrodon,terrestrial,293.52,290.1
50,-2.9673,-38.9083,Ophiacodon,terrestrial,293.52,290.1
51,-2.9673,-38.9083,Dimetrodon,terrestrial,293.52,290.1
52,-2.9673,-38.9083,Dimetrodon,terrestrial,293.52,290.1
53,-2.9673,-38.9083,Edaphosaurus,terrestrial,293.52,290.1
54,-2.9808,-38.7628,Ophiacodon,terrestrial,290.1,283.5
55,-2.9808,-38.7628,Dimetrodon,terrestrial,290.1,283.5
56,-2.9808,-38.7628,Edaphosaurus,terrestrial,290.1,283.5
57,-0.73,-37.6741,Ophiacodon,terrestrial,290.1,283.5
58,-0.73,-37.6741,Dimetrodon,terrestrial,290.1,283.5
59,-0.73,-37.6741,Ophiacodon,terrestrial,290.1,283.5
60,-0.73,-37.6741,Dimetrodon,terrestrial,290.1,283.5
61,-0.73,-37.6741,Dimetrodon,terrestrial,290.1,283.5
62,-2.9808,-38.7628,Edaphosaurus,terrestrial,290.1,283.5
63,-2.9808,-38.7628,Ophiacodon,terrestrial,290.1,283.5
64,-2.9808,-38.7628,Dimetrodon,terrestrial,290.1,283.5
65,-2.9808,-38.7628,Dimetrodon,terrestrial,290.1,283.5
66,-2.9808,-38.7628,Dimetrodon,terrestrial,290.1,283.5
67,-2.9808,-38.7628,Dimetrodon,terrestrial,290.1,283.5
68,-2.9808,-38.7628,Dimetrodon,terrestrial,290.1,283.5
69,-2.9808,-38.7628,Edaphosaurus,terrestrial,290.1,283.5
70,-2.9808,-38.7628,Ophiacodon,terrestrial,290.1,283.5
71,-2.9808,-38.7628,Dimetrodon,terrestrial,290.1,283.5
72,-2.9808,-38.7628,Secodontosaurus,terrestrial,290.1,283.5
73,-0.73,-37.6741,Dimetrodon,terrestrial,290.1,283.5
74,-0.73,-37.6741,Edaphosaurus,terrestrial,290.1,283.5
75,-2.9808,-38.7628,Varanosaurus,terrestrial,290.1,283.5
76,-2.9808,-38.7628,Ophiacodon,terrestrial,290.1,283.5
77,-2.9808,-38.7628,Dimetrodon,terrestrial,290.1,283.5
78,-0.73,-37.6741,Ophiacodon,terrestrial,290.1,283.5
79,-0.73,-37.6741,Secodontosaurus,terrestrial,290.1,283.5
80,-0.73,-37.6741,Edaphosaurus,terrestrial,290.1,283.5
81,-2.9808,-38.7628,Dimetrodon,terrestrial,290.1,283.5
82,-2.9808,-38.7628,Ophiacodon,terrestrial,290.1,273.01
83,-2.9808,-38.7628,Dimetrodon,terrestrial,290.1,273.01
84,-0.73,-37.6741,Ophiacodon,terrestrial,290.1,273.01
85,-0.73,-37.6741,Dimetrodon,terrestrial,290.1,273.01
86,-2.9808,-38.7628,Dimetrodon,terrestrial,290.1,273.01
87,-2.9808,-38.7628,Varanosaurus,terrestrial,290.1,273.01
88,-2.9808,-38.7628,Ophiacodon,terrestrial,290.1,273.01
89,-2.9808,-38.7628,Dimetrodon,terrestrial,290.1,273.01
90,-2.9808,-38.7628,Glaucosaurus,terrestrial,290.1,273.01
91,1.0593,-36.5887,Dimetrodon,terrestrial,283.5,273.01
92,-0.73,-37.6741,Ophiacodon,terrestrial,290.1,273.01
93,-0.73,-37.6741,Dimetrodon,terrestrial,290.1,273.01
94,-0.73,-37.6741,Ophiacodon,terrestrial,290.1,273.01
95,-0.73,-37.6741,Secodontosaurus,terrestrial,290.1,273.01
96,-0.73,-37.6741,Dimetrodon,terrestrial,290.1,273.01
97,1.0593,-36.5887,Varanosaurus,terrestrial,283.5,273.01
98,1.0593,-36.5887,Tetraceratops,terrestrial,283.5,273.01
99,1.0593,-36.5887,Dimetrodon,terrestrial,283.5,273.01
100,1.0593,-36.5887,Dimetrodon,terrestrial,283.5,273.01
101,1.0593,-36.5887,Edaphosaurus,terrestrial,283.5,273.01
102,1.0593,-36.5887,Edaphosaurus,terrestrial,283.5,273.01
103,1.0593,-36.5887,Varanops,terrestrial,283.5,273.01
104,1.0593,-36.5887,Ophiacodon,terrestrial,283.5,273.01
105,1.0593,-36.5887,Dimetrodon,terrestrial,283.5,273.01
106,1.0593,-36.5887,Edaphosaurus,terrestrial,283.5,273.01
107,1.0593,-36.5887,Casea,terrestrial,283.5,273.01
108,1.0593,-36.5887,Ophiacodon,terrestrial,283.5,273.01
109,1.0593,-36.5887,Dimetrodon,terrestrial,283.5,273.01
110,-1.1855,-37.6892,Edaphosaurus,terrestrial,283.5,273.01
111,-1.1855,-37.6892,Ophiacodon,terrestrial,283.5,273.01
112,-1.1855,-37.6892,Dimetrodon,terrestrial,283.5,273.01
113,-1.1855,-37.6892,Trichasaurus,terrestrial,283.5,273.01
114,-1.1855,-37.6892,Dimetrodon,terrestrial,283.5,273.01
115,-1.1855,-37.6892,Ophiacodon,terrestrial,283.5,273.01
116,-1.1855,-37.6892,Ophiacodon,terrestrial,283.5,273.01
117,-1.1855,-37.6892,Ophiacodon,terrestrial,283.5,273.01
118,1.0593,-36.5887,Dimetrodon,terrestrial,283.5,273.01
119,1.0593,-36.5887,Dimetrodon,terrestrial,283.5,273.01
120,-1.1855,-37.6892,Ophiacodon,terrestrial,283.5,273.01
121,-1.1855,-37.6892,Ophiacodon,terrestrial,283.5,273.01
122,-2.9673,-38.9083,Dimetrodon,terrestrial,293.52,283.5
123,48.8243,42.2106,Rhadiodromus,terrestrial,247.2,242.0
124,43.046,36.2856,Inostrancevia,terrestrial,264.28,254.14
125,43.046,36.2856,Vivaxosaurus,terrestrial,264.28,254.14
126,-62.7516,-22.8072,Gorgonops,terrestrial,264.28,259.51
127,-0.5164,-22.3104,Plinthogomphodon,terrestrial,237.0,208.5
128,-2.7466,-38.9219,Edaphosaurus,terrestrial,298.9,290.1
129,-2.7466,-38.9219,Dimetrodon,terrestrial,298.9,290.1
130,5.2142,-4.8883,Moghreberia,terrestrial,237.0,201.4
131,5.2142,-4.8883,Moghreberia,terrestrial,237.0,201.4
132,-52.0012,-29.5316,Ischigualastia,terrestrial,237.0,227.0
133,-52.0012,-29.5316,Ischigualastia,terrestrial,237.0,227.0
134,-52.0012,-29.5316,Ischigualastia,terrestrial,237.0,227.0
135,-52.0012,-29.5316,Ischigualastia,terrestrial,237.0,227.0
136,-52.0012,-29.5316,Ischigualastia,terrestrial,237.0,227.0
137,-1.1855,-37.6892,Dimetrodon,terrestrial,283.5,273.01
138,4.6147,-41.8361,Elcabrosaurus,terrestrial,303.7,298.9
139,4.6147,-41.8361,Ophiacodon,terrestrial,303.7,298.9
140,4.6147,-41.8361,Ophiacodon,terrestrial,303.7,298.9
141,4.6147,-41.8361,Ophiacodon,terrestrial,303.7,298.9
142,4.6147,-41.8361,Ophiacodon,terrestrial,303.7,298.9
143,4.6147,-41.8361,Ophiacodon,terrestrial,303.7,298.9
144,4.6147,-41.8361,Ophiacodon,terrestrial,303.7,298.9
145,4.6147,-41.8361,Ophiacodon,terrestrial,303.7,298.9
146,4.6147,-41.8361,Ophiacodon,terrestrial,303.7,298.9
147,4.6147,-41.8361,Ophiacodon,terrestrial,303.7,298.9
148,-60.8807,-1.1886,Olivierosuchus,terrestrial,251.902,247.2
149,-60.8807,-1.1886,Thrinaxodon,terrestrial,251.902,247.2
150,-60.8807,-1.1886,Tetracynodon,terrestrial,251.902,247.2
151,37.6253,13.0683,Brachyzostrodon,terrestrial,208.5,201.4
152,-49.0435,-14.582,Stahleckeria,terrestrial,242.0,237.0
153,-49.0435,-14.582,Dinodontosaurus,terrestrial,242.0,237.0
154,-62.7516,-22.8072,Pristerognathus,terrestrial,264.28,259.51
155,-62.7516,-22.8072,Diictodon,terrestrial,264.28,259.51
156,-47.7841,17.7482,Dicynodon,terrestrial,259.51,254.14
157,-47.7841,17.7482,Platypodosaurus,terrestrial,259.51,254.14
158,1.9826,-22.3794,Boreogomphodon,terrestrial,237.0,227.0
159,1.9826,-22.3794,Microconodon,terrestrial,237.0,227.0
160,1.3531,-47.1801,Placerias,terrestrial,227.0,208.5
161,42.7067,10.1418,Thomasia,terrestrial,208.5,201.4
162,-0.5164,-22.3104,Placerias,terrestrial,237.0,227.0
163,-52.0012,-29.5316,Chiniquodon,terrestrial,237.0,227.0
164,-1.4701,-41.4649,Rewaconodon,terrestrial,227.0,208.5
165,-49.0435,-14.582,Stahleckeria,terrestrial,242.0,237.0
166,-49.0435,-14.582,Exaeretodon,terrestrial,242.0,237.0
167,4.541,-10.1596,Dimetrodon,terrestrial,290.1,283.5
168,37.6253,13.0683,Theroteinus,terrestrial,208.5,201.4
169,37.6253,13.0683,Tricuspes,terrestrial,208.5,201.4
170,37.6253,13.0683,Thomasia,terrestrial,208.5,201.4
171,37.6253,13.0683,Thomasia,terrestrial,208.5,201.4
172,37.6253,13.0683,Thomasia,terrestrial,208.5,201.4
173,37.6253,13.0683,Thomasia,terrestrial,208.5,201.4
174,37.6253,13.0683,Thomasia,terrestrial,208.5,201.4
175,37.6253,13.0683,Morganucodon,terrestrial,208.5,201.4
176,37.6253,13.0683,Morganucodon,terrestrial,208.5,201.4
177,37.6253,13.0683,Helvetiodon,terrestrial,208.5,201.4
178,37.6253,13.0683,Hallautherium,terrestrial,208.5,201.4
179,1.3531,-47.1801,Placerias,terrestrial,227.0,208.5
180,-52.0012,-29.5316,Exaeretodon,terrestrial,237.0,227.0
181,-52.0012,-29.5316,Exaeretodon,terrestrial,237.0,227.0
182,-52.0012,-29.5316,Exaeretodon,terrestrial,237.0,227.0
183,3.8468,-47.0031,Pentasauropus,terrestrial,227.0,208.5
184,-46.1164,-4.6554,Riograndia,terrestrial,227.0,208.5
185,32.5932,9.3339,Pseudotriconodon,terrestrial,216.7,213.2
186,32.5932,9.3339,Tricuspes,terrestrial,216.7,213.2
187,32.5932,9.3339,Gaumia,terrestrial,216.7,213.2
188,-49.4771,-10.0175,Gomphodontosuchus,terrestrial,237.0,208.5
189,5.2142,-4.8883,Moghreberia,terrestrial,237.0,227.0
190,5.2142,-4.8883,Moghreberia,terrestrial,237.0,227.0
191,5.2142,-4.8883,Moghreberia,terrestrial,237.0,227.0
192,-49.9808,-33.9335,Chiniquodon,terrestrial,242.0,237.0
193,-49.9808,-33.9335,Probainognathus,terrestrial,242.0,237.0
194,-49.9808,-33.9335,Massetognathus,terrestrial,242.0,237.0
195,-49.9808,-33.9335,Massetognathus,terrestrial,242.0,237.0
196,-49.9808,-33.9335,Massetognathus,terrestrial,242.0,237.0
197,-49.9808,-33.9335,Massetognathus,terrestrial,242.0,237.0
198,37.6253,13.0683,Thomasia,terrestrial,208.5,201.4
199,0.2573,-40.5036,Dimetrodon,terrestrial,283.5,273.01
200,-0.73,-37.6741,Oromycter,terrestrial,290.1,283.5
201,-0.73,-37.6741,Mycterosaurus,terrestrial,290.1,283.5
202,-0.73,-37.6741,Varanops,terrestrial,290.1,283.5
203,-0.73,-37.6741,Varanops,terrestrial,290.1,283.5
204,-0.73,-37.6741,Varanops,terrestrial,290.1,283.5
205,39.2981,10.6283,Tricuspes,terrestrial,208.5,201.4
206,39.2981,10.6283,Tricuspes,terrestrial,208.5,201.4
207,39.2981,10.6283,Pseudotriconodon,terrestrial,208.5,201.4
208,39.2981,10.6283,Thomasia,terrestrial,208.5,201.4
209,39.2981,10.6283,Kuehneotherium,terrestrial,208.5,201.4
210,1.0593,-36.5887,Dimetrodon,terrestrial,283.5,273.01
211,1.0593,-36.5887,Edaphosaurus,terrestrial,283.5,273.01
212,-1.5505,-41.5857,Varanops,terrestrial,286.1,273.01
213,37.5366,8.5285,Habayia,terrestrial,208.5,201.4
214,-63.335,-9.9696,Lumkuia,terrestrial,247.2,242.0
215,-2.9808,-38.7628,Mycterosaurus,terrestrial,290.1,273.01
216,-49.0435,-14.582,Chiniquodon,terrestrial,242.0,237.0
217,-49.4771,-10.0175,Gomphodontosuchus,terrestrial,237.0,208.5
218,-49.0435,-14.582,Stahleckeria,terrestrial,242.0,237.0
219,-49.0435,-14.582,Traversodon,terrestrial,242.0,237.0
220,37.6253,13.0683,Meurthodon,terrestrial,208.5,201.4
221,-65.1824,-18.1919,Pachydectes,terrestrial,264.28,259.51
222,-65.2444,-28.4547,Patranomodon,terrestrial,266.9,264.28
223,-66.2903,-29.7941,Eodicynodon,terrestrial,273.01,259.51
224,-46.1164,-4.6554,Brasilitherium,terrestrial,227.0,208.5
225,0.2573,-40.5036,Dimetrodon,terrestrial,283.5,273.01
226,-2.9808,-38.7628,Eothyris,terrestrial,290.1,283.5
227,0.6581,-40.4143,Casea,terrestrial,286.1,273.01
228,8.5359,16.519,Euromycter,terrestrial,290.1,273.01
229,1.0593,-36.5887,Cotylorhynchus,terrestrial,283.5,273.01
230,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
231,0.2573,-40.5036,Angelosaurus,terrestrial,283.5,266.9
232,0.2573,-40.5036,Angelosaurus,terrestrial,283.5,266.9
233,41.276,19.3882,Ennatosaurus,terrestrial,273.01,264.28
234,41.276,19.3882,Ennatosaurus,terrestrial,273.01,264.28
235,41.276,19.3882,Ennatosaurus,terrestrial,273.01,264.28
236,41.276,19.3882,Ennatosaurus,terrestrial,273.01,264.28
237,41.276,19.3882,Ennatosaurus,terrestrial,273.01,264.28
238,36.8962,36.2617,Phreatophasma,terrestrial,276.5,266.9
239,-2.9808,-38.7628,Ophiacodon,terrestrial,286.1,273.01
240,0.456,-27.6087,Clepsydrops,terrestrial,305.9,303.7
241,9.6624,15.1988,Stereorhachis,terrestrial,307.4,300.3
242,-0.4818,-24.8936,Baldwinonus,terrestrial,298.9,290.1
243,-2.7466,-38.9219,Stereophallodon,terrestrial,298.9,286.1
244,1.5129,-36.6877,Ophiacodon,terrestrial,293.52,283.5
245,2.4804,-43.1405,Edaphosaurus,terrestrial,298.9,286.1
246,16.0936,19.7625,Datheosaurus,terrestrial,300.3,297.7
247,10.6131,15.1081,Haptodus,terrestrial,290.1,283.5
248,12.7951,10.33,Hypselohaptodus,terrestrial,298.9,293.52
249,0.3973,-33.9668,Haptodus,terrestrial,305.9,303.7
250,2.4804,-43.1405,Sphenacodon,terrestrial,298.9,286.1
251,-0.5077,-24.9119,Ctenospondylus,terrestrial,293.52,290.1
252,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
253,0.456,-27.6087,Milosaurus,terrestrial,307.4,298.9
254,1.3572,-44.289,Ameghinichnus,terrestrial,227.0,208.5
255,1.3572,-44.289,Pseudotriconodon,terrestrial,227.0,208.5
256,1.3572,-44.289,Redondagnathus,terrestrial,227.0,208.5
257,-60.911,8.5385,Pentasauropus,terrestrial,237.0,208.5
258,-56.0316,14.4488,Pentasauropus,terrestrial,227.0,201.4
259,1.3531,-47.1801,Placerias,terrestrial,227.0,208.5
260,26.351,18.5943,Procynosuchus,terrestrial,259.51,254.14
261,1.0593,-36.5887,Dimetrodon,terrestrial,283.5,273.01
262,2.4804,-43.1405,Oedaleops,terrestrial,303.7,286.1
263,2.4804,-43.1405,Oedaleops,terrestrial,303.7,286.1
264,2.4804,-43.1405,Oedaleops,terrestrial,303.7,286.1
265,2.4804,-43.1405,Oedaleops,terrestrial,303.7,286.1
266,2.4804,-43.1405,Aerosaurus,terrestrial,303.7,286.1
267,2.4804,-43.1405,Aerosaurus,terrestrial,303.7,286.1
268,2.4804,-43.1405,Aerosaurus,terrestrial,303.7,286.1
269,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
270,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
271,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
272,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
273,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
274,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
275,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
276,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
277,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
278,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
279,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
280,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
281,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
282,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
283,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
284,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
285,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
286,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
287,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
288,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
289,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
290,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
291,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
292,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
293,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
294,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
295,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
296,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
297,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
298,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
299,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
300,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
301,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
302,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
303,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
304,-42.2372,55.9053,Endothiodon,terrestrial,259.51,254.14
305,-42.2372,55.9053,Oudenodon,terrestrial,259.51,254.14
306,-42.2372,55.9053,Dicynodontoides,terrestrial,259.51,254.14
307,-42.2372,55.9053,Sauroscaptor,terrestrial,259.51,254.14
308,-42.2372,55.9053,Sauroscaptor,terrestrial,259.51,254.14
309,-42.2372,55.9053,Sauroscaptor,terrestrial,259.51,254.14
310,-42.2372,55.9053,Sauroscaptor,terrestrial,259.51,254.14
311,-42.2372,55.9053,Sauroscaptor,terrestrial,259.51,254.14
312,-42.2372,55.9053,Pristerodon,terrestrial,259.51,254.14
313,-42.2372,55.9053,Pristerodon,terrestrial,259.51,254.14
314,-42.2372,55.9053,Pristerodon,terrestrial,259.51,254.14
315,-42.2372,55.9053,Pristerodon,terrestrial,259.51,254.14
316,-42.2372,55.9053,Pristerodon,terrestrial,259.51,254.14
317,-0.73,-37.6741,Dimetrodon,terrestrial,290.1,283.5
318,-0.73,-37.6741,Edaphosaurus,terrestrial,290.1,283.5
319,1.5211,-36.5866,Ophiacodon,terrestrial,286.1,273.01
320,1.5211,-36.5866,Dimetrodon,terrestrial,286.1,273.01
321,1.5211,-36.5866,Dimetrodon,terrestrial,286.1,273.01
322,1.5211,-36.5866,Edaphosaurus,terrestrial,286.1,273.01
323,-2.9808,-38.7628,Mycterosaurus,terrestrial,290.1,273.01
324,-2.9808,-38.7628,Mycterosaurus,terrestrial,290.1,273.01
325,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
326,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
327,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
328,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
329,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
330,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
331,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
332,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
333,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
334,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
335,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
336,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
337,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
338,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
339,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
340,0.2573,-40.5036,Gorgodon,terrestrial,283.5,266.9
341,0.2573,-40.5036,Gorgodon,terrestrial,283.5,266.9
342,0.2573,-40.5036,Knoxosaurus,terrestrial,283.5,266.9
343,0.2573,-40.5036,Knoxosaurus,terrestrial,283.5,266.9
344,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
345,0.2573,-40.5036,Caseopsis,terrestrial,283.5,266.9
346,0.2573,-40.5036,Angelosaurus,terrestrial,283.5,266.9
347,0.2573,-40.5036,Angelosaurus,terrestrial,283.5,266.9
348,0.2573,-40.5036,Tappenosaurus,terrestrial,283.5,266.9
349,0.2573,-40.5036,Caseoides,terrestrial,283.5,266.9
350,0.2573,-40.5036,Caseoides,terrestrial,283.5,266.9
351,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
352,2.4612,-39.3231,Cotylorhynchus,terrestrial,283.5,266.9
353,2.4612,-39.3231,Cotylorhynchus,terrestrial,283.5,266.9
354,2.4612,-39.3231,Cotylorhynchus,terrestrial,283.5,266.9
355,2.4612,-39.3231,Cotylorhynchus,terrestrial,283.5,266.9
356,0.2573,-40.5036,Dimetrodon,terrestrial,283.5,266.9
357,0.2573,-40.5036,Caseopsis,terrestrial,283.5,266.9
358,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
359,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
360,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
361,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
362,4.6147,-41.8361,Baldwinonus,terrestrial,303.7,298.9
363,4.6147,-41.8361,Ruthiromia,terrestrial,303.7,298.9
364,4.6147,-41.8361,Aerosaurus,terrestrial,303.7,298.9
365,4.6147,-41.8361,Nitosaurus,terrestrial,303.7,298.9
366,0.2573,-40.5036,Angelosaurus,terrestrial,283.5,266.9
367,-2.7466,-38.9219,Dimetrodon,terrestrial,298.9,286.1
368,0.2573,-40.5036,Mastersonia,terrestrial,283.5,266.9
369,0.2573,-40.5036,Dimetrodon,terrestrial,283.5,266.9
370,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
371,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
372,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
373,15.5589,17.6663,Dimetrodon,terrestrial,290.1,283.5
374,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
375,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
376,0.2573,-40.5036,Tappenosaurus,terrestrial,283.5,266.9
377,0.2573,-40.5036,Dimacrodon,terrestrial,283.5,266.9
378,2.4612,-39.3231,Dimacrodon,terrestrial,283.5,266.9
379,2.4612,-39.3231,Dimacrodon,terrestrial,283.5,266.9
380,2.4612,-39.3231,Dimacrodon,terrestrial,283.5,266.9
381,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
382,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
383,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
384,0.2573,-40.5036,Cotylorhynchus,terrestrial,283.5,266.9
385,2.4612,-39.3231,Steppesaurus,terrestrial,283.5,266.9
386,-2.9808,-38.7628,Ophiacodon,terrestrial,290.1,273.01
387,-2.9808,-38.7628,Dimetrodon,terrestrial,290.1,273.01
388,-0.73,-37.6741,Ophiacodon,terrestrial,290.1,273.01
389,-0.73,-37.6741,Dimetrodon,terrestrial,290.1,273.01
390,-0.73,-37.6741,Dimetrodon,terrestrial,290.1,273.01
391,-0.73,-37.6741,Edaphosaurus,terrestrial,290.1,273.01
392,2.4804,-43.1405,Ophiacodon,terrestrial,298.9,286.1
393,2.4804,-43.1405,Ophiacodon,terrestrial,298.9,286.1
394,2.4804,-43.1405,Ophiacodon,terrestrial,298.9,286.1
395,-1.1855,-37.6892,Ophiacodon,terrestrial,283.5,273.01
396,39.6978,104.1239,Sinophoneus,terrestrial,273.01,266.9
397,39.6978,104.1239,Sinophoneus,terrestrial,273.01,266.9
