id	Species	min_age	max_age	Status
2830	Pristerodon_Temperate_S	254.14	259.51	extant
2829	Ictidosuchops	254.14	259.51	extant
2825	Diictodon_Temperate_S	254.14	259.51	extant
2826	Diictodon_Temperate_S	254.14	259.51	extant
2827	Diictodon_Temperate_S	254.14	259.51	extant
2828	Diictodon_Temperate_S	254.14	259.51	extant
2820	Diictodon_Temperate_S	254.14	259.51	extant
2821	Diictodon_Temperate_S	254.14	259.51	extant
2822	Diictodon_Temperate_S	254.14	259.51	extant
2823	Diictodon_Temperate_S	254.14	259.51	extant
2824	Diictodon_Temperate_S	254.14	259.51	extant
2819	Pristerodon_Temperate_S	254.14	259.51	extant
2818	Oudenodon_Temperate_S	254.14	259.51	extant
2817	Charassognathus	254.14	259.51	extant
2816	Moschowhaitsia	256.8	259.51	extant
2815	Megawhaitsia	256.8	259.51	extant
2814	Megawhaitsia	256.8	259.51	extant
2813	Elliotsmithia	259.51	264.28	extant
2812	Syodon	259.51	266.9	extant
2811	Deuterosaurus	259.51	266.9	extant
2810	Porosteognathus	259.51	266.9	extant
2804	Mesenosaurus_Temperate_N	264.28	273.01	extant
2805	Mesenosaurus_Temperate_N	264.28	273.01	extant
2806	Mesenosaurus_Temperate_N	264.28	273.01	extant
2807	Mesenosaurus_Temperate_N	264.28	273.01	extant
2808	Mesenosaurus_Temperate_N	264.28	273.01	extant
2809	Mesenosaurus_Temperate_N	264.28	273.01	extant
2792	Mesenosaurus_Temperate_N	264.28	273.01	extant
2793	Mesenosaurus_Temperate_N	264.28	273.01	extant
2794	Mesenosaurus_Temperate_N	264.28	273.01	extant
2795	Mesenosaurus_Temperate_N	264.28	273.01	extant
2796	Mesenosaurus_Temperate_N	264.28	273.01	extant
2797	Mesenosaurus_Temperate_N	264.28	273.01	extant
2798	Mesenosaurus_Temperate_N	264.28	273.01	extant
2799	Mesenosaurus_Temperate_N	264.28	273.01	extant
2800	Mesenosaurus_Temperate_N	264.28	273.01	extant
2801	Mesenosaurus_Temperate_N	264.28	273.01	extant
2802	Mesenosaurus_Temperate_N	264.28	273.01	extant
2803	Mesenosaurus_Temperate_N	264.28	273.01	extant
2791	Watongia	264.28	273.01	extant
2790	Syodon	264.28	266.9	extant
2789	Ophiacodon	273.01	286.1	extant
2788	Clepsydrops	273.01	286.1	extant
2787	Dimetrodon	273.01	286.1	extant
2784	Biarmosuchus	264.28	266.9	extant
2785	Biarmosuchus	264.28	266.9	extant
2786	Biarmosuchus	264.28	266.9	extant
2783	Biarmosuchus	264.28	266.9	extant
2751	Thrinaxodon	247.2	251.902	extant
2752	Thrinaxodon	247.2	251.902	extant
2753	Thrinaxodon	247.2	251.902	extant
2754	Thrinaxodon	247.2	251.902	extant
2755	Thrinaxodon	247.2	251.902	extant
2756	Thrinaxodon	247.2	251.902	extant
2757	Thrinaxodon	247.2	251.902	extant
2758	Thrinaxodon	247.2	251.902	extant
2759	Thrinaxodon	247.2	251.902	extant
2760	Thrinaxodon	247.2	251.902	extant
2761	Thrinaxodon	247.2	251.902	extant
2762	Thrinaxodon	247.2	251.902	extant
2763	Thrinaxodon	247.2	251.902	extant
2764	Thrinaxodon	247.2	251.902	extant
2765	Thrinaxodon	247.2	251.902	extant
2766	Thrinaxodon	247.2	251.902	extant
2767	Thrinaxodon	247.2	251.902	extant
2768	Thrinaxodon	247.2	251.902	extant
2769	Thrinaxodon	247.2	251.902	extant
2770	Thrinaxodon	247.2	251.902	extant
2771	Thrinaxodon	247.2	251.902	extant
2772	Thrinaxodon	247.2	251.902	extant
2773	Thrinaxodon	247.2	251.902	extant
2774	Thrinaxodon	247.2	251.902	extant
2775	Thrinaxodon	247.2	251.902	extant
2776	Thrinaxodon	247.2	251.902	extant
2777	Thrinaxodon	247.2	251.902	extant
2778	Thrinaxodon	247.2	251.902	extant
2779	Thrinaxodon	247.2	251.902	extant
2780	Thrinaxodon	247.2	251.902	extant
2750	Pentasauropus_Tropical_N	201.4	247.2	extant
2744	Thrinaxodon	247.2	251.902	extant
2745	Thrinaxodon	247.2	251.902	extant
2746	Thrinaxodon	247.2	251.902	extant
2747	Thrinaxodon	247.2	251.902	extant
2748	Thrinaxodon	247.2	251.902	extant
2749	Thrinaxodon	247.2	251.902	extant
2743	Hypsiprymnopsis	201.4	208.5	extant
2742	Arctotraversodon	227.0	237.0	extant
2741	Arctotraversodon	227.0	237.0	extant
2736	Microvaranops	259.51	264.28	extant
2737	Microvaranops	259.51	264.28	extant
2738	Microvaranops	259.51	264.28	extant
2739	Microvaranops	259.51	264.28	extant
2740	Microvaranops	259.51	264.28	extant
2735	Sphenacodon	293.52	298.9	extant
2734	Ophiacodon	293.52	298.9	extant
2733	Anningia	259.51	264.28	extant
2732	Dimetrodon	273.01	290.1	extant
2731	Dimetrodon	273.01	290.1	extant
2730	Dimetrodon	273.01	290.1	extant
2729	Edaphosaurus	273.01	290.1	extant
2728	Oedaleops	286.1	303.7	extant
2727	Driveria	266.9	283.5	extant
2726	Tappenosaurus	266.9	283.5	extant
2725	Eubrachiosaurus	227.0	237.0	extant
2724	Placerias	208.5	227.0	extant
2723	Gordonia	251.902	254.14	extant
2722	Gordonia	251.902	254.14	extant
2721	Gordonia	251.902	254.14	extant
2720	Gordonia	251.902	254.14	extant
2719	Gordonia	251.902	254.14	extant
2718	Gordonia	251.902	254.14	extant
2717	Geikia_Temperate_N	251.902	254.14	extant
2716	Placerias	208.5	227.0	extant
2715	Placerias	208.5	227.0	extant
2714	Placerias	208.5	227.0	extant
2713	Placerias	208.5	227.0	extant
2712	Antecosuchus	242.0	247.2	extant
2711	Rhadiodromus	242.0	247.2	extant
2710	Rhinodicynodon	242.0	247.2	extant
2709	Placerias	208.5	227.0	extant
2708	Placerias	208.5	227.0	extant
2707	Placerias	208.5	227.0	extant
2706	Placerias	227.0	237.0	extant
2705	Protheriodon	237.0	242.0	extant
2704	Thomasia	201.4	208.5	extant
2703	Thomasia	201.4	208.5	extant
2702	Sinoconodon	201.4	208.5	extant
2701	Morganucodon	201.4	208.5	extant
2700	Morganucodon	201.4	208.5	extant
2699	Woutersia	201.4	208.5	extant
2698	Raranimus	266.9	273.01	extant
2696	Lanthanostegus	259.51	264.28	extant
2697	Lanthanostegus	259.51	264.28	extant
2695	Glanosuchus	259.51	264.28	extant
2694	Glanosuchus	264.28	266.9	extant
2693	Ictidosaurus	264.28	266.9	extant
2692	Eodicynodon	264.28	266.9	extant
2691	Eodicynodon	259.51	273.01	extant
2690	Eodicynodon	264.28	266.9	extant
2689	Eodicynodon	264.28	266.9	extant
2688	Eodicynodon	264.28	266.9	extant
2687	Eodicynodon	264.28	266.9	extant
2686	Ophiacodon	290.1	293.52	extant
2685	Mesenosaurus_Temperate_N	283.5	290.1	extant
2684	Menadon	227.0	242.0	extant
2683	Menadon	227.0	242.0	extant
2681	Menadon	227.0	242.0	extant
2682	Menadon	227.0	242.0	extant
2679	Dadadon	227.0	242.0	extant
2680	Dadadon	227.0	242.0	extant
2678	Kannemeyeria	242.0	247.2	extant
2677	Nothogomphodon	242.0	247.2	extant
2676	Antecosuchus	242.0	247.2	extant
2675	Antecosuchus	242.0	247.2	extant
2674	Uralokannemeyeria	242.0	247.2	extant
2673	Uralokannemeyeria	242.0	247.2	extant
2672	Rhadiodromus	242.0	247.2	extant
2671	Rabidosaurus	242.0	247.2	extant
2670	Rabidosaurus	242.0	247.2	extant
2669	Santacruzodon	227.0	237.0	extant
2668	Progalesaurus	251.2	251.902	extant
2664	Pascualgnathus	227.0	237.0	extant
2665	Pascualgnathus	227.0	237.0	extant
2666	Pascualgnathus	227.0	237.0	extant
2667	Pascualgnathus	227.0	237.0	extant
2663	Langbergia	247.2	251.2	extant
2662	Langbergia	247.2	251.2	extant
2661	Langbergia	247.2	251.2	extant
2660	Langbergia	247.2	251.2	extant
2659	Langbergia	247.2	251.2	extant
2657	Langbergia	247.2	251.2	extant
2658	Langbergia	247.2	251.2	extant
2656	Langbergia	247.2	251.2	extant
2655	Langbergia	247.2	251.2	extant
2654	Langbergia	247.2	251.2	extant
2653	Langbergia	247.2	251.2	extant
2652	Ecteninion	227.0	237.0	extant
2651	Trucidocynodon	208.5	237.0	extant
2650	Lystrosaurus_Temperate_S	248.9	251.902	extant
2649	Exaeretodon_Temperate_S	208.5	237.0	extant
2648	Diademodon	227.0	237.0	extant
2647	Prozostrodon	208.5	237.0	extant
2646	Dinodontosaurus	237.0	242.0	extant
2645	Massetognathus	237.0	242.0	extant
2644	Chiniquodon	227.0	237.0	extant
2643	Menadon	227.0	237.0	extant
2642	Probainognathus	227.0	237.0	extant
2641	Massetognathus	227.0	237.0	extant
2640	Dinodontosaurus	237.0	242.0	extant
2639	Protuberum	237.0	242.0	extant
2638	Protuberum	237.0	242.0	extant
2637	Massetognathus	237.0	242.0	extant
2636	Chiniquodon	237.0	242.0	extant
2635	Dinodontosaurus	237.0	242.0	extant
2634	Stahleckeria	237.0	242.0	extant
2633	Stahleckeria	237.0	242.0	extant
2632	Dicynodon_Temperate_S	237.0	242.0	extant
2631	Gondwanadon	227.0	237.0	extant
2630	Chiniquodon	237.0	242.0	extant
2629	Traversodon	237.0	242.0	extant
2628	Chiniquodon	237.0	242.0	extant
2627	Chiniquodon	237.0	242.0	extant
2626	Traversodon	237.0	242.0	extant
2625	Exaeretodon_Temperate_S	237.0	242.0	extant
2624	Nanogomphodon	237.0	239.7	extant
2623	Microconodon	208.5	227.0	extant
2622	Dromatherium	208.5	227.0	extant
2619	Dolichuranus	242.0	247.2	extant
2618	Diademodon	242.0	247.2	extant
2617	Trirachodon	242.0	247.2	extant
2614	Luangwa	242.0	247.2	extant
2615	Luangwa	242.0	247.2	extant
2616	Luangwa	242.0	247.2	extant
2613	Sangusaurus	242.0	247.2	extant
2612	Kannemeyeria	242.0	247.2	extant
2611	Zambiasaurus	242.0	247.2	extant
2591	Boreogomphodon	208.5	227.0	extant
2590	Microconodon	208.5	227.0	extant
2582	Bauria	242.0	247.2	extant
2581	Chiniquodon	227.0	242.0	extant
2580	Dadadon	227.0	242.0	extant
2579	Parakannemeyeria_Temperate_N	242.0	247.2	extant
2577	Shansiodon_Temperate_N	242.0	247.2	extant
2578	Shansiodon_Temperate_N	242.0	247.2	extant
2576	Sinognathus	242.0	247.2	extant
2575	Sinokannemeyeria	242.0	247.2	extant
2574	Parakannemeyeria_Temperate_N	242.0	247.2	extant
2573	Shansiodon_Temperate_N	242.0	247.2	extant
2572	Parakannemeyeria_Temperate_N	242.0	247.2	extant
2571	Sinokannemeyeria	242.0	247.2	extant
2570	Shansiodon_Temperate_N	242.0	247.2	extant
2569	Parakannemeyeria_Temperate_N	242.0	247.2	extant
2568	Parakannemeyeria_Temperate_N	242.0	247.2	extant
2567	Parakannemeyeria_Temperate_N	242.0	247.2	extant
2566	Parakannemeyeria_Temperate_N	242.0	247.2	extant
2565	Shansiodon_Temperate_N	242.0	247.2	extant
2564	Sinokannemeyeria	242.0	247.2	extant
2563	Andescynodon	242.0	247.2	extant
2562	Andescynodon	242.0	247.2	extant
2561	Bauria	242.0	247.2	extant
2560	Bauria	242.0	247.2	extant
2559	Bauria	242.0	247.2	extant
2558	Bauria	242.0	247.2	extant
2557	Diademodon	242.0	247.2	extant
2556	Bauria	242.0	247.2	extant
2555	Chaliminia	208.5	227.0	extant
2552	Brasilodon	208.5	227.0	extant
2553	Brasilodon	208.5	227.0	extant
2554	Brasilodon	208.5	227.0	extant
2546	Brasilitherium	208.5	227.0	extant
2547	Brasilitherium	208.5	227.0	extant
2548	Brasilitherium	208.5	227.0	extant
2549	Brasilitherium	208.5	227.0	extant
2550	Brasilitherium	208.5	227.0	extant
2551	Brasilitherium	208.5	227.0	extant
2539	Riograndia	208.5	227.0	extant
2540	Riograndia	208.5	227.0	extant
2541	Riograndia	208.5	227.0	extant
2542	Riograndia	208.5	227.0	extant
2543	Riograndia	208.5	227.0	extant
2544	Riograndia	208.5	227.0	extant
2545	Riograndia	208.5	227.0	extant
2538	Rechnisaurus	242.0	247.2	extant
2537	Wadiasaurus	242.0	247.2	extant
2536	Acratophorus	227.0	237.0	extant
2535	Cynognathus	227.0	237.0	extant
2532	Vinceria	242.0	247.2	extant
2533	Vinceria	242.0	247.2	extant
2534	Vinceria	242.0	247.2	extant
2531	Cromptodon	242.0	247.2	extant
2530	Acratophorus	227.0	242.0	extant
2529	Tikitherium	227.0	237.0	extant
2525	Cricodon	242.0	247.2	extant
2526	Cricodon	242.0	247.2	extant
2527	Cricodon	242.0	247.2	extant
2528	Cricodon	242.0	247.2	extant
2524	Diademodon	242.0	247.2	extant
2523	Cynognathus	242.0	247.2	extant
2522	Diademodon	242.0	247.2	extant
2521	Cricodon	242.0	247.2	extant
2520	Cynognathus	242.0	247.2	extant
2519	Cynognathus	242.0	247.2	extant
2518	Cynognathus	242.0	247.2	extant
2517	Cynognathus	242.0	247.2	extant
2516	Bolotridon	242.0	247.2	extant
2513	Cricodon	242.0	247.2	extant
2512	Scalenodon	242.0	247.2	extant
2511	Aleodon	242.0	247.2	extant
2510	Scalenodon	242.0	247.2	extant
2509	Diademodon	242.0	247.2	extant
2508	Chiniquodon	227.0	237.0	extant
2507	Dinodontosaurus	237.0	242.0	extant
2506	Dinodontosaurus	237.0	242.0	extant
2505	Dinodontosaurus	237.0	242.0	extant
2504	Dinodontosaurus	237.0	242.0	extant
2503	Chiniquodon	237.0	242.0	extant
2501	Chiniquodon	237.0	242.0	extant
2502	Chiniquodon	237.0	242.0	extant
2500	Irajatherium	208.5	227.0	extant
2499	Dinodontosaurus	237.0	242.0	extant
2498	Dinodontosaurus	237.0	242.0	extant
2497	Jachaleria	237.0	242.0	extant
2485	Myosaurus	247.2	251.902	extant
2486	Myosaurus	247.2	251.902	extant
2487	Myosaurus	247.2	251.902	extant
2488	Myosaurus	247.2	251.902	extant
2489	Myosaurus	247.2	251.902	extant
2490	Myosaurus	247.2	251.902	extant
2491	Myosaurus	247.2	251.902	extant
2492	Myosaurus	247.2	251.902	extant
2493	Myosaurus	247.2	251.902	extant
2494	Myosaurus	247.2	251.902	extant
2483	Platycraniellus	247.2	251.902	extant
2484	Platycraniellus	247.2	251.902	extant
2482	Lystrosaurus_Temperate_S	247.2	251.902	extant
2481	Lystrosaurus_Temperate_S	247.2	251.902	extant
2480	Lystrosaurus_Temperate_S	247.2	251.902	extant
2479	Ericiolacerta	247.2	251.902	extant
2478	Scaloposaurus	247.2	251.902	extant
2477	Galesaurus	247.2	251.902	extant
2476	Moschorhinus	247.2	251.902	extant
2475	Lystrosaurus_Temperate_S	247.2	251.902	extant
2474	Lystrosaurus_Temperate_S	247.2	251.902	extant
2473	Thrinaxodon	247.2	251.902	extant
2472	Moschorhinus	247.2	251.902	extant
2471	Lystrosaurus_Temperate_S	247.2	251.902	extant
2470	Lystrosaurus_Temperate_S	247.2	251.902	extant
2469	Lystrosaurus_Temperate_S	247.2	251.902	extant
2468	Dinodontosaurus	237.0	242.0	extant
2467	Lystrosaurus_Temperate_S	247.2	251.902	extant
2466	Lystrosaurus_Temperate_S	247.2	251.902	extant
2465	Lystrosaurus_Temperate_S	247.2	251.902	extant
2464	Lystrosaurus_Temperate_S	247.2	251.902	extant
2463	Lystrosaurus_Temperate_S	247.2	251.902	extant
2459	Thrinaxodon	247.2	251.902	extant
2460	Thrinaxodon	247.2	251.902	extant
2461	Thrinaxodon	247.2	251.902	extant
2462	Thrinaxodon	247.2	251.902	extant
2458	Lystrosaurus_Temperate_S	247.2	251.902	extant
2457	Lystrosaurus_Temperate_S	247.2	251.902	extant
2456	Lystrosaurus_Temperate_S	247.2	251.902	extant
2455	Moschorhinus	247.2	251.902	extant
2454	Lystrosaurus_Temperate_S	251.2	251.902	extant
2453	Lystrosaurus_Temperate_S	251.2	251.902	extant
2452	Lystrosaurus_Temperate_S	251.2	251.902	extant
2451	Lystrosaurus_Temperate_S	251.2	251.902	extant
2450	Galesaurus	251.2	251.902	extant
2449	Lystrosaurus_Temperate_S	247.2	251.902	extant
2448	Lystrosaurus_Temperate_S	247.2	251.902	extant
2447	Lystrosaurus_Temperate_S	247.2	251.902	extant
2446	Regisaurus	247.2	251.902	extant
2445	Lystrosaurus_Temperate_S	247.2	251.902	extant
2444	Lystrosaurus_Temperate_S	247.2	251.902	extant
2443	Lystrosaurus_Temperate_S	247.2	251.902	extant
2442	Lystrosaurus_Temperate_S	247.2	251.902	extant
2441	Olivierosuchus	247.2	251.902	extant
2440	Scaloposaurus	247.2	251.902	extant
2439	Galesaurus	247.2	251.902	extant
2438	Thrinaxodon	247.2	251.902	extant
2433	Riograndia	208.5	227.0	extant
2434	Riograndia	208.5	227.0	extant
2435	Riograndia	208.5	227.0	extant
2436	Riograndia	208.5	227.0	extant
2437	Riograndia	208.5	227.0	extant
2432	Chaliminia	208.5	227.0	extant
2431	Jachaleria	208.5	227.0	extant
2430	Angonisaurus	242.0	247.2	extant
2428	Haramiyavia	201.4	208.5	extant
2429	Haramiyavia	201.4	208.5	extant
2427	Tetracynodon	251.2	251.902	extant
2426	Lystrosaurus_Temperate_S	251.2	251.902	extant
2425	Lystrosaurus_Temperate_S	251.2	251.902	extant
2424	Kannemeyeria	242.0	247.2	extant
2423	Bauria	242.0	247.2	extant
2422	Trirachodon	242.0	247.2	extant
2420	Kombuisia	242.0	247.2	extant
2421	Kombuisia	242.0	247.2	extant
2419	Kannemeyeria	242.0	247.2	extant
2418	Microgomphodon	242.0	247.2	extant
2417	Cynognathus	242.0	247.2	extant
2416	Diademodon	242.0	247.2	extant
2415	Kannemeyeria	242.0	247.2	extant
2414	Cynognathus	242.0	247.2	extant
2412	Scalenodontoides	201.4	227.0	extant
2413	Scalenodontoides	201.4	227.0	extant
2409	Scalenodontoides	201.4	227.0	extant
2410	Scalenodontoides	201.4	227.0	extant
2411	Scalenodontoides	201.4	227.0	extant
2408	Chiniquodon	237.0	242.0	extant
2404	Jachaleria	208.5	227.0	extant
2405	Jachaleria	208.5	227.0	extant
2406	Jachaleria	208.5	227.0	extant
2407	Jachaleria	208.5	227.0	extant
2403	Riograndia	208.5	227.0	extant
2402	Luangwa	237.0	247.2	extant
2401	Brasilitherium	208.5	227.0	extant
2400	Irajatherium	208.5	227.0	extant
2399	Minicynodon	208.5	227.0	extant
2398	Tiarajudens	259.51	273.01	extant
2397	Mitredon	201.4	208.5	extant
2396	Scalenodontoides	201.4	227.0	extant
2395	Boreogomphodon	227.0	237.0	extant
2394	Cryptovenator	293.52	303.7	extant
2393	Lystrosaurus_Temperate_S	251.2	251.902	extant
2392	Rewaconodon_Tropical_S	227.0	237.0	extant
2391	Moghreberia	201.4	237.0	extant
2390	Pseudotriconodon_Temperate_N	201.4	208.5	extant
2389	Gaumia	201.4	208.5	extant
2388	Gaumia	201.4	208.5	extant
2387	Lepagia	201.4	208.5	extant
2386	Brachyzostrodon	201.4	208.5	extant
2385	Brachyzostrodon	201.4	208.5	extant
2384	Brachyzostrodon	201.4	208.5	extant
2383	Microscalenodon	201.4	208.5	extant
2382	Emydops	254.14	259.51	extant
2381	Ianthodon	303.7	305.9	extant
2380	Pelanomodon	251.902	259.51	extant
2379	Madysaurus	227.0	242.0	extant
2378	Pristerodon_Temperate_S	254.14	259.51	extant
2377	Pristerodon_Temperate_S	254.14	259.51	extant
2376	Lystrosaurus_Temperate_S	247.2	251.902	extant
2375	Lystrosaurus_Temperate_S	247.2	251.902	extant
2374	Lystrosaurus_Temperate_S	247.2	251.902	extant
2373	Lystrosaurus_Temperate_S	247.2	251.902	extant
2372	Lystrosaurus_Temperate_S	247.2	251.902	extant
2371	Lystrosaurus_Temperate_S	247.2	251.902	extant
2370	Lystrosaurus_Temperate_S	247.2	251.902	extant
2369	Lystrosaurus_Temperate_S	247.2	251.902	extant
2368	Lystrosaurus_Temperate_S	248.9	251.902	extant
2367	Lystrosaurus_Temperate_S	248.9	251.902	extant
2366	Candelariodon	237.0	242.0	extant
2365	Massetognathus	237.0	242.0	extant
2364	Bauria	242.0	247.2	extant
2362	Kannemeyeria	242.0	247.2	extant
2363	Kannemeyeria	242.0	247.2	extant
2361	Cynognathus	242.0	247.2	extant
2360	Diademodon	242.0	247.2	extant
2359	Trirachodon	242.0	247.2	extant
2357	Australobarbarus	259.51	264.28	extant
2358	Australobarbarus	259.51	264.28	extant
2356	Australobarbarus	259.51	264.28	extant
2341	Suminia	259.51	264.28	extant
2342	Suminia	259.51	264.28	extant
2343	Suminia	259.51	264.28	extant
2344	Suminia	259.51	264.28	extant
2345	Suminia	259.51	264.28	extant
2346	Suminia	259.51	264.28	extant
2347	Suminia	259.51	264.28	extant
2348	Suminia	259.51	264.28	extant
2349	Suminia	259.51	264.28	extant
2350	Suminia	259.51	264.28	extant
2351	Suminia	259.51	264.28	extant
2352	Suminia	259.51	264.28	extant
2353	Suminia	259.51	264.28	extant
2354	Suminia	259.51	264.28	extant
2355	Suminia	259.51	264.28	extant
2340	Delectosaurus	256.8	259.51	extant
2339	Vivaxosaurus	256.8	259.51	extant
2338	Thomasia	201.4	208.5	extant
2337	Thomasia	201.4	208.5	extant
2336	Thomasia	201.4	208.5	extant
2335	Thomasia	201.4	208.5	extant
2334	Thomasia	201.4	208.5	extant
2332	Galechirus	259.51	264.28	extant
2333	Galechirus	259.51	264.28	extant
2331	Tambacarnifex	283.5	290.1	extant
2330	Kuehneotherium	201.4	208.5	extant
2329	Woutersia	201.4	208.5	extant
2328	Woutersia	201.4	208.5	extant
2327	Thomasia	201.4	208.5	extant
2326	Thomasia	201.4	208.5	extant
2325	Thomasia	201.4	208.5	extant
2324	Exaeretodon_Temperate_S	208.5	237.0	extant
2323	Procynosuchus_Temperate_N	254.14	259.51	extant
2322	Theriognathus	254.14	259.51	extant
2321	Dicynodon_Temperate_S	254.14	259.51	extant
2320	Platypodosaurus	254.14	259.51	extant
2319	Dicynodontoides_Temperate_S	254.14	259.51	extant
2318	Endothiodon_Temperate_S	254.14	259.51	extant
2317	Rhachiocephalus	254.14	259.51	extant
2316	Lystrosaurus_Temperate_S	248.9	251.902	extant
2315	Lystrosaurus_Temperate_S	248.9	251.902	extant
2314	Lystrosaurus_Temperate_S	248.9	251.902	extant
2313	Lystrosaurus_Temperate_S	248.9	251.902	extant
2312	Lystrosaurus_Temperate_S	248.9	251.902	extant
2311	Lystrosaurus_Temperate_S	248.9	251.902	extant
2310	Lystrosaurus_Temperate_S	248.9	251.902	extant
2307	Lystrosaurus_Temperate_S	248.9	251.902	extant
2308	Lystrosaurus_Temperate_S	248.9	251.902	extant
2309	Lystrosaurus_Temperate_S	248.9	251.902	extant
2306	Lystrosaurus_Temperate_S	248.9	251.902	extant
2305	Lystrosaurus_Temperate_S	248.9	251.902	extant
2295	Lystrosaurus_Temperate_S	248.9	251.902	extant
2296	Lystrosaurus_Temperate_S	248.9	251.902	extant
2297	Lystrosaurus_Temperate_S	248.9	251.902	extant
2298	Lystrosaurus_Temperate_S	248.9	251.902	extant
2299	Lystrosaurus_Temperate_S	248.9	251.902	extant
2300	Lystrosaurus_Temperate_S	248.9	251.902	extant
2301	Lystrosaurus_Temperate_S	248.9	251.902	extant
2302	Lystrosaurus_Temperate_S	248.9	251.902	extant
2303	Lystrosaurus_Temperate_S	248.9	251.902	extant
2304	Lystrosaurus_Temperate_S	248.9	251.902	extant
2294	Lystrosaurus_Temperate_S	248.9	251.902	extant
2293	Lystrosaurus_Temperate_S	248.9	251.902	extant
2292	Lystrosaurus_Temperate_S	248.9	251.902	extant
2288	Lystrosaurus_Temperate_S	248.9	251.902	extant
2289	Lystrosaurus_Temperate_S	248.9	251.902	extant
2290	Lystrosaurus_Temperate_S	248.9	251.902	extant
2291	Lystrosaurus_Temperate_S	248.9	251.902	extant
2287	Panchetocynodon	248.9	251.902	extant
2286	Scalenodon	242.0	247.2	extant
2285	Lupeosaurus	293.52	298.9	extant
2284	Dimetrodon	273.01	283.5	extant
2283	Thomasia	201.4	208.5	extant
2282	Oligokyphus	201.4	208.5	extant
2281	Oligokyphus	201.4	208.5	extant
2280	Eoraetia	201.4	208.5	extant
2279	Silphedosuchus	247.2	251.2	extant
2278	Scalopognathus	251.2	251.902	extant
2277	Antecosuchus	242.0	247.2	extant
2276	Urumchia	251.2	251.902	extant
2275	Yikezhaogia	242.0	247.2	extant
2274	Beishanodon	247.2	251.2	extant
2273	Traversodontoides	242.0	247.2	extant
2272	Ordosiodon	242.0	247.2	extant
2271	Ordosiodon	242.0	247.2	extant
2270	Hazhenia	242.0	251.2	extant
2260	Xiyukannemeyeria	237.0	247.2	extant
2261	Xiyukannemeyeria	237.0	247.2	extant
2262	Xiyukannemeyeria	237.0	247.2	extant
2263	Xiyukannemeyeria	237.0	247.2	extant
2264	Xiyukannemeyeria	237.0	247.2	extant
2265	Xiyukannemeyeria	237.0	247.2	extant
2266	Xiyukannemeyeria	237.0	247.2	extant
2267	Xiyukannemeyeria	237.0	247.2	extant
2268	Xiyukannemeyeria	237.0	247.2	extant
2269	Xiyukannemeyeria	237.0	247.2	extant
2259	Xiyukannemeyeria	242.0	247.2	extant
2258	Shaanbeikannemeyeria	242.0	247.2	extant
2257	Shaanbeikannemeyeria	242.0	247.2	extant
2256	Rechnisaurus	242.0	247.2	extant
2255	Parakannemeyeria_Temperate_N	242.0	247.2	extant
2254	Sinokannemeyeria	242.0	247.2	extant
2253	Parakannemeyeria_Temperate_N	242.0	247.2	extant
2252	Parakannemeyeria_Temperate_N	237.0	247.2	extant
2251	Shansiodon_Temperate_N	242.0	247.2	extant
2250	Shansiodon_Temperate_N	242.0	247.2	extant
2249	Shansiodon_Temperate_N	242.0	247.2	extant
2248	Sinokannemeyeria	242.0	247.2	extant
2247	Lystrosaurus_Temperate_S	251.2	251.902	extant
2246	Lystrosaurus_Temperate_S	251.2	251.902	extant
2245	Lystrosaurus_Temperate_S	251.2	251.902	extant
2244	Lystrosaurus_Temperate_S	251.2	251.902	extant
2243	Parakannemeyeria_Temperate_N	242.0	247.2	extant
2242	Sinokannemeyeria	242.0	247.2	extant
2241	Diademodon	242.0	247.2	extant
2240	Lystrosaurus_Temperate_S	251.2	251.902	extant
2239	Cynognathus	242.0	247.2	extant
2238	Diademodon	242.0	247.2	extant
2237	Kannemeyeria	242.0	247.2	extant
2236	Paraburnetia	254.14	259.51	extant
2235	Sysphinctostoma	242.0	247.2	extant
2234	Tetracynodon	247.2	251.902	extant
2233	Tetracynodon	251.2	251.902	extant
2232	Tetracynodon	247.2	251.902	extant
2231	Sauroctonus_Temperate_N	259.51	264.28	extant
2230	Tritylodon	201.4	227.0	extant
2228	Dicynodontipus_Temperate_S	247.2	259.51	extant
2227	Eozostrodon	201.4	208.5	extant
2226	Eozostrodon	201.4	208.5	extant
2225	Eocasea	298.9	303.7	extant
2224	Ufudocyclops	242.0	247.2	extant
2223	Ufudocyclops	242.0	247.2	extant
2222	Shansiodon_Temperate_N	242.0	247.2	extant
2220	Mandagomphodon	242.0	247.2	extant
2221	Mandagomphodon	242.0	247.2	extant
2219	Scalenodon	242.0	247.2	extant
2218	Alierasaurus	266.9	283.5	extant
2217	Nothogomphodon	242.0	247.2	extant
2216	Trirachodon	242.0	247.2	extant
2215	Kannemeyeria	242.0	247.2	extant
2214	Microgomphodon	242.0	247.2	extant
2213	Dicynodontoides_Temperate_S	251.902	259.51	extant
2212	Ictidosuchops	251.902	259.51	extant
2211	Procynosuchus_Temperate_N	251.902	259.51	extant
2210	Oudenodon_Temperate_S	251.902	259.51	extant
2209	Oudenodon_Temperate_S	251.902	259.51	extant
2208	Cyonosaurus	251.902	259.51	extant
2207	Theriognathus	251.902	259.51	extant
2206	Oudenodon_Temperate_S	251.902	259.51	extant
2205	Oudenodon_Temperate_S	251.902	259.51	extant
