id,Rotated Lat,Rotated Lon,genus,locality
3369,-2.9673,-38.9083,Edaphosaurus,Texas
3368,-2.9808,-38.7628,Ophiacodon,Texas
3367,-2.9808,-38.7628,Dimetrodon,Texas
3366,-2.9808,-38.7628,Edaphosaurus,Texas
3365,-0.73,-37.6741,Ophiacodon,Texas
3364,-0.73,-37.6741,Dimetrodon,Texas
3363,-0.73,-37.6741,Ophiacodon,Texas
3362,-0.73,-37.6741,Dimetrodon,Texas
3361,-0.73,-37.6741,Dimetrodon,Texas
3360,-2.9808,-38.7628,Edaphosaurus,Texas
3359,-2.9808,-38.7628,Ophiacodon,Texas
3358,-2.9808,-38.7628,Dimetrodon,Texas
3357,-2.9808,-38.7628,Dimetrodon,Texas
3356,-2.9808,-38.7628,Dimetrodon,Texas
3355,-2.9808,-38.7628,Dimetrodon,Texas
3354,-2.9808,-38.7628,Dimetrodon,Texas
3353,-2.9808,-38.7628,Edaphosaurus,Texas
3352,-2.9808,-38.7628,Ophiacodon,Texas
3351,-2.9808,-38.7628,Dimetrodon,Texas
3350,-2.9808,-38.7628,Secodontosaurus,Texas
3349,-0.73,-37.6741,Dimetrodon,Texas
3348,-0.73,-37.6741,Edaphosaurus,Texas
3347,-2.9808,-38.7628,Varanosaurus,Texas
3346,-2.9808,-38.7628,Ophiacodon,Texas
3345,-2.9808,-38.7628,Dimetrodon,Texas
3344,-0.73,-37.6741,Ophiacodon,Texas
3343,-0.73,-37.6741,Secodontosaurus,Texas
3342,-0.73,-37.6741,Edaphosaurus,Texas
3341,-2.9808,-38.7628,Dimetrodon,Texas
3340,-2.9808,-38.7628,Ophiacodon,Texas
3339,-2.9808,-38.7628,Dimetrodon,Texas
3338,-0.73,-37.6741,Ophiacodon,Texas
3337,-0.73,-37.6741,Dimetrodon,Texas
3336,-2.9808,-38.7628,Dimetrodon,Texas
3335,-2.9808,-38.7628,Varanosaurus,Texas
3334,-2.9808,-38.7628,Ophiacodon,Texas
3333,-2.9808,-38.7628,Dimetrodon,Texas
3332,-2.9808,-38.7628,Glaucosaurus,Texas
3331,1.0593,-36.5887,Dimetrodon,Texas
3330,-0.73,-37.6741,Ophiacodon,Texas
3329,-0.73,-37.6741,Dimetrodon,Texas
3328,-0.73,-37.6741,Ophiacodon,Texas
3327,-0.73,-37.6741,Secodontosaurus,Texas
3326,-0.73,-37.6741,Dimetrodon,Texas
3325,1.0593,-36.5887,Varanosaurus,Texas
3324,1.0593,-36.5887,Tetraceratops,Texas
3323,1.0593,-36.5887,Dimetrodon,Texas
3322,1.0593,-36.5887,Dimetrodon,Texas
3321,1.0593,-36.5887,Edaphosaurus,Texas
3320,1.0593,-36.5887,Edaphosaurus,Texas
3319,1.0593,-36.5887,Varanops,Texas
3318,1.0593,-36.5887,Ophiacodon,Texas
3317,1.0593,-36.5887,Dimetrodon,Texas
3316,1.0593,-36.5887,Edaphosaurus,Texas
3315,1.0593,-36.5887,Casea,Texas
3314,1.0593,-36.5887,Ophiacodon,Texas
3313,1.0593,-36.5887,Dimetrodon,Texas
3312,-1.1855,-37.6892,Edaphosaurus,Texas
3311,-1.1855,-37.6892,Ophiacodon,Texas
3310,-1.1855,-37.6892,Dimetrodon,Texas
3309,-1.1855,-37.6892,Trichasaurus,Texas
3308,-1.1855,-37.6892,Dimetrodon,Texas
3307,-1.1855,-37.6892,Ophiacodon,Texas
3306,-1.1855,-37.6892,Ophiacodon,Texas
3305,-1.1855,-37.6892,Ophiacodon,Texas
3304,1.0593,-36.5887,Dimetrodon,Texas
3303,1.0593,-36.5887,Dimetrodon,Texas
3302,-1.1855,-37.6892,Ophiacodon,Texas
3301,-1.1855,-37.6892,Ophiacodon,Texas
3300,-2.9673,-38.9083,Dimetrodon,Texas
3299,48.8243,42.2106,Rhadiodromus,Orenburg
3298,43.046,36.2856,Inostrancevia,Tatarstan
3297,43.046,36.2856,Vivaxosaurus,Tatarstan
3296,-62.7516,-22.8072,Gorgonops,Western Cape
3295,-0.5164,-22.3104,Plinthogomphodon,North Carolina
3294,-2.7466,-38.9219,Edaphosaurus,Texas
3293,-2.7466,-38.9219,Dimetrodon,Texas
3291,5.2142,-4.8883,Moghreberia,Marrakech
3292,5.2142,-4.8883,Moghreberia,Marrakech
3286,-52.0012,-29.5316,Ischigualastia,San Juan
3287,-52.0012,-29.5316,Ischigualastia,San Juan
3288,-52.0012,-29.5316,Ischigualastia,San Juan
3289,-52.0012,-29.5316,Ischigualastia,San Juan
3290,-52.0012,-29.5316,Ischigualastia,San Juan
3285,-1.1855,-37.6892,Dimetrodon,Texas
3284,4.6147,-41.8361,Elcabrosaurus,New Mexico
3275,4.6147,-41.8361,Ophiacodon,New Mexico
3276,4.6147,-41.8361,Ophiacodon,New Mexico
3277,4.6147,-41.8361,Ophiacodon,New Mexico
3278,4.6147,-41.8361,Ophiacodon,New Mexico
3279,4.6147,-41.8361,Ophiacodon,New Mexico
3280,4.6147,-41.8361,Ophiacodon,New Mexico
3281,4.6147,-41.8361,Ophiacodon,New Mexico
3282,4.6147,-41.8361,Ophiacodon,New Mexico
3283,4.6147,-41.8361,Ophiacodon,New Mexico
3274,-60.8807,-1.1886,Olivierosuchus,KwaZulu-Natal
3273,-60.8807,-1.1886,Thrinaxodon,KwaZulu-Natal
3272,-60.8807,-1.1886,Tetracynodon,KwaZulu-Natal
3271,37.6253,13.0683,Brachyzostrodon,Lorraine
3270,-49.0435,-14.582,Stahleckeria,Rio Grande do Sul
3269,-49.0435,-14.582,Dinodontosaurus,Rio Grande do Sul
3268,-62.7516,-22.8072,Pristerognathus,Western Cape
3267,-62.7516,-22.8072,Diictodon,Western Cape
3266,-47.7841,17.7482,Dicynodon,Ruvuma
3265,-47.7841,17.7482,Platypodosaurus,Ruvuma
3264,1.9826,-22.3794,Boreogomphodon,Virginia
3263,1.9826,-22.3794,Microconodon,Virginia
3262,1.3531,-47.1801,Placerias,Arizona
3261,42.7067,10.1418,Thomasia,Sachsen-Anhalt
3260,-0.5164,-22.3104,Placerias,North Carolina
3259,-52.0012,-29.5316,Chiniquodon,San Juan
3258,-1.4701,-41.4649,Rewaconodon,Texas
3257,-49.0435,-14.582,Stahleckeria,Rio Grande do Sul
3256,-49.0435,-14.582,Exaeretodon,Rio Grande do Sul
3255,4.541,-10.1596,Dimetrodon,Prince Edward Island
3254,37.6253,13.0683,Theroteinus,Lorraine
3253,37.6253,13.0683,Tricuspes,Schaffhausen
3252,37.6253,13.0683,Thomasia,Schaffhausen
3251,37.6253,13.0683,Thomasia,Schaffhausen
3250,37.6253,13.0683,Thomasia,Schaffhausen
3249,37.6253,13.0683,Thomasia,Schaffhausen
3248,37.6253,13.0683,Thomasia,Schaffhausen
3247,37.6253,13.0683,Morganucodon,Schaffhausen
3246,37.6253,13.0683,Morganucodon,Schaffhausen
3245,37.6253,13.0683,Helvetiodon,Schaffhausen
3244,37.6253,13.0683,Hallautherium,Schaffhausen
3243,1.3531,-47.1801,Placerias,Arizona
3240,-52.0012,-29.5316,Exaeretodon,San Juan
3241,-52.0012,-29.5316,Exaeretodon,San Juan
3242,-52.0012,-29.5316,Exaeretodon,San Juan
3239,3.8468,-47.0031,Pentasauropus,Colorado
3238,-46.1164,-4.6554,Riograndia,Rio Grande do Sul
3237,32.5932,9.3339,Pseudotriconodon,Luxemburg
3236,32.5932,9.3339,Tricuspes,Luxemburg
3235,32.5932,9.3339,Gaumia,Luxemburg
3234,-49.4771,-10.0175,Gomphodontosuchus,Rio Grande do Sul
3233,5.2142,-4.8883,Moghreberia,Marrakech
3232,5.2142,-4.8883,Moghreberia,Marrakech
3231,5.2142,-4.8883,Moghreberia,Marrakech
3230,-49.9808,-33.9335,Chiniquodon,La Rioja
3229,-49.9808,-33.9335,Probainognathus,La Rioja
3228,-49.9808,-33.9335,Massetognathus,La Rioja
3227,-49.9808,-33.9335,Massetognathus,La Rioja
3226,-49.9808,-33.9335,Massetognathus,La Rioja
3225,-49.9808,-33.9335,Massetognathus,La Rioja
3224,37.6253,13.0683,Thomasia,Franche-Comte
3223,0.2573,-40.5036,Dimetrodon,Texas
3222,-0.73,-37.6741,Oromycter,Oklahoma
3221,-0.73,-37.6741,Mycterosaurus,Oklahoma
3218,-0.73,-37.6741,Varanops,Oklahoma
3219,-0.73,-37.6741,Varanops,Oklahoma
3220,-0.73,-37.6741,Varanops,Oklahoma
3217,39.2981,10.6283,Tricuspes,Luxemburg
3216,39.2981,10.6283,Tricuspes,Luxemburg
3215,39.2981,10.6283,Pseudotriconodon,Luxemburg
3214,39.2981,10.6283,Thomasia,Luxemburg
3213,39.2981,10.6283,Kuehneotherium,Luxemburg
3212,1.0593,-36.5887,Dimetrodon,Oklahoma
3211,1.0593,-36.5887,Edaphosaurus,Oklahoma
3210,-1.5505,-41.5857,Varanops,Texas
3209,37.5366,8.5285,Habayia,Belgium
3208,-63.335,-9.9696,Lumkuia,Eastern Cape
3207,-2.9808,-38.7628,Mycterosaurus,Texas
3206,-49.0435,-14.582,Chiniquodon,Rio Grande do Sul
3205,-49.4771,-10.0175,Gomphodontosuchus,Rio Grande do Sul
3204,-49.0435,-14.582,Stahleckeria,Rio Grande do Sul
3203,-49.0435,-14.582,Traversodon,Rio Grande do Sul
3202,37.6253,13.0683,Meurthodon,Lorraine
3201,-65.1824,-18.1919,Pachydectes,Eastern Cape
3200,-65.2444,-28.4547,Patranomodon,Eastern Cape
3199,-66.2903,-29.7941,Eodicynodon,Eastern Cape
3198,-46.1164,-4.6554,Brasilitherium,Rio Grande do Sul
3197,0.2573,-40.5036,Dimetrodon,Texas
3196,-2.9808,-38.7628,Eothyris,Texas
3195,0.6581,-40.4143,Casea,Texas
3194,8.5359,16.519,Euromycter,Aveyron
3193,1.0593,-36.5887,Cotylorhynchus,Oklahoma
3192,0.2573,-40.5036,Cotylorhynchus,Texas
3190,0.2573,-40.5036,Angelosaurus,Texas
3191,0.2573,-40.5036,Angelosaurus,Texas
3185,41.276,19.3882,Ennatosaurus,Arkhangelsk
3186,41.276,19.3882,Ennatosaurus,Arkhangelsk
3187,41.276,19.3882,Ennatosaurus,Arkhangelsk
3188,41.276,19.3882,Ennatosaurus,Arkhangelsk
3189,41.276,19.3882,Ennatosaurus,Arkhangelsk
3184,36.8962,36.2617,Phreatophasma,Bashkortostan
3183,-2.9808,-38.7628,Ophiacodon,Texas
3182,0.456,-27.6087,Clepsydrops,Illinois
3181,9.6624,15.1988,Stereorhachis,Burgundy
3180,-0.4818,-24.8936,Baldwinonus,Ohio
3179,-2.7466,-38.9219,Stereophallodon,Texas
3178,1.5129,-36.6877,Ophiacodon,Kansas
3177,2.4804,-43.1405,Edaphosaurus,New Mexico
3176,16.0936,19.7625,Datheosaurus,Silesia
3175,10.6131,15.1081,Haptodus,Burgundy
3174,12.7951,10.33,Hypselohaptodus,England
3173,0.3973,-33.9668,Haptodus,Kansas
3172,2.4804,-43.1405,Sphenacodon,New Mexico
3171,-0.5077,-24.9119,Ctenospondylus,Ohio
3170,0.2573,-40.5036,Cotylorhynchus,Texas
3169,0.456,-27.6087,Milosaurus,Illinois
3168,1.3572,-44.289,Ameghinichnus,New Mexico
3167,1.3572,-44.289,Pseudotriconodon,New Mexico
3166,1.3572,-44.289,Redondagnathus,New Mexico
3165,-60.911,8.5385,Pentasauropus,Lesotho
3164,-56.0316,14.4488,Pentasauropus,Lesotho
3163,1.3531,-47.1801,Placerias,Arizona
3162,26.351,18.5943,Procynosuchus,Hesse
3161,1.0593,-36.5887,Dimetrodon,Oklahoma
3157,2.4804,-43.1405,Oedaleops,New Mexico
3158,2.4804,-43.1405,Oedaleops,New Mexico
3159,2.4804,-43.1405,Oedaleops,New Mexico
3160,2.4804,-43.1405,Oedaleops,New Mexico
3154,2.4804,-43.1405,Aerosaurus,New Mexico
3155,2.4804,-43.1405,Aerosaurus,New Mexico
3156,2.4804,-43.1405,Aerosaurus,New Mexico
3124,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3125,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3126,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3127,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3128,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3129,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3130,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3131,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3132,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3133,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3134,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3135,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3136,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3137,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3138,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3139,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3140,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3141,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3142,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3143,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3144,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3145,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3146,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3147,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3148,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3149,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3150,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3151,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3152,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3153,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3118,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3119,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3120,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3121,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3122,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3123,-42.2372,55.9053,Endothiodon,Andhra Pradesh
3117,-42.2372,55.9053,Oudenodon,Andhra Pradesh
3116,-42.2372,55.9053,Dicynodontoides,Andhra Pradesh
3115,-42.2372,55.9053,Sauroscaptor,Andhra Pradesh
3111,-42.2372,55.9053,Sauroscaptor,Andhra Pradesh
3112,-42.2372,55.9053,Sauroscaptor,Andhra Pradesh
3113,-42.2372,55.9053,Sauroscaptor,Andhra Pradesh
3114,-42.2372,55.9053,Sauroscaptor,Andhra Pradesh
3106,-42.2372,55.9053,Pristerodon,Andhra Pradesh
3107,-42.2372,55.9053,Pristerodon,Andhra Pradesh
3108,-42.2372,55.9053,Pristerodon,Andhra Pradesh
3109,-42.2372,55.9053,Pristerodon,Andhra Pradesh
3110,-42.2372,55.9053,Pristerodon,Andhra Pradesh
3105,-0.73,-37.6741,Dimetrodon,Oklahoma
3104,-0.73,-37.6741,Edaphosaurus,Oklahoma
3103,1.5211,-36.5866,Ophiacodon,Oklahoma
3102,1.5211,-36.5866,Dimetrodon,Oklahoma
3101,1.5211,-36.5866,Dimetrodon,Oklahoma
3100,1.5211,-36.5866,Edaphosaurus,Oklahoma
3098,-2.9808,-38.7628,Mycterosaurus,Texas
3099,-2.9808,-38.7628,Mycterosaurus,Texas
3083,0.2573,-40.5036,Cotylorhynchus,Texas
3084,0.2573,-40.5036,Cotylorhynchus,Texas
3085,0.2573,-40.5036,Cotylorhynchus,Texas
3086,0.2573,-40.5036,Cotylorhynchus,Texas
3087,0.2573,-40.5036,Cotylorhynchus,Texas
3088,0.2573,-40.5036,Cotylorhynchus,Texas
3089,0.2573,-40.5036,Cotylorhynchus,Texas
3090,0.2573,-40.5036,Cotylorhynchus,Texas
3091,0.2573,-40.5036,Cotylorhynchus,Texas
3092,0.2573,-40.5036,Cotylorhynchus,Texas
3093,0.2573,-40.5036,Cotylorhynchus,Texas
3094,0.2573,-40.5036,Cotylorhynchus,Texas
3095,0.2573,-40.5036,Cotylorhynchus,Texas
3096,0.2573,-40.5036,Cotylorhynchus,Texas
3097,0.2573,-40.5036,Cotylorhynchus,Texas
3081,0.2573,-40.5036,Gorgodon,Texas
3082,0.2573,-40.5036,Gorgodon,Texas
3079,0.2573,-40.5036,Knoxosaurus,Texas
3080,0.2573,-40.5036,Knoxosaurus,Texas
3078,0.2573,-40.5036,Cotylorhynchus,Texas
3077,0.2573,-40.5036,Caseopsis,Texas
3075,0.2573,-40.5036,Angelosaurus,Texas
3076,0.2573,-40.5036,Angelosaurus,Texas
3074,0.2573,-40.5036,Tappenosaurus,Texas
3072,0.2573,-40.5036,Caseoides,Texas
3073,0.2573,-40.5036,Caseoides,Texas
3071,0.2573,-40.5036,Cotylorhynchus,Texas
3067,2.4612,-39.3231,Cotylorhynchus,Texas
3068,2.4612,-39.3231,Cotylorhynchus,Texas
3069,2.4612,-39.3231,Cotylorhynchus,Texas
3070,2.4612,-39.3231,Cotylorhynchus,Texas
3066,0.2573,-40.5036,Dimetrodon,Texas
3065,0.2573,-40.5036,Caseopsis,Texas
3061,0.2573,-40.5036,Cotylorhynchus,Texas
3062,0.2573,-40.5036,Cotylorhynchus,Texas
3063,0.2573,-40.5036,Cotylorhynchus,Texas
3064,0.2573,-40.5036,Cotylorhynchus,Texas
3060,4.6147,-41.8361,Baldwinonus,New Mexico
3059,4.6147,-41.8361,Ruthiromia,New Mexico
3058,4.6147,-41.8361,Aerosaurus,New Mexico
3057,4.6147,-41.8361,Nitosaurus,New Mexico
3056,0.2573,-40.5036,Angelosaurus,Texas
3055,-2.7466,-38.9219,Dimetrodon,Texas
3054,0.2573,-40.5036,Mastersonia,Texas
3053,0.2573,-40.5036,Dimetrodon,Texas
3050,0.2573,-40.5036,Cotylorhynchus,Texas
3051,0.2573,-40.5036,Cotylorhynchus,Texas
3052,0.2573,-40.5036,Cotylorhynchus,Texas
3049,15.5589,17.6663,Dimetrodon,Thuringia
3047,0.2573,-40.5036,Cotylorhynchus,Texas
3048,0.2573,-40.5036,Cotylorhynchus,Texas
3046,0.2573,-40.5036,Tappenosaurus,Texas
3045,0.2573,-40.5036,Dimacrodon,Texas
3042,2.4612,-39.3231,Dimacrodon,Texas
3043,2.4612,-39.3231,Dimacrodon,Texas
3044,2.4612,-39.3231,Dimacrodon,Texas
3039,0.2573,-40.5036,Cotylorhynchus,Texas
3040,0.2573,-40.5036,Cotylorhynchus,Texas
3041,0.2573,-40.5036,Cotylorhynchus,Texas
3038,0.2573,-40.5036,Cotylorhynchus,Texas
3037,2.4612,-39.3231,Steppesaurus,Texas
3036,-2.9808,-38.7628,Ophiacodon,Texas
3035,-2.9808,-38.7628,Dimetrodon,Texas
3034,-0.73,-37.6741,Ophiacodon,Texas
3033,-0.73,-37.6741,Dimetrodon,Texas
3032,-0.73,-37.6741,Dimetrodon,Texas
3031,-0.73,-37.6741,Edaphosaurus,Texas
3030,2.4804,-43.1405,Ophiacodon,New Mexico
3028,2.4804,-43.1405,Ophiacodon,New Mexico
3029,2.4804,-43.1405,Ophiacodon,New Mexico
3027,-1.1855,-37.6892,Ophiacodon,Texas
3026,39.6978,104.1239,Sinophoneus,Gansu
3022,39.6978,104.1239,Sinophoneus,Gansu
3023,39.6978,104.1239,Sinophoneus,Gansu
3024,39.6978,104.1239,Sinophoneus,Gansu
3025,39.6978,104.1239,Sinophoneus,Gansu
3019,39.6978,104.1239,Biseridens,Gansu
3020,39.6978,104.1239,Biseridens,Gansu
3021,39.6978,104.1239,Biseridens,Gansu
3017,-1.1855,-37.6892,Varanosaurus,Texas
3018,-1.1855,-37.6892,Varanosaurus,Texas
3016,-1.1855,-37.6892,Secodontosaurus,Texas
3015,51.5683,36.4314,Elephantosaurus,Bashkortostan
3014,0.456,-27.6087,Clepsydrops,Illinois
3013,0.456,-27.6087,Clepsydrops,Illinois
3012,0.456,-27.6087,Clepsydrops,Illinois
3011,1.0593,-36.5887,Dimetrodon,Texas
3010,42.6876,20.3569,Ennatosaurus,Arkhangelsk
3005,0.3973,-33.9668,Ianthasaurus,Kansas
3006,0.3973,-33.9668,Ianthasaurus,Kansas
3007,0.3973,-33.9668,Ianthasaurus,Kansas
3008,0.3973,-33.9668,Ianthasaurus,Kansas
3009,0.3973,-33.9668,Ianthasaurus,Kansas
3004,0.3973,-33.9668,Xyrospondylus,Kansas
3002,-2.7466,-38.9219,Ophiacodon,Texas
3003,-2.7466,-38.9219,Ophiacodon,Texas
3001,16.6404,19.5629,Haptodus,Saxony
2995,16.0936,19.7625,Haptodus,Saxony
2996,16.0936,19.7625,Haptodus,Saxony
2997,16.0936,19.7625,Haptodus,Saxony
2998,16.0936,19.7625,Haptodus,Saxony
2999,16.0936,19.7625,Haptodus,Saxony
3000,16.0936,19.7625,Haptodus,Saxony
2994,5.8574,-44.6091,Cutleria,Colorado
2993,5.8574,-44.6091,Ophiacodon,Colorado
2992,5.8574,-44.6091,Vaughnictis,Colorado
2991,5.8574,-44.6091,Vaughnictis,Colorado
2990,5.8574,-44.6091,Cutleria,Colorado
2989,-62.7516,-22.8072,Heleosaurus,Northern Cape
2988,1.7029,-36.6404,Archaeovenator,Kansas
2987,42.6534,40.3398,Titanophoneus,Orenburg
2986,42.6534,40.3398,Ulemica,Orenburg
2985,-2.7466,-38.9219,Apsisaurus,Texas
2984,0.2573,-40.5036,Dimetrodon,Texas
2983,0.2573,-40.5036,Dimetrodon,Texas
2982,0.2573,-40.5036,Dimetrodon,Texas
2981,0.2573,-40.5036,Edaphosaurus,Texas
2980,0.2573,-40.5036,Dimetrodon,Texas
2979,-55.6569,-39.2155,Dicynodontipus,Rio Negro
2978,-55.6569,-39.2155,Dicynodontipus,Rio Negro
2977,-55.6569,-39.2155,Dicynodontipus,Rio Negro
2976,-55.6569,-39.2155,Dicynodontipus,Rio Negro
2975,-55.6569,-39.2155,Dicynodontipus,Rio Negro
2974,1.5211,-36.5866,Ophiacodon,Oklahoma
2973,1.5211,-36.5866,Dimetrodon,Oklahoma
2972,-2.7466,-38.9219,Ophiacodon,Texas
2971,-0.73,-37.6741,Secodontosaurus,Texas
2970,2.4804,-43.1405,Sphenacodon,New Mexico
2969,0.456,-27.6087,Clepsydrops,Illinois
2968,0.456,-27.6087,Clepsydrops,Illinois
2967,1.0593,-36.5887,Varanosaurus,Texas
2966,2.4804,-43.1405,Sphenacodon,New Mexico
2965,2.4804,-43.1405,Dimetrodon,New Mexico
2964,2.4804,-43.1405,Ophiacodon,New Mexico
2963,-2.9808,-38.7628,Ophiacodon,Texas
2962,-2.9808,-38.7628,Ophiacodon,Texas
2961,-2.9808,-38.7628,Ophiacodon,Texas
2960,-2.9808,-38.7628,Ophiacodon,Texas
2959,-2.7466,-38.9219,Ophiacodon,Texas
2958,-0.73,-37.6741,Ophiacodon,Texas
2957,-2.9808,-38.7628,Ctenospondylus,Texas
2956,-2.9808,-38.7628,Varanosaurus,Texas
2955,-2.9808,-38.7628,Ophiacodon,Texas
2954,40.6921,38.7763,Ulemosaurus,Orenburg
2953,43.046,36.2856,Idelesaurus,Tatarstan
2952,16.0936,19.7625,Archaeothyris,Czechia
2950,-0.4818,-24.8936,Archaeothyris,Ohio
2951,-0.4818,-24.8936,Archaeothyris,Ohio
2948,-2.9808,-38.7628,Ophiacodon,Texas
2949,-2.9808,-38.7628,Ophiacodon,Texas
2947,-2.9808,-38.7628,Ophiacodon,Texas
2946,-2.7466,-38.9219,Ophiacodon,Texas
2945,-2.9673,-38.9083,Ophiacodon,Texas
2944,-2.9808,-38.7628,Ophiacodon,Texas
2943,-2.9808,-38.7628,Ophiacodon,Texas
2942,-0.73,-37.6741,Ophiacodon,Texas
2941,-2.7466,-38.9219,Ophiacodon,Texas
2940,-2.7466,-38.9219,Ophiacodon,Texas
2939,-2.9808,-38.7628,Ophiacodon,Texas
2938,-2.9808,-38.7628,Ophiacodon,Texas
2937,-2.9673,-38.9083,Ophiacodon,Texas
2936,-0.73,-37.6741,Ophiacodon,Oklahoma
2935,40.1271,34.4515,Titanophoneus,Tatarstan
2934,42.6534,40.3398,Ulemosaurus,Bashkortostan
2932,0.2573,-40.5036,Casea,Texas
2933,0.2573,-40.5036,Casea,Texas
2931,-60.8508,-19.3342,Burnetia,Eastern Cape
2930,-60.8508,-19.3342,Lobalopex,Northern Cape
2929,-60.8508,-19.3342,Lophorhinus,Western Cape
2914,-60.8508,-19.3342,Diictodon,Western Cape
2915,-60.8508,-19.3342,Diictodon,Western Cape
2916,-60.8508,-19.3342,Diictodon,Western Cape
2917,-60.8508,-19.3342,Diictodon,Western Cape
2918,-60.8508,-19.3342,Diictodon,Western Cape
2919,-60.8508,-19.3342,Diictodon,Western Cape
2920,-60.8508,-19.3342,Diictodon,Western Cape
2921,-60.8508,-19.3342,Diictodon,Western Cape
2922,-60.8508,-19.3342,Diictodon,Western Cape
2923,-60.8508,-19.3342,Diictodon,Western Cape
2924,-60.8508,-19.3342,Diictodon,Western Cape
2925,-60.8508,-19.3342,Diictodon,Western Cape
