id,occurrence_no,occurrence_no_AF,Rotated latitude,genus,age_max,age_min,Epoch,range
4269,1091751,1091751,26.46257,Tanystropheus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4270,1094789,1094789,26.46257,Placodus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4271,1094789,1094789,26.46257,Placodus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4272,1094789,1094789,26.46257,Placodus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4273,1094789,1094789,26.46257,Placodus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4274,1094847,1094847,25.06754,Nothosaurus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4275,1094901,1094901,26.46257,Placodus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4276,1134404,1134404,20.93788,Contectopalatus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4277,1134405,1134405,20.93788,Mixosaurus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4278,1134406,1134406,12.92433,Tholodus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4279,1134407,1134407,20.93788,Besanosaurus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4280,1134409,1134409,20.93788,Mikadocephalus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4281,1134410,1134410,20.93788,Wimanius,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4282,1181754,1181754,30.4196,Paralonectes,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4283,1181755,1181755,30.4196,Thalattosaurus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4284,1181757,1181757,30.4196,Thalattosaurus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4285,1277671,1277671,20.93788,Eusaurosphargis,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4286,1306716,1306716,20.93788,Askeptosaurus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4287,1374079,1374079,26.46257,Tanystropheus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4288,1374080,1374080,26.46257,Thecodontosaurus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4289,1382838,1382838,-47.42171,Decuriasuchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4290,1412685,1412685,20.78674,Chaohusaurus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4291,1412687,1412687,20.78674,Eretmorhipis,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4292,1417420,1417420,20.93788,Cyamodus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4293,1418845,1418845,20.78674,Nanchangosaurus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4294,1418949,1418949,20.93788,Lariosaurus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4295,1419046,1419046,20.93788,Pachypleurosaurus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4296,1419120,1419120,30.4196,Phalarodon,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4297,1561500,1561500,20.93788,Tanystropheus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4298,1639892,1639892,8.561859,Anisodontosaurus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4299,1639894,1639894,9.506042,Anisodontosaurus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4300,299716,299716,43.04599,Scutosaurus,264.28,254.14,Lopingian,"(264.28, 254.14)"
4301,1320530,1320530,-62.75164,Bradysaurus,264.28,254.14,Lopingian,"(264.28, 254.14)"
4575,N206,N206,-61.37537,Eohyosaurus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4576,N207,N207,-61.37537,Eohyosaurus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4577,N208,N208,-61.37537,Erythrosuchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4578,N209,N209,-63.33496,Erythrosuchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4579,N210,N210,-61.37537,Erythrosuchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4580,N211,N211,-61.37537,Erythrosuchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4581,N212,N212,-61.37537,Erythrosuchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4582,N213,N213,-61.37537,Erythrosuchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4583,N214,N214,-61.37537,Erythrosuchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4584,N215,N215,-61.37537,Erythrosuchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4585,N358,N358,-61.37537,Mesosuchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4586,N359,N359,-61.37537,Mesosuchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4587,N360,N360,-61.37537,Mesosuchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4588,N361,N361,-61.37537,Mesosuchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4589,N485,N485,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4590,N486,N486,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4591,N487,N487,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4592,N488,N488,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4593,N489,N489,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4594,N490,N490,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4595,N491,N491,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4596,N492,N492,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4597,N493,N493,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4598,N494,N494,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4599,N495,N495,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4600,N496,N496,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4601,N497,N497,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4602,N498,N498,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4603,N499,N499,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4604,N500,N500,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4605,N501,N501,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4606,N502,N502,-46.55859,Stenaulorhynchus,246.7,237.0,Middle Triassic,"(246.7, 237.0)"
4608,285740,285740,40.04971,Eumetabolodon,251.2,242.0,Middle Triassic,"(251.2, 242.0)"
4609,285752,285752,40.04971,Eumetabolodon,251.2,242.0,Middle Triassic,"(251.2, 242.0)"
4610,601687,601687,-9.895147,Placodus,251.2,242.0,Middle Triassic,"(251.2, 242.0)"
4611,833134,833134,40.04971,Pentaedrusaurus,251.2,242.0,Middle Triassic,"(251.2, 242.0)"
4612,890990,890990,40.04971,Xilousuchus,251.2,242.0,Middle Triassic,"(251.2, 242.0)"
4613,902425,902425,40.04971,Fugusuchus,251.2,242.0,Middle Triassic,"(251.2, 242.0)"
4614,1447344,1447344,-8.866121,Nothosaurus,251.2,242.0,Middle Triassic,"(251.2, 242.0)"
4633,287287,287287,2.689371,Rothianiscus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4634,287715,287715,2.689371,Rothianiscus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4635,287715,287715,2.689371,Rothianiscus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4636,287715,287715,2.689371,Rothianiscus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4637,287747,287747,2.689371,Rothianiscus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4638,287764,287764,2.689371,Rothianiscus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4639,287827,287827,2.689371,Rothianiscus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4640,287904,287904,2.689371,Rothianiscus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4641,287929,287929,2.689371,Rothianiscus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4642,289331,289331,2.689371,Rothianiscus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4643,289337,289337,2.689371,Rothianiscus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4644,745278,745278,42.68761,Nycteroleter,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4645,792642,792642,42.68761,Nyctiphruretus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4646,792642,792642,42.68761,Nyctiphruretus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4647,792642,792642,42.68761,Nyctiphruretus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4648,792642,792642,42.68761,Nyctiphruretus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4649,792722,792722,2.689371,Macroleter,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4650,837590,837590,42.68761,Lanthaniscus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4651,1374680,1374680,42.68761,Lanthaniscus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4652,1374681,1374681,42.68761,Bashkyroleter,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4653,1374682,1374682,42.68761,Nycteroleter,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4654,1374686,1374686,42.68761,Macroleter,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4655,1374687,1374687,42.68761,Bashkyroleter,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4656,1374690,1374690,42.68761,Nyctiphruretus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4657,1374692,1374692,42.68761,Macroleter,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4658,1374692,1374692,42.68761,Macroleter,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4659,1374693,1374693,42.68761,Bashkyroleter,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4660,1374695,1374695,42.68761,Nyctiphruretus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4661,1374698,1374698,42.68761,Bashkyroleter,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4662,1374699,1374699,42.68761,Lanthanolania,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4663,1374701,1374701,42.68761,Nyctiphruretus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4664,1374703,1374703,42.68761,Nyctiphruretus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4665,1374705,1374705,42.68761,Nyctiphruretus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4666,1374705,1374705,42.68761,Nyctiphruretus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4667,1385576,1385576,42.68761,Nyctiphruretus,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4668,1385577,1385577,42.68761,Bashkyroleter,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4669,1385578,1385578,42.68761,Macroleter,274.4,264.28,Guadalupian,"(274.4, 264.28)"
4679,749595,749595,-60.85079,Milleropsis,259.51,251.902,Lopingian,"(259.51, 251.902)"
4680,749595,749595,-60.85079,Milleropsis,259.51,251.902,Lopingian,"(259.51, 251.902)"
4681,749595,749595,-60.85079,Milleropsis,259.51,251.902,Lopingian,"(259.51, 251.902)"
4682,749595,749595,-60.85079,Milleropsis,259.51,251.902,Lopingian,"(259.51, 251.902)"
4683,749595,749595,-60.85079,Milleropsis,259.51,251.902,Lopingian,"(259.51, 251.902)"
4684,749595,749595,-60.85079,Milleropsis,259.51,251.902,Lopingian,"(259.51, 251.902)"
4685,749595,749595,-60.85079,Milleropsis,259.51,251.902,Lopingian,"(259.51, 251.902)"
4686,749595,749595,-60.85079,Milleropsis,259.51,251.902,Lopingian,"(259.51, 251.902)"
4687,749610,749610,-60.85079,Milleretta,259.51,251.902,Lopingian,"(259.51, 251.902)"
4688,749933,749933,-60.85079,Milleretta,259.51,251.902,Lopingian,"(259.51, 251.902)"
4689,749933,749933,-60.85079,Milleretta,259.51,251.902,Lopingian,"(259.51, 251.902)"
4690,749933,749933,-60.85079,Milleretta,259.51,251.902,Lopingian,"(259.51, 251.902)"
4691,749973,749973,-63.15948,Milleropsis,259.51,251.902,Lopingian,"(259.51, 251.902)"
4692,749974,749974,-63.15948,Milleretta,259.51,251.902,Lopingian,"(259.51, 251.902)"
4693,749975,749975,-63.15948,Millerosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4694,749976,749976,-63.15948,Millerosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4695,749977,749977,-63.15948,Milleretta,259.51,251.902,Lopingian,"(259.51, 251.902)"
4696,749996,749996,-63.15948,Milleretta,259.51,251.902,Lopingian,"(259.51, 251.902)"
4697,750019,750019,-63.15948,Millerinoides,259.51,251.902,Lopingian,"(259.51, 251.902)"
4698,790024,790024,-50.09196,Thadeosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4699,790114,790114,-47.63135,Claudiosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4700,790114,790114,-47.63135,Claudiosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4701,790114,790114,-47.63135,Claudiosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4702,790114,790114,-47.63135,Claudiosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4703,790114,790114,-47.63135,Claudiosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4704,790114,790114,-47.63135,Claudiosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4705,790114,790114,-47.63135,Claudiosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4706,790114,790114,-47.63135,Claudiosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4707,790114,790114,-47.63135,Claudiosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4708,790114,790114,-47.63135,Claudiosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4709,790114,790114,-47.63135,Claudiosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4710,790114,790114,-47.63135,Claudiosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4711,790114,790114,-47.63135,Claudiosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4712,790115,790115,-47.63135,Claudiosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4713,790147,790147,-47.63135,Claudiosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4714,790203,790203,-50.09196,Coelurosauravus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4715,790204,790204,-50.09196,Coelurosauravus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4716,790204,790204,-50.09196,Coelurosauravus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4717,807814,807814,-63.15948,Youngina,259.51,251.902,Lopingian,"(259.51, 251.902)"
4718,807814,807814,-63.15948,Youngina,259.51,251.902,Lopingian,"(259.51, 251.902)"
4719,808133,808133,-60.85079,Youngina,259.51,251.902,Lopingian,"(259.51, 251.902)"
4720,816641,816641,-60.85079,Millerosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4721,816651,816651,-60.85079,Milleretta,259.51,251.902,Lopingian,"(259.51, 251.902)"
4722,816682,816682,-60.85079,Millerosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4723,833324,833324,-47.63135,Coelurosauravus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4724,833385,833385,-47.63135,Barasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4725,833385,833385,-47.63135,Barasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4726,833385,833385,-47.63135,Barasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4727,833385,833385,-47.63135,Barasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4728,833385,833385,-47.63135,Barasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4729,833385,833385,-47.63135,Barasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4730,833385,833385,-47.63135,Barasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4731,833385,833385,-47.63135,Barasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4732,833385,833385,-47.63135,Barasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4733,833385,833385,-47.63135,Barasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4734,833493,833493,-50.09196,Acerosodontosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4735,833588,833588,-60.85079,Owenetta,259.51,251.902,Lopingian,"(259.51, 251.902)"
4736,854902,854902,-60.85079,Youngina,259.51,251.902,Lopingian,"(259.51, 251.902)"
4737,990462,990462,38.44569,Gansurhinus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4738,1285176,1285176,-63.15948,Spondylolestes,259.51,251.902,Lopingian,"(259.51, 251.902)"
4739,1285177,1285177,-63.15948,Youngina,259.51,251.902,Lopingian,"(259.51, 251.902)"
4740,1285178,1285178,-63.15948,Youngina,259.51,251.902,Lopingian,"(259.51, 251.902)"
4741,1285182,1285182,-63.15948,Youngina,259.51,251.902,Lopingian,"(259.51, 251.902)"
4742,1285184,1285184,-60.85079,Youngina,259.51,251.902,Lopingian,"(259.51, 251.902)"
4743,1285185,1285185,-60.85079,Youngina,259.51,251.902,Lopingian,"(259.51, 251.902)"
4744,1285186,1285186,-60.85079,Pareiasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4745,1285191,1285191,-60.85079,Youngina,259.51,251.902,Lopingian,"(259.51, 251.902)"
4746,1285194,1285194,-63.15948,Youngina,259.51,251.902,Lopingian,"(259.51, 251.902)"
4747,1285194,1285194,-63.15948,Youngina,259.51,251.902,Lopingian,"(259.51, 251.902)"
4748,1285822,1285822,-63.15948,Saurosternon,259.51,251.902,Lopingian,"(259.51, 251.902)"
4749,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4750,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4751,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4752,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4753,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4754,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4755,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4756,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4757,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4758,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4759,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4760,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4761,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4762,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4763,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4764,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4765,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4766,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4767,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4768,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4769,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4770,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4771,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4772,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4773,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4774,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4775,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4776,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4777,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4778,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
4779,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
