stage,age,L_mean,L_hpd_m95,L_hpd_M95,M_mean,M_hpd_m95,M_hpd_M95,R_mean,R_hpd_m95,R_hpd_M95
Anisian,-242.3208255,0.017794202,0.000254155,0.050038721,0.029743764,0.00013313,0.075231356,-0.011949562,-0.070456743,0.045910241
Anisian,-242.4447949,0.017794202,0.000254155,0.050038721,0.029743764,0.00013313,0.075231356,-0.011949562,-0.070456743,0.045910241
Anisian,-242.4448049,0.017794202,0.000254155,0.050038721,0.029743764,0.00013313,0.075231356,-0.011949562,-0.070456743,0.045910241
Anisian,-242.5687743,0.017794202,0.000254155,0.050038721,0.029743764,0.00013313,0.075231356,-0.011949562,-0.070456743,0.045910241
Anisian,-242.5687843,0.017794202,0.000254155,0.050038721,0.029743764,0.00013313,0.075231356,-0.011949562,-0.070456743,0.045910241
Anisian,-242.6927537,0.017794202,0.000254155,0.050038721,0.029743764,0.00013313,0.075231356,-0.011949562,-0.070456743,0.045910241
Anisian,-242.6927637,0.017794202,0.000254155,0.050038721,0.029743764,0.00013313,0.075231356,-0.011949562,-0.070456743,0.045910241
Anisian,-242.8167331,0.017794202,0.000254155,0.050038721,0.029743764,0.00013313,0.075231356,-0.011949562,-0.070456743,0.045910241
Anisian,-242.8167431,0.017794202,0.000254155,0.050038721,0.029743764,0.00013313,0.075231356,-0.011949562,-0.070456743,0.045910241
Anisian,-242.9407125,0.017794202,0.000254155,0.050038721,0.029743764,0.00013313,0.075231356,-0.011949562,-0.070456743,0.045910241
Anisian,-242.9407225,0.019526668,0.000281763,0.054567661,0.02577795,2.78e-05,0.070229287,-0.006251282,-0.061440694,0.052059714
Anisian,-243.0646919,0.019526668,0.000281763,0.054567661,0.02577795,2.78e-05,0.070229287,-0.006251282,-0.061440694,0.052059714
Anisian,-243.0647019,0.019526668,0.000281763,0.054567661,0.02577795,2.78e-05,0.070229287,-0.006251282,-0.061440694,0.052059714
Anisian,-243.1886713,0.019526668,0.000281763,0.054567661,0.02577795,2.78e-05,0.070229287,-0.006251282,-0.061440694,0.052059714
Anisian,-243.1886813,0.019526668,0.000281763,0.054567661,0.02577795,2.78e-05,0.070229287,-0.006251282,-0.061440694,0.052059714
Anisian,-243.3126507,0.019526668,0.000281763,0.054567661,0.02577795,2.78e-05,0.070229287,-0.006251282,-0.061440694,0.052059714
Anisian,-243.3126607,0.019526668,0.000281763,0.054567661,0.02577795,2.78e-05,0.070229287,-0.006251282,-0.061440694,0.052059714
Anisian,-243.4366301,0.019526668,0.000281763,0.054567661,0.02577795,2.78e-05,0.070229287,-0.006251282,-0.061440694,0.052059714
Anisian,-243.4366401,0.019526668,0.000281763,0.054567661,0.02577795,2.78e-05,0.070229287,-0.006251282,-0.061440694,0.052059714
Anisian,-243.5606095,0.019526668,0.000281763,0.054567661,0.02577795,2.78e-05,0.070229287,-0.006251282,-0.061440694,0.052059714
Anisian,-243.5606195,0.019526668,0.000281763,0.054567661,0.02577795,2.78e-05,0.070229287,-0.006251282,-0.061440694,0.052059714
Anisian,-243.6845889,0.019526668,0.000281763,0.054567661,0.02577795,2.78e-05,0.070229287,-0.006251282,-0.061440694,0.052059714
Anisian,-243.6845989,0.019526668,0.000281763,0.054567661,0.02577795,2.78e-05,0.070229287,-0.006251282,-0.061440694,0.052059714
Anisian,-243.8085683,0.019526668,0.000281763,0.054567661,0.02577795,2.78e-05,0.070229287,-0.006251282,-0.061440694,0.052059714
Anisian,-243.8085783,0.019526668,0.000281763,0.054567661,0.02577795,2.78e-05,0.070229287,-0.006251282,-0.061440694,0.052059714
Anisian,-243.9325477,0.019526668,0.000281763,0.054567661,0.02577795,2.78e-05,0.070229287,-0.006251282,-0.061440694,0.052059714
Anisian,-243.9325577,0.019901793,0.0003076,0.056788142,0.036210008,0.000204524,0.095560221,-0.016308215,-0.094880957,0.048432476
Anisian,-244.0565271,0.019901793,0.0003076,0.056788142,0.036210008,0.000204524,0.095560221,-0.016308215,-0.094880957,0.048432476
Anisian,-244.0565371,0.019901793,0.0003076,0.056788142,0.036210008,0.000204524,0.095560221,-0.016308215,-0.094880957,0.048432476
Anisian,-244.1805065,0.019901793,0.0003076,0.056788142,0.036210008,0.000204524,0.095560221,-0.016308215,-0.094880957,0.048432476
Anisian,-244.1805165,0.019901793,0.0003076,0.056788142,0.036210008,0.000204524,0.095560221,-0.016308215,-0.094880957,0.048432476
Anisian,-244.3044859,0.019901793,0.0003076,0.056788142,0.036210008,0.000204524,0.095560221,-0.016308215,-0.094880957,0.048432476
Anisian,-244.3044959,0.019901793,0.0003076,0.056788142,0.036210008,0.000204524,0.095560221,-0.016308215,-0.094880957,0.048432476
Anisian,-244.4284653,0.019901793,0.0003076,0.056788142,0.036210008,0.000204524,0.095560221,-0.016308215,-0.094880957,0.048432476
Anisian,-244.4284753,0.019901793,0.0003076,0.056788142,0.036210008,0.000204524,0.095560221,-0.016308215,-0.094880957,0.048432476
Anisian,-244.5524447,0.019901793,0.0003076,0.056788142,0.036210008,0.000204524,0.095560221,-0.016308215,-0.094880957,0.048432476
Anisian,-244.5524547,0.019901793,0.0003076,0.056788142,0.036210008,0.000204524,0.095560221,-0.016308215,-0.094880957,0.048432476
Anisian,-244.6764241,0.019901793,0.0003076,0.056788142,0.036210008,0.000204524,0.095560221,-0.016308215,-0.094880957,0.048432476
Anisian,-244.6764341,0.019901793,0.0003076,0.056788142,0.036210008,0.000204524,0.095560221,-0.016308215,-0.094880957,0.048432476
Anisian,-244.8004035,0.019901793,0.0003076,0.056788142,0.036210008,0.000204524,0.095560221,-0.016308215,-0.094880957,0.048432476
Anisian,-244.8004135,0.019901793,0.0003076,0.056788142,0.036210008,0.000204524,0.095560221,-0.016308215,-0.094880957,0.048432476
Anisian,-244.9243829,0.019901793,0.0003076,0.056788142,0.036210008,0.000204524,0.095560221,-0.016308215,-0.094880957,0.048432476
Anisian,-244.9243929,0.032376008,0.00024371,0.102345839,0.033449252,0.001003657,0.088225037,-0.001073244,-0.086201735,0.086563355
Anisian,-245.0483623,0.032376008,0.00024371,0.102345839,0.033449252,0.001003657,0.088225037,-0.001073244,-0.086201735,0.086563355
Anisian,-245.0483723,0.032376008,0.00024371,0.102345839,0.033449252,0.001003657,0.088225037,-0.001073244,-0.086201735,0.086563355
Anisian,-245.1723417,0.032376008,0.00024371,0.102345839,0.033449252,0.001003657,0.088225037,-0.001073244,-0.086201735,0.086563355
Anisian,-245.1723517,0.032376008,0.00024371,0.102345839,0.033449252,0.001003657,0.088225037,-0.001073244,-0.086201735,0.086563355
Anisian,-245.2963211,0.032376008,0.00024371,0.102345839,0.033449252,0.001003657,0.088225037,-0.001073244,-0.086201735,0.086563355
Anisian,-245.2963311,0.032376008,0.00024371,0.102345839,0.033449252,0.001003657,0.088225037,-0.001073244,-0.086201735,0.086563355
Anisian,-245.4203005,0.032376008,0.00024371,0.102345839,0.033449252,0.001003657,0.088225037,-0.001073244,-0.086201735,0.086563355
Anisian,-245.4203105,0.032376008,0.00024371,0.102345839,0.033449252,0.001003657,0.088225037,-0.001073244,-0.086201735,0.086563355
Anisian,-245.54428,0.032376008,0.00024371,0.102345839,0.033449252,0.001003657,0.088225037,-0.001073244,-0.086201735,0.086563355
Anisian,-245.54429,0.032376008,0.00024371,0.102345839,0.033449252,0.001003657,0.088225037,-0.001073244,-0.086201735,0.086563355
Anisian,-245.6682594,0.032376008,0.00024371,0.102345839,0.033449252,0.001003657,0.088225037,-0.001073244,-0.086201735,0.086563355
Anisian,-245.6682694,0.032376008,0.00024371,0.102345839,0.033449252,0.001003657,0.088225037,-0.001073244,-0.086201735,0.086563355
Anisian,-245.7922388,0.032376008,0.00024371,0.102345839,0.033449252,0.001003657,0.088225037,-0.001073244,-0.086201735,0.086563355
Anisian,-245.7922488,0.032376008,0.00024371,0.102345839,0.033449252,0.001003657,0.088225037,-0.001073244,-0.086201735,0.086563355
Anisian,-245.9162182,0.032376008,0.00024371,0.102345839,0.033449252,0.001003657,0.088225037,-0.001073244,-0.086201735,0.086563355
Anisian,-245.9162282,0.023831703,0.00021841,0.071972491,0.026368126,0.000200981,0.06771958,-0.002536424,-0.06666561,0.063223539
Anisian,-246.0401976,0.023831703,0.00021841,0.071972491,0.026368126,0.000200981,0.06771958,-0.002536424,-0.06666561,0.063223539
Anisian,-246.0402076,0.023831703,0.00021841,0.071972491,0.026368126,0.000200981,0.06771958,-0.002536424,-0.06666561,0.063223539
