stage,age,L_mean,L_hpd_m95,L_hpd_M95,M_mean,M_hpd_m95,M_hpd_M95,R_mean,R_hpd_m95,R_hpd_M95
Anisian,-244.0,0.065998558,0.00061766,0.173622531,0.106829888,0.005709448,0.208508126,-0.04083133,-0.190396524,0.090540587
Anisian,-244.00001,0.064379326,0.00033506,0.168863029,0.105645218,0.011025157,0.21695822,-0.041265892,-0.187862694,0.087758758
Anisian,-245.0,0.064379326,0.00033506,0.168863029,0.105645218,0.011025157,0.21695822,-0.041265892,-0.187862694,0.087758758
Anisian,-245.00001,0.062067488,0.000241573,0.165280432,0.106032824,0.008234238,0.207442173,-0.043965336,-0.189010909,0.080352174
Anisian,-246.0,0.062067488,0.000241573,0.165280432,0.106032824,0.008234238,0.207442173,-0.043965336,-0.189010909,0.080352174
Anisian,-246.00001,0.054720047,0.000241552,0.153708192,0.102198638,0.005962727,0.197532167,-0.047478591,-0.183137725,0.068380351
Anisian,-246.7,0.054720047,0.000241552,0.153708192,0.102198638,0.005962727,0.197532167,-0.047478591,-0.183137725,0.068380351
Olenekian,-246.70001,0.150055718,0.001008708,0.322551259,0.152229333,0.004968879,0.321305426,-0.002173615,-0.263261338,0.242263505
Olenekian,-247.0,0.150055718,0.001008708,0.322551259,0.152229333,0.004968879,0.321305426,-0.002173615,-0.263261338,0.242263505
Olenekian,-247.00001,0.123361589,0.000853522,0.27436716,0.141436439,0.004934267,0.301439568,-0.018074851,-0.23761389,0.210127164
Olenekian,-248.0,0.123361589,0.000853522,0.27436716,0.141436439,0.004934267,0.301439568,-0.018074851,-0.23761389,0.210127164
Olenekian,-248.00001,0.122355073,0.005902679,0.281256259,0.156634139,0.005321623,0.323702206,-0.034279066,-0.270494726,0.205198658
Olenekian,-249.0,0.122355073,0.005902679,0.281256259,0.156634139,0.005321623,0.323702206,-0.034279066,-0.270494726,0.205198658
Olenekian,-249.00001,0.051473988,0.000807334,0.130184249,0.060418095,0.000756975,0.160702977,-0.008944107,-0.161169272,0.111652651
Induan,-250.0,0.051473988,0.000807334,0.130184249,0.060418095,0.000756975,0.160702977,-0.008944107,-0.161169272,0.111652651
Induan,-250.00001,0.025894251,0.00011237,0.081867464,0.029885455,0.000212967,0.089564345,-0.003991204,-0.080609783,0.089215516
Induan,-251.0,0.025894251,0.00011237,0.081867464,0.029885455,0.000212967,0.089564345,-0.003991204,-0.080609783,0.089215516
Induan,-251.00001,0.075176356,0.00021367,0.205094603,0.311770268,0.045232012,0.637504883,-0.236593911,-0.578394668,0.122106547
Changhsingian,-252.0,0.075176356,0.00021367,0.205094603,0.311770268,0.045232012,0.637504883,-0.236593911,-0.578394668,0.122106547
Changhsingian,-252.00001,0.018577189,0.000132923,0.057589163,0.232043204,0.018136949,0.441539195,-0.213466014,-0.417284794,0.015649247
Changhsingian,-253.0,0.018577189,0.000132923,0.057589163,0.232043204,0.018136949,0.441539195,-0.213466014,-0.417284794,0.015649247
Changhsingian,-253.00001,0.019006791,0.000135501,0.0571968,0.264201071,0.025909113,0.479999524,-0.24519428,-0.467582496,-0.000496078
Changhsingian,-254.0,0.019006791,0.000135501,0.0571968,0.264201071,0.025909113,0.479999524,-0.24519428,-0.467582496,-0.000496078
Changhsingian,-254.00001,0.013713545,0.00012955,0.041999087,0.219457341,0.027356073,0.425750582,-0.205743796,-0.421125307,-0.018177327
Wuchiapingian,-255.0,0.013713545,0.00012955,0.041999087,0.219457341,0.027356073,0.425750582,-0.205743796,-0.421125307,-0.018177327
Wuchiapingian,-255.00001,0.011638859,3.25e-05,0.032205271,0.02229401,0.000783163,0.054762092,-0.010655151,-0.055853842,0.022962425
Wuchiapingian,-256.0,0.011638859,3.25e-05,0.032205271,0.02229401,0.000783163,0.054762092,-0.010655151,-0.055853842,0.022962425
Wuchiapingian,-256.00001,0.012050959,3.23e-05,0.034680639,0.023303401,0.000799435,0.055917594,-0.011252441,-0.057651383,0.025863228
Wuchiapingian,-257.0,0.012050959,3.23e-05,0.034680639,0.023303401,0.000799435,0.055917594,-0.011252441,-0.057651383,0.025863228
Wuchiapingian,-257.00001,0.012187082,3.41e-05,0.034192382,0.024338124,0.000853163,0.058241726,-0.012151042,-0.062604155,0.023895764
Wuchiapingian,-258.0,0.012187082,3.41e-05,0.034192382,0.024338124,0.000853163,0.058241726,-0.012151042,-0.062604155,0.023895764
Wuchiapingian,-258.00001,0.012636378,7.07e-05,0.035479753,0.025387203,0.000558612,0.060660608,-0.012750825,-0.062614748,0.026677653
Wuchiapingian,-259.0,0.012636378,7.07e-05,0.035479753,0.025387203,0.000558612,0.060660608,-0.012750825,-0.062614748,0.026677653
Wuchiapingian,-259.00001,0.012479666,3.73e-05,0.035215478,0.025731187,0.000868353,0.060661928,-0.013251521,-0.059021233,0.026666865
Wuchiapingian,-259.5,0.012479666,3.73e-05,0.035215478,0.025731187,0.000868353,0.060661928,-0.013251521,-0.059021233,0.026666865
Wuchiapingian,-259.50001,0.105859961,0.002242946,0.234103101,0.032091932,0.001731573,0.070996481,0.073768029,-0.040877143,0.229752129
Capitanian,-260.0,0.105859961,0.002242946,0.234103101,0.032091932,0.001731573,0.070996481,0.073768029,-0.040877143,0.229752129
Capitanian,-260.00001,0.105022758,0.002199433,0.232158033,0.037357034,0.001388555,0.079686397,0.067665724,-0.049960288,0.225624063
Capitanian,-261.0,0.105022758,0.002199433,0.232158033,0.037357034,0.001388555,0.079686397,0.067665724,-0.049960288,0.225624063
Capitanian,-261.00001,0.098257456,0.001686727,0.227439812,0.042070611,0.002895112,0.088785769,0.056186844,-0.059465331,0.218320364
Capitanian,-262.0,0.098257456,0.001686727,0.227439812,0.042070611,0.002895112,0.088785769,0.056186844,-0.059465331,0.218320364
Capitanian,-262.00001,0.095212614,0.001822697,0.224978121,0.04632184,0.004372291,0.098364362,0.048890774,-0.072629793,0.209914788
Capitanian,-263.0,0.095212614,0.001822697,0.224978121,0.04632184,0.004372291,0.098364362,0.048890774,-0.072629793,0.209914788
Capitanian,-263.00001,0.087765346,0.001421699,0.212215652,0.04745548,0.004144704,0.099725468,0.040309866,-0.075195844,0.197951692
Capitanian,-264.0,0.087765346,0.001421699,0.212215652,0.04745548,0.004144704,0.099725468,0.040309866,-0.075195844,0.197951692
Capitanian,-264.00001,0.787705782,0.002829895,2.280510457,0.0797475,0.000707027,0.218075586,0.707958282,-0.158618227,2.239629877
Wordian,-264.3,0.787705782,0.002829895,2.280510457,0.0797475,0.000707027,0.218075586,0.707958282,-0.158618227,2.239629877
Wordian,-264.30001,0.276187435,0.005113655,0.592655686,0.064451296,0.000762124,0.178205417,0.211736138,-0.063405186,0.616548601
Wordian,-265.0,0.276187435,0.005113655,0.592655686,0.064451296,0.000762124,0.178205417,0.211736138,-0.063405186,0.616548601
Wordian,-265.00001,0.248204775,0.003948021,0.551664125,0.090704096,0.000914417,0.244791896,0.157500679,-0.135778161,0.520489177
Wordian,-266.0,0.248204775,0.003948021,0.551664125,0.090704096,0.000914417,0.244791896,0.157500679,-0.135778161,0.520489177
Wordian,-266.00001,0.251985761,0.00112123,0.578395847,0.070651443,0.001029747,0.186699053,0.181334318,-0.171250859,0.543893717
Roadian,-267.0,0.251985761,0.00112123,0.578395847,0.070651443,0.001029747,0.186699053,0.181334318,-0.171250859,0.543893717
Roadian,-267.00001,0.103364916,0.000358169,0.225439177,0.03932356,0.000247712,0.103594442,0.064041356,-0.076270975,0.203834216
Roadian,-268.0,0.103364916,0.000358169,0.225439177,0.03932356,0.000247712,0.103594442,0.064041356,-0.076270975,0.203834216
Roadian,-268.00001,0.093084162,0.000200728,0.204599696,0.044258352,0.000271172,0.114742519,0.048825809,-0.089974853,0.174256721
Roadian,-269.0,0.093084162,0.000200728,0.204599696,0.044258352,0.000271172,0.114742519,0.048825809,-0.089974853,0.174256721
Roadian,-269.00001,0.091038801,0.00018642,0.202091072,0.046520346,0.000303028,0.117138454,0.044518456,-0.084221913,0.180669359
Roadian,-270.0,0.091038801,0.00018642,0.202091072,0.046520346,0.000303028,0.117138454,0.044518456,-0.084221913,0.180669359
Roadian,-270.00001,0.089659881,0.000200755,0.199689185,0.048207866,0.000294427,0.120567718,0.041452015,-0.091868636,0.172075765
Roadian,-271.0,0.089659881,0.000200755,0.199689185,0.048207866,0.000294427,0.120567718,0.041452015,-0.091868636,0.172075765
Roadian,-271.00001,0.087687698,0.000200755,0.199767612,0.049688027,0.000338327,0.124790098,0.037999671,-0.080516058,0.18575302
Roadian,-272.0,0.087687698,0.000200755,0.199767612,0.049688027,0.000338327,0.124790098,0.037999671,-0.080516058,0.18575302
Roadian,-272.00001,0.081130225,0.000157778,0.196533704,0.050135614,0.000310501,0.124147796,0.030994611,-0.101663184,0.164885684
Roadian,-273.0,0.081130225,0.000157778,0.196533704,0.050135614,0.000310501,0.124147796,0.030994611,-0.101663184,0.164885684
Roadian,-273.00001,0.06543095,0.000200757,0.179685049,0.051028606,0.000316963,0.126758679,0.014402344,-0.111472991,0.155528894
Roadian,-274.0,0.06543095,0.000200757,0.179685049,0.051028606,0.000316963,0.126758679,0.014402344,-0.111472991,0.155528894
Roadian,-274.00001,0.04954913,0.000119002,0.148576925,0.060646991,0.000422568,0.147761193,-0.011097861,-0.145009448,0.124280281
Roadian,-274.4,0.04954913,0.000119002,0.148576925,0.060646991,0.000422568,0.147761193,-0.011097861,-0.145009448,0.124280281
Kungurian,-274.40001,0.018509182,0.000142426,0.0551442,0.027925075,0.000136056,0.07879084,-0.009415893,-0.083231471,0.058562637
Kungurian,-275.0,0.018509182,0.000142426,0.0551442,0.027925075,0.000136056,0.07879084,-0.009415893,-0.083231471,0.058562637
Kungurian,-275.00001,0.015795458,2.07e-05,0.047997204,0.026805126,0.000265431,0.079905392,-0.011009669,-0.076313649,0.049227139
Kungurian,-276.0,0.015795458,2.07e-05,0.047997204,0.026805126,0.000265431,0.079905392,-0.011009669,-0.076313649,0.049227139
Kungurian,-276.00001,0.013949887,8.62e-05,0.044673872,0.027494244,0.000137464,0.080281167,-0.013544357,-0.085933421,0.044471702
Kungurian,-277.0,0.013949887,8.62e-05,0.044673872,0.027494244,0.000137464,0.080281167,-0.013544357,-0.085933421,0.044471702
Kungurian,-277.00001,0.012251447,1.52e-05,0.037716551,0.027621687,0.000110703,0.081475019,-0.01537024,-0.083779985,0.035966713
Kungurian,-278.0,0.012251447,1.52e-05,0.037716551,0.027621687,0.000110703,0.081475019,-0.01537024,-0.083779985,0.035966713
Kungurian,-278.00001,0.011905385,1.52e-05,0.034424453,0.028311202,0.000110703,0.081475019,-0.016405818,-0.084785806,0.03383422
Kungurian,-279.0,0.011905385,1.52e-05,0.034424453,0.028311202,0.000110703,0.081475019,-0.016405818,-0.084785806,0.03383422
Kungurian,-279.00001,0.01154971,1.65e-05,0.035137718,0.028629991,0.000110703,0.082795576,-0.017080282,-0.081008104,0.041025602
Kungurian,-280.0,0.01154971,1.65e-05,0.035137718,0.028629991,0.000110703,0.082795576,-0.017080282,-0.081008104,0.041025602
