stage,age,L_mean,L_hpd_m95,L_hpd_M95,M_mean,M_hpd_m95,M_hpd_M95,R_mean,R_hpd_m95,R_hpd_M95
Changhsingian,-254.128191475,0.185323709079722,0.13973276160684,0.231222526033434,0.368789663642699,0.117475023144972,0.816965127270851,-0.20960000042526,-0.627478245661053,0.0886008859210112
Wuchiapingian,-255.112970925,0.185384622352667,0.144580509411094,0.235679099797138,0.285901605717828,0.112078365641701,0.597162468975648,-0.118251654187965,-0.403230996746615,0.100120060603883
Wuchiapingian,-256.097750375,0.185323709079722,0.142857467474731,0.232835567155797,0.164093746882607,0.105230642056247,0.433235489529141,-0.0188551113498014,-0.256707135116431,0.100963508256281
Wuchiapingian,-257.082529825,0.185323709079722,0.142857467474731,0.232835567155797,0.155760384810134,0.108730667053379,0.309405702942209,0.0117102731692698,-0.126401070496566,0.0971421220571087
Wuchiapingian,-258.067309275,0.185384622352667,0.144580509411094,0.234052103107873,0.154213242736606,0.109509997544659,0.298718811797857,0.0189952316561885,-0.116298851496904,0.0958451553576378
Wuchiapingian,-259.052088725,0.185817801926119,0.144580509411094,0.232835567155797,0.154062133760087,0.105122747642192,0.289892854458662,0.0210834307417759,-0.103446185128395,0.108363896266191
Capitanian,-260.036868175,0.185891339685879,0.144580509411094,0.232710169735104,0.153859315818432,0.105122747642192,0.28800000731194,0.0220170858130074,-0.100841801510402,0.10711332216122
Capitanian,-261.021647625,0.185891339685879,0.144580509411094,0.232583479506645,0.149240005664117,0.0994114367880017,0.199950851418445,0.0336888541993544,-0.0281721709383529,0.100963508256281
Capitanian,-262.006427075,0.185891339685879,0.145168402083472,0.232835567155797,0.148923054338804,0.103439070764354,0.197135441335201,0.0352902942412242,-0.0274481949075166,0.0958451553576378
Capitanian,-262.991206525,0.185891339685879,0.145168402083472,0.232835567155797,0.148886332276612,0.103439070764354,0.196536499279268,0.0352366787261739,-0.0267930440190456,0.0959960285124677
Capitanian,-263.975985975,0.185891339685879,0.145168402083472,0.232835567155797,0.148842170576678,0.103439070764354,0.196125185752486,0.0353984897963871,-0.027897105543771,0.0946780147798021
Wordian,-264.960765425,0.185891339685879,0.145168402083472,0.232835567155797,0.148842170576678,0.103439070764354,0.196125185752486,0.0353934941212044,-0.027897105543771,0.0946780147798021
Wordian,-265.945544875,0.185817801926119,0.145168402083472,0.232835567155797,0.148842170576678,0.105122747642192,0.196536499279268,0.0355318508615535,-0.027897105543771,0.0946780147798021
Roadian,-266.930324325,0.185891339685879,0.145168402083472,0.232835567155797,0.148839694225364,0.105122747642192,0.196125185752486,0.0357224166752566,-0.0257444844884544,0.0959960285124677
Roadian,-267.915103775,0.185891339685879,0.145168402083472,0.232835567155797,0.148803871177922,0.105122747642192,0.196125185752486,0.0357647806849943,-0.0257444844884544,0.0959960285124677
Roadian,-268.899883225,0.185891339685879,0.145168402083472,0.232835567155797,0.148803871177922,0.105122747642192,0.196125185752486,0.0357647806849943,-0.0257444844884544,0.0959960285124677
Roadian,-269.884662675,0.185817801926119,0.144580509411094,0.232583479506645,0.148803871177922,0.105122747642192,0.196125185752486,0.0355156580480014,-0.0257444844884544,0.096583409361037
Roadian,-270.869442125,0.185891339685879,0.144580509411094,0.232583479506645,0.148839694225364,0.105122747642192,0.196536499279268,0.0354780234261083,-0.0257444844884544,0.096583409361037
Roadian,-271.854221575,0.185817801926119,0.144580509411094,0.232835567155797,0.148839694225364,0.105122747642192,0.197135441335201,0.0353968974840874,-0.0267930440190456,0.0959960285124677
Roadian,-272.839001025,0.185600256752258,0.144580509411094,0.232835567155797,0.148842170576678,0.105122747642192,0.196536499279268,0.0352200020391743,-0.0281721709383529,0.0940455088286475
Roadian,-273.823780475,0.185600256752258,0.144580509411094,0.232835567155797,0.148842170576678,0.105122747642192,0.196536499279268,0.0351972116563104,-0.0281721709383529,0.0940455088286475
Kungurian,-274.808559925,0.185384622352667,0.144580509411094,0.233880963680616,0.148842170576678,0.105122747642192,0.196536499279268,0.0351325930846721,-0.0281721709383529,0.0940455088286475
Kungurian,-275.793339375,0.185384622352667,0.142517249846539,0.232835567155797,0.148842170576678,0.105122747642192,0.196536499279268,0.0350057021082385,-0.0279048504351724,0.0946780147798021
Kungurian,-276.778118825,0.185281923727044,0.142517249846539,0.23485549253479,0.148842170576678,0.105122747642192,0.196536499279268,0.0344378932646088,-0.0274481949075166,0.0958451553576378
Kungurian,-277.762898275,0.185145041520925,0.13973276160684,0.232835567155797,0.148842170576678,0.105122747642192,0.197135441335201,0.034261260364378,-0.0275797516561484,0.0958451553576378
Kungurian,-278.747677725,0.185129589917148,0.13973276160684,0.234052103107873,0.148839694225364,0.105122747642192,0.197135441335201,0.0340308628899898,-0.0279048504351724,0.0958451553576378
Kungurian,-279.732457175,0.185129589917148,0.139351167567181,0.234052103107873,0.148839694225364,0.105122747642192,0.197135441335201,0.0338817525793381,-0.0279048504351724,0.0959960285124677
