"age","L_mean","L_hpd_m95","L_hpd_M95","M_mean","M_hpd_m95","M_hpd_M95","R_mean","R_hpd_m95","R_hpd_M95"
-180.458614956509,NA,NA,NA,NA,NA,NA,NA,NA,NA
-180.458624956509,NA,NA,NA,NA,NA,NA,NA,NA,NA
-180.582674387339,NA,NA,NA,NA,NA,NA,NA,NA,NA
-180.582684387339,NA,NA,NA,NA,NA,NA,NA,NA,NA
-180.706733818169,NA,NA,NA,NA,NA,NA,NA,NA,NA
-180.706743818169,NA,NA,NA,NA,NA,NA,NA,NA,NA
-180.830793248999,NA,NA,NA,NA,NA,NA,NA,NA,NA
-180.830803248999,NA,NA,NA,NA,NA,NA,NA,NA,NA
-180.954852679828,NA,NA,NA,NA,NA,NA,NA,NA,NA
-180.954862679828,NA,NA,NA,NA,NA,NA,NA,NA,NA
-181.078912110658,NA,NA,NA,NA,NA,NA,NA,NA,NA
-181.078922110658,NA,NA,NA,NA,NA,NA,NA,NA,NA
-181.202971541488,NA,NA,NA,NA,NA,NA,NA,NA,NA
-181.202981541488,NA,NA,NA,NA,NA,NA,NA,NA,NA
-181.327030972318,NA,NA,NA,NA,NA,NA,NA,NA,NA
-181.327040972318,NA,NA,NA,NA,NA,NA,NA,NA,NA
-181.451090403147,NA,NA,NA,NA,NA,NA,NA,NA,NA
-181.451100403147,NA,NA,NA,NA,NA,NA,NA,NA,NA
-181.575149833977,NA,NA,NA,NA,NA,NA,NA,NA,NA
-181.575159833977,NA,NA,NA,NA,NA,NA,NA,NA,NA
-181.699209264807,NA,NA,NA,NA,NA,NA,NA,NA,NA
-181.699219264807,NA,NA,NA,NA,NA,NA,NA,NA,NA
-181.823268695637,NA,NA,NA,NA,NA,NA,NA,NA,NA
-181.823278695637,NA,NA,NA,NA,NA,NA,NA,NA,NA
-181.947328126466,NA,NA,NA,NA,NA,NA,NA,NA,NA
-181.947338126466,NA,NA,NA,NA,NA,NA,NA,NA,NA
-182.071387557296,NA,NA,NA,NA,NA,NA,NA,NA,NA
-182.071397557296,NA,NA,NA,NA,NA,NA,NA,NA,NA
-182.195446988126,NA,NA,NA,NA,NA,NA,NA,NA,NA
-182.195456988126,NA,NA,NA,NA,NA,NA,NA,NA,NA
-182.319506418956,NA,NA,NA,NA,NA,NA,NA,NA,NA
-182.319516418956,NA,NA,NA,NA,NA,NA,NA,NA,NA
-182.443565849785,NA,NA,NA,NA,NA,NA,NA,NA,NA
-182.443575849785,NA,NA,NA,NA,NA,NA,NA,NA,NA
-182.567625280615,NA,NA,NA,NA,NA,NA,NA,NA,NA
-182.567635280615,NA,NA,NA,NA,NA,NA,NA,NA,NA
-182.691684711445,NA,NA,NA,NA,NA,NA,NA,NA,NA
-182.691694711445,NA,NA,NA,NA,NA,NA,NA,NA,NA
-182.815744142275,NA,NA,NA,NA,NA,NA,NA,NA,NA
-182.815754142275,NA,NA,NA,NA,NA,NA,NA,NA,NA
-182.939803573104,NA,NA,NA,NA,NA,NA,NA,NA,NA
-182.939813573104,NA,NA,NA,NA,NA,NA,NA,NA,NA
-183.063863003934,NA,NA,NA,NA,NA,NA,NA,NA,NA
-183.063873003934,NA,NA,NA,NA,NA,NA,NA,NA,NA
-183.187922434764,NA,NA,NA,NA,NA,NA,NA,NA,NA
-183.187932434764,NA,NA,NA,NA,NA,NA,NA,NA,NA
-183.311981865594,NA,NA,NA,NA,NA,NA,NA,NA,NA
-183.311991865594,NA,NA,NA,NA,NA,NA,NA,NA,NA
-183.436041296423,NA,NA,NA,NA,NA,NA,NA,NA,NA
-183.436051296423,NA,NA,NA,NA,NA,NA,NA,NA,NA
-183.560100727253,NA,NA,NA,NA,NA,NA,NA,NA,NA
-183.560110727253,NA,NA,NA,NA,NA,NA,NA,NA,NA
-183.684160158083,NA,NA,NA,NA,NA,NA,NA,NA,NA
-183.684170158083,NA,NA,NA,NA,NA,NA,NA,NA,NA
-183.808219588913,NA,NA,NA,NA,NA,NA,NA,NA,NA
-183.808229588913,NA,NA,NA,NA,NA,NA,NA,NA,NA
-183.932279019742,NA,NA,NA,NA,NA,NA,NA,NA,NA
-183.932289019742,NA,NA,NA,NA,NA,NA,NA,NA,NA
-184.056338450572,NA,NA,NA,NA,NA,NA,NA,NA,NA
-184.056348450572,NA,NA,NA,NA,NA,NA,NA,NA,NA
-184.180397881402,NA,NA,NA,NA,NA,NA,NA,NA,NA
-184.180407881402,NA,NA,NA,NA,NA,NA,NA,NA,NA
-184.304457312232,NA,NA,NA,NA,NA,NA,NA,NA,NA
-184.304467312232,NA,NA,NA,NA,NA,NA,NA,NA,NA
-184.428516743061,NA,NA,NA,NA,NA,NA,NA,NA,NA
-184.428526743061,NA,NA,NA,NA,NA,NA,NA,NA,NA
-184.552576173891,NA,NA,NA,NA,NA,NA,NA,NA,NA
-184.552586173891,NA,NA,NA,NA,NA,NA,NA,NA,NA
-184.676635604721,NA,NA,NA,NA,NA,NA,NA,NA,NA
-184.676645604721,NA,NA,NA,NA,NA,NA,NA,NA,NA
-184.800695035551,NA,NA,NA,NA,NA,NA,NA,NA,NA
-184.800705035551,NA,NA,NA,NA,NA,NA,NA,NA,NA
-184.92475446638,NA,NA,NA,NA,NA,NA,NA,NA,NA
-184.92476446638,NA,NA,NA,NA,NA,NA,NA,NA,NA
-185.04881389721,NA,NA,NA,NA,NA,NA,NA,NA,NA
-185.04882389721,NA,NA,NA,NA,NA,NA,NA,NA,NA
-185.17287332804,NA,NA,NA,NA,NA,NA,NA,NA,NA
-185.17288332804,NA,NA,NA,NA,NA,NA,NA,NA,NA
-185.29693275887,NA,NA,NA,NA,NA,NA,NA,NA,NA
-185.29694275887,NA,NA,NA,NA,NA,NA,NA,NA,NA
-185.420992189699,NA,NA,NA,NA,NA,NA,NA,NA,NA
-185.421002189699,NA,NA,NA,NA,NA,NA,NA,NA,NA
-185.545051620529,NA,NA,NA,NA,NA,NA,NA,NA,NA
-185.545061620529,NA,NA,NA,NA,NA,NA,NA,NA,NA
-185.669111051359,NA,NA,NA,NA,NA,NA,NA,NA,NA
-185.669121051359,NA,NA,NA,NA,NA,NA,NA,NA,NA
-185.793170482189,NA,NA,NA,NA,NA,NA,NA,NA,NA
-185.793180482189,NA,NA,NA,NA,NA,NA,NA,NA,NA
-185.917229913019,NA,NA,NA,NA,NA,NA,NA,NA,NA
-185.917239913019,NA,NA,NA,NA,NA,NA,NA,NA,NA
-186.041289343848,NA,NA,NA,NA,NA,NA,NA,NA,NA
-186.041299343848,NA,NA,NA,NA,NA,NA,NA,NA,NA
-186.165348774678,NA,NA,NA,NA,NA,NA,NA,NA,NA
-186.165358774678,NA,NA,NA,NA,NA,NA,NA,NA,NA
-186.289408205508,NA,NA,NA,NA,NA,NA,NA,NA,NA
-186.289418205508,NA,NA,NA,NA,NA,NA,NA,NA,NA
-186.413467636338,NA,NA,NA,NA,NA,NA,NA,NA,NA
-186.413477636338,NA,NA,NA,NA,NA,NA,NA,NA,NA
-186.537527067167,NA,NA,NA,NA,NA,NA,NA,NA,NA
-186.537537067167,NA,NA,NA,NA,NA,NA,NA,NA,NA
-186.661586497997,NA,NA,NA,NA,NA,NA,NA,NA,NA
-186.661596497997,NA,NA,NA,NA,NA,NA,NA,NA,NA
-186.785645928827,NA,NA,NA,NA,NA,NA,NA,NA,NA
-186.785655928827,NA,NA,NA,NA,NA,NA,NA,NA,NA
-186.909705359657,NA,NA,NA,NA,NA,NA,NA,NA,NA
