Time	mat_z_trans	map_z_trans	wmm_z_trans	cmm_z_trans	wmmcmm_z_trans	wetmon_z_trans	drymon_z_trans	wetdry_z_trans	208-217	217-227	227-237	237-242	242-246.7	246.7-252	252-259.5	259.5-264.3	264.3-274.4	274.4-283.5	283.5-290.1
233	0.00223287103365849	-0.435903942056646	1.66188687438918	-0.859840872351026	1.40971257449602	-0.631854939104918	-0.80598865728657	-0.267594645121624	0	0	1	0	0	0	0	0	0	0	0
234	0.00223287103365849	-0.435903942056646	1.66188687438918	-0.859840872351026	1.40971257449602	-0.631854939104918	-0.80598865728657	-0.267594645121624	0	0	1	0	0	0	0	0	0	0	0
235	0.00223287103365849	-0.435903942056646	1.66188687438918	-0.859840872351026	1.40971257449602	-0.631854939104918	-0.80598865728657	-0.267594645121624	0	0	1	0	0	0	0	0	0	0	0
236	0.00223287103365849	-0.435903942056646	1.66188687438918	-0.859840872351026	1.40971257449602	-0.631854939104918	-0.80598865728657	-0.267594645121624	0	0	1	0	0	0	0	0	0	0	0
237	0.00223287103365849	-0.435903942056646	1.66188687438918	-0.859840872351026	1.40971257449602	-0.631854939104918	-0.80598865728657	-0.267594645121624	0	0	0	1	0	0	0	0	0	0	0
238	0.00223287103365849	-0.435903942056646	1.66188687438918	-0.859840872351026	1.40971257449602	-0.631854939104918	-0.80598865728657	-0.267594645121624	0	0	0	1	0	0	0	0	0	0	0
239	0.00223287103365849	-0.435903942056646	1.66188687438918	-0.859840872351026	1.40971257449602	-0.631854939104918	-0.80598865728657	-0.267594645121624	0	0	0	1	0	0	0	0	0	0	0
240	-0.877202301276721	-0.0857895169229927	-0.222667648013019	-0.773568899003979	0.533235343193605	-0.204664483227492	0.417469314734026	-0.580855739677032	0	0	0	1	0	0	0	0	0	0	0
241	-0.877202301276721	-0.0857895169229927	-0.222667648013019	-0.773568899003979	0.533235343193605	-0.204664483227492	0.417469314734026	-0.580855739677032	0	0	0	1	0	0	0	0	0	0	0
242	-0.877202301276721	-0.0857895169229927	-0.222667648013019	-0.773568899003979	0.533235343193605	-0.204664483227492	0.417469314734026	-0.580855739677032	0	0	0	0	1	0	0	0	0	0	0
