feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
lat_range_z_trans,none,none,none,1.0,-22.676358258514817,-40.0,-8.326561084242483,0.4034641253948212,0.2560725510120392,0.5832972526550293,-498.9847337011765,-722.1648345850507,-309.8895426013412,1.0
Temperate_N,none,0_1,none,0.77,-1.9597491258763269,-7.762847747983156,3.707356610090625,0.3328204333782196,0.0776066929101944,0.718320906162262,-224.66647922111162,-526.5015633608402,-32.55643951248362,9.0
Tropical,none,0_1,none,0.65,1.2337163162933988,-3.2344670567803226,5.370300732499907,0.062952830940485,0.026938259601593018,0.10179505497217178,-40.93801735411436,-124.2910722586522,3.287167112035604,13.0
Temperate_S,none,0_1,none,0.87,-2.716193056466274,-17.06387222845397,5.000495218798953,0.49129467822611333,0.12461326271295547,1.0944514274597168,-415.63947509448764,-975.3077727634978,-29.336900470036994,2.0
Antarctic,none,0_1,none,0.56,1.245390122989089,-7.303967092640207,6.2148631493198865,0.05491363558918238,0.02758093923330307,0.08888448029756546,-27.585954847309587,-89.37393020002901,3.336226238828658,14.0
mat_z_trans,none,none,none,0.56,-1.2112285015471547,-11.898496084625139,17.52904476230395,0.26048087384551766,0.060881275683641434,0.5310866832733154,-871.5665373031833,-2469.1745472236253,-58.761468787829585,6.0
map_z_trans,none,none,none,0.4,1.1959949127031102,-3.807275641343162,7.9782419748223115,0.22441533382982015,0.05461873859167099,0.4633454978466034,-664.1224610224943,-1870.6553266231804,-37.30469220134239,10.0
wmm_z_trans,none,none,none,0.66,-2.3700105544544234,-40.0,8.886336761262923,0.3903728131949902,0.0931171104311943,0.8406994342803955,-680.5548418569655,-2149.408702412543,-33.18754484675901,5.0
cmm_z_trans,none,none,none,0.69,-2.2471531631227775,-19.52809518857553,5.5957380071243925,0.25221820615231993,0.05062175169587135,0.5508211851119995,-721.5275379467921,-2055.1323819835334,-42.50711965157552,3.0
wmmcmm_z_trans,none,none,none,0.67,-2.624029209031433,-23.453538428013356,17.238766765368496,0.40493690252304076,0.0687335729598999,0.8772405982017517,-559.563776064013,-1590.8297757598261,-14.436397322859875,4.0
wetmon_z_trans,none,none,none,0.52,-1.152607689879026,-8.434398494647342,10.185194375147583,0.37799398936331274,0.06457767635583878,0.8037146925926208,-635.2039117755437,-1757.5277700214626,-19.82210102425097,8.0
drymon_z_trans,none,none,none,0.5,-0.03680874201442852,-14.594303011707618,7.55071257560603,0.18830665592104195,0.036593060940504074,0.42360734939575195,-361.7612915871151,-1367.031591033401,-4.752162922529692,12.0
wetdry_z_trans,none,none,none,0.53,-1.082311910116637,-5.809650859347092,9.622182815006795,0.39206143841147423,0.10535658150911331,0.8127979636192322,-620.9275976495451,-1506.9111316355236,-32.255051533124515,7.0
time,none,none,none,0.79,-1.6352027239308815,-3.8512064496199185,1.8087061450746766,0.11008627984672785,0.031487151980400085,0.22087620198726654,-378.1254634510599,-1283.5462044582923,-1.4369732221629192,11.0
