feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
lat_range_z_trans,none,none,none,1.0,-33.879549114104634,-40.0,-11.59428607883127,0.38124215811491013,0.2552187740802765,0.5163497924804688,-846.1188203805266,-1238.6093413041067,-533.2566731571364,7.0
biome,none,Temperate_N_Tropical,none,0.93,-3.849490268798285,-24.771695932729322,2.2621262291439517,0.37020971059799196,0.21545211970806122,0.5405417084693909,-738.7161358508147,-1224.484479868513,-322.47928667319934,8.0
biome,none,Temperate_N_Temperate_S,none,0.92,-2.382879964994159,-13.363396405346501,1.4387265158694982,0.37020971059799196,0.21545211970806122,0.5405417084693909,-738.7161358508147,-1224.484479868513,-322.47928667319934,8.0
biome,none,Temperate_N_Antarctic,none,0.52,1.0416984583902789,-13.269911031481406,6.307087591532098,0.37020971059799196,0.21545211970806122,0.5405417084693909,-738.7161358508147,-1224.484479868513,-322.47928667319934,8.0
biome,none,Tropical_Temperate_S,none,0.64,1.334242106044274,-3.907638308518242,9.114391747840104,0.37020971059799196,0.21545211970806122,0.5405417084693909,-738.7161358508147,-1224.484479868513,-322.47928667319934,8.0
biome,none,Tropical_Antarctic,none,0.85,2.95825249066901,-3.888739335471249,26.58091718402145,0.37020971059799196,0.21545211970806122,0.5405417084693909,-738.7161358508147,-1224.484479868513,-322.47928667319934,8.0
biome,none,Temperate_S_Antarctic,none,0.77,2.4089719093667883,-18.500575981809128,21.263403669679853,0.37020971059799196,0.21545211970806122,0.5405417084693909,-738.7161358508147,-1224.484479868513,-322.47928667319934,8.0
mat_z_trans,none,none,none,0.58,-1.4240890078864576,-40.0,9.865976787066735,0.5787278831005096,0.13345475494861603,1.2074843645095825,-1352.741722552494,-3382.681258003364,-121.98420594349807,2.0
map_z_trans,none,none,none,0.48,1.041432165760594,-7.164139204266385,17.632592749436448,0.2943781120330095,0.08068115264177322,0.6004337072372437,-1225.4870291963905,-3087.6640550944085,-193.0988716720534,10.0
wmm_z_trans,none,none,none,0.88,-8.586392586878187,-40.0,2.8604734287637448,0.42924127139151097,0.11219146847724915,0.9382464289665222,-868.3578059494581,-1976.5463964127994,-84.00407701656354,5.0
cmm_z_trans,none,none,none,0.47,1.185544234440548,-40.0,23.60052024587191,0.5061475343257189,0.14480893313884735,1.176665186882019,-1274.3825798919102,-3399.43218058161,-114.72402153310975,3.0
wmmcmm_z_trans,none,none,none,0.65,-2.0915176978261463,-40.0,18.534991946252315,0.4804338228702545,0.116847462952137,0.9819830060005188,-1209.7907363528518,-3101.6525259117675,-128.94770616740334,4.0
wetmon_z_trans,none,none,none,0.82,-12.539760607296923,-40.0,6.132405677932973,0.4897751822322607,0.10255362838506699,1.060153603553772,-1458.2925535448496,-3539.3259845598177,-122.03478178371279,1.0
drymon_z_trans,none,none,none,0.54,-1.4312109380376095,-40.0,27.656958156054905,0.3379151999205351,0.07606463134288788,0.7071020007133484,-986.9475974234821,-2299.3342270761277,-69.74951476933336,9.0
wetdry_z_trans,none,none,none,0.43,1.2072795913518561,-11.312694400921957,5.61153859985539,0.4167261094599962,0.08369095623493195,0.9403212666511536,-1278.9489379208674,-3037.482545052258,-129.30962480901542,6.0
time,none,none,none,0.71,-1.8496442794575843,-7.370846943723258,7.929793347831128,0.13122683588415385,0.05662548914551735,0.2341008484363556,-330.77181279593185,-939.4472025088028,-22.621700907251807,11.0
