feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.15591037452220916,0.1358874887228012,0.19167567789554596,NA,NA,NA
Abyssomedon__rotated_lat_scaled,0.025010772761888803,0.00017221398087100242,0.005876071010729412,0.22242078462586506,0.02822150569409132,0.7803728617727757
Abyssomedon__mean_scaled,0.21692908553086454,-0.007804835190078516,0.1082963282768038,NA,NA,NA
Abyssomedon__Mod_R_deltaTMyr_scaled,0.08574784569733311,-0.01604286486205248,0.05625825638231776,NA,NA,NA
Abyssomedon__time,-0.2611772938864306,-0.11221200265154122,0.02124502222569498,NA,NA,NA
Acadiella__rotated_lat_scaled,0.02164056073408574,0.00040918840745039883,0.028840796425808394,0.15245526820770464,0.031566521152853966,0.24881459213793278
Acadiella__mean_scaled,-0.0034746177296619864,-0.04127445236587735,0.06111023284295087,NA,NA,NA
Acadiella__Mod_R_deltaTMyr_scaled,-0.013036877634003758,-0.055013477791694715,0.042764520750792,NA,NA,NA
Acadiella__time,-0.008584171684924513,-0.04000874697267954,0.058960127875994695,NA,NA,NA
Acaenasuchus__rotated_lat_scaled,0.02051135563116986,-0.008702212838878324,0.023453815587090934,0.2063180139695578,0.04016543459147215,0.34419732773676515
Acaenasuchus__mean_scaled,-0.02689380938070826,-0.0661745406867665,0.021974833589193794,NA,NA,NA
Acaenasuchus__Mod_R_deltaTMyr_scaled,-0.013102533454675722,-0.046301201316736755,0.04566988218768871,NA,NA,NA
Acaenasuchus__time,0.06989262665156275,-0.014709533880419635,0.10057714653157253,NA,NA,NA
Acallosuchus__rotated_lat_scaled,0.024557692389353177,0.00029213698606779883,0.02183229935886619,0.08683220977756718,0.026511089876294136,0.22339559096144512
Acallosuchus__mean_scaled,0.007358925905209617,-0.02414497005107429,0.09669687516081041,NA,NA,NA
Acallosuchus__Mod_R_deltaTMyr_scaled,-0.0540797038160963,-0.03861247385034675,0.021290687204307778,NA,NA,NA
Acallosuchus__time,-0.046915079223108475,-0.07342218180744796,0.05185581617156158,NA,NA,NA
Acerosodontosaurus__rotated_lat_scaled,0.04733655412681401,-0.0017478237241856979,0.020529434933283346,0.2414445598216844,0.060201846063137054,0.49706533178687096
Acerosodontosaurus__mean_scaled,0.02398405203828588,-0.029171138308564555,0.0598569584621648,NA,NA,NA
Acerosodontosaurus__Mod_R_deltaTMyr_scaled,0.10715057316701859,-0.024680382332730576,0.09629013253813101,NA,NA,NA
Acerosodontosaurus__time,-0.09293699403264327,-0.08028814435732037,0.014999151961966817,NA,NA,NA
Acleistorhinus__rotated_lat_scaled,0.025351415005279706,0.0001182191932371896,0.008456352754128782,0.16122354768769584,0.07268392667174339,0.22814921475946903
Acleistorhinus__mean_scaled,0.19238522764964727,-0.011202472896075247,0.12871075506910132,NA,NA,NA
Acleistorhinus__Mod_R_deltaTMyr_scaled,0.006106609829002991,-0.016168826401122664,0.03502412416583333,NA,NA,NA
Acleistorhinus__time,-0.21853007931844332,-0.1086344086188405,0.01948444590648254,NA,NA,NA
Acrodenta__rotated_lat_scaled,0.026918765660375356,0.0024301733157210707,0.021916385913272853,0.14704558443336282,0.0785246193408966,0.2258468910586089
Acrodenta__mean_scaled,0.01265198995359242,-0.029516752317306334,0.12310972405714032,NA,NA,NA
Acrodenta__Mod_R_deltaTMyr_scaled,-0.03480070989171509,-0.03999497320568274,0.010508588958149264,NA,NA,NA
Acrodenta__time,-0.013634835811099038,-0.0688059365155332,0.03614097896698353,NA,NA,NA
Actiosaurus__rotated_lat_scaled,0.017899986839911435,-0.023228883424629455,0.03751523347556069,0.2907601063125185,0.040744151920080185,0.8705123658291996
Actiosaurus__mean_scaled,-0.010563315421459265,-0.04831874802232946,0.045915598385832104,NA,NA,NA
Actiosaurus__Mod_R_deltaTMyr_scaled,-0.031019143119920045,-0.05818748154898554,0.024885445621678715,NA,NA,NA
Actiosaurus__time,0.15853220349177718,-0.006152375726856762,0.08335940041247446,NA,NA,NA
Adamanasuchus__rotated_lat_scaled,0.022531150977592916,-0.0017205682972844642,0.019358997043995952,0.11219515663045967,0.03559908829629421,0.22324009239673615
Adamanasuchus__mean_scaled,-0.03109825001913123,-0.032237065617321016,0.061275543650785615,NA,NA,NA
Adamanasuchus__Mod_R_deltaTMyr_scaled,-0.041763770906854916,-0.03627243093344699,0.03902877213827054,NA,NA,NA
Adamanasuchus__time,0.00661565205664374,-0.06565742387474875,0.07201236506249385,NA,NA,NA
Adelosaurus__rotated_lat_scaled,0.02791307894513011,0.005101844076336151,0.02637819721729924,0.13802991317061242,0.05657932162284851,0.22531215474009514
Adelosaurus__mean_scaled,0.04175968323135749,-0.02510063006386446,0.10442052209080796,NA,NA,NA
Adelosaurus__Mod_R_deltaTMyr_scaled,-0.021437411987571976,-0.030422997176926894,0.02846604542552469,NA,NA,NA
Adelosaurus__time,-0.06611581154051237,-0.08546570555834601,0.032410913161914065,NA,NA,NA
Aenigmasaurus__rotated_lat_scaled,0.028718070432849237,-0.005023138300538089,0.018705757163497785,0.529586756315548,0.16387895424850285,1.4697532504796982
Aenigmasaurus__mean_scaled,0.041616780827174224,-0.008057249365645782,0.035138969707184865,NA,NA,NA
Aenigmasaurus__Mod_R_deltaTMyr_scaled,0.08441608787587557,-0.06333489636142708,0.12618141387758103,NA,NA,NA
Aenigmasaurus__time,0.001159435386310133,-0.059472204695190246,0.011649537147282275,NA,NA,NA
Aenigmaspina__rotated_lat_scaled,0.023399641116557176,0.00220882304669078,0.030599290538690677,0.15082764422055334,0.045086655765771866,0.22991293808445334
Aenigmaspina__mean_scaled,-0.0072065686000860295,-0.037980766964530926,0.05949157592250251,NA,NA,NA
Aenigmaspina__Mod_R_deltaTMyr_scaled,-0.018043043927755208,-0.05649655528302172,0.022681578675798165,NA,NA,NA
Aenigmaspina__time,-0.00323275889037177,-0.043618989521939336,0.0789032327585546,NA,NA,NA
Aenigmastropheus__rotated_lat_scaled,0.04279731524904491,-0.005943533430432656,0.038146705858859375,0.1649618308407662,0.06979076191782951,0.2723298092751065
Aenigmastropheus__mean_scaled,0.036140775931853567,-0.02195376525643363,0.10091515365920031,NA,NA,NA
Aenigmastropheus__Mod_R_deltaTMyr_scaled,-0.02878204316162737,-0.02483170688421376,0.025970709097936463,NA,NA,NA
Aenigmastropheus__time,-0.04110459170071408,-0.08315848315172115,0.026643109279549798,NA,NA,NA
Aetosauroides__rotated_lat_scaled,0.09057042930352746,0.004717106673205114,0.055413695010566213,0.3260583547661372,0.04713590815663338,0.7918273136019707
Aetosauroides__mean_scaled,-0.008690788707923267,-0.05984671738178446,0.023243772999193286,NA,NA,NA
Aetosauroides__Mod_R_deltaTMyr_scaled,0.0028219134287555013,-0.05567477398755462,0.053993967307125884,NA,NA,NA
Aetosauroides__time,0.07120882049784948,-0.025083104026667247,0.05902424257866057,NA,NA,NA
Aetosaurus__rotated_lat_scaled,-0.006669321224908344,-0.0317997116613766,0.03026063446060424,0.1470525504273246,0.09376016585156322,0.19763638137374073
Aetosaurus__mean_scaled,-0.03909670378721785,-0.051846399598927215,0.013656494983280549,NA,NA,NA
Aetosaurus__Mod_R_deltaTMyr_scaled,-0.024152521747455465,-0.041605671203067636,0.02833389673866687,NA,NA,NA
Aetosaurus__time,0.061060722664697094,-0.01063570625942976,0.1194246517129943,NA,NA,NA
Agkistrognathus__rotated_lat_scaled,0.02466384181578178,0.0027005549054592848,0.012708280635144587,0.30105736702040303,0.16182680940255523,0.7260002233088017
Agkistrognathus__mean_scaled,0.06607333364023361,-0.025794778019189835,0.03374045586795119,NA,NA,NA
Agkistrognathus__Mod_R_deltaTMyr_scaled,0.0352708946110215,-0.08260545879602432,0.1217044963179002,NA,NA,NA
Agkistrognathus__time,0.01913892243115697,-0.0221187025308609,0.02352244507454997,NA,NA,NA
Agnosphitys__rotated_lat_scaled,0.020725608006105175,-0.0013133561857578222,0.031759557874760695,0.1732448343559554,0.07534084562212229,0.2502685748040676
Agnosphitys__mean_scaled,0.010252815133280819,-0.034843409476048956,0.049905266890563536,NA,NA,NA
Agnosphitys__Mod_R_deltaTMyr_scaled,-0.019645349476613772,-0.06220591507759168,0.05763474635133104,NA,NA,NA
Agnosphitys__time,0.0060013861709740015,-0.037524807983402755,0.05237610677889068,NA,NA,NA
Alexeyisaurus__rotated_lat_scaled,0.033044742501806466,-0.008721222227275744,0.05156695260207441,0.09369090069878439,0.030469544231891632,0.17640018032398075
Alexeyisaurus__mean_scaled,-0.033410185693064705,-0.04494130866842941,0.0471353828690146,NA,NA,NA
Alexeyisaurus__Mod_R_deltaTMyr_scaled,-0.056354518086882306,-0.044108494386361684,0.013062865195248822,NA,NA,NA
Alexeyisaurus__time,-0.005499512545284233,-0.038116463440734376,0.07991047722920812,NA,NA,NA
Alwalkeria__rotated_lat_scaled,0.05569919681176543,0.0029357968765597628,0.04320560204063886,0.20678726644953713,0.03722445294260979,0.39576125144958496
Alwalkeria__mean_scaled,0.004190830705920234,-0.026175327581510296,0.0474723713895649,NA,NA,NA
Alwalkeria__Mod_R_deltaTMyr_scaled,0.006834915219806135,-0.03881660045831121,0.0728408768583113,NA,NA,NA
Alwalkeria__time,-0.01584805081016384,-0.07383135755953946,0.028156827607030904,NA,NA,NA
Amanasaurus__rotated_lat_scaled,0.09881864165105933,0.0032046257144163945,0.07129380239270011,0.3157536531014921,0.03593256697058678,0.9517852291464806
Amanasaurus__mean_scaled,-0.011287715192120046,-0.05484681154684975,0.030146332330324724,NA,NA,NA
Amanasaurus__Mod_R_deltaTMyr_scaled,-0.010980662341478821,-0.07018518889498707,0.03856314913286848,NA,NA,NA
Amanasaurus__time,0.07936011040474868,-0.014060113995380794,0.05167239403965265,NA,NA,NA
Ammorhynchus__rotated_lat_scaled,0.027233795407228173,0.009715704247355461,0.03646824611675559,0.21151368415768956,0.1391330236219801,0.2835218859836459
Ammorhynchus__mean_scaled,0.025696922944916878,-0.036724261939525604,0.06873438487296911,NA,NA,NA
Ammorhynchus__Mod_R_deltaTMyr_scaled,-0.0157015819568187,-0.0698387548327446,0.02697540652775401,NA,NA,NA
Ammorhynchus__time,0.01837417324015405,-0.011168709956109524,0.059497640378067256,NA,NA,NA
Ammosaurus__rotated_lat_scaled,0.010912645744070517,-0.0006649880591267559,0.018200330244919467,0.9321392852038843,0.6525096222758293,1.2036347165703773
Ammosaurus__mean_scaled,0.030358371928002205,0.009892513061619004,0.049595034280853385,NA,NA,NA
Ammosaurus__Mod_R_deltaTMyr_scaled,0.02269194426149614,-0.04266865154032299,0.034471941144555214,NA,NA,NA
Ammosaurus__time,0.0919474125886403,0.16932861526063195,0.0894083722252179,NA,NA,NA
Amotosaurus__rotated_lat_scaled,0.024723288759123534,0.0016395282779140998,0.018252361389537584,0.23662353844803874,0.13628493482246995,0.4760538295377046
Amotosaurus__mean_scaled,0.038053632816299796,-0.021966019190012086,0.052954572876725385,NA,NA,NA
Amotosaurus__Mod_R_deltaTMyr_scaled,0.02044007178687025,-0.05435200518090383,0.0995165871646358,NA,NA,NA
Amotosaurus__time,-0.0025038294364640025,-0.061208992629799404,0.020952156464647213,NA,NA,NA
Anarosaurus__rotated_lat_scaled,0.027056381552247332,-0.003275521153542474,0.013569110923771806,0.28278646929262324,0.14078113675350323,0.573311572894454
Anarosaurus__mean_scaled,0.042620524307130835,-0.030347205838146186,0.04940725351984625,NA,NA,NA
Anarosaurus__Mod_R_deltaTMyr_scaled,0.10129566666320898,-0.028955664875151714,0.1131876917328439,NA,NA,NA
Anarosaurus__time,-0.04409647775217309,-0.07330909685596085,0.01551162171908399,NA,NA,NA
Anchisauripus_Temperate_N__rotated_lat_scaled,0.019035038871299374,-0.018468930852385823,0.03101162488653057,1.0824824823695236,0.6791102411225438,1.3977399431169033
Anchisauripus_Temperate_N__mean_scaled,0.031198101310942816,-0.0036611320618762096,0.04445414628364403,NA,NA,NA
Anchisauripus_Temperate_N__Mod_R_deltaTMyr_scaled,0.022776901972162845,0.00815232067546531,0.0330549160147625,NA,NA,NA
Anchisauripus_Temperate_N__time,0.0829003323678041,0.14986523096159793,0.08315499071060885,NA,NA,NA
