id,occurrence_no,occurrence_no_AF,Rotated latitude,genus,age_max,age_min,Epoch,range
7971,992444,992444,44.38761,Suminia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7972,992444,992444,44.38761,Suminia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7973,992444,992444,44.38761,Suminia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7974,992444,992444,44.38761,Suminia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7975,992444,992444,44.38761,Suminia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7976,992444,992444,44.38761,Suminia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7977,992444,992444,44.38761,Suminia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7978,992444,992444,44.38761,Suminia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7979,992444,992444,44.38761,Suminia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7980,992443,992443,44.38761,Australobarbarus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7981,992442,992442,44.38761,Australobarbarus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7982,992442,992442,44.38761,Australobarbarus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7983,851071,851071,-62.75164,Glanosuchus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7984,851017,851017,-65.18245,Lanthanostegus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7985,851017,851017,-65.18245,Lanthanostegus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7986,814503,814503,-62.75164,Anningia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7987,814160,814160,-62.75164,Microvaranops,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7988,814160,814160,-62.75164,Microvaranops,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7989,814160,814160,-62.75164,Microvaranops,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7990,814160,814160,-62.75164,Microvaranops,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7991,814160,814160,-62.75164,Microvaranops,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7992,795425,795425,-62.75164,Elliotsmithia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7993,791004,791004,43.04599,Idelesaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7994,790151,790151,-62.75164,Heleosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7995,702798,702798,-65.18245,Pachydectes,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7996,387719,387719,-62.75164,Diictodon,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7997,387718,387718,-62.75164,Pristerognathus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7998,338260,338260,-62.75164,Gorgonops,264.28,259.51,Guadalupian,"(264.28, 259.51)"
7999,N11,N11,-62.75164,Anteosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
8000,N324,N324,-62.75164,Jonkeria,264.28,259.51,Guadalupian,"(264.28, 259.51)"
8001,N410,N410,-65.18245,Robertia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
8002,N411,N411,-62.75164,Robertia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
8003,N504,N504,-62.75164,Struthiocephalus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
8004,N505,N505,-62.75164,Styracocephalus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
8005,N506,N506,-62.75164,Styracocephalus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
8006,1651629,1651629,-29.13487,Aelurognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8007,1651628,1651628,-19.66153,Endothiodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8008,1651627,1651627,-19.66153,Endothiodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8009,1651624,1651624,-19.66153,Endothiodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8010,1651617,1651617,-19.66153,Endothiodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8011,1651613,1651613,-19.66153,Endothiodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8012,1651609,1651609,-51.2984,Endothiodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8013,1651605,1651605,-51.2984,Gorgonops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8014,1651605,1651605,-51.2984,Gorgonops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8015,1642297,1642297,38.44569,Jimusaria,259.51,251.902,Lopingian,"(259.51, 251.902)"
8016,1640227,1640227,-59.12293,Colobodectes,259.51,251.902,Lopingian,"(259.51, 251.902)"
8017,1640226,1640226,-59.12293,Colobodectes,259.51,251.902,Lopingian,"(259.51, 251.902)"
8018,1640225,1640225,-60.85079,Colobodectes,259.51,251.902,Lopingian,"(259.51, 251.902)"
8019,1640224,1640224,-58.47538,Colobodectes,259.51,251.902,Lopingian,"(259.51, 251.902)"
8020,1589228,1589228,38.44569,Caodeyao,259.51,251.902,Lopingian,"(259.51, 251.902)"
8021,1589227,1589227,36.878,Turfanodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8022,1589226,1589226,36.878,Jiufengia,259.51,251.902,Lopingian,"(259.51, 251.902)"
8023,1584323,1584323,-60.85079,Aelurognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8024,1528467,1528467,34.76487,Taoheodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8025,1456930,1456930,-63.50161,Vetusodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8026,1439146,1439146,-63.50161,Thliptosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8027,1433566,1433566,-60.85079,Colobodectes,259.51,251.902,Lopingian,"(259.51, 251.902)"
8028,1419991,1419991,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8029,1419990,1419990,-61.36501,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8030,1419989,1419989,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8031,1419988,1419988,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8032,1419987,1419987,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8033,1419986,1419986,-63.15948,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8034,1419985,1419985,-61.36501,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8035,1419984,1419984,-61.36501,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8036,1419983,1419983,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8037,1419982,1419982,-61.36501,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8038,1419981,1419981,-61.36501,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8039,1419980,1419980,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8040,1419972,1419972,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8041,1419306,1419306,-63.15948,Scaloporhinus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8042,1419114,1419114,-63.15948,Pelanomodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8043,1418822,1418822,-63.15948,Moschorhinus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8044,1418821,1418821,-63.50161,Moschorhinus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8045,1418819,1418819,-63.15948,Moschorhinus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8046,1418818,1418818,-61.36501,Moschorhinus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8047,1418817,1418817,-61.36501,Moschorhinus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8048,1418815,1418815,-63.15948,Moschorhinus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8049,1418582,1418582,-63.15948,Lystrosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8050,1418150,1418150,-63.15948,Ictidosuchops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8051,1418147,1418147,-63.15948,Lystrosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8052,1417743,1417743,-60.85079,Digalodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8053,1417742,1417742,-60.85079,Digalodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8054,1417741,1417741,-60.85079,Digalodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8055,1385997,1385997,38.44569,Shiguaignathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8056,1385574,1385574,-63.15948,Compsodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8057,1385573,1385573,-63.15948,Compsodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8058,1385154,1385154,-63.15948,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8059,1381429,1381429,-61.36501,Diictodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8060,1380637,1380637,-61.36501,Promoschorhynchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8061,1363613,1363613,-47.78411,Kembawacela,259.51,251.902,Lopingian,"(259.51, 251.902)"
8062,1343696,1343696,-60.85079,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8063,1343695,1343695,-60.85079,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8064,1343694,1343694,-60.85079,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8065,1343692,1343692,-60.85079,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8066,1343681,1343681,-60.85079,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8067,1343680,1343680,-60.85079,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8068,1343639,1343639,-63.15948,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8069,1343638,1343638,-63.15948,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8070,1343504,1343504,-61.53615,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8071,1342678,1342678,-61.36501,Compsodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8072,1338908,1338908,-63.15948,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8073,1338907,1338907,-63.15948,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8074,1338906,1338906,-63.15948,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8075,1338905,1338905,-63.15948,Ictidosuchops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8076,1338903,1338903,-63.15948,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8077,1338641,1338641,-63.15948,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8078,1338442,1338442,-63.15948,Cyonosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8079,1338441,1338441,-63.15948,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8080,1338440,1338440,-63.15948,Moschorhinus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8081,1338408,1338408,-63.15948,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8082,1338407,1338407,-63.15948,Ictidosuchops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8083,1338359,1338359,-63.15948,Pelanomodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8084,1338358,1338358,-60.85079,Akidnognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8085,1338355,1338355,-60.85079,Cyonosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8086,1338354,1338354,-60.85079,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8087,1338353,1338353,-60.85079,Pelanomodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8088,1338352,1338352,-60.85079,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8089,1338351,1338351,-60.85079,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8090,1338349,1338349,-60.85079,Cynosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8091,1338348,1338348,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8092,1338347,1338347,-60.85079,Ictidosuchops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8093,1338346,1338346,-60.85079,Leontosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8094,1338345,1338345,-60.85079,Cyonosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8095,1338344,1338344,-60.85079,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8096,1338343,1338343,-60.85079,Pelanomodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8097,1338342,1338342,-60.85079,Aulacephalodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8098,1338341,1338341,-60.85079,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8099,1338340,1338340,-60.85079,Emydops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8100,1337460,1337460,-60.85079,Ictidosuchops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8101,1337459,1337459,-60.85079,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8102,1336945,1336945,-60.85079,Kitchinganomodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8103,1333264,1333264,-60.85079,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8104,1333253,1333253,-60.85079,Cynosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8105,1333252,1333252,-60.85079,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8106,1332997,1332997,-63.15948,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8107,1332996,1332996,-63.15948,Aulacephalodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8108,1332995,1332995,-63.15948,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8109,1332983,1332983,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8110,1332970,1332970,-63.50161,Moschorhinus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8111,1332969,1332969,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8112,1332967,1332967,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8113,1332967,1332967,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8114,1332966,1332966,-63.15948,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8115,1332783,1332783,-63.15948,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8116,1332782,1332782,-63.15948,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8117,1332781,1332781,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8118,1332781,1332781,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8119,1332781,1332781,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8120,1332781,1332781,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8121,1332773,1332773,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8122,1332772,1332772,-61.36501,Moschorhinus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8123,1332771,1332771,-61.36501,Lycideops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8124,1332770,1332770,-61.36501,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8125,1332766,1332766,-61.36501,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8126,1332763,1332763,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8127,1332763,1332763,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8128,1332763,1332763,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8129,1332763,1332763,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8130,1332760,1332760,-63.15948,Promoschorhynchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8131,1332752,1332752,-60.85079,Ictidosuchops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8132,1332738,1332738,-60.85079,Homodontosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8133,1332737,1332737,-60.85079,Tetracynodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8134,1332736,1332736,-60.85079,Tetracynodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8135,1332735,1332735,-60.85079,Eriphostoma,259.51,251.902,Lopingian,"(259.51, 251.902)"
8136,1332734,1332734,-60.85079,Pelanomodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8137,1332733,1332733,-60.85079,Scaloposuchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8138,1331649,1331649,-61.36501,Rhachiocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8139,1329096,1329096,-60.85079,Rubidgea,259.51,251.902,Lopingian,"(259.51, 251.902)"
8140,1329096,1329096,-60.85079,Rubidgea,259.51,251.902,Lopingian,"(259.51, 251.902)"
8141,1329095,1329095,-63.15948,Rubidgea,259.51,251.902,Lopingian,"(259.51, 251.902)"
8142,1329092,1329092,-60.85079,Leontosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8143,1329090,1329090,-63.15948,Aelurognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8144,1329089,1329089,-63.15948,Dinogorgon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8145,1329088,1329088,-63.15948,Dinogorgon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8146,1329046,1329046,-60.85079,Leontosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8147,1329046,1329046,-60.85079,Leontosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8148,1329045,1329045,-60.85079,Sycosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8149,1329044,1329044,-60.85079,Rubidgea,259.51,251.902,Lopingian,"(259.51, 251.902)"
8150,1329042,1329042,-60.85079,Leontosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8151,1329039,1329039,-63.15948,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8152,1329038,1329038,-63.15948,Dinogorgon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8153,1329037,1329037,-60.85079,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8154,1329036,1329036,-60.85079,Rubidgea,259.51,251.902,Lopingian,"(259.51, 251.902)"
8155,1329027,1329027,-60.85079,Lycaenops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8156,1329024,1329024,-63.15948,Lycaenops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8157,1329021,1329021,-60.85079,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8158,1329020,1329020,-60.85079,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8159,1329019,1329019,-60.85079,Lycaenops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8160,1329018,1329018,-63.15948,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8161,1329017,1329017,-63.15948,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8162,1329016,1329016,-63.15948,Rubidgea,259.51,251.902,Lopingian,"(259.51, 251.902)"
8163,1329015,1329015,-63.15948,Aelurognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8164,1328805,1328805,-60.85079,Ictidosuchops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8165,1328804,1328804,-60.85079,Cyonosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8166,1328509,1328509,-60.85079,Cyonosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8167,1328508,1328508,-61.36501,Cyonosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8168,1328264,1328264,-60.85079,Tetracynodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8169,1328263,1328263,-60.85079,Ictidosuchops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8170,1328262,1328262,-60.85079,Arctops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8171,1327833,1327833,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8172,1327832,1327832,-60.85079,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8173,1327831,1327831,-60.85079,Aulacephalodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8174,1327764,1327764,-63.15948,Arctognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8175,1327763,1327763,-63.15948,Arctognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8176,1327758,1327758,-60.85079,Aloposaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8177,1327686,1327686,-60.85079,Clelandina,259.51,251.902,Lopingian,"(259.51, 251.902)"
8178,1327685,1327685,-60.85079,Clelandina,259.51,251.902,Lopingian,"(259.51, 251.902)"
8179,1326962,1326962,-60.85079,Aelurognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8180,1326961,1326961,-60.85079,Aelurognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8181,1326959,1326959,-60.85079,Aelurognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8182,1326957,1326957,-60.85079,Aelurognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8183,1326956,1326956,-60.85079,Aelurognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8184,1326954,1326954,-60.85079,Aelurognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8185,1326952,1326952,-60.85079,Aelurognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8186,1326951,1326951,-63.15948,Aelurognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8187,1326945,1326945,-63.15948,Aelurognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8188,1326944,1326944,-60.85079,Aelurognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8189,1326928,1326928,-60.85079,Aelurognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8190,1326926,1326926,-63.15948,Pelanomodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8191,1326585,1326585,61.21097,Kunpania,259.51,251.902,Lopingian,"(259.51, 251.902)"
8192,1325671,1325671,-63.15948,Aulacephalodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8193,1325631,1325631,-63.15948,Pelanomodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8194,1323216,1323216,-63.15948,Dicynodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8195,1320671,1320671,-63.15948,Nanictosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8196,1320670,1320670,-63.15948,Moschorhinus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8197,1320669,1320669,-63.15948,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8198,1320668,1320668,-63.15948,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8199,1320599,1320599,-63.15948,Cyonosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8200,1320598,1320598,-63.15948,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8201,1320597,1320597,-63.15948,Aulacephalodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8202,1320451,1320451,-63.15948,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8203,1320450,1320450,-63.15948,Moschorhinus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8204,1320449,1320449,-63.15948,Lycaenops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8205,1320448,1320448,-63.15948,Cyonosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8206,1320447,1320447,-63.15948,Pelanomodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8207,1320446,1320446,-63.15948,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8208,1320445,1320445,-63.15948,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8209,1320445,1320445,-63.15948,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8210,1320445,1320445,-63.15948,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8211,1320445,1320445,-63.15948,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8212,1320411,1320411,38.44569,Daqingshanodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8213,1320335,1320335,-61.36501,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8214,1320334,1320334,-61.36501,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8215,1318077,1318077,-63.15948,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8216,1318076,1318076,-63.15948,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8217,1318075,1318075,-63.15948,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8218,1317991,1317991,-60.85079,Dicynodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8219,1317950,1317950,-63.15948,Cerdosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8220,1317949,1317949,-63.15948,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8221,1317948,1317948,-63.15948,Dicynodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8222,1317947,1317947,-63.15948,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8223,1317926,1317926,-63.50161,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8224,1317438,1317438,-60.85079,Ictidosuchops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8225,1317437,1317437,-60.85079,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8226,1317336,1317336,-63.15948,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8227,1317313,1317313,-63.15948,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8228,1317312,1317312,-63.15948,Ictidosuchops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8229,1317311,1317311,-63.15948,Aelurognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8230,1317310,1317310,-63.15948,Aloposaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8231,1317309,1317309,-63.15948,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8232,1317308,1317308,-63.15948,Dicynodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8233,1317307,1317307,-63.15948,Diictodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8234,1316968,1316968,-60.85079,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8235,1316967,1316967,-60.85079,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8236,1316967,1316967,-60.85079,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8237,1316966,1316966,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8238,1316965,1316965,-60.85079,Ictidosuchops,259.51,251.902,Lopingian,"(259.51, 251.902)"
8239,1316964,1316964,-60.85079,Cyonosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)"
8240,1316962,1316962,-60.85079,Aulacephalodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
8241,1316959,1316959,-60.85079,Diictodon,259.51,251.902,Lopingian,"(259.51, 251.902)"
