feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
terrestrial,none,0_1,none,0.96,1.231618493553126,0.9679228236601097,1.4848389739186656,0.02715836221490323,0.018814349836841115,0.03767057566749644,-52.1506721842059,-104.25043743586889,-11.651060658270808,2.0
paleolat_normalized,none,none,none,1.0,13.26666552362912,6.951194403475151,23.78400323241326,0.12968540102015239,0.10504916682605962,0.15535664371450933,-547.4553374182435,-796.1114516847726,-318.7973307552927,1.0
time,none,none,none,1.0,7.0054031377001555,4.07898579616234,10.006994868815944,0.10476161819058255,0.08382097397999233,0.12284637608141606,-564.691111475916,-917.5061982972759,-245.77015464438614,1.0
terrestrial,paleolat_normalized,none,none,1.0,3.1103813659798956,0.05847006893389121,20.349353762794184,0.04622663421710356,0.023516844860187135,0.064572130929774,-29.869268056796958,-138.97159853350354,70.55253888098241,2.0
terrestrial,time,none,none,1.0,1.933096450765872,0.9887380190121812,5.6668516923102565,0.035118532486641915,0.02356688348191253,0.04714083176493929,-52.64824587676751,-134.668541336187,26.039992456764367,2.0
paleolat_normalized,time,none,none,1.0,0.01995894938603513,0.007661270557118349,0.03584767883570485,0.07684858332382531,0.05188165297809212,0.09702680408709158,-56.396894577741904,-359.1676351774827,276.8646785807855,1.0
