feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
rotated_lat_scaled,none,none,none,0.77,-1.4185825516684256,-2.856939062449887,2.9657599748087033,0.10624885533004999,0.06702904403209686,0.1506832093000412,-114.94567735723074,-201.49212907725678,-47.64616259439617,4.0
mean_scaled,none,none,none,0.99,-3.596958590238373,-7.637887225654343,-1.2365409084484087,0.14327894061803817,0.09848283976316452,0.21661274135112762,-168.98731252558392,-270.89377859637443,-70.78463181694167,2.0
Mod_R_deltaTMyr_scaled,none,none,none,1.0,-7.3977437740996805,-28.35359336692099,-1.1232970219921663,0.15851974107325076,0.06932730972766876,0.26196467876434326,-173.97783051870118,-276.48468569696865,-67.65071200343505,1.0
time,none,none,none,0.88,-1.7376765966328496,-4.576529424398775,1.5874529042089605,0.075240697003901,0.044525906443595886,0.11825911700725555,-144.36125937793594,-331.2344734315692,-19.325496688732756,3.0
