feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
lat_range_z_trans,none,none,none,1.0,-40.0,-40.0,-7.89404054274072,0.13111713360995053,0.03768502175807953,0.24324561655521393,-94.85438951768927,-147.43877525981134,-45.81220382904709,3.0
Temperate_N,none,0_1,none,0.92,-5.1817885366328715,-40.0,1.1535971207578497,0.3977388342469931,0.04931311681866646,0.7331745028495789,-82.11893324461543,-157.44023169677584,-17.172395162316292,4.0
Tropical,none,0_1,none,0.96,-7.226993006084561,-40.0,-1.3368554861861401,0.5629701005667448,0.1342177838087082,1.0952742099761963,-99.06949394971096,-186.8660141345516,-16.15546149806923,2.0
Temperate_S,none,0_1,none,1.0,-14.110840774687965,-40.0,-3.1413780924967476,0.565686765909195,0.18006500601768494,1.0368939638137817,-125.48444353528873,-239.01268036705375,-27.69850760425342,1.0
Antarctic,none,0_1,none,0.63,-1.4765374457191633,-40.0,4.475278829841222,0.025706691821105777,0.010895151644945145,0.041044145822525024,-1.8676829797682175,-10.68313183536489,3.27485644453364,7.0
mean_pt_1myr_z_trans,none,none,none,0.64,-1.1234271967521763,-3.3943270371500796,2.5938611303447683,0.138891663197428,0.025345155969262123,0.30192771553993225,-16.09629540947875,-46.51298184055767,3.125379725132845,6.0
Mod_R_deltaTMyr_pt_1myr_z_trans,none,none,none,0.7,-1.625150281849999,-17.140939643526032,8.228343535628731,0.20276114873588086,0.04814313352108002,0.5362305045127869,-22.369751725783868,-63.44694805307671,3.1515932908880444,5.0
