genus,lat_range_z_trans,Temperate_N,Tropical,Temperate_S,Antarctic,ts,te,time_span,avg_lam,avg_mu,mat_z_trans_NN,map_z_trans_NN,wmm_z_trans_NN,cmm_z_trans_NN,wmmcmm_z_trans_NN,wetmon_z_trans_NN,drymon_z_trans_NN,wetdry_z_trans_NN,mat_z_trans_WI,map_z_trans_WI,wmm_z_trans_WI,cmm_z_trans_WI,wmmcmm_z_trans_WI,wetmon_z_trans_WI,drymon_z_trans_WI,wetdry_z_trans_WI,Stage
Energosuchus,-0.298764409,1,0,0,0,240.263579015015,237.46649657057057,2.7970824444444418,1.3179323544444443,0.6220103422222222,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Eohupehsuchus,-0.298764409,0,1,0,0,248.77443027027027,248.66871141741743,0.10571885285284566,5.816173065555556,2.7589376066666667,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.668289252,-0.025101059000000002,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,Early Triassic
Eohyosaurus,-0.298764409,0,0,1,0,245.67636171771773,240.20530013513513,5.471061582582593,1.7337874688888888,0.5102819688888889,-0.19677475883333337,-0.494713483,-0.12982134616666666,-0.13818373999999997,0.05144302666666667,-0.6523113348333333,-0.2470523941666667,-0.6721539408333332,-0.19677475883333337,-0.494713483,-0.12982134616666666,-0.13818373999999997,0.05144302666666667,-0.6523113348333333,-0.2470523941666667,-0.6721539408333332,Anisian
Eomurruna,-0.160884535,0,0,1,0,251.75675032532533,251.26676515215215,0.48998517317318147,1.213509962222222,2.494943363333333,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,-0.3907207380173858,-0.7794219068204418,0.3436465099491955,-0.6344126508299788,0.7616785603134945,-0.8427578078703052,-0.3448447338738639,-0.8578421795149289,Early Triassic
Eorasaurus,-0.298764409,1,0,0,0,261.90364268568567,261.407203002002,0.4964396836836613,0.74810979,0.7595684866666667,-1.833262318,-0.389622535,-1.423499545,-1.369112213,0.432942128,-0.333411258,0.330369084,-0.531297419,-1.833262318,-0.389622535,-1.423499545,-1.369112213,0.432942128,-0.333411258,0.330369084,-0.531297419,Capitanian
Eretmorhipis,-0.298764409,0,1,0,0,241.08618062462463,240.78753602802803,0.2986445965966027,2.51030496,1.8805265599999998,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Erythrosuchus,-0.153717263,0,0,1,0,246.68075537937938,236.73852176276276,9.942233616616619,1.0294458588888888,0.10279475333333332,-0.2109447771818182,-0.23841083254545456,0.03174391681818181,-0.23150186345454546,0.2255663549090909,-0.45020664700000007,-0.2805502408181818,-0.4186589218181817,-0.2109447771818182,-0.23841083254545456,0.03174391681818181,-0.23150186345454546,0.2255663549090909,-0.45020664700000007,-0.2805502408181818,-0.4186589218181817,Mixed
Eumetabolodon,-0.081946835,1,0,0,0,249.57051324924925,242.42658841541544,7.1439248338338075,0.9957492522222222,0.5638800311111111,-0.428430158,-0.3341001435,-0.863490697,-0.0794420465,-0.41158549299999997,-0.4602655155,0.066823527,-0.5734092045,-0.428430158,-0.3341001435,-0.863490697,-0.0794420465,-0.41158549299999997,-0.4602655155,0.066823527,-0.5734092045,Mixed
Eunotosaurus,0.001503812,0,0,1,0,264.7989758278278,259.85019245945944,4.9487833683683675,0.6629874866666667,0.10418053555555556,-1.7369487596666666,-0.18473866333333333,-1.5278891945000002,-1.2070454193333333,0.22907961200000002,-0.23449188666666665,0.5916659426666667,-0.5213955508333333,-1.7369487596666666,-0.18473866333333333,-1.5278891945000002,-1.2070454193333333,0.22907961200000002,-0.23449188666666665,0.5916659426666667,-0.5213955508333333,Capitanian
Euparkeria,-0.298764409,0,0,1,0,246.68055743343342,241.95614896396395,4.724408469469466,3.8544630177777774,0.5414531277777778,-0.188571064,-0.643099228,-0.22335913000000002,-0.084157458,-0.049365216,-0.769319312,-0.22765890400000002,-0.8189142149999998,-0.188571064,-0.643099228,-0.22335913000000002,-0.084157458,-0.049365216,-0.769319312,-0.22765890400000002,-0.8189142149999998,Anisian
Eusaurosphargis,0.154978036,1,1,0,0,246.9693804064064,238.94618866066065,8.023191745745748,1.6217227033333335,0.41570640444444446,-0.2513095335,-0.3142050701,-0.18301743250000002,-0.1804616833,0.0596455654,-0.49689419380000005,-0.2036707001,-0.5056447194,-0.2513095335,-0.3142050701,-0.18301743250000002,-0.1804616833,0.0596455654,-0.49689419380000005,-0.2036707001,-0.5056447194,Mixed
Feralisaurus,-0.298764409,0,1,0,0,244.67565599799798,244.17497124924924,0.5006847487487391,1.215270902222222,0.7473760655555556,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Fodonyx,-0.298764409,0,1,0,0,246.65802415615616,242.106709974975,4.551314181181169,4.376210274444445,1.889790028888889,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Fraxinisaura,-0.298764409,1,0,0,0,238.5652433123123,237.96349251751752,0.601750794794782,0.7715443355555555,0.6484313077777779,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Fugusuchus,-0.298764409,1,0,0,0,247.9779072902903,247.7587729319319,0.21913435835838868,2.7399190755555556,2.3217295444444446,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.668289252,-0.025101059,-1.503622264,-0.07472663500000001,-0.7738057699999998,-0.151211719,0.361305958,-0.327904194,Early Triassic
Fuyuansaurus,-0.298764409,0,1,0,0,239.73930176976978,239.46627054254253,0.27303122722724993,2.4505423800000004,2.299625678888889,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Galesphyrus,-0.084876512,0,0,1,0,259.57022010010013,254.08310173573574,5.487118364364392,0.23045476111111113,0.3946096955555556,-0.9188721134285714,-0.09515416814285714,1.2469111352857143,-1.7121490207142855,2.234279580285714,-0.481005066,0.8940209048571429,-0.9381027084285715,-0.9188721134285714,-0.09515416814285714,1.2469111352857143,-1.7121490207142855,2.234279580285714,-0.481005066,0.8940209048571429,-0.9381027084285715,Lopingian
Gamatavus,-0.298764409,0,0,1,0,241.55390573273274,238.0411206936937,3.512785039039045,0.6774994377777778,0.49189869666666663,-0.22548769075,0.02463662450000001,0.19756089724999998,-0.327275727,0.404271876,-0.24278341475,-0.31492960974999995,-0.15849298125,-0.22548769075,0.02463662450000001,0.19756089724999998,-0.327275727,0.404271876,-0.24278341475,-0.31492960974999995,-0.15849298125,Ladinian
Gansurhinus,-0.206084317,1,0,0,0,273.60220610810813,254.4652925955956,19.136913512512535,2.19235153,1.7206043722222224,-0.6248841108181818,-0.053416604909090906,-0.2211598446363637,-0.6248588696818179,0.43723988386363644,-0.16462198727272728,0.7706596710454545,-0.5121120911818184,-0.6248841108181818,-0.053416604909090906,-0.2211598446363637,-0.6248588696818179,0.43723988386363644,-0.16462198727272728,0.7706596710454545,-0.5121120911818184,Mixed
Garjainia,7.769211892,1,0,1,0,251.19523219719719,246.60104893893896,4.5941832582582265,0.7392525822222222,0.4020970688888889,-1.1291986362857143,-0.30431249814285716,-0.7436531757142857,-1.0092595334285714,0.49010816414285713,-0.27114670814285713,-0.10949550328571432,-0.27659769,-1.1291986362857143,-0.30431249814285716,-0.7436531757142857,-1.0092595334285714,0.49010816414285713,-0.27114670814285713,-0.10949550328571432,-0.27659769,Early Triassic
Gecatogomphius,-0.298764409,1,0,0,0,270.47944684784784,269.19000246146146,1.2894443863863785,0.6731297577777776,0.3425612433333333,0.606329388,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114,0.606329388,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114,Roadian-Wordian
Glaurung,-0.298764409,1,0,0,0,257.47068954154156,257.34527118218216,0.1254183593594007,0.6619813155555556,1.0782031377777779,-0.766473746,-0.046076107,1.691979582,-1.769321822,2.534502489,-0.505604034,0.987962875,-1.00590359,-0.766473746,-0.046076107,1.691979582,-1.769321822,2.534502489,-0.505604034,0.987962875,-1.00590359,Lopingian
Gondwanax,-0.298764409,0,0,1,0,239.40811979579578,238.555280994995,0.8528388008007823,0.4183567033333333,0.46824054111111113,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Gracilisuchus,-0.298764409,0,0,1,0,240.62757353453452,238.32327187387386,2.3043016606606557,0.5023779522222223,0.5527211788888889,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Gualosuchus,-0.298764409,0,0,1,0,240.27667633533534,237.58780932832832,2.688867007007019,0.51244403,0.6458144899999999,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Guchengosuchus,-0.298764409,1,0,0,0,244.7791467037037,244.5640050860861,0.2151416176176042,1.7975819755555555,1.8638327333333333,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913000000002,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Halazhaisuchus,-0.298764409,1,0,0,0,244.69343666466466,244.49522781681682,0.19820884784783743,1.8419815611111112,1.86692937,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Helveticosaurus,-0.298764409,0,1,0,0,245.21693122222223,241.24364027227227,3.9732909499499556,1.6041690188888889,1.937818291111111,-0.188571064,-0.643099228,-0.22335913000000002,-0.084157458,-0.049365216,-0.769319312,-0.22765890400000002,-0.8189142149999998,-0.188571064,-0.643099228,-0.22335913000000002,-0.084157458,-0.049365216,-0.769319312,-0.22765890400000002,-0.8189142149999998,Anisian
Hemilopas,-0.29052682,1,0,0,0,249.35933751851852,242.7465983053053,6.612739213213217,3.313667032222223,1.7384047133333334,-0.428430158,-0.3341001435,-0.863490697,-0.0794420465,-0.41158549299999997,-0.4602655155,0.066823527,-0.5734092045,-0.428430158,-0.3341001435,-0.863490697,-0.0794420465,-0.41158549299999997,-0.4602655155,0.066823527,-0.5734092045,Mixed
Heteropelta,-0.298764409,1,0,0,0,244.34151221421422,244.12000479279277,0.22150742142144964,1.8035208677777779,1.8693690166666668,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913000000002,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Horaffia,-0.162826797,1,0,0,0,240.60333105105104,236.9919337997998,3.6113972512512476,0.47468687777777785,0.36335598222222226,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Hovasaurus,0.645497625,0,0,1,0,259.6578814214214,249.54961380880883,10.108267612612565,0.23324276666666666,0.30141884666666663,-0.6499438134285713,-0.43765682771428577,0.7955442503571428,-1.1674675199285716,1.4929090287857143,-0.6633579887857142,0.27599537592857143,-0.9003024214999996,-0.6499438134285713,-0.43765682771428577,0.7955442503571428,-1.1674675199285716,1.4929090287857143,-0.6633579887857142,0.27599537592857143,-0.9003024214999996,Mixed
Howesia,-0.298764409,0,0,1,0,246.52347919719722,242.60221731131134,3.921261885885883,3.0974910033333334,0.38964992000000004,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Hupehsuchus,0.103483668,0,1,0,0,249.55262826526527,238.37354765865865,11.179080606606618,1.1236479533333332,0.22006248222222224,-0.34753562238461544,-0.24748875984615376,-0.4877723936153847,-0.15606128753846155,-0.13268935815384614,-0.41712131500000005,-0.0732914713076923,-0.46462767507692315,-0.34753562238461544,-0.24748875984615376,-0.4877723936153847,-0.15606128753846155,-0.13268935815384614,-0.41712131500000005,-0.0732914713076923,-0.46462767507692315,Mixed
Hypselorhachis,-0.298764409,0,0,1,0,244.0472834874875,243.38024907207208,0.6670344154154293,0.4583784255555555,0.28920773666666666,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Indosauriscus,-0.298764409,0,0,1,0,258.37351817117116,258.24680734834834,0.12671082282281532,0.9628185777777777,1.2223420833333332,-0.766473746,-0.046076107,1.691979582,-1.769321822,2.534502489,-0.505604034,0.987962875,-1.00590359,-0.766473746,-0.04607610699999999,1.691979582,-1.769321822,2.534502489,-0.505604034,0.987962875,-1.00590359,Lopingian
Ixalerpeton,-0.050003139,0,0,1,0,238.3410246866867,210.94487284784785,27.396151838838847,0.2829612255555556,0.89367403,0.9935378383448275,0.47314078351724137,0.5328555113793104,0.9616026864482757,-0.5652142593448277,0.5716933334137931,-0.3704705549310346,0.8304185867586207,0.9935378383448275,0.47314078351724137,0.5328555113793104,0.9616026864482757,-0.5652142593448277,0.5716933334137931,-0.3704705549310346,0.8304185867586207,Mixed
Jaxtasuchus,-0.298764409,1,0,0,0,239.46770109809808,237.05861262462463,2.409088473473446,0.79386328,0.5863734188888889,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Jesairosaurus,-0.298764409,0,1,0,0,244.27090225825827,243.77709595695697,0.493806301301305,1.0254730699999999,0.9285689322222223,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Jushatyria,-0.298764409,1,0,0,0,244.4848632952953,244.28203847447446,0.20282482082083675,1.8031125744444445,1.863577441111111,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Kadimakara,-0.298764409,0,0,1,0,251.78433695595595,251.3817092092092,0.4026277467467594,4.419932583333333,4.741387601111112,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,-0.2023040419036441,-0.7937412533860894,0.3539525090141904,-0.40869386303978167,0.5648195463948081,-0.9000892006222264,-0.29020261566780353,-0.9483102905564916,Early Triassic
Kahneria,-0.298764409,0,1,0,0,271.3821434084084,270.3523363243243,1.0298070840840978,0.4142330711111111,0.41667584555555554,0.606329388,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114,0.606329388,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114,Roadian-Wordian
Kalisuchus,-0.298764409,0,0,1,0,251.61927313213215,251.5266196866867,0.09265344544544973,4.441450158888889,4.742099852222222,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,-0.22894551116056439,-0.7917165473001828,0.3524952763861107,-0.4406097190634522,0.59265473019453,-0.8919827399477716,-0.2979288222213935,-0.9355184125076881,Early Triassic
Kapes,1.829535747,1,1,0,0,251.0825962832833,242.26728003603603,8.815316247247267,1.204019061111111,0.23479994,-0.7871522463636363,-0.42750767263636374,-0.5544553409090909,-0.6728587787272727,0.2939360259090909,-0.45230038227272734,-0.15246401263636367,-0.47380369909090897,-0.7871522463636363,-0.42750767263636374,-0.5544553409090909,-0.6728587787272727,0.2939360259090909,-0.45230038227272734,-0.15246401263636367,-0.47380369909090897,Mixed
Kinelia,0.09172869,1,0,0,0,270.17751831431434,255.07567887487488,15.101839439439459,0.6741285788888889,0.45532644000000005,-0.8222202697777777,-0.039266935166666656,-0.39274482377777775,-0.7592649396666666,0.4619358766666667,-0.17575072744444445,0.7966548581666666,-0.5359998930000001,-0.8222202697777777,-0.039266935166666656,-0.39274482377777775,-0.7592649396666666,0.4619358766666667,-0.17575072744444445,0.7966548581666666,-0.5359998930000001,Mixed
Kitchingnathus,-0.298764409,0,0,1,0,249.25568274474475,249.08419884184184,0.1714839029029065,4.055006635555555,2.3790444911111113,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.8713600463751159,-0.1481180568709125,-1.1687895794846288,-0.48646990715678584,-0.21694141579309206,-0.20405354507033496,0.15387684070307406,-0.3052992029125729,Early Triassic
Koilamasuchus,-0.298764409,0,0,1,0,239.55559197998,238.61167508808808,0.9439168918919165,0.4423776988888889,0.4234288111111111,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Koiloskiosaurus,-0.298764409,1,0,0,0,246.01495545245245,245.79027667267266,0.22467877977979356,1.81405068,1.863577441111111,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Kudnu,-0.298764409,0,0,1,0,251.65318803903904,251.31629307007006,0.3368949689689771,4.454810398888888,4.727703671111112,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,-0.46215080918123547,-0.7739933436129298,0.33973943450518734,-0.7199842026479696,0.8363091724805203,-0.8210230808070507,-0.36555993837806655,-0.823545093624744,Early Triassic
Kuehneosaurus,0.516387538,1,0,0,0,238.0546057217217,202.00446346746747,36.05014225425424,0.20346580444444445,0.8714757066666666,1.0202659989473686,0.5289776790526317,0.5833180085526317,0.9591918883157897,-0.5348294802105265,0.6527897602631579,-0.31460064397368426,0.9036392710263158,1.0202659989473686,0.5289776790526317,0.5833180085526317,0.9591918883157897,-0.5348294802105265,0.6527897602631579,-0.31460064397368426,0.9036392710263158,Mixed
Lagerpeton,-0.298764409,0,0,1,0,241.71206287587586,237.0602574834835,4.651805392392362,0.7320913944444444,0.612982168888889,-0.2279487992,0.069152348,0.22562223239999998,-0.3434836116,0.43451434879999995,-0.20768102160000002,-0.32074765679999995,-0.11446489899999998,-0.2279487992,0.069152348,0.22562223239999998,-0.3434836116,0.43451434879999995,-0.20768102160000002,-0.32074765679999995,-0.11446489899999998,Ladinian
Langeronyx,-0.21337224,1,1,0,0,246.76383982982983,240.98163945545545,5.7822003743743835,2.122609068888889,0.744193298888889,-0.25468860862500003,-0.454560148125,-0.313238683875,-0.12349831662500001,-0.06431410324999999,-0.60429988,-0.16858341387499998,-0.6474677567499999,-0.25468860862500003,-0.454560148125,-0.313238683875,-0.12349831662500001,-0.06431410324999999,-0.60429988,-0.16858341387499998,-0.6474677567499999,Anisian
Lanthaniscus,-0.298764409,1,0,0,0,273.10473581481483,267.0172316886887,6.0875041261261345,1.8585296233333333,0.9585145933333332,0.6063293879999999,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114,0.6063293879999999,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114,Roadian-Wordian
Lanthanolania,-0.298764409,1,0,0,0,271.55107168168166,270.37661418318316,1.174457498498498,1.5922300955555557,0.4255151333333334,0.606329388,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114,0.606329388,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114,Roadian-Wordian
Lanthanosuchus,-0.298764409,1,0,0,0,266.4546178558559,265.36116074174174,1.0934571141141305,0.5203450555555555,0.8522731800000001,-1.255380968,0.839680695,-2.049837442,-0.396711451,-0.790232968,0.26010497,1.898150236,-0.47188621,-1.255380968,0.839680695,-2.049837442,-0.396711451,-0.790232968,0.26010497,1.898150236,-0.47188621,Roadian-Wordian
Largocephalosaurus,-0.298764409,0,1,0,0,246.33693073173174,244.38308328828828,1.9538474434434647,2.9922429511111113,0.5484992566666667,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Lasasaurus,-0.298764409,0,0,1,0,248.89362472272273,248.77359427927928,0.12003044344345426,4.794080992222222,2.814899108888889,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.6682892519999999,-0.025101059,-1.503622264,-0.074726635,-0.7738057700000001,-0.151211719,0.361305958,-0.327904194,Early Triassic
Lewisuchus,-0.149213939,0,0,1,0,241.71717694494492,230.7739711861862,10.943205758758722,0.4921495977777778,0.07414192444444445,0.3352433289166668,0.30288058600000006,0.2947290345833333,0.28242230250000006,-0.08869962983333331,0.2394304084166666,-0.33178841291666666,0.42040731991666663,0.3352433289166668,0.30288058600000006,0.2947290345833333,0.28242230250000006,-0.08869962983333331,0.2394304084166666,-0.33178841291666666,0.42040731991666663,Mixed
Litorosuchus,-0.298764409,0,1,0,0,238.83936116316318,238.60951284684683,0.2298483163163496,2.7240287044444442,2.3146189611111114,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831514999999996,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Lotosaurus,-0.269133811,0,1,0,0,246.75125904104104,242.00812396796795,4.743135073073091,5.053279323333334,1.5395973022222222,-0.28451470160000003,-0.5194995941999999,-0.4794117568,-0.0822712934,-0.19425332680000001,-0.6456977934,-0.1098659316,-0.7207122107999999,-0.28451470160000003,-0.5194995941999999,-0.4794117568,-0.0822712934,-0.19425332680000001,-0.6456977934,-0.1098659316,-0.7207122107999999,Anisian
Luperosuchus,-0.298764409,0,0,1,0,241.13453011111113,237.3821445085085,3.7523856026026294,0.6304847044444445,0.6319731255555555,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Macrocnemus,0.22715705,1,1,0,0,246.2799873103103,237.16205417817818,9.117933132132123,1.2517294066666667,0.32998025222222216,-0.2082599316,-0.28697344,0.0011315511999999972,-0.21382053480000002,0.19257456639999998,-0.4885001668000001,-0.27420328039999997,-0.4666895569999999,-0.2082599316,-0.28697344,0.0011315511999999972,-0.21382053480000002,0.19257456639999998,-0.4885001668000001,-0.27420328039999997,-0.4666895569999999,Mixed
Macroleter,2.661870421,1,1,0,0,273.8484728838839,264.345510967968,9.502961915915932,0.37588335111111115,0.13233277000000002,0.2339873168,0.05532697419999999,-0.273457978,0.37110987060000006,-0.48606548000000005,0.06466990279999998,0.8134333647999998,-0.2577277332,0.2339873168,0.05532697419999999,-0.273457978,0.37110987060000006,-0.48606548000000005,0.06466990279999998,0.8134333647999998,-0.2577277332,Roadian-Wordian
Malutinisuchus,0.090766441,1,0,0,0,241.4234749199199,237.6624885125125,3.760986407407387,0.3178624633333334,0.1745210911111111,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Mambawakale,-0.298764409,0,0,1,0,244.54005364064062,243.87197916216218,0.6680744784784451,1.2957266444444444,0.32752780888888894,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Mandaphon,-0.298764409,0,0,1,0,244.4750146066066,243.84913324924923,0.6258813573573718,0.48011127777777773,0.27743683555555554,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Mandasuchus,-0.298764409,0,0,1,0,246.12314453953954,242.4156314284284,3.707513111111126,3.0011683733333334,0.44932496555555557,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Marasuchus,-0.298764409,0,0,1,0,240.84673377177177,238.41978263163162,2.4269511401401473,0.6186493166666667,0.5333225933333333,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Marcianosuchus,-0.298764409,0,1,0,0,246.18916154954957,245.62366084984984,0.5655006996997258,2.4921030811111105,0.46772327111111117,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Megachirella,-0.298764409,1,0,0,0,244.54780785785786,244.3417647097097,0.2060431481481544,1.9946712022222222,1.8624363866666667,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Mesodapedon,-0.298764409,0,0,1,0,244.51716931231232,243.92624012312314,0.5909291891891826,0.7554102577777778,0.27115707666666666,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
