genus,lat_range_z_trans,Temperate_N,Tropical,Temperate_S,Antarctic,ts,te,time_span,avg_lam,avg_mu,mean_pt_1myr_z_trans_NN,Mod_R_deltaTMyr_pt_1myr_z_trans_NN,mean_pt_1myr_z_trans_WI,Mod_R_deltaTMyr_pt_1myr_z_trans_WI
Cistecynodon,-0.297424559,0,0,1,0,244.53576270970973,244.31723707207206,0.21852563763766852,1.1115145444444443,1.020494316666667,1.9554463929321844,1.3144315938900808,1.4689487379724562,0.4141028921201719
Clelandina,-0.152345603,0,0,1,0,261.08314652552554,253.30251776176175,7.7806287637637865,0.7097101133333333,0.61456841,-0.3549864901367704,0.08104490758029412,-0.3549864901367704,0.08104490758029412
Clepsydrops,-0.297424559,0,1,0,0,281.38863523523526,281.0195284184184,0.36910681681683855,1.9074880077777778,1.53627677,-0.5736348259940673,1.147213535253501,-0.6823252674406135,1.082071078250395
Colobodectes,-0.028702758,0,0,1,0,263.826222008008,252.14655043243243,11.679671575575583,1.1124224222222223,0.6327983955555555,-0.5530307716041942,0.2376839797667997,-0.5530307716041942,0.2376839797667997
Compsodon,0.668769528,0,0,1,0,260.8027799079079,252.7370335075075,8.0657464004004,1.0875694388888888,0.8150018255555557,-0.5446506021234072,-0.2261058680101301,-0.5446506021234072,-0.2261058680101301
Cotylorhynchus,-0.194988016,0,1,0,0,281.17014119819817,265.26362696997,15.906514228228161,0.39200255666666667,0.8801838966666666,-0.8557325738455497,-0.042173351464277115,-0.8557325738455497,-0.042173351464277115
Counillonia,-0.297424559,0,1,0,0,249.33659699799802,249.24407118818817,0.09252580980984249,4.364739684444444,3.3997178555555556,1.9092488182519396,-0.6703432065006151,1.980213597315298,-0.7724985524177315
Cricodon,0.7568089,0,0,1,0,246.57539324424425,242.08024702702704,4.495146217217211,0.8124693211111111,0.3554687455555556,1.4598477676394097,-0.3077569307883378,1.4598477676394097,-0.3077569307883378
Criocephalosaurus,-0.297424559,0,0,1,0,263.26180041441444,259.9789941401401,3.2828062742743214,1.151429368888889,1.4387745677777775,-0.5978822564076842,1.2422242677939612,-0.5978822564076842,1.2422242677939612
Cromptodon,-0.297424559,0,0,1,0,245.38752486786785,245.19542256356357,0.1921023043042851,1.7509242444444444,1.0699308266666667,0.8147716463490362,-0.7965389385741263,0.8694052649647767,-0.7929559667838767
Cryptocynodon,-0.080714483,0,0,1,0,261.1242263723724,254.08577540240242,7.038450969969972,0.6802064788888889,0.3037967322222222,-0.28772670032470493,0.1981418685776287,-0.28772670032470493,0.1981418685776287
Ctenorhachis,-0.297424559,0,1,0,0,286.61212263263263,286.1809502392392,0.4311723933934104,1.188663288888889,1.2421321144444444,0.4252965763334536,0.9962012252474048,0.03690532535773089,1.1901334925673595
Ctenospondylus,-0.142015644,0,1,0,0,294.414537996997,281.90048072072074,12.514057276276276,0.4782649988888889,0.23711237888888892,-0.8800554969732812,0.5146434502310149,-0.8800554969732812,0.5146434502310149
Cutleria,-0.297424559,0,1,0,0,294.74739522722723,290.08077947447447,4.666615752752762,1.17597345,0.8413094166666666,-1.1168203271952768,0.6015294549100207,-1.1168203271952768,0.6015294549100207
Cynariognathus,-0.297424559,0,0,1,0,263.3244322252252,259.9060648628629,3.4183673623623463,1.1925151833333332,1.5150939433333335,-0.5978822564076842,1.2422242677939612,-0.5978822564076842,1.2422242677939612
Cyniscops,-0.297424559,0,0,1,0,256.92336494794796,256.72488347247247,0.19848147547548933,1.1225298811111113,0.9851619922222221,-0.0166731716554773,-0.8592163467668951,-0.1119495097493274,-0.7102047301014012
Cynognathus,1.437747253,0,0,1,1,246.80188354154154,230.37261136936937,16.429272172172176,1.3463525122222222,0.40770652333333335,1.0561526402363457,-0.14320962110314867,1.0561526402363457,-0.14320962110314867
Cynosaurus,-0.152345603,0,0,1,0,261.3242397897898,252.4347364074074,8.889503382382372,0.7728075666666666,0.7864720155555556,-0.4699038139371333,0.07605335698319925,-0.4699038139371333,0.07605335698319925
Cyonosaurus,-0.129234168,0,0,1,0,260.262788013013,251.9577625095095,8.305025503503487,0.6167520144444445,0.8928868333333334,-0.4052604976330985,0.18089490865198496,-0.4052604976330985,0.18089490865198496
Dalongkoua,-0.297424559,1,0,0,0,253.02333872372373,252.89243160260258,0.13090712112114034,2.776486697777778,3.1601686366666666,-1.3892424043400364,0.0361209522064403,-1.3892424043400364,0.0361209522064403
Daptocephalus,0.690269107,0,0,1,0,263.28008787787786,251.95883259459458,11.321255283283278,1.2172434533333334,1.0260548622222223,-0.44778984577973047,0.5042854082819752,-0.44778984577973047,0.5042854082819752
Daqingshanodon,-0.297424559,1,0,0,0,255.56699545245246,255.45642616216216,0.11056929029030016,2.768765567777778,3.5946148433333334,-0.5583983187478894,-0.0119614923970951,-0.7932623708343451,-0.07763229699333214
Davletkulia,-0.297424559,1,0,0,0,270.6779717317317,269.87869404804803,0.7992776836836697,0.4064312488888889,0.36917517666666666,-0.9060769744494858,-0.5259052419027206,-0.9060769744494858,-0.5259052419027206
Delectosaurus,-0.110059055,1,0,0,0,260.46889954154153,257.0175778908909,3.451321650650641,0.26931562111111107,1.1515631644444446,-0.17589794338377981,-0.029567708412766274,-0.17589794338377981,-0.029567708412766274
Delphinognathus,-0.297424559,0,0,1,0,261.95629125325326,261.17051809309305,0.785773160160204,0.4826361455555555,0.7779150266666667,-1.5449494797623875,1.5248565411905397,-0.8145167785981258,1.947686286191407
Deuterosaurus,-0.174175094,1,0,0,0,266.8938315035035,259.74131587287286,7.15251563063066,0.2556092833333333,1.1786382666666668,-0.917950967251633,0.7047041508618038,-0.917950967251633,0.7047041508618038
Diademodon,1.437747253,0,0,1,1,246.811847019019,230.9550941011011,15.856752917917902,1.3336191633333334,0.40202229,1.0561526402363457,-0.14320962110314867,1.0561526402363457,-0.14320962110314867
Dicynodon,6.526876649,1,0,1,0,264.742306986987,239.19091427327328,25.55139271371371,1.36940318,0.3255868444444444,0.5291961496020039,0.2919548690983846,0.5291961496020039,0.2919548690983846
Dicynodontipus,-0.297424559,0,0,1,0,251.60820321321322,251.4852591041041,0.12294410910911324,2.6947904799999995,2.2515992911111113,0.709860338289371,3.4369011219489054,1.3255230854740996,2.693272057455196
Dicynodontoides,1.017341343,0,0,1,0,260.75092824324327,247.54133897397395,13.209589269269316,1.1231875,0.26181763222222226,0.3322762282773762,0.05251315118405165,0.3322762282773762,0.05251315118405165
Diegocanis,-0.297424559,0,0,1,0,232.8611557907908,231.6545032102102,1.2066525805805952,0.4571455555555555,0.3618776722222222,1.5684498774080835,1.1752785107296455,1.5684498774080835,1.1752785107296455
Digalodon,-0.152345603,0,0,1,0,261.0798045725726,252.81187661161164,8.267927960960947,0.7138409611111111,0.7692567155555555,-0.4699038139371333,0.07605335698319925,-0.4699038139371333,0.07605335698319925
Diictodon,7.378515237,1,0,1,0,264.29173133133133,252.3339758968969,11.957755434434432,1.2259370822222222,0.1981556322222222,-0.5935572512855799,0.16049929579543906,-0.5935572512855799,0.16049929579543906
Diictodontoides,-0.297424559,0,0,1,0,256.50790216616616,256.31292307907904,0.19497908708711975,0.8531542466666666,1.18221209,-0.5583983187478894,-0.0119614923970951,-0.3360674803890626,-0.35968557920875904
Dimetrodon,0.867616849,0,1,0,0,298.61347515315316,274.2405297767768,24.37294537637638,0.12270735444444446,0.63972227,-0.7797502527195793,0.1949088190858339,-0.7797502527195793,0.1949088190858339
Dinanomodon,-0.149684313,0,0,1,0,261.5676138688689,248.5937647967968,12.973849072072085,0.7593830566666666,0.6387089233333333,0.2009062579906829,0.32501153527167914,0.2009062579906829,0.32501153527167914
Dinodontosaurus,-0.238528042,0,0,1,0,242.04764008608606,236.4971099029029,5.550530183183156,0.4276694611111111,0.32600168222222226,1.0560464959370934,0.4500957734944218,1.0560464959370934,0.4500957734944218
Dinogorgon,0.668769528,0,0,1,0,260.3177391931932,252.30182363463462,8.01591555855856,1.1050629511111112,0.8692409122222221,-0.5446506021234072,-0.2261058680101301,-0.5446506021234072,-0.2261058680101301
Dinosaurus,-0.297424559,1,0,0,0,265.9024974504504,264.8081975115115,1.0942999389389456,0.69605234,1.1528036844444445,-1.2755595913869848,-0.2291298336273129,-1.2755595913869848,-0.2291298336273129
Dolichuranus,-0.250888744,0,0,1,0,246.52269506406407,242.46134495195196,4.061350112112109,2.0265826566666667,0.463408548888889,1.4598477676394097,-0.3077569307883378,1.4598477676394097,-0.3077569307883378
Dolomitipes,-0.12624925,0,0,1,0,252.1324576886887,248.85263864764767,3.279819041041037,0.23560069222222224,0.5255320433333334,1.7102289198282696,0.8851674364207588,1.7102289198282696,0.8851674364207588
Dromatherium,-0.297424559,0,1,0,0,219.23155728528528,218.63190703303303,0.5996502522522462,0.74017666,0.9343907511111111,0.0395662262926427,0.7642394012632303,-0.30514306855758166,0.11243966207384753
Dvinia,-0.297424559,1,0,0,0,261.38551065465464,258.6500964664665,2.7354141881881446,1.1198444055555556,2.5426080033333336,-0.18069555256628156,1.096739500217393,-0.18069555256628156,1.096739500217393
Ecteninion,-0.297424559,0,0,1,0,233.69835419519518,232.10003041941943,1.5983237757757536,0.38860923666666664,0.3697705488888889,0.4906114689205105,-1.1380913736053158,0.4906114689205105,-1.1380913736053158
Edaphosaurus,0.935580605,0,1,0,0,298.80258151851854,274.59546817717717,24.20711334134137,0.1223996088888889,0.618462171111111,-0.7797502527195793,0.1949088190858339,-0.7797502527195793,0.1949088190858339
Elephantosaurus,-0.297424559,1,0,0,0,238.41569469269268,238.27881156556558,0.13688312712710626,1.9275975355555557,2.0301508922222222,0.5197623641799644,-0.7136896918828842,0.5978425402704417,-0.28408964978992335
Elliotsmithia,-0.297424559,0,0,1,0,262.5873201961962,261.8179092222222,0.7694109739739474,0.7787878733333333,0.7697882522222221,-1.5449494797623875,1.5248565411905397,-1.5449494797623875,1.5248565411905397
Elph,-0.297424559,1,0,0,0,263.0552008068068,259.1424018868869,3.912798919919908,1.8479531333333334,2.1916920533333335,-0.5978822564076842,1.2422242677939612,-0.5978822564076842,1.2422242677939612
Emydochampsa,-0.297424559,0,0,1,0,257.36706194994997,257.1613133903904,0.20574855955959492,1.002280348888889,0.8965783488888888,-0.0166731716554773,-0.8592163467668951,0.02536872707641394,-0.866185121412725
Emydops,0.668769528,0,0,1,0,264.3078508008008,253.40844144144143,10.899409359359367,1.7049755322222222,0.4274126566666666,-0.5212222373715384,0.1718064179398935,-0.5212222373715384,0.1718064179398935
Emydorhinus,-0.297424559,0,0,1,0,257.9425551151151,255.56441555555557,2.3781395595595427,1.2540172955555555,1.4102788133333333,-0.28753574520168335,-0.4355889195819951,-0.28753574520168335,-0.4355889195819951
Emydorhynchus,-0.297424559,0,0,1,0,257.4699063243243,257.26076807407406,0.20913825025024835,0.9687558199999999,0.8778654100000001,-0.0166731716554773,-0.8592163467668951,0.0414653081677223,-0.8688532560492933
Emyduranus,-0.297424559,0,0,1,0,257.7568253823824,255.5478984094094,2.208926972972961,1.0375568344444444,1.2661864111111112,-0.28753574520168335,-0.4355889195819951,-0.28753574520168335,-0.4355889195819951
Endothiodon,2.436003129,0,1,1,0,264.2354812862863,252.90278834234235,11.332692943943954,1.000621131111111,0.5095072044444444,-0.5935572512855799,0.16049929579543906,-0.5935572512855799,0.16049929579543906
Ennatosaurus,2.009158217,1,1,0,0,274.6064828108108,262.64593077677677,11.960552034034038,0.12564994222222223,0.4059235544444444,-0.8296792412046008,-0.06391122973846029,-0.8296792412046008,-0.06391122973846029
Eodicynodon,-0.297424559,0,0,1,0,266.8418721711712,264.4026442192192,2.4392279519519775,1.549043431111111,0.5605738677777777,-1.4973896086749368,0.3262821063731552,-1.4973896086749368,0.3262821063731552
Eoraetia,-0.297424559,1,0,0,0,205.18719142942942,204.7047853123123,0.4824061171171081,1.3336729866666668,1.361809261111111,-0.2261302860853477,-0.4048549564327162,-0.2261302860853477,-0.4048549564327162
Eosimops,-0.251476302,0,0,1,0,264.163068003003,254.85836115815817,9.304706844844816,1.5562287633333334,0.9131475422222222,-0.4907639592265694,0.2628504416739877,-0.4907639592265694,0.2628504416739877
Eothyris,-0.297424559,0,1,0,0,287.4951111901902,287.09192456256255,0.40318662762763324,1.3180917944444444,1.316026556666667,0.4252965763334536,0.9962012252474048,0.13266694579086094,0.5005569968532182
Eozostrodon,-0.297424559,1,0,0,0,207.06845192992992,203.88478313213213,3.183668797797793,1.3082327555555555,1.2261278977777779,0.09928935958044768,-0.6280736985071926,0.09928935958044768,-0.6280736985071926
Ericiolacerta,0.927958444,0,0,1,1,251.496150027027,246.53140900300298,4.964741024024022,1.0158778077777777,0.4820859222222222,1.8324273014176824,-0.1476416253197089,1.8324273014176824,-0.1476416253197089
Eriphostoma,-0.177974424,0,0,1,0,264.57539842742744,254.4514487177177,10.123949709709734,1.5999468288888887,0.45601089222222224,-0.4907639592265694,0.2628504416739877,-0.4907639592265694,0.2628504416739877
Estemmenosuchus,-0.12305256,1,0,0,0,270.1715772752753,263.94208521521523,6.229492060060068,0.23153673333333336,0.25213245666666667,-0.9618718707980376,0.11392058708367014,-0.9618718707980376,0.11392058708367014
Etjoia,-0.297424559,0,0,1,0,244.69034155155157,244.4948928808809,0.19544867067065752,1.3908033933333335,1.0627723811111112,0.8147716463490362,-0.7965389385741263,1.279462900003914,0.06343411342662808
Eubrachiosaurus,-0.297424559,0,1,0,0,231.78887728228227,229.8713504004004,1.9175268818818836,0.7387144900000001,0.7174781711111111,1.5194935163054322,-1.1032137679001923,1.5194935163054322,-1.1032137679001923
Euchambersia,-0.297424559,0,0,1,0,257.0839217167167,256.902232974975,0.18168874174170924,0.90681592,1.0934435688888888,-0.0166731716554773,-0.8592163467668951,-0.0166731716554773,-0.8592163467668951
Euptychognathus,-0.297424559,0,0,1,0,256.4851437847848,256.29716424524526,0.18797953953952629,0.7795645111111111,1.119750628888889,-0.5583983187478894,-0.0119614923970951,-0.3465003524281061,-0.3433686304247833
Euromycter,-0.297424559,0,1,0,0,280.9272984154154,280.57905901001,0.34823940540542253,1.8008498688888888,1.6380649300000003,-0.5736348259940673,1.147213535253501,-0.5243647971482833,0.6741109926711937
Exaeretodon,3.719649219,0,1,1,0,244.73374205105105,207.1035319049049,37.63021014614614,0.32178109,0.08750065555555556,0.6744686292827445,-0.0549815054393965,0.6744686292827445,-0.0549815054393965
Fluctuodon,-0.297424559,1,0,0,0,204.88221272672672,204.3260282162162,0.5561845105105192,0.8875476122222222,1.0676760377777776,-0.2261302860853477,-0.4048549564327162,-0.1225431838856569,-0.49484340579656994
Galechirus,-0.297424559,0,0,1,0,263.7719022512513,261.18238719819817,2.5895150530531055,1.5420621122222222,0.7695785988888888,-0.9271020811059686,0.965021782293002,-0.9271020811059686,0.965021782293002
Galeops,-0.177974424,0,0,1,0,263.3626979199199,255.13914223223225,8.223555687687679,0.9893353766666668,0.4752467544444445,-0.35361237390169814,0.4329362196391936,-0.35361237390169814,0.4329362196391936
Galepus,-0.297424559,0,0,1,0,262.4800226236236,261.75184575875875,0.7281768648648494,0.7878880555555555,0.7385968033333334,-1.5449494797623875,1.5248565411905397,-1.5449494797623875,1.5248565411905397
Galesaurus,-0.16710618,0,0,1,0,251.99987312812812,247.05612322522524,4.94374990290288,0.4321150622222222,0.7726878311111112,1.9917338615759443,-0.2363458031187982,1.9917338615759443,-0.2363458031187982
Gaumia,0.018793887,1,0,0,0,216.84981234334333,201.24469584184186,15.60511650150147,0.39691937111111114,0.9745326677777777,0.3097228986601728,-0.3581465422297365,0.3097228986601728,-0.3581465422297365
Geikia,4.447499172,1,0,1,0,262.4317382712713,251.91026873173175,10.521469539539538,0.9918469333333333,0.6139322588888889,-0.4603839515370197,0.513294352362567,-0.4603839515370197,0.513294352362567
Glanosuchus,-0.140777318,0,0,1,0,266.6625203943944,259.85730728828827,6.805213106106123,1.2166739077777777,0.10942641777777778,-0.917950967251633,0.7047041508618038,-0.917950967251633,0.7047041508618038
Glaucosaurus,-0.297424559,0,1,0,0,281.7985756696697,281.4716540800801,0.32692158958957407,1.5426732677777777,1.4480332544444445,-0.5736348259940673,1.147213535253501,-0.9118859931496421,0.9444863053386335
Gondwanadon,-0.297424559,0,0,1,0,231.78372183883883,230.64256988088087,1.141151957957959,0.39865603555555557,0.3964046033333333,1.5194935163054322,-1.1032137679001923,1.5194935163054322,-1.1032137679001923
Gordonia,-0.297424559,1,0,0,0,254.05669294794797,252.19730177677678,1.8593911711711826,3.162557841111111,3.5362644788888886,-1.1075237115806325,-0.35125643359730396,-1.1075237115806325,-0.35125643359730396
Gorgonops,0.668769528,0,0,1,0,264.1066323273273,253.7015822832833,10.405050044044003,1.4064370711111112,0.3521562455555555,-0.5212222373715384,0.1718064179398935,-0.5212222373715384,0.1718064179398935
Gorochovetzia,-0.297424559,1,0,0,0,260.6277954134134,260.3456094024024,0.28218601101104923,1.4968198377777775,1.7561168955555553,-0.6653953549718581,0.5455263496600072,-0.279213616875502,1.493525692683181
Gorynychus,-0.101648499,1,0,0,0,264.89719788488486,259.97720472872874,4.919993156156124,0.3003536477777778,0.7472347455555555,-0.6861755106823118,0.8560729686572633,-0.6861755106823118,0.8560729686572633
Habayia,-0.297424559,1,0,0,0,205.54538984084084,205.00893093993994,0.5364589009008967,1.4255686355555557,1.0602865077777779,-0.2261302860853477,-0.4048549564327162,-0.12515822564424134,-0.43733131361743993
Hahnia,-0.297424559,1,0,0,0,204.38191414114115,203.8685683963964,0.513345744744754,0.9965334355555555,1.412902521111111,0.0355329087373658,-0.6321676687074134,0.0355329087373658,-0.6321676687074134
Hallautherium,-0.297424559,1,0,0,0,206.00044785185185,205.45536876876878,0.545079083083067,0.9531213788888889,0.8214673411111111,0.1381788430036888,-0.5220302755285571,0.1381788430036888,-0.5220302755285571
Haptodus,0.081333261,0,1,0,0,299.22360608908906,285.1892642362362,14.034341852852833,0.11834316444444444,0.10662055222222222,-0.5835563327882108,0.12059684820676375,-0.5835563327882108,0.12059684820676375
Haramiyavia,-0.297424559,1,0,0,0,206.46447107407408,202.79128724324323,3.673183830830851,1.4908950477777778,1.542602048888889,0.017934606103051726,-0.643605326672469,0.017934606103051726,-0.643605326672469
Hazhenia,-0.297424559,1,0,0,0,246.05591811211212,245.88341627827828,0.17250183383384865,3.2756633388888883,2.1832476611111113,1.0022109098915075,-0.7842463317383722,1.0022109098915075,-0.7842463317383722
Heleosaurus,-0.297424559,0,0,1,0,262.3451739239239,261.69228244944946,0.6528914744744156,0.7560549777777777,0.7758726777777777,-1.5449494797623875,1.5248565411905397,-1.5449494797623875,1.5248565411905397
Helvetiodon,-0.297424559,1,0,0,0,204.97204662662662,204.48268065665667,0.48936596996995263,1.2650949844444443,1.342308441111111,-0.2261302860853477,-0.4048549564327162,-0.15479138553247407,-0.46682866651584687
Herpetoskylax,-0.297424559,0,0,1,0,258.274127002002,255.93907109909912,2.335055902902866,1.3025160588888889,1.109179898888889,-0.14420272376760102,-0.5855907693748781,-0.14420272376760102,-0.5855907693748781
Hipposaurus,-0.297424559,0,0,1,0,263.4510104844845,259.92932947947946,3.521681005005064,1.6467173555555554,1.4696337499999998,-0.5978822564076842,1.2422242677939612,-0.5978822564076842,1.2422242677939612
Hofmeyria,-0.152345603,0,0,1,0,261.05355592792796,254.12087194994996,6.932683977978002,0.7209219088888889,0.43543292111111104,-0.28772670032470493,0.1981418685776287,-0.28772670032470493,0.1981418685776287
Homodontosaurus,-0.152345603,0,0,1,0,261.13995693993996,252.78379648948948,8.356160450450488,0.6906950966666666,0.6682171177777777,-0.4699038139371333,0.07605335698319925,-0.4699038139371333,0.07605335698319925
Hwanghocynodon,-0.297424559,1,0,0,0,256.5900301031031,256.47787103003003,0.11215907307308726,2.5378878599999997,3.3127604300000004,-0.0166731716554773,-0.8592163467668951,-0.2691438695345507,-0.46435370191410585
Hyaenasuchus,-0.297424559,0,0,1,0,262.31067808208206,261.53619098398394,0.7744870980981204,0.8515317188888889,0.8659915688888888,-1.5449494797623875,1.5248565411905397,-1.5449494797623875,1.5248565411905397
Hypselohaptodus,-0.297424559,0,1,0,0,295.7061087977978,295.1917755315315,0.5143332662663056,1.1255827044444444,0.990280418888889,0.2524450457946126,-0.4143504911631135,0.09081630385393849,-0.2868988060154452
Hypsiprymnopsis,-0.297424559,1,0,0,0,203.81886475275275,203.34615616916918,0.47270858358356804,0.9690687744444444,1.630333168888889,0.0355329087373658,-0.6321676687074134,0.07253252252762561,-0.792149967887956
Ichibengops,-0.297424559,0,0,1,0,258.14574115615613,255.21734873473474,2.9283924214213926,1.4574022144444447,1.3140860566666668,-0.14420272376760102,-0.5855907693748781,-0.14420272376760102,-0.5855907693748781
Icticephalus,-0.297424559,0,0,1,0,257.1821988238238,256.9709666056056,0.2112322182181856,0.9522947855555557,0.9318754088888889,-0.0166731716554773,-0.8592163467668951,-0.0166731716554773,-0.8592163467668951
Ictidochampsa,-0.297424559,0,0,1,0,257.063631021021,256.8628821171171,0.2007489039039001,0.7890607822222223,0.7985590266666667,-0.0166731716554773,-0.8592163467668951,-0.0166731716554773,-0.8592163467668951
Ictidognathus,-0.177974424,0,0,1,0,261.50518492892894,254.50156131731734,7.0036236116116015,0.82700026,0.4923198822222222,-0.28772670032470493,0.1981418685776287,-0.28772670032470493,0.1981418685776287
Ictidorhinus,-0.297424559,0,0,1,0,254.77996313313315,254.61136383083084,0.16859930230231157,1.0875980766666669,1.7783540633333335,-1.039392073271287,-0.1464531124841439,-0.9743897328262341,-0.3266753268646751
Ictidosaurus,-0.140777318,0,0,1,0,266.15028114614614,260.5877651071071,5.562516039039053,1.2598137844444444,0.09970477777777777,-0.9600435692982622,0.7312337843954366,-0.9600435692982622,0.7312337843954366
Ictidosuchops,-0.152345603,0,0,1,0,259.9008398948949,252.25792458558558,7.642915309309302,0.6074244033333334,0.9287353388888889,-0.5274013517164857,-0.3363390419630069,-0.5274013517164857,-0.3363390419630069
Ictidosuchus,-0.297424559,0,0,1,0,256.9255184994995,256.7410352932933,0.18448320620620962,0.8732803344444445,1.0752980633333333,-0.0166731716554773,-0.8592163467668951,-0.10699126947884174,-0.7179593879031447
Idelesaurus,-0.297424559,1,0,0,0,262.197322018018,261.5668628118118,0.6304592062061829,0.8693112622222222,0.9477085733333334,-1.5449494797623875,1.5248565411905397,-1.5449494797623875,1.5248565411905397
Impidens,-0.297424559,0,0,1,0,244.35314515815816,244.16187463363363,0.1912705245245263,1.2293934555555555,1.0387177622222223,1.9554463929321844,1.3144315938900808,1.6617113576884672,0.7708357918358946
Inostrancevia,5.678012463,1,0,1,0,264.4129126126126,255.59632061161162,8.816592001000998,1.5991698177777776,0.10168611444444445,-0.42980527988826744,0.3083286143582245,-0.42980527988826744,0.3083286143582245
Interpresosaurus,-0.297424559,1,0,0,0,258.558901944945,258.41132492592595,0.14757701901902465,1.8318175266666668,2.7130035855555557,0.1424633191005636,-0.885594468960644,0.0710424385661248,-0.33404015790273534
Irajatherium,-0.297424559,0,0,1,0,224.1438044034034,212.90678426426427,11.237020139139133,0.4050889722222222,0.3570397344444444,0.45792438575102506,0.26415977805260876,0.45792438575102506,0.26415977805260876
Ischigualastia,-0.297424559,0,0,1,0,236.640519987988,227.75198032432434,8.888539663663664,0.6107098355555556,0.6163806633333333,0.7382643433129668,-0.3704575582832743,0.7382643433129668,-0.3704575582832743
Isengops,-0.297424559,0,0,1,0,256.47460995795797,256.2842253693694,0.19038458858858576,0.8482169077777778,1.1345062333333333,-0.5583983187478894,-0.0119614923970951,-0.3528582290902265,-0.3334249497697905
Jachaleria,-0.022131539,0,0,1,0,242.71705968468467,206.51335785985987,36.203701824824805,0.2978676666666667,0.22603813888888888,0.5671218177135496,-0.10527709603045678,0.5671218177135496,-0.10527709603045678
Jimusaria,1.026928271,1,0,0,0,258.1187836256256,251.9300857987988,6.188697826826797,0.27132580333333334,1.254274051111111,-0.4253124756351405,0.11873754773507418,-0.4253124756351405,0.11873754773507418
Jiufengia,-0.297424559,1,0,0,0,255.7269365845846,255.6082053083083,0.11873127627629287,2.508809512222222,3.175911054444444,-0.5583983187478894,-0.0119614923970951,-0.718294617329266,-0.05667041437351496
Jonkeria,-0.14066232,0,0,1,0,264.5327591451452,255.76948215315315,8.76327699199203,1.5276975522222223,0.17918879666666668,-0.42980527988826744,0.3083286143582245,-0.42980527988826744,0.3083286143582245
Julognathus,-0.297424559,1,0,0,0,262.12237898598596,261.4930862752753,0.629292710710672,0.9711792311111112,0.8403673166666666,-1.5449494797623875,1.5248565411905397,-1.5449494797623875,1.5248565411905397
Kamagorgon,-0.266263272,1,0,0,0,274.2864633723724,267.8835165395395,6.402946832832868,0.9669883955555555,0.38823164555555556,-0.691259352526972,-0.07346106929618491,-0.691259352526972,-0.07346106929618491
Kannemeyeria,0.7568089,0,0,1,0,249.09697865265264,238.6620527957958,10.434925856856836,0.18689886111111112,0.31638956888888886,1.4695942864848284,0.1532105031892335,1.4695942864848284,0.1532105031892335
Karenites,-0.297424559,1,0,0,0,262.861711041041,260.36983006806804,2.4918809729729787,1.3471088800000002,1.4210093266666668,-0.7084394941046646,2.009091849060187,-0.7084394941046646,2.009091849060187
Kataigidodon,-0.297424559,0,1,0,0,218.7365938058058,218.13346666166166,0.603127144144139,0.6334627066666667,0.6978746222222222,0.0395662262926427,0.7642394012632303,-0.2165087464273999,0.2800354563003479
Katumbia,-0.297424559,0,0,1,0,258.66186143043046,255.103041021021,3.5588204094094635,1.44588252,1.5444828577777778,-0.14420272376760102,-0.5855907693748781,-0.14420272376760102,-0.5855907693748781
Kawingasaurus,-0.297424559,0,0,1,0,259.01110733033033,254.7037009169169,4.307406413413446,1.6394113344444445,1.5939639733333333,-0.295352407770827,-0.3303720853092881,-0.295352407770827,-0.3303720853092881
Kembawacela,-0.297424559,0,0,1,0,259.1987493953954,254.3288672922923,4.8698821031030946,1.6942581566666666,1.511662838888889,-0.295352407770827,-0.3303720853092881,-0.295352407770827,-0.3303720853092881
Keratocephalus,-0.297424559,0,0,1,0,263.87167597997995,260.14047344344345,3.7312025365365002,1.555909707777778,1.3042100622222221,-0.5753778902196263,1.4744569071719458,-0.5753778902196263,1.4744569071719458
Keyseria,-0.297424559,0,0,1,0,255.00958884084082,254.82314333733734,0.186445503503478,1.141176698888889,1.709093091111111,-1.039392073271287,-0.1464531124841439,-1.039392073271287,-0.1464531124841439
Kitchinganomodon,0.668769528,0,0,1,0,260.9933978028028,253.12507440940942,7.868323393393382,1.1001811766666667,0.592327448888889,-0.42399463037817453,-0.263566842326783,-0.42399463037817453,-0.263566842326783
Kombuisia,0.598015659,0,0,1,1,251.4427111771772,241.59166609409408,9.851045083083108,1.0243202022222224,0.3891169388888889,1.5841580217022853,-0.04638346758464584,1.5841580217022853,-0.04638346758464584
Kotelcephalon,-0.297424559,1,0,0,0,261.32366238838836,260.92726047447445,0.39640191391390545,1.0312719022222223,1.6316649922222224,0.1280704915530584,2.493327156929834,0.1280704915530584,2.493327156929834
Kuehneotherium,0.387693308,1,0,0,0,208.25051842442443,201.2803712922923,6.970147132132126,0.24065671111111114,0.6750566577777777,0.05158682389649275,-0.5633124079730566,0.05158682389649275,-0.5633124079730566
