feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
lat_range_z_trans,none,none,none,1.0,-11.873947423539256,-40.0,-3.389749735433565,0.3777341766655445,0.09120514243841171,0.6734638810157776,-58.38772176555201,-120.83052986813567,-6.9620842471359765,2.0
Temperate_N,none,0_1,none,0.81,-2.4047126880097967,-17.753229068492065,5.975239150687871,0.6235325764119625,0.067099928855896,1.1635693311691284,-63.12302306955377,-134.98329219154505,-0.4041399998783106,1.0
Tropical,none,0_1,none,0.93,-2.7963622427758135,-40.0,1.0342388120979138,0.02130964940879494,0.0062481798231601715,0.037105195224285126,-5.855075289239464,-20.84673484985524,3.24328948374,8.0
Temperate_S,none,0_1,none,0.68,-1.5261898433861165,-10.016188953764166,9.320898925596998,0.4291857376135886,0.01902131177484989,0.8068168759346008,-53.01624963148281,-133.120422850944,1.7153419366945428,3.0
Antarctic,none,0_1,none,0.52,1.0827961062566236,-6.104368255125631,3.6871678227962597,0.1122533745272085,0.007571759168058634,0.3775814175605774,-3.0961107517813007,-15.153728896616443,3.873946981159591,11.0
mat_z_trans,none,none,none,0.65,-1.3277779264474217,-4.75775342398124,3.9984726421781733,0.2637300634756684,0.02123343013226986,0.6395661234855652,-11.796979324996231,-43.06852863077374,3.0768258829693025,4.0
map_z_trans,none,none,none,0.8,-1.3870915180988943,-4.931478137381038,1.8769682052852557,0.2464326116256416,0.016040263697504997,0.6105948090553284,-9.617770688809582,-33.73765486783979,2.6388361572316796,5.0
wmm_z_trans,none,none,none,0.57,-1.0554189599199075,-1.4526152572695876,1.7444427725678964,0.08444717063568533,0.008451989851891994,0.23721162974834442,-1.3342484586740615,-6.232011404393788,2.375814015866389,12.0
cmm_z_trans,none,none,none,0.63,-1.2173678401150756,-10.210633651411712,3.5962589476965605,0.20533080929890274,0.01497117429971695,0.5418151021003723,-8.700187364262534,-30.413117117815503,1.9753529724410583,6.0
wmmcmm_z_trans,none,none,none,0.6,-1.091521731117357,-3.410146718450914,2.089221785147312,0.14259762854315342,0.014521232806146145,0.4444619119167328,-4.210077692008021,-19.19654229491018,3.5455942922138064,10.0
wetmon_z_trans,none,none,none,0.49,1.0081887395966191,-2.750197632977821,2.849864775163694,0.15338760741055013,0.018557041883468628,0.3486490249633789,-4.723507022009441,-17.05493531161366,2.778052604172899,9.0
drymon_z_trans,none,none,none,0.53,-1.0146171476870074,-3.5375993275678286,2.8432456488950724,0.19769648611545562,0.019552618265151978,0.49423396587371826,-9.918942441389683,-31.886152615762512,2.3537426889940036,7.0
wetdry_z_trans,none,none,none,0.53,-1.0031103692343444,-1.0326562952627647,1.037090835625026,0.022893316154368223,0.004938348662108183,0.041997283697128296,-0.026719853861555534,-0.30931092566138574,0.24451091595649643,13.0
