feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
lat_range_z_trans,none,none,none,1.0,-40.0,-40.0,-16.63168171477992,0.40985347867012023,0.2938607633113861,0.5165785551071167,-1123.4795323643057,-1422.9221970215565,-824.6831937223837,1.0
Temperate_N,none,0_1,none,0.9,-2.3523432207601904,-9.662472356669317,2.5482645588261983,0.5600630450248718,0.327578067779541,0.8724470138549805,-794.1697315505309,-1258.5431093189986,-429.75140157373903,3.0
Tropical,none,0_1,none,0.99,-7.027599723027608,-24.160241282934052,1.0507192615141039,0.4956344948709011,0.28219014406204224,0.7481452822685242,-939.9350862184721,-1521.0829313625873,-402.0020617184182,2.0
Temperate_S,none,0_1,none,1.0,-10.27693368382878,-40.0,-3.0881637958774038,0.530272159576416,0.26324763894081116,0.7711513042449951,-1050.6452809655086,-1738.2077773550564,-369.3408684459546,1.0
Antarctic,none,0_1,none,0.78,-2.84320328408878,-36.39003181829051,3.320007036462601,0.06300227597355842,0.044837843626737595,0.0829802006483078,-18.78053797724951,-58.139624218392555,4.802536941720291,15.0
mean_pt_1myr_z_trans,none,none,none,0.85,-5.448421137732543,-40.0,1.7689873425477602,0.2686988291889429,0.1548035591840744,0.48302382230758667,-690.832430283338,-1157.9623050850096,-343.4729048194199,4.0
Mod_R_deltaTMyr_pt_1myr_z_trans,none,none,none,0.56,-1.3013273189395702,-7.5902018340996555,8.939012641082414,0.2004227524995804,0.12715168297290802,0.2933354377746582,-546.9579026106409,-810.2561446893689,-276.4909431495373,5.0
208-217,none,0_1,none,1.0,-12.669317444614407,-40.0,-3.4670759817993977,0.1382957150042057,0.062529556453228,0.20451177656650543,-220.90666620753012,-391.0105323338395,-86.30984006953463,7.0
217-227,none,0_1,none,1.0,-11.65734353172437,-40.0,-3.9836410401526603,0.200354321077466,0.10424642264842987,0.32146671414375305,-489.017866707085,-831.5996137132872,-146.9499083695937,5.0
227-237,none,0_1,none,0.52,-1.0643020013735485,-8.158698747568927,7.507549713257972,0.15524270862340928,0.06325087696313858,0.24214868247509003,-298.5937275246115,-452.17372312911766,-149.0976089914393,6.0
237-242,none,0_1,none,0.89,-2.2727998859529226,-14.560834719994835,3.7714504558320803,0.09194502841681242,0.05018710345029831,0.14526328444480896,-76.08830631870946,-160.9674028741838,-14.825656636175154,13.0
242-246.7,none,0_1,none,0.87,-3.3912766949661672,-18.230486953987516,3.0746043130946257,0.11382338892668485,0.05493750795722008,0.2018725723028183,-97.81513887974707,-177.44426117738567,-26.020097110730603,9.0
246.7-252,none,0_1,none,0.96,11.00237946938326,1.7296136653704406,40.0,0.5291350089013577,0.21809646487236023,0.8419538736343384,-443.01603210730104,-768.297260927277,-184.3083743321381,4.0
252-259.5,none,0_1,none,0.98,-4.359217985925415,-35.167085094689575,-1.2085705849130088,0.07910519968718291,0.044080257415771484,0.11771856993436813,-84.65038652674687,-152.42181476349742,-24.093634046158286,11.0
259.5-264.3,none,0_1,none,0.98,-7.520964854448373,-40.0,-1.6374497198169808,0.07638385713100433,0.05196879059076309,0.1091330423951149,-81.00631099387648,-143.268089520422,-20.679177184643777,12.0
264.3-274.4,none,0_1,none,0.97,-5.395181243370548,-31.69063628229407,1.632345814957131,0.0842868996784091,0.04955079033970833,0.11586625128984451,-127.5548524692203,-232.1392975600911,-52.22640590305241,8.0
274.4-283.5,none,0_1,none,0.99,-8.675451313572154,-40.0,-1.8520126835079123,0.06704331360757351,0.04563630372285843,0.08890485018491745,-66.59281562605099,-137.30800834239244,-10.237854381211946,14.0
283.5-290.1,none,0_1,none,0.99,-7.460188269256568,-40.0,-2.1716185978391387,0.08121736526489258,0.05587451532483101,0.11764173209667206,-84.88072395180171,-149.03232526006877,-26.732109693751227,10.0
