feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.186163150370121,0.08642195165157318,0.2660997211933136,NA,NA,NA
Abajudon__lat_range_z_trans,0.06321119544198828,0.0017638343991080321,0.016729183238781406,1.6333867175756314,0.21994179487228394,4.706877440214157
Abajudon__Temperate_N,0.06993638702756007,0.0011233887418230094,0.018596838006414193,NA,NA,NA
Abajudon__Tropical,0.02371029794001245,0.0003779389165290363,0.006967513911333522,NA,NA,NA
Abajudon__Temperate_S,-0.09999016816048821,-0.010076227787060953,-0.0024760511811159403,NA,NA,NA
Abajudon__Antarctic,0.0028849282599905752,-0.0012908030970892488,0.002220962069099583,NA,NA,NA
Abajudon__mat_z_trans,0.027521305573334435,-0.009327650370487713,0.023304016359177844,NA,NA,NA
Abajudon__map_z_trans,-0.02087900460925309,-0.006834731576700838,0.007447489348658494,NA,NA,NA
Abajudon__wmm_z_trans,0.011282833553394267,-0.007567188542717419,0.01909803720888405,NA,NA,NA
Abajudon__cmm_z_trans,0.0013542637472539819,-0.006453248479255722,0.023238176295236404,NA,NA,NA
Abajudon__wmmcmm_z_trans,0.021389618765671095,-0.00408009652045671,0.02982010761898592,NA,NA,NA
Abajudon__wetmon_z_trans,0.03614034231220935,-0.005664183018815835,0.02698826499376159,NA,NA,NA
Abajudon__drymon_z_trans,0.015079070820449094,-0.0012019714264855995,0.008797789416701745,NA,NA,NA
Abajudon__wetdry_z_trans,0.01295688000614237,-0.008645129159884567,0.018101401237864096,NA,NA,NA
Abajudon__208-217,0.0013930908116577575,-0.001049457079572864,0.002640167995828139,NA,NA,NA
Abajudon__217-227,0.004231862323326882,-0.0009474828545760672,0.002466372566023959,NA,NA,NA
Abajudon__227-237,0.005964762207943018,-0.000806199562315001,0.003414399213196276,NA,NA,NA
Abajudon__237-242,0.0025895620949585208,-0.0009640818783230307,0.0027161186003070606,NA,NA,NA
Abajudon__242-246.7,0.011138260215884785,-0.0006995056710744228,0.005906799286621451,NA,NA,NA
Abajudon__246.7-252,-0.005522601990515528,-0.0022132124763276067,0.0025940876640235164,NA,NA,NA
Abajudon__252-259.5,0.029375591330575986,-0.0051030503134319415,0.026558211225189435,NA,NA,NA
Abajudon__259.5-264.3,-0.04838159441009159,-0.014562653678886909,0.011351931975635627,NA,NA,NA
Abajudon__264.3-274.4,0.013939464075841039,-0.00035392472078421105,0.0044162605679788835,NA,NA,NA
Abajudon__274.4-283.5,0.003084003838046305,-0.0009342791760201175,0.002648638819396585,NA,NA,NA
Abajudon__283.5-290.1,0.003752799194229123,-0.0009120363187664787,0.002553004755329756,NA,NA,NA
Abdalodon__lat_range_z_trans,0.10037619380148068,0.00158385664265348,0.015059750374142804,1.0609206794706552,0.3983425796031952,2.870511704357341
Abdalodon__Temperate_N,0.10795976381495576,0.0012607076095876107,0.019134263520069944,NA,NA,NA
Abdalodon__Tropical,0.04332786525551318,0.0002813392418403072,0.007021973067795364,NA,NA,NA
Abdalodon__Temperate_S,-0.1799810622095017,-0.011072768080621779,-0.004030045916160422,NA,NA,NA
Abdalodon__Antarctic,0.010681028273847896,-0.0007569309217506816,0.003355806903411217,NA,NA,NA
Abdalodon__mat_z_trans,0.01929914883778712,-0.004397360530897903,0.02038370135360994,NA,NA,NA
