feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
lat_range_z_trans,none,none,none,1.0,-40.0,-40.0,-15.565172314663933,0.45115080118179324,0.30702558159828186,0.6530863046646118,-915.7176928179798,-1256.1648982966033,-587.1219406862053,8.0
Temperate_N,none,0_1,none,0.87,-3.775409692002464,-40.0,2.2253928507466934,0.48757140457630155,0.13796480000019073,0.7427076101303101,-578.2067802274245,-977.9299427339796,-171.38905146074126,4.0
Tropical,none,0_1,none,1.0,-13.600852048368967,-40.0,-2.6524974409233573,0.2706595546007156,0.07664952427148819,0.4555075168609619,-442.7246772411814,-868.7242513442025,-98.5454298997521,13.0
Temperate_S,none,0_1,none,0.97,-12.244706835132149,-40.0,-1.4554010489156717,0.7500824330747128,0.2580564618110657,1.2112818956375122,-1153.9194860590762,-1859.9369060055933,-359.8732220920807,1.0
Antarctic,none,0_1,none,0.76,-3.20707252033316,-32.86271215672534,3.0552144607330685,0.07542937148362398,0.05078533664345741,0.11422310769557953,-38.83082490703357,-108.31164331426498,0.2112346022707925,24.0
mat_z_trans,none,none,none,0.65,-2.767294348885187,-40.0,7.590023052616129,0.5706183989346028,0.14366331696510315,1.0328938961029053,-1421.758037149459,-3343.1933619664715,-286.7821615987291,2.0
map_z_trans,none,none,none,0.73,-5.413250688539328,-40.0,11.93179711909366,0.3741880114376545,0.12339241057634354,0.7668358683586121,-1190.8394818950658,-2251.9348584929394,-353.9284625756935,12.0
wmm_z_trans,none,none,none,0.49,1.0349605872175751,-40.0,40.0,0.4757640963792801,0.16753289103507996,0.8620299696922302,-967.1986267212134,-1806.7597634441197,-284.60637862784324,5.0
cmm_z_trans,none,none,none,0.45,1.1875738748565037,-40.0,18.078062518114432,0.47004203498363495,0.14058256149291992,0.9516230821609497,-1251.3022312972796,-3046.1908952376366,-372.4428358593253,5.0
wmmcmm_z_trans,none,none,none,0.5,8.810650321589009e-05,-40.0,39.99999999999999,0.45184494569897654,0.12959490716457367,0.9264147281646729,-1104.4730274768147,-2367.3098164766325,-273.47517169805724,6.0
wetmon_z_trans,none,none,none,0.43,1.66012416413426,-40.0,40.0,0.4999988590180874,0.1495029628276825,1.0582609176635742,-1523.0033362334866,-2862.546737709954,-243.08643874574648,3.0
drymon_z_trans,none,none,none,0.6,-2.2269430625965234,-40.0,39.99999999999999,0.3770392717421055,0.1512908786535263,0.695550262928009,-1212.63146545064,-2250.1941669661373,-426.3048947826869,11.0
wetdry_z_trans,none,none,none,0.36,2.2840436486703277,-9.594901096575374,40.0,0.44966010555624963,0.19578471779823303,0.8239752650260925,-1234.436464406574,-2588.9480023900496,-479.49882323527413,9.0
208-217,none,0_1,none,0.82,-3.293873799788588,-34.363470437880245,3.311113871804613,0.07979654759168625,0.0555177740752697,0.12905634939670563,-62.09194592321372,-131.48272182428866,-11.990805528641886,22.0
217-227,none,0_1,none,0.87,-3.793048340728993,-38.43555697845726,2.9312920131605633,0.0728234925866127,0.04489392787218094,0.10337264090776443,-65.28357148919281,-149.9297612020839,-4.848538960074393,21.0
227-237,none,0_1,none,0.88,-4.175470370741455,-40.0,1.479802096071088,0.09162190943956375,0.05136436969041824,0.1538391262292862,-112.27764040403906,-242.5958416548383,-8.64304411980902,18.0
237-242,none,0_1,none,0.78,-2.296378959611448,-40.0,4.0553294744204065,0.07512415051460267,0.05436170473694801,0.10894714295864105,-58.90469436610169,-130.87722411721893,-3.136786106878276,23.0
242-246.7,none,0_1,none,0.97,-8.950821025931745,-40.0,-1.0445055708177111,0.1791825482621789,0.05935603007674217,0.33641859889030457,-138.23548394039972,-283.99888647939326,-11.671439054060897,17.0
246.7-252,none,0_1,none,0.71,2.0293943634141822,-6.022204686179233,10.82201353040682,0.25971905648708343,0.06394602358341217,0.4880945682525635,-143.92127613002742,-285.1361614977302,-29.13321514420545,16.0
252-259.5,none,0_1,none,0.89,-4.052333434274627,-22.65664254675298,9.91143560629541,0.2084672410786152,0.08467548340559006,0.41318419575691223,-185.15368900088657,-380.3614658784493,-14.50911792583247,15.0
259.5-264.3,none,0_1,none,0.93,-7.59609954849778,-40.0,1.1196531973189907,0.37718776635825635,0.09215349704027176,0.7254766821861267,-484.68929787873884,-1221.5165874920947,-58.470471415224324,10.0
264.3-274.4,none,0_1,none,0.9,-5.629496805284884,-26.11773721109372,4.844148451551928,0.21131686955690385,0.07415703684091568,0.41401582956314087,-178.55405971316185,-397.9212836288839,-40.94009345667905,14.0
274.4-283.5,none,0_1,none,0.87,-3.8593966008585223,-24.085999935747967,3.8170589269142536,0.07576191004365683,0.04941283538937569,0.10828424990177155,-91.85024870113628,-236.5301204491816,-9.727456028711003,19.0
283.5-290.1,none,0_1,none,0.73,-3.025263395634151,-40.0,9.99598270993617,0.07983571790158749,0.05033547058701515,0.11396431177854538,-76.1923426210769,-203.8390159324465,-4.541223886286161,20.0
