feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
lat_range_z_trans,none,none,none,1.0,-40.0,-40.0,-18.054154242663966,0.48392933249473574,0.3266969919204712,0.606212854385376,-1118.562228142455,-1589.7515695126474,-783.9366618530241,5.0
Temperate_N,none,0_1,none,0.74,-2.0248337405234604,-9.737773006333047,2.8591137869748517,0.5477332252264023,0.25962406396865845,0.8237619400024414,-619.9096326029355,-986.4101426967331,-282.04763107818053,6.0
Tropical,none,0_1,none,0.88,-3.657298443214061,-16.165347987261885,4.302122379842701,0.4341203482449055,0.1964460015296936,0.6740097999572754,-890.7859192153925,-1544.4605831184049,-283.1839685613472,8.0
Temperate_S,none,0_1,none,1.0,-11.695417508171108,-40.0,-2.3633013379063983,0.6435512018203735,0.314893513917923,0.9503301382064819,-1012.4814255968435,-1810.308503487895,-399.0541177730677,1.0
Antarctic,none,0_1,none,0.78,-2.7997143182748028,-33.440700811165755,2.830050193396439,0.08229685388505459,0.05747898295521736,0.11051619797945023,-18.63642948964075,-67.89686288240227,4.693127678430528,24.0
mat_z_trans,none,none,none,0.59,-1.2895140263389284,-40.0,11.361020473577113,0.5840531502664089,0.13179606199264526,1.208522081375122,-1315.6999959090458,-3116.1230849762987,-285.39333577334446,3.0
map_z_trans,none,none,none,0.61,-2.214295416390633,-40.0,32.759190765486295,0.4192873378843069,0.09674635529518127,0.9039722084999084,-1137.7023964603875,-2608.1749798711508,-210.35859629873244,9.0
wmm_z_trans,none,none,none,0.64,-1.2888922645323615,-25.69116026102478,12.092165085698712,0.40188407093286516,0.13710305094718933,0.7819574475288391,-959.4195473660043,-2160.5403359860334,-203.60840439540027,10.0
cmm_z_trans,none,none,none,0.57,-1.583346160715072,-40.0,8.145038381480962,0.5563954094052315,0.15247298777103424,1.1309820413589478,-1320.6578260456424,-2633.0456268984717,-214.02001914712469,4.0
wmmcmm_z_trans,none,none,none,0.53,-1.0230031909385908,-9.292648102824337,5.853905601549513,0.433350522890687,0.12451749294996262,0.8623587489128113,-926.9683400120334,-2077.8957790924464,-161.4874265582074,11.0
wetmon_z_trans,none,none,none,0.68,-3.2475270810705883,-40.0,13.115825604659126,0.48158644810318946,0.12240850925445557,0.9890507459640503,-1306.2921492815663,-3124.6150248552794,-225.72717332200955,7.0
drymon_z_trans,none,none,none,0.72,-2.064955697110313,-40.0,5.261343460381778,0.27537325739860535,0.08677874505519867,0.6058139801025391,-869.0205652176095,-2003.3270120658158,-213.54280510522506,12.0
wetdry_z_trans,none,none,none,0.7,-5.54530435656042,-40.0,19.430327256041192,0.532224609926343,0.11138703674077988,1.1393420696258545,-1336.8173831344402,-2945.939807060474,-242.98062909715782,2.0
208-217,none,0_1,none,0.97,-7.49672909370223,-40.0,-1.1883550004967056,0.131297643519938,0.06170610338449478,0.2333114743232727,-169.5151613445517,-440.62802799502276,-11.720902926608574,18.0
217-227,none,0_1,none,0.93,-4.394136478414409,-28.78657694966159,1.4331238123969463,0.14174177885055542,0.059815771877765656,0.24315579235553741,-191.2702208880986,-569.1685230754302,-10.707372126617315,17.0
227-237,none,0_1,none,0.83,3.290540320827855,-4.267800101686024,29.60911107310443,0.1620715019106865,0.07015126198530197,0.30989348888397217,-249.22557713111024,-435.2310663316931,-101.95201861112673,15.0
237-242,none,0_1,none,0.87,-4.067238462060002,-27.579776773464765,6.50404488462239,0.19613510087132455,0.06886058300733566,0.326001912355423,-187.97243765671408,-455.180208069002,-27.781637900858982,14.0
242-246.7,none,0_1,none,0.98,-12.078676696235103,-40.0,-1.878127015099743,0.26276166073977947,0.08992986381053925,0.4655412435531616,-326.455463103232,-662.6052857425705,-9.65226000197731,13.0
246.7-252,none,0_1,none,0.86,-2.350933297514856,-26.741375217519625,6.543064901230801,0.1851197911053896,0.06331704556941986,0.3762299716472626,-100.5018172916788,-218.92923022315233,-13.629092022883015,21.0
252-259.5,none,0_1,none,0.97,-10.784661570380067,-40.0,-1.2401642657023262,0.1499364420771599,0.05403653159737587,0.2916148006916046,-187.40798699409223,-480.7386861215132,-13.606574330499484,16.0
259.5-264.3,none,0_1,none,0.97,-15.182531869003416,-40.0,-1.242103024767148,0.1076928986608982,0.06981445848941803,0.15331798791885376,-89.56941628562247,-223.88858744833533,-3.2470246136084597,22.0
264.3-274.4,none,0_1,none,0.94,-6.731780424377576,-40.0,1.033075097867636,0.11760434672236443,0.06673095375299454,0.17943011224269867,-168.6878851688797,-380.74320580947926,-29.039265265333825,19.0
274.4-283.5,none,0_1,none,0.81,-3.7701955222598693,-30.181352742567853,3.6168841009018555,0.08865441281348467,0.0509454682469368,0.12799222767353058,-123.99253633644825,-302.8046388753577,-7.036734255961392,23.0
283.5-290.1,none,0_1,none,0.92,-9.4545899753334,-40.0,1.1799206681433927,0.11204213771969079,0.06322178244590759,0.16298489272594452,-140.50046748600352,-281.83161020845466,-20.39506988509777,20.0
