feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
time,none,none,none,0.98,-1.567031832247814,-2.38416191139223,-1.1189139521316296,NA,NA,NA,-19.939232069191092,-59.264313306295435,6.746543612025789,1.0
