clade	species	ts	te
0.0	Abajudon	266.37346364564564	259.78628896896896
0.0	Abdalodon	257.0825753893894	256.78369996196193
0.0	Acratophorus	233.6627826346346	227.85229134734732
0.0	Adelobasileus	216.89542211611612	215.96987627627632
0.0	Aelurognathus	259.67565068868873	252.11119738538537
0.0	Aelurosaurus	262.8124439589589	253.582408988989
0.0	Aelurosuchus	244.76320511611613	244.43024655255255
0.0	Agudotherium	231.47096194694694	229.95972610410413
0.0	Akidnognathus	258.8869519089089	254.7182211801802
0.0	Aleodon	246.27600685585585	235.72464713713717
0.0	Alepognathus	262.21710647447446	261.47848197497495
0.0	Alopecideops	262.45687042942944	261.78273995995994
0.0	Alopecodon	264.23780408508514	259.83176205205206
0.0	Alopecognathus	263.7630144114114	260.0560288168168
0.0	Alopecorhinus	260.01928153753755	259.4607985925926
0.0	Aloposaurus	260.1720028028028	252.90658623723726
0.0	Alrausuchus	273.7201556986987	265.17123080480474
0.0	Andescynodon	245.61981021721724	242.63983573473473
0.0	Angelosaurus	271.41646526626624	266.4016462172172
0.0	Angonisaurus	246.2439616156156	242.37512144844845
0.0	Annatherapsidus	264.23008194894896	257.1768813143143
0.0	Anningia	262.38898063863866	261.6813942002002
0.0	Anomocephalus	266.0210095845846	265.4849056656657
0.0	Antecosuchus	246.39964961961962	242.56077887887886
0.0	Anteosaurus	264.806142029029	259.59428164064065
0.0	Apsisaurus	293.12643504504507	292.01138869069064
0.0	Archaeosyodon	266.1244612232232	265.5876258388389
0.0	Arctognathus	259.5786158018018	253.10119385085082
0.0	Arctops	259.8457751911912	253.6365963763764
0.0	Arctotraversodon	234.40714090090094	228.63081015415415
0.0	Arisierpeton	287.8910484934935	287.0612921481482
0.0	Ascendonanus	293.86195009909903	283.5677119109109
0.0	Aulacephalodon	259.7482595815816	252.62146234834833
0.0	Aulacocephalus	256.98934372472473	256.6989281751752
0.0	Australobarbarus	263.9604536536537	260.67579246546546
0.0	Australosyodon	265.4665874254254	264.9132136306306
0.0	Avenantia	261.39443470370367	260.78625438738743
0.0	Baldwinonus	294.54167514614613	293.3953691291291
0.0	Basilodon	259.8540725165165	252.2834188728729
0.0	Bauria	247.454259993994	242.328777023023
0.0	Beishanodon	248.4732594034034	248.19348393693693
0.0	Biarmosuchoides	266.02524083883884	265.4569524304305
0.0	Biarmosuchus	273.4607070560561	263.8631068068068
0.0	Biseridens	272.6060351011011	267.80033238238235
0.0	Blattoidealestes	259.786603012012	259.1979365215215
0.0	Bolodon	206.2266205215215	205.26721672672673
0.0	Bolotridon	244.53071323623624	244.1897377687688
0.0	Bonacynodon	241.988028993994	231.8250047927928
0.0	Boreogomphodon	235.15787806806807	216.32419341641642
0.0	Botucaraitherium	218.4436886166166	217.50162498598598
0.0	Brachyprosopus	265.099797011011	259.887536984985
0.0	Brachyzostrodon	207.57039577977977	202.2282126916917
0.0	Brasilitherium	227.88026242742743	210.26710791891892
0.0	Brasilodon	227.51810787387387	208.64390055755754
0.0	Bulbasaurus	259.8009363653654	254.42719368868867
0.0	Bullacephalus	264.138986962963	263.49035944844843
0.0	Burnetia	257.5297486886887	257.2329280640641
0.0	Cabarzia	296.2996113103103	295.2077863703704
0.0	Callibrachion	288.25499756756756	287.364010980981
0.0	Candelariodon	240.41982774774775	240.18319683783784
0.0	Caodeyao	256.1717051651652	255.8775896086086
0.0	Casea	283.8323214134134	275.4476818378378
0.0	Cerdorhinus	256.3304068068068	256.03702046746747
0.0	Cerdosuchus	255.45169737537535	255.18465297397395
0.0	Chalepotherium	204.8772408028028	203.89487987987985
0.0	Chaliminia	225.44707444644644	213.10176443643644
0.0	Charassognathus	256.7613661491492	256.47454635435435
0.0	Chiniquodon	243.63365250150153	228.80500975775777
0.0	Choerosaurus	255.92066396996998	255.643539976977
0.0	Chthomaloporus	265.98687221221223	265.49801631431427
0.0	Chthonosaurus	263.14485640940944	258.22807042142136
0.0	Cistecephaloides	256.9273069119119	256.6435585135135
0.0	Cistecephalus	259.68624426826824	254.096139017017
0.0	Cistecynodon	244.5814257317317	244.2715086606607
0.0	Clelandina	259.6722471031031	253.51256556656656
0.0	Clepsydrops	281.674523987988	280.6905201221221
0.0	Colobodectes	263.49224324324325	252.33092014514514
0.0	Compsodon	259.7583854104104	252.88654893393394
0.0	Cotylorhynchus	281.05245603903904	265.40903618118114
0.0	Counillonia	249.4328148878879	249.16682857057057
0.0	Cricodon	246.38577197597598	242.28481194094093
0.0	Criocephalosaurus	263.4455147367367	259.95339344744747
0.0	Cromptodon	245.46004208108107	245.13539942742744
0.0	Cryptocynodon	258.4053927877878	255.32425935435435
0.0	Ctenorhachis	286.80331594094093	285.95105561661666
0.0	Ctenospondylus	294.5619586496497	283.8190467597597
0.0	Cutleria	295.8972977857858	289.0963171321321
0.0	Cynariognathus	263.4538768608609	259.86738389689685
0.0	Cyniscops	256.9860703963964	256.68028607507506
0.0	Cynognathus	246.764211029029	230.68269607707708
0.0	Cynosaurus	260.15093125025027	252.4629959079079
0.0	Cyonosaurus	260.02043549049046	251.90802364764764
0.0	Dalongkoua	253.0818936736737	252.82350218318317
0.0	Daptocephalus	263.1398877717718	252.00545945045045
0.0	Daqingshanodon	255.65131332832834	255.3774772152152
0.0	Davletkulia	270.68933877977975	269.90617188488494
0.0	Delectosaurus	259.2432172372373	256.84234959859856
0.0	Delphinognathus	261.9725285685685	261.16955240440444
0.0	Deuterosaurus	266.5662039229229	259.9697228748749
0.0	Diademodon	246.73456046746745	231.24809454554557
0.0	Dicynodon	264.3284736036036	240.16897317717715
0.0	Dicynodontipus	251.67389928028027	251.4260527057057
0.0	Dicynodontoides	260.2798349309309	248.15344723723723
0.0	Diegocanis	232.98145934434436	231.53884769669668
0.0	Digalodon	259.4011155945946	252.97380637737734
0.0	Diictodon	264.2335917037037	252.33168215915916
0.0	Diictodontoides	256.56678424524523	256.2752176776777
0.0	Dimetrodon	298.558327036036	274.240479975976
0.0	Dinanomodon	260.5964859049049	248.5909043123123
0.0	Dinodontosaurus	242.06912033033035	236.47007496196196
0.0	Dinogorgon	259.75376787287286	252.40617554354353
0.0	Dinosaurus	266.00025351851855	264.5773594604604
0.0	Dolichuranus	246.57739748748747	242.4196315975976
0.0	Dolomitipes	252.33902509309308	249.0664255205205
0.0	Dromatherium	219.41208323623627	218.5054631981982
0.0	Dvinia	261.8619227877878	258.2857785225225
0.0	Ecteninion	233.64330992592593	232.08860220720723
0.0	Edaphosaurus	298.71760615815816	274.87112221121123
0.0	Elephantosaurus	238.44126454154153	238.19448546346345
0.0	Elliotsmithia	262.5958683653654	261.76994715115114
0.0	Elph	263.46668208108105	258.82350253453455
0.0	Emydochampsa	257.41469635435436	257.1304394914915
0.0	Emydops	264.2847793363363	253.45700685285283
0.0	Emydorhinus	258.69735953953955	255.17312538438438
0.0	Emydorhynchus	257.5165404934935	257.22061148548545
0.0	Emyduranus	258.53006616316316	255.09077753553552
0.0	Endothiodon	264.0834698028028	252.94226208808809
0.0	Ennatosaurus	273.9843135075075	262.9928538538539
0.0	Eodicynodon	266.91573567767773	264.3278002152152
0.0	Eoraetia	205.34761124224224	204.49086102302303
0.0	Eosimops	264.23140467167167	254.5556148708709
0.0	Eothyris	287.73446292492497	286.84617108208204
0.0	Eozostrodon	207.34044161061058	203.48241007807806
0.0	Ericiolacerta	251.35342253153152	246.84879763563563
0.0	Eriphostoma	264.6096168768769	254.47195836836838
0.0	Estemmenosuchus	270.11985695795795	264.1184196906907
0.0	Etjoia	244.74850988788788	244.44031219219218
0.0	Eubrachiosaurus	231.46594474674674	230.1295336676677
0.0	Euchambersia	257.150570027027	256.8439766816817
0.0	Euptychognathus	256.53495681781783	256.2480574604605
0.0	Euromycter	281.2576227047047	280.178394974975
0.0	Exaeretodon	244.64772864264265	207.73215715315317
0.0	Fluctuodon	205.0312000840841	204.11114027327326
0.0	Galechirus	264.0020565925926	261.17855518118114
0.0	Galeops	262.8377778078078	255.5081505915916
0.0	Galepus	262.55888215215214	261.6972022842843
0.0	Galesaurus	252.1212098878879	247.10633407007006
0.0	Gaumia	217.56706483983984	201.94794701201198
0.0	Geikia	259.05432127427423	252.3765695025025
0.0	Glanosuchus	266.6962230440441	259.9832669389389
0.0	Glaucosaurus	282.1484637617618	281.16201504504505
0.0	Gondwanadon	231.9630795125125	230.5401265055055
0.0	Gordonia	254.26167431931933	252.03868576176177
0.0	Gorgonops	264.0393144404404	253.74815924424425
0.0	Gorochovetzia	260.7711833823824	260.24031984684683
0.0	Gorynychus	263.93007655555556	260.56945655755754
0.0	Habayia	205.71178075675675	204.83006135935935
0.0	Hahnia	204.45044107607606	203.7352842352352
0.0	Hallautherium	206.19022906006006	205.17481865565566
0.0	Haptodus	299.21590128528527	286.382118079079
0.0	Haramiyavia	206.79641080880882	202.4608362212212
0.0	Hazhenia	246.11677885585587	245.81768845245244
