feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
lat_range_z_trans,none,none,none,1.0,-39.99999999999999,-40.0,-13.427359974249677,0.4403640004992485,0.286361962556839,0.5722358822822571,-1028.4120275161156,-1560.4452055144984,-631.4981361063747,6.0
biome,none,Temperate_N_Tropical,none,0.75,-1.420168289534522,-6.3482638781829115,2.843473583613338,0.38423818558454514,0.25541314482688904,0.545478880405426,-539.7633968491996,-895.9405895430559,-235.71591698890666,8.0
biome,none,Temperate_N_Temperate_S,none,0.9,-2.8863979507334836,-11.969600390474392,2.6827404358711147,0.38423818558454514,0.25541314482688904,0.545478880405426,-539.7633968491996,-895.9405895430559,-235.71591698890666,8.0
biome,none,Temperate_N_Antarctic,none,0.65,-1.6132761257290564,-14.570229083157523,10.324098960704308,0.38423818558454514,0.25541314482688904,0.545478880405426,-539.7633968491996,-895.9405895430559,-235.71591698890666,8.0
biome,none,Tropical_Temperate_S,none,0.87,-1.9855546984135801,-6.690208293931007,2.0927943906906874,0.38423818558454514,0.25541314482688904,0.545478880405426,-539.7633968491996,-895.9405895430559,-235.71591698890666,8.0
biome,none,Tropical_Antarctic,none,0.52,-1.1267836041034869,-9.341297990507691,9.224817998803953,0.38423818558454514,0.25541314482688904,0.545478880405426,-539.7633968491996,-895.9405895430559,-235.71591698890666,8.0
biome,none,Temperate_S_Antarctic,none,0.68,1.7207373893092224,-7.686569570659689,16.76794555573951,0.38423818558454514,0.25541314482688904,0.545478880405426,-539.7633968491996,-895.9405895430559,-235.71591698890666,8.0
mat_z_trans,none,none,none,0.66,-2.2647213033508775,-40.0,17.058412243973905,0.5055217124521733,0.1693815141916275,0.8867486715316772,-1480.3014633947798,-3192.8244392671254,-256.77561934584423,2.0
map_z_trans,none,none,none,0.68,-6.446666120676888,-40.0,10.710381967700544,0.48277412556111815,0.11031326651573181,0.950229823589325,-1175.2716151601435,-2821.2961162885986,-153.6813365007057,3.0
wmm_z_trans,none,none,none,0.82,-6.2420284938946535,-40.0,4.81100587537638,0.39439524002373216,0.0995928943157196,0.7911210656166077,-1352.0304584995347,-3545.00507664358,-105.8084198318611,7.0
cmm_z_trans,none,none,none,0.77,-10.243827325230374,-40.0,11.319909784008352,0.5095321699976921,0.10362228751182556,1.0482306480407715,-1465.9337773871705,-3721.014089485186,-97.8776499409446,1.0
wmmcmm_z_trans,none,none,none,0.56,-1.9797278851645541,-40.0,37.524290405899045,0.38332509361207484,0.11446455121040344,0.7447094321250916,-994.7131025220366,-2363.435584850533,-100.3522950117914,9.0
wetmon_z_trans,none,none,none,0.54,-1.576349844289045,-40.0,29.982471046702823,0.4408744437992573,0.15813703835010529,0.8567695021629333,-1449.8037565503844,-3315.190667991519,-230.89958821577704,5.0
drymon_z_trans,none,none,none,0.78,-2.5099340144593625,-14.671228436511269,4.662527750298838,0.18006268586963414,0.05443175882101059,0.32399633526802063,-744.4442735175194,-1828.0963497798398,-91.46369377334372,10.0
wetdry_z_trans,none,none,none,0.54,-1.3594785735429402,-40.0,40.0,0.4777765341103077,0.10999763756990433,0.935512363910675,-1466.9384505966855,-3364.8916884353866,-189.14275537558274,4.0
time,none,none,none,0.78,-1.4011504590437198,-4.545196817583671,1.571519683413977,0.16101249877363444,0.06257978826761246,0.3012619912624359,-401.81082967845566,-965.2312940475629,-36.95813474684837,11.0
