feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
lat_range_z_trans,none,none,none,1.0,-40.0,-40.0,-19.33322432982575,0.4029753977060318,0.28775909543037415,0.5749989151954651,-1059.4357583548497,-1535.8406577654455,-687.9294147107228,1.0
biome,none,Temperate_N_Tropical,none,0.57,-1.0389431748665223,-2.2209806614241256,1.9708008406887525,0.30279107749462125,0.20373579859733582,0.43562808632850647,-341.36178847080595,-575.1363244026611,-150.96609828053533,10.0
biome,none,Temperate_N_Temperate_S,none,0.6,-1.1577980275761104,-2.459909750457077,2.6372719546328462,0.30279107749462125,0.20373579859733582,0.43562808632850647,-341.36178847080595,-575.1363244026611,-150.96609828053533,10.0
biome,none,Temperate_N_Antarctic,none,0.72,2.039728282764973,-8.51798059232586,8.778403953630946,0.30279107749462125,0.20373579859733582,0.43562808632850647,-341.36178847080595,-575.1363244026611,-150.96609828053533,10.0
biome,none,Tropical_Temperate_S,none,0.58,-1.0563712736291986,-2.4355524919060954,2.9355528371267265,0.30279107749462125,0.20373579859733582,0.43562808632850647,-341.36178847080595,-575.1363244026611,-150.96609828053533,10.0
biome,none,Tropical_Antarctic,none,0.7,2.205467549019768,-5.223314078941323,14.390350544734108,0.30279107749462125,0.20373579859733582,0.43562808632850647,-341.36178847080595,-575.1363244026611,-150.96609828053533,10.0
biome,none,Temperate_S_Antarctic,none,0.7,2.0674691044987688,-8.572457399708387,10.455673597078507,0.30279107749462125,0.20373579859733582,0.43562808632850647,-341.36178847080595,-575.1363244026611,-150.96609828053533,10.0
mat_z_trans,none,none,none,0.68,-3.07035039911655,-40.0,7.439469714656626,0.3938167018443346,0.07971025258302689,0.8482892513275146,-969.5119925839886,-2136.5983000932806,-137.5834652822548,4.0
map_z_trans,none,none,none,0.92,-24.555132591131024,-40.0,2.6249262043389807,0.3916299030929804,0.07130774110555649,0.7718732953071594,-1075.4514050076755,-2594.886046077062,-106.64092518307689,2.0
wmm_z_trans,none,none,none,0.77,-5.981136861248849,-40.0,3.598164992700767,0.2606043024361134,0.09447306394577026,0.5469252467155457,-786.7085073029763,-1630.0205214447703,-130.83792694879457,8.0
cmm_z_trans,none,none,none,0.83,-10.42887791080664,-40.0,4.8296334966522565,0.3482636389881372,0.08438713103532791,0.6226701736450195,-969.7143821516238,-2325.2766607153503,-52.37870753997777,3.0
wmmcmm_z_trans,none,none,none,0.88,-10.591851932176596,-40.0,3.2044398176955418,0.3215304123610258,0.08172080665826797,0.5950536131858826,-839.5616842117936,-1847.3405123532477,-111.23792606998518,7.0
wetmon_z_trans,none,none,none,0.34,2.0765121955531187,-16.94544938767432,40.0,0.33226373583078384,0.08991902321577072,0.7275527119636536,-988.7687162467845,-2560.1084493228955,-107.84457895906553,6.0
drymon_z_trans,none,none,none,0.61,-2.26731310617465,-40.0,20.62334946159972,0.1289314615726471,0.047506798058748245,0.23329181969165802,-618.4792386042077,-1635.676313215275,-43.82662143973562,11.0
wetdry_z_trans,none,none,none,0.47,1.208951439258767,-21.076153381697655,26.151897346910538,0.34616821244359014,0.10366363823413849,0.7036656141281128,-1060.6531801074161,-2477.527027468139,-139.49951634218314,5.0
time,none,none,none,0.97,-8.604735048283553,-40.0,-1.1704109143841448,0.22453866668045522,0.05280749872326851,0.475507527589798,-444.93935423631035,-1131.8607323828066,-26.33877638993522,9.0
