Time	wmmcmm_scaled
26.30000000000001	0.2333298997076266
33.5	0.2292094187487239
52.0	0.3083253129644882
62.0	0.6429088101282628
67.0	0.7402377178132633
72.19999999999999	0.298359910925095
76.19999999999999	0.4570194846310002
76.90199999999999	-0.0623251374877654
79.13999999999999	0.0636609505725263
84.10000000000002	0.4764338432749158
90.10000000000002	0.863772352435927
93.80000000000001	-3.436919248685371
97.94999999999999	0.0739366631736436
108.5	-0.0282530378103764
115.10000000000002	-0.8596969403919379
