Time	map_scaled
201.3	-0.2924601853946494
208.5	0.2014746870130701
227.0	1.561040899509124
237.0	1.8631824271102173
242.0	-0.6853218197606472
247.2	-0.4457024073272588
251.2	-0.0157060600717413
251.902	0.1918313486320705
254.14	-0.0856278058759459
259.1	-1.838514556869745
265.1	-1.9482942701861288
268.8	0.7099261738583168
272.95	0.3553488945665653
283.5	0.6355313036972415
290.1	-0.2067086289004765
