,id,genus,county,state,occurrence_no,age_max,age_min,cc,Rotated Lat,Rotated Lon
620,2793,Mesenosaurus,Leshukonskoe,Arkhangelsk,797634,273.01,264.28,RU,42.6876,20.3569
621,2794,Mesenosaurus,Leshukonskoe,Arkhangelsk,797634,273.01,264.28,RU,42.6876,20.3569
622,2795,Mesenosaurus,Leshukonskoe,Arkhangelsk,797634,273.01,264.28,RU,42.6876,20.3569
623,2796,Mesenosaurus,Leshukonskoe,Arkhangelsk,797634,273.01,264.28,RU,42.6876,20.3569
624,2797,Mesenosaurus,Leshukonskoe,Arkhangelsk,797634,273.01,264.28,RU,42.6876,20.3569
625,2798,Mesenosaurus,Leshukonskoe,Arkhangelsk,797634,273.01,264.28,RU,42.6876,20.3569
626,2799,Mesenosaurus,Leshukonskoe,Arkhangelsk,797634,273.01,264.28,RU,42.6876,20.3569
627,2800,Mesenosaurus,Leshukonskoe,Arkhangelsk,797634,273.01,264.28,RU,42.6876,20.3569
628,2801,Mesenosaurus,Leshukonskoe,Arkhangelsk,797634,273.01,264.28,RU,42.6876,20.3569
629,2802,Mesenosaurus,Leshukonskoe,Arkhangelsk,797634,273.01,264.28,RU,42.6876,20.3569
630,2803,Mesenosaurus,Leshukonskoe,Arkhangelsk,797634,273.01,264.28,RU,42.6876,20.3569
636,2784,Biarmosuchus,Ocher,Perm,800149,266.9,264.28,RU,44.9789,34.2025
637,2785,Biarmosuchus,Ocher,Perm,800149,266.9,264.28,RU,44.9789,34.2025
638,2786,Biarmosuchus,Ocher,Perm,800149,266.9,264.28,RU,44.9789,34.2025
642,2751,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
643,2752,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
644,2753,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
645,2754,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
646,2755,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
647,2756,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
648,2757,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
649,2758,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
650,2759,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
651,2760,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
652,2761,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
653,2762,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
654,2763,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
655,2764,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
656,2765,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
657,2766,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
658,2767,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
659,2768,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
660,2769,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
661,2770,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
662,2771,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
663,2772,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
664,2773,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
665,2774,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
666,2775,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
667,2776,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
668,2777,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
669,2778,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
670,2779,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
671,2780,Thrinaxodon,Maluti-A-Phofung,Free State,807686,251.902,247.2,ZA,-60.8807,-1.1886
673,2744,Thrinaxodon,Kopanong,Free State,807747,251.902,247.2,ZA,-60.8084,-9.6701
674,2745,Thrinaxodon,Kopanong,Free State,807747,251.902,247.2,ZA,-60.8084,-9.6701
675,2746,Thrinaxodon,Kopanong,Free State,807747,251.902,247.2,ZA,-60.8084,-9.6701
676,2747,Thrinaxodon,Kopanong,Free State,807747,251.902,247.2,ZA,-60.8084,-9.6701
677,2748,Thrinaxodon,Kopanong,Free State,807747,251.902,247.2,ZA,-60.8084,-9.6701
678,2749,Thrinaxodon,Kopanong,Free State,807747,251.902,247.2,ZA,-60.8084,-9.6701
682,2736,Microvaranops,Karoo Hoogland,Northern Cape,814160,264.28,259.51,ZA,-62.7516,-22.8072
683,2737,Microvaranops,Karoo Hoogland,Northern Cape,814160,264.28,259.51,ZA,-62.7516,-22.8072
684,2738,Microvaranops,Karoo Hoogland,Northern Cape,814160,264.28,259.51,ZA,-62.7516,-22.8072
685,2739,Microvaranops,Karoo Hoogland,Northern Cape,814160,264.28,259.51,ZA,-62.7516,-22.8072
686,2740,Microvaranops,Karoo Hoogland,Northern Cape,814160,264.28,259.51,ZA,-62.7516,-22.8072
725,2696,Lanthanostegus,Ikwezi,Eastern Cape,851017,264.28,259.51,ZA,-65.1824,-18.1919
726,2697,Lanthanostegus,Ikwezi,Eastern Cape,851017,264.28,259.51,ZA,-65.1824,-18.1919
740,2681,Menadon,,Toliara,868182,242.0,227.0,MG,-43.4206,36.3862
741,2682,Menadon,,Toliara,868182,242.0,227.0,MG,-43.4206,36.3862
742,2679,Dadadon,,Toliara,868183,242.0,227.0,MG,-43.4206,36.3862
743,2680,Dadadon,,Toliara,868183,242.0,227.0,MG,-43.4206,36.3862
755,2664,Pascualgnathus,,Mendoza,891052,237.0,227.0,AR,-56.9276,-28.0576
756,2665,Pascualgnathus,,Mendoza,891052,237.0,227.0,AR,-56.9276,-28.0576
757,2666,Pascualgnathus,,Mendoza,891052,237.0,227.0,AR,-56.9276,-28.0576
758,2667,Pascualgnathus,,Mendoza,891052,237.0,227.0,AR,-56.9276,-28.0576
764,2657,Langbergia,Senekal,Free State,891096,251.2,247.2,ZA,-58.7619,-5.3084
765,2658,Langbergia,Senekal,Free State,891096,251.2,247.2,ZA,-58.7619,-5.3084
806,2614,Luangwa,,Eastern,896220,247.2,242.0,ZM,-46.5586,19.7779
807,2615,Luangwa,,Eastern,896220,247.2,242.0,ZM,-46.5586,19.7779
808,2616,Luangwa,,Eastern,896220,247.2,242.0,ZM,-46.5586,19.7779
820,2596,Dolichuranus,,,896364,247.2,242.0,,-47.2991,-10.6483
821,2597,Dolichuranus,,,896364,247.2,242.0,,-47.2991,-10.6483
822,2598,Dolichuranus,,,896364,247.2,242.0,,-47.2991,-10.6483
823,2599,Dolichuranus,,,896364,247.2,242.0,,-47.2991,-10.6483
824,2600,Dolichuranus,,,896364,247.2,242.0,,-47.2991,-10.6483
825,2601,Dolichuranus,,,896364,247.2,242.0,,-47.2991,-10.6483
826,2602,Dolichuranus,,,896364,247.2,242.0,,-47.2991,-10.6483
833,2587,Luangwa,,,897136,247.2,237.0,,-47.2991,-10.6483
834,2588,Luangwa,,,897136,247.2,237.0,,-47.2991,-10.6483
835,2589,Luangwa,,,897136,247.2,237.0,,-47.2991,-10.6483
844,2577,Shansiodon,,Shanxi,902402,247.2,242.0,CN,40.8175,120.0152
845,2578,Shansiodon,,Shanxi,902402,247.2,242.0,CN,40.8175,120.0152
868,2552,Brasilodon,Faxinal do Soturno County,Rio Grande do Sul,907133,227.0,208.5,BR,-46.1164,-4.6554
869,2553,Brasilodon,Faxinal do Soturno County,Rio Grande do Sul,907133,227.0,208.5,BR,-46.1164,-4.6554
870,2554,Brasilodon,Faxinal do Soturno County,Rio Grande do Sul,907133,227.0,208.5,BR,-46.1164,-4.6554
871,2546,Brasilitherium,Faxinal do Soturno County,Rio Grande do Sul,907152,227.0,208.5,BR,-46.1164,-4.6554
872,2547,Brasilitherium,Faxinal do Soturno County,Rio Grande do Sul,907152,227.0,208.5,BR,-46.1164,-4.6554
873,2548,Brasilitherium,Faxinal do Soturno County,Rio Grande do Sul,907152,227.0,208.5,BR,-46.1164,-4.6554
874,2549,Brasilitherium,Faxinal do Soturno County,Rio Grande do Sul,907152,227.0,208.5,BR,-46.1164,-4.6554
875,2550,Brasilitherium,Faxinal do Soturno County,Rio Grande do Sul,907152,227.0,208.5,BR,-46.1164,-4.6554
876,2551,Brasilitherium,Faxinal do Soturno County,Rio Grande do Sul,907152,227.0,208.5,BR,-46.1164,-4.6554
877,2539,Riograndia,Faxinal do Soturno County,Rio Grande do Sul,907153,227.0,208.5,BR,-46.1164,-4.6554
878,2540,Riograndia,Faxinal do Soturno County,Rio Grande do Sul,907153,227.0,208.5,BR,-46.1164,-4.6554
879,2541,Riograndia,Faxinal do Soturno County,Rio Grande do Sul,907153,227.0,208.5,BR,-46.1164,-4.6554
880,2542,Riograndia,Faxinal do Soturno County,Rio Grande do Sul,907153,227.0,208.5,BR,-46.1164,-4.6554
881,2543,Riograndia,Faxinal do Soturno County,Rio Grande do Sul,907153,227.0,208.5,BR,-46.1164,-4.6554
882,2544,Riograndia,Faxinal do Soturno County,Rio Grande do Sul,907153,227.0,208.5,BR,-46.1164,-4.6554
883,2545,Riograndia,Faxinal do Soturno County,Rio Grande do Sul,907153,227.0,208.5,BR,-46.1164,-4.6554
888,2532,Vinceria,,Mendoza,920921,247.2,242.0,AR,-49.5084,-37.0935
889,2533,Vinceria,,Mendoza,920921,247.2,242.0,AR,-49.5084,-37.0935
890,2534,Vinceria,,Mendoza,920921,247.2,242.0,AR,-49.5084,-37.0935
894,2525,Cricodon,Sterkstroom,Eastern Cape,921144,247.2,242.0,ZA,-63.335,-9.9696
895,2526,Cricodon,Sterkstroom,Eastern Cape,921144,247.2,242.0,ZA,-63.335,-9.9696
896,2527,Cricodon,Sterkstroom,Eastern Cape,921144,247.2,242.0,ZA,-63.335,-9.9696
897,2528,Cricodon,Sterkstroom,Eastern Cape,921144,247.2,242.0,ZA,-63.335,-9.9696
920,2501,Chiniquodon,,Rio Grande do Sul,922131,242.0,237.0,BR,-49.0435,-14.582
921,2502,Chiniquodon,,Rio Grande do Sul,922131,242.0,237.0,BR,-49.0435,-14.582
926,2495,Myosaurus,,,922660,251.902,247.2,AA,-77.5844,65.8787
927,2496,Myosaurus,,,922660,251.902,247.2,AA,-77.5844,65.8787
928,2485,Myosaurus,Maluti-A-Phofung,Free State,922661,251.902,247.2,ZA,-60.8807,-1.1886
929,2486,Myosaurus,Maluti-A-Phofung,Free State,922661,251.902,247.2,ZA,-60.8807,-1.1886
930,2487,Myosaurus,Maluti-A-Phofung,Free State,922661,251.902,247.2,ZA,-60.8807,-1.1886
931,2488,Myosaurus,Maluti-A-Phofung,Free State,922661,251.902,247.2,ZA,-60.8807,-1.1886
932,2489,Myosaurus,Maluti-A-Phofung,Free State,922661,251.902,247.2,ZA,-60.8807,-1.1886
933,2490,Myosaurus,Maluti-A-Phofung,Free State,922661,251.902,247.2,ZA,-60.8807,-1.1886
934,2491,Myosaurus,Maluti-A-Phofung,Free State,922661,251.902,247.2,ZA,-60.8807,-1.1886
935,2492,Myosaurus,Maluti-A-Phofung,Free State,922661,251.902,247.2,ZA,-60.8807,-1.1886
936,2493,Myosaurus,Maluti-A-Phofung,Free State,922661,251.902,247.2,ZA,-60.8807,-1.1886
937,2494,Myosaurus,Maluti-A-Phofung,Free State,922661,251.902,247.2,ZA,-60.8807,-1.1886
938,2483,Platycraniellus,Maluti-A-Phofung,Free State,922662,251.902,247.2,ZA,-60.8807,-1.1886
939,2484,Platycraniellus,Maluti-A-Phofung,Free State,922662,251.902,247.2,ZA,-60.8807,-1.1886
960,2459,Thrinaxodon,,Free State,922704,251.902,247.2,ZA,-60.8807,-1.1886
961,2460,Thrinaxodon,,Free State,922704,251.902,247.2,ZA,-60.8807,-1.1886
962,2461,Thrinaxodon,,Free State,922704,251.902,247.2,ZA,-60.8807,-1.1886
963,2462,Thrinaxodon,,Free State,922704,251.902,247.2,ZA,-60.8807,-1.1886
985,2433,Riograndia,,Rio Grande do Sul,923079,227.0,208.5,BR,-46.1164,-4.6554
986,2434,Riograndia,,Rio Grande do Sul,923079,227.0,208.5,BR,-46.1164,-4.6554
987,2435,Riograndia,,Rio Grande do Sul,923079,227.0,208.5,BR,-46.1164,-4.6554
988,2436,Riograndia,,Rio Grande do Sul,923079,227.0,208.5,BR,-46.1164,-4.6554
989,2437,Riograndia,,Rio Grande do Sul,923079,227.0,208.5,BR,-46.1164,-4.6554
993,2428,Haramiyavia,,East Greenland,923120,208.5,201.4,GL,46.8713,-9.9743
994,2429,Haramiyavia,,East Greenland,923120,208.5,201.4,GL,46.8713,-9.9743
1001,2420,Kombuisia,,Eastern Cape,923780,247.2,242.0,ZA,-63.335,-9.9696
1002,2421,Kombuisia,,Eastern Cape,923780,247.2,242.0,ZA,-63.335,-9.9696
1009,2412,Scalenodontoides,,Mohale's Hoek,923797,227.0,201.4,LS,-56.0316,14.4488
1010,2413,Scalenodontoides,,Mohale's Hoek,923797,227.0,201.4,LS,-56.0316,14.4488
1011,2409,Scalenodontoides,Sterkstroom,Eastern Cape,923799,227.0,201.4,ZA,-58.4933,13.6424
1012,2410,Scalenodontoides,Sterkstroom,Eastern Cape,923799,227.0,201.4,ZA,-58.4933,13.6424
1013,2411,Scalenodontoides,Sterkstroom,Eastern Cape,923799,227.0,201.4,ZA,-58.4933,13.6424
1015,2404,Jachaleria,,Rio Grande do Sul,924731,227.0,208.5,BR,-46.1164,-4.6554
1016,2405,Jachaleria,,Rio Grande do Sul,924731,227.0,208.5,BR,-46.1164,-4.6554
1017,2406,Jachaleria,,Rio Grande do Sul,924731,227.0,208.5,BR,-46.1164,-4.6554
1018,2407,Jachaleria,,Rio Grande do Sul,924731,227.0,208.5,BR,-46.1164,-4.6554
1059,2362,Kannemeyeria,Ukhahlamba,Eastern Cape,986759,247.2,242.0,ZA,-61.3754,-6.6214
1060,2363,Kannemeyeria,Ukhahlamba,Eastern Cape,986759,247.2,242.0,ZA,-61.3754,-6.6214
1064,2357,Australobarbarus,Kotelânichskii,Kirov,992442,264.28,259.51,RU,44.3876,33.3665
1065,2358,Australobarbarus,Kotelânichskii,Kirov,992442,264.28,259.51,RU,44.3876,33.3665
1067,2341,Suminia,Kotelnich,Kirov,992444,264.28,259.51,RU,44.3876,33.3665
1068,2342,Suminia,Kotelnich,Kirov,992444,264.28,259.51,RU,44.3876,33.3665
1069,2343,Suminia,Kotelnich,Kirov,992444,264.28,259.51,RU,44.3876,33.3665
1070,2344,Suminia,Kotelnich,Kirov,992444,264.28,259.51,RU,44.3876,33.3665
1071,2345,Suminia,Kotelnich,Kirov,992444,264.28,259.51,RU,44.3876,33.3665
1072,2346,Suminia,Kotelnich,Kirov,992444,264.28,259.51,RU,44.3876,33.3665
1073,2347,Suminia,Kotelnich,Kirov,992444,264.28,259.51,RU,44.3876,33.3665
1074,2348,Suminia,Kotelnich,Kirov,992444,264.28,259.51,RU,44.3876,33.3665
1075,2349,Suminia,Kotelnich,Kirov,992444,264.28,259.51,RU,44.3876,33.3665
1076,2350,Suminia,Kotelnich,Kirov,992444,264.28,259.51,RU,44.3876,33.3665
1077,2351,Suminia,Kotelnich,Kirov,992444,264.28,259.51,RU,44.3876,33.3665
1078,2352,Suminia,Kotelnich,Kirov,992444,264.28,259.51,RU,44.3876,33.3665
1079,2353,Suminia,Kotelnich,Kirov,992444,264.28,259.51,RU,44.3876,33.3665
1080,2354,Suminia,Kotelnich,Kirov,992444,264.28,259.51,RU,44.3876,33.3665
1081,2355,Suminia,Kotelnich,Kirov,992444,264.28,259.51,RU,44.3876,33.3665
1089,2332,Galechirus,Victoria West (Ubuntu),Northern Cape,1015065,264.28,259.51,ZA,-62.7516,-22.8072
1090,2333,Galechirus,Victoria West (Ubuntu),Northern Cape,1015065,264.28,259.51,ZA,-62.7516,-22.8072
1113,2307,Lystrosaurus,,West Bengal,1087534,251.902,248.9,IN,-45.4946,64.2439
1114,2308,Lystrosaurus,,West Bengal,1087534,251.902,248.9,IN,-45.4946,64.2439
1115,2309,Lystrosaurus,,West Bengal,1087534,251.902,248.9,IN,-45.4946,64.2439
1118,2295,Lystrosaurus,,West Bengal,1087544,251.902,248.9,IN,-45.4946,64.2439
1119,2296,Lystrosaurus,,West Bengal,1087544,251.902,248.9,IN,-45.4946,64.2439
1120,2297,Lystrosaurus,,West Bengal,1087544,251.902,248.9,IN,-45.4946,64.2439
1121,2298,Lystrosaurus,,West Bengal,1087544,251.902,248.9,IN,-45.4946,64.2439
1122,2299,Lystrosaurus,,West Bengal,1087544,251.902,248.9,IN,-45.4946,64.2439
1123,2300,Lystrosaurus,,West Bengal,1087544,251.902,248.9,IN,-45.4946,64.2439
1124,2301,Lystrosaurus,,West Bengal,1087544,251.902,248.9,IN,-45.4946,64.2439
1125,2302,Lystrosaurus,,West Bengal,1087544,251.902,248.9,IN,-45.4946,64.2439
1126,2303,Lystrosaurus,,West Bengal,1087544,251.902,248.9,IN,-45.4946,64.2439
1127,2304,Lystrosaurus,,West Bengal,1087544,251.902,248.9,IN,-45.4946,64.2439
1131,2288,Lystrosaurus,,West Bengal,1087554,251.902,248.9,IN,-45.4946,64.2439
1132,2289,Lystrosaurus,,West Bengal,1087554,251.902,248.9,IN,-45.4946,64.2439
1133,2290,Lystrosaurus,,West Bengal,1087554,251.902,248.9,IN,-45.4946,64.2439
1134,2291,Lystrosaurus,,West Bengal,1087554,251.902,248.9,IN,-45.4946,64.2439
1153,2260,Xiyukannemeyeria,,Xinjiang,1129613,247.2,237.0,CN,60.6504,70.6141
1154,2261,Xiyukannemeyeria,,Xinjiang,1129613,247.2,237.0,CN,60.6504,70.6141
1155,2262,Xiyukannemeyeria,,Xinjiang,1129613,247.2,237.0,CN,60.6504,70.6141
1156,2263,Xiyukannemeyeria,,Xinjiang,1129613,247.2,237.0,CN,60.6504,70.6141
1157,2264,Xiyukannemeyeria,,Xinjiang,1129613,247.2,237.0,CN,60.6504,70.6141
1158,2265,Xiyukannemeyeria,,Xinjiang,1129613,247.2,237.0,CN,60.6504,70.6141
1159,2266,Xiyukannemeyeria,,Xinjiang,1129613,247.2,237.0,CN,60.6504,70.6141
1160,2267,Xiyukannemeyeria,,Xinjiang,1129613,247.2,237.0,CN,60.6504,70.6141
1161,2268,Xiyukannemeyeria,,Xinjiang,1129613,247.2,237.0,CN,60.6504,70.6141
1162,2269,Xiyukannemeyeria,,Xinjiang,1129613,247.2,237.0,CN,60.6504,70.6141
1201,2220,Mandagomphodon,,Ruvuma,1220780,247.2,242.0,TZ,-46.5586,19.7779
1202,2221,Mandagomphodon,,Ruvuma,1220780,247.2,242.0,TZ,-46.5586,19.7779
1253,2166,Oudenodon,Murraysburg,Western Cape,1304579,259.51,251.902,ZA,-60.8508,-19.3342
1254,2167,Oudenodon,Murraysburg,Western Cape,1304579,259.51,251.902,ZA,-60.8508,-19.3342
1255,2168,Oudenodon,Murraysburg,Western Cape,1304579,259.51,251.902,ZA,-60.8508,-19.3342
1256,2169,Oudenodon,Murraysburg,Western Cape,1304579,259.51,251.902,ZA,-60.8508,-19.3342
1257,2164,Cyonosaurus,Murraysburg,Western Cape,1304580,259.51,251.902,ZA,-60.8508,-19.3342
1258,2165,Cyonosaurus,Murraysburg,Western Cape,1304580,259.51,251.902,ZA,-60.8508,-19.3342
1273,2148,Aulacephalodon,Graaff-Reinet,Eastern Cape,1304606,259.51,254.14,ZA,-63.1595,-14.725
1274,2149,Aulacephalodon,Graaff-Reinet,Eastern Cape,1304606,259.51,254.14,ZA,-63.1595,-14.725
1292,2128,Emydops,Victoria West,Northern Cape,1304828,259.51,254.14,ZA,-60.8508,-19.3342
1293,2129,Emydops,Victoria West,Northern Cape,1304828,259.51,254.14,ZA,-60.8508,-19.3342
1294,2130,Emydops,Victoria West,Northern Cape,1304828,259.51,254.14,ZA,-60.8508,-19.3342
1317,2104,Nanictosaurus,Camdeboo,Eastern Cape,1304947,259.51,251.902,ZA,-63.1595,-14.725
1318,2105,Nanictosaurus,Camdeboo,Eastern Cape,1304947,259.51,251.902,ZA,-63.1595,-14.725
1321,2098,Cistecephalus,Camdeboo,Eastern Cape,1305342,259.51,254.14,ZA,-63.1595,-14.725
1322,2099,Cistecephalus,Camdeboo,Eastern Cape,1305342,259.51,254.14,ZA,-63.1595,-14.725
1323,2100,Cistecephalus,Camdeboo,Eastern Cape,1305342,259.51,254.14,ZA,-63.1595,-14.725
1324,2101,Cistecephalus,Camdeboo,Eastern Cape,1305342,259.51,254.14,ZA,-63.1595,-14.725
1348,2050,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1349,2051,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1350,2052,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1351,2053,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1352,2054,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1353,2055,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1354,2056,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1355,2057,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1356,2058,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1357,2059,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1358,2060,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1359,2061,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1360,2062,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1361,2063,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1362,2064,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1363,2065,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1364,2066,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1365,2067,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1366,2068,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1367,2069,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1368,2070,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1369,2071,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1370,2072,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1371,2073,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1372,2074,Cistecephalus,,Eastern Cape,1305470,259.51,254.14,ZA,-63.1595,-14.725
1374,2047,Aulacephalodon,,Eastern Cape,1305472,259.51,254.14,ZA,-63.1595,-14.725
1375,2048,Aulacephalodon,,Eastern Cape,1305472,259.51,254.14,ZA,-63.1595,-14.725
1381,2039,Theriognathus,,Eastern Cape,1305481,259.51,251.902,ZA,-63.1595,-14.725
1382,2040,Theriognathus,,Eastern Cape,1305481,259.51,251.902,ZA,-63.1595,-14.725
1383,2041,Theriognathus,,Eastern Cape,1305481,259.51,251.902,ZA,-63.1595,-14.725
1394,2022,Cistecephalus,Murraysburg,Western Cape,1307762,259.51,254.14,ZA,-60.8508,-19.3342
1395,2023,Cistecephalus,Murraysburg,Western Cape,1307762,259.51,254.14,ZA,-60.8508,-19.3342
1396,2024,Cistecephalus,Murraysburg,Western Cape,1307762,259.51,254.14,ZA,-60.8508,-19.3342
1397,2025,Cistecephalus,Murraysburg,Western Cape,1307762,259.51,254.14,ZA,-60.8508,-19.3342
1398,2026,Cistecephalus,Murraysburg,Western Cape,1307762,259.51,254.14,ZA,-60.8508,-19.3342
1399,2027,Cistecephalus,Murraysburg,Western Cape,1307762,259.51,254.14,ZA,-60.8508,-19.3342
1400,2028,Cistecephalus,Murraysburg,Western Cape,1307762,259.51,254.14,ZA,-60.8508,-19.3342
1428,1992,Exaeretodon,Candelaria,Rio Grande do Sul,1308721,237.0,208.5,BR,-49.4771,-10.0175
1429,1993,Exaeretodon,Candelaria,Rio Grande do Sul,1308721,237.0,208.5,BR,-49.4771,-10.0175
1430,1994,Exaeretodon,Candelaria,Rio Grande do Sul,1308721,237.0,208.5,BR,-49.4771,-10.0175
1443,1976,Diictodon,Camdeboo,Eastern Cape,1310103,259.51,251.902,ZA,-63.1595,-14.725
1444,1977,Diictodon,Camdeboo,Eastern Cape,1310103,259.51,251.902,ZA,-63.1595,-14.725
1445,1978,Diictodon,Camdeboo,Eastern Cape,1310103,259.51,251.902,ZA,-63.1595,-14.725
1446,1979,Diictodon,Camdeboo,Eastern Cape,1310103,259.51,251.902,ZA,-63.1595,-14.725
1450,1970,Daptocephalus,Camdeboo,Eastern Cape,1310107,259.51,251.902,ZA,-63.1595,-14.725
1451,1971,Daptocephalus,Camdeboo,Eastern Cape,1310107,259.51,251.902,ZA,-63.1595,-14.725
1452,1972,Daptocephalus,Camdeboo,Eastern Cape,1310107,259.51,251.902,ZA,-63.1595,-14.725
1460,1960,Ictidosuchops,Camdeboo,Eastern Cape,1310199,259.51,251.902,ZA,-63.1595,-14.725
1461,1961,Ictidosuchops,Camdeboo,Eastern Cape,1310199,259.51,251.902,ZA,-63.1595,-14.725
1462,1962,Ictidosuchops,Camdeboo,Eastern Cape,1310199,259.51,251.902,ZA,-63.1595,-14.725
1545,1876,Brachyprosopus,Beaufort West,Western Cape,1314377,264.28,259.51,ZA,-62.7516,-22.8072
1546,1877,Brachyprosopus,Beaufort West,Western Cape,1314377,264.28,259.51,ZA,-62.7516,-22.8072
1580,1841,Procynosuchus,Camdeboo,Eastern Cape,1316967,259.51,251.902,ZA,-60.8508,-19.3342
1581,1842,Procynosuchus,Camdeboo,Eastern Cape,1316967,259.51,251.902,ZA,-60.8508,-19.3342
1602,1819,Scylacops,Beaufort West,Western Cape,1317322,259.51,254.14,ZA,-60.8508,-19.3342
1603,1820,Scylacops,Beaufort West,Western Cape,1317322,259.51,254.14,ZA,-60.8508,-19.3342
1640,1778,Gorgonops,,Western Cape,1317429,264.28,254.14,ZA,-62.7516,-22.8072
1641,1779,Gorgonops,,Western Cape,1317429,264.28,254.14,ZA,-62.7516,-22.8072
