Species	Status	min_age	max_age
Edaphosaurus	extinct	283.5	290.1
Dimetrodon	extinct	283.5	290.1
Ophiacodon	extinct	273.01	290.1
Dimetrodon	extinct	273.01	290.1
Ophiacodon	extinct	273.01	290.1
Dimetrodon	extinct	273.01	290.1
Dimetrodon	extinct	273.01	290.1
Varanosaurus	extinct	273.01	290.1
Ophiacodon	extinct	273.01	290.1
Dimetrodon	extinct	273.01	290.1
Glaucosaurus	extinct	273.01	290.1
Dimetrodon	extinct	273.01	283.5
Ophiacodon	extinct	273.01	290.1
Dimetrodon	extinct	273.01	290.1
Ophiacodon	extinct	273.01	290.1
Secodontosaurus	extinct	273.01	290.1
Dimetrodon	extinct	273.01	290.1
Varanosaurus	extinct	273.01	283.5
Tetraceratops	extinct	273.01	283.5
Dimetrodon	extinct	273.01	283.5
Dimetrodon	extinct	273.01	283.5
Edaphosaurus	extinct	273.01	283.5
Edaphosaurus	extinct	273.01	283.5
Varanops	extinct	273.01	283.5
Ophiacodon	extinct	273.01	283.5
Dimetrodon	extinct	273.01	283.5
Edaphosaurus	extinct	273.01	283.5
Casea	extinct	273.01	283.5
Ophiacodon	extinct	273.01	283.5
Dimetrodon	extinct	273.01	283.5
Edaphosaurus	extinct	273.01	283.5
Ophiacodon	extinct	273.01	283.5
Dimetrodon	extinct	273.01	283.5
Trichasaurus	extinct	273.01	283.5
Dimetrodon	extinct	273.01	283.5
Ophiacodon	extinct	273.01	283.5
Ophiacodon	extinct	273.01	283.5
Ophiacodon	extinct	273.01	283.5
Dimetrodon	extinct	273.01	283.5
Dimetrodon	extinct	273.01	283.5
Ophiacodon	extinct	273.01	283.5
Ophiacodon	extinct	273.01	283.5
Dimetrodon	extinct	283.5	293.52
Rhadiodromus	extinct	242.0	247.2
Inostrancevia_Temperate_N	extinct	254.14	264.28
Vivaxosaurus	extinct	254.14	264.28
Gorgonops	extinct	259.51	264.28
Plinthogomphodon	extinct	208.5	237.0
Edaphosaurus	extinct	290.1	298.9
Dimetrodon	extinct	290.1	298.9
Moghreberia	extinct	201.4	237.0
Moghreberia	extinct	201.4	237.0
Ischigualastia	extinct	227.0	237.0
Ischigualastia	extinct	227.0	237.0
Ischigualastia	extinct	227.0	237.0
Ischigualastia	extinct	227.0	237.0
Ischigualastia	extinct	227.0	237.0
Dimetrodon	extinct	273.01	283.5
Elcabrosaurus	extinct	298.9	303.7
Ophiacodon	extinct	298.9	303.7
Ophiacodon	extinct	298.9	303.7
Ophiacodon	extinct	298.9	303.7
Ophiacodon	extinct	298.9	303.7
Ophiacodon	extinct	298.9	303.7
Ophiacodon	extinct	298.9	303.7
Ophiacodon	extinct	298.9	303.7
Ophiacodon	extinct	298.9	303.7
Ophiacodon	extinct	298.9	303.7
Olivierosuchus	extinct	247.2	251.902
Thrinaxodon	extinct	247.2	251.902
Tetracynodon	extinct	247.2	251.902
Brachyzostrodon	extinct	201.4	208.5
Stahleckeria	extinct	237.0	242.0
Dinodontosaurus	extinct	237.0	242.0
Pristerognathus	extinct	259.51	264.28
Diictodon_Temperate_S	extinct	259.51	264.28
Dicynodon_Temperate_S	extinct	254.14	259.51
Platypodosaurus	extinct	254.14	259.51
Boreogomphodon	extinct	227.0	237.0
Microconodon	extinct	227.0	237.0
Placerias	extinct	208.5	227.0
Thomasia	extinct	201.4	208.5
Placerias	extinct	227.0	237.0
Chiniquodon	extinct	227.0	237.0
Rewaconodon_Tropical_S	extinct	208.5	227.0
Stahleckeria	extinct	237.0	242.0
Exaeretodon_Temperate_S	extinct	237.0	242.0
Dimetrodon	extinct	283.5	290.1
Theroteinus	extinct	201.4	208.5
Tricuspes	extinct	201.4	208.5
Thomasia	extinct	201.4	208.5
Thomasia	extinct	201.4	208.5
Thomasia	extinct	201.4	208.5
Thomasia	extinct	201.4	208.5
Thomasia	extinct	201.4	208.5
Morganucodon	extinct	201.4	208.5
Morganucodon	extinct	201.4	208.5
Helvetiodon	extinct	201.4	208.5
Hallautherium	extinct	201.4	208.5
Placerias	extinct	208.5	227.0
Exaeretodon_Temperate_S	extinct	227.0	237.0
Exaeretodon_Temperate_S	extinct	227.0	237.0
Exaeretodon_Temperate_S	extinct	227.0	237.0
Pentasauropus_Tropical_N	extinct	208.5	227.0
Riograndia	extinct	208.5	227.0
Pseudotriconodon_Temperate_N	extinct	213.2	216.7
Tricuspes	extinct	213.2	216.7
Gaumia	extinct	213.2	216.7
Gomphodontosuchus	extinct	208.5	237.0
Moghreberia	extinct	227.0	237.0
Moghreberia	extinct	227.0	237.0
Moghreberia	extinct	227.0	237.0
Chiniquodon	extinct	237.0	242.0
Probainognathus	extinct	237.0	242.0
Massetognathus	extinct	237.0	242.0
Massetognathus	extinct	237.0	242.0
Massetognathus	extinct	237.0	242.0
Massetognathus	extinct	237.0	242.0
Thomasia	extinct	201.4	208.5
Dimetrodon	extinct	273.01	283.5
Oromycter	extinct	283.5	290.1
Mycterosaurus	extinct	283.5	290.1
Varanops	extinct	283.5	290.1
Varanops	extinct	283.5	290.1
Varanops	extinct	283.5	290.1
Tricuspes	extinct	201.4	208.5
Tricuspes	extinct	201.4	208.5
Pseudotriconodon_Temperate_N	extinct	201.4	208.5
Thomasia	extinct	201.4	208.5
Kuehneotherium	extinct	201.4	208.5
Dimetrodon	extinct	273.01	283.5
Edaphosaurus	extinct	273.01	283.5
Varanops	extinct	273.01	286.1
Habayia	extinct	201.4	208.5
Lumkuia	extinct	242.0	247.2
Mycterosaurus	extinct	273.01	290.1
Chiniquodon	extinct	237.0	242.0
Gomphodontosuchus	extinct	208.5	237.0
Stahleckeria	extinct	237.0	242.0
Traversodon	extinct	237.0	242.0
Meurthodon	extinct	201.4	208.5
Pachydectes	extinct	259.51	264.28
Patranomodon	extinct	264.28	266.9
Eodicynodon	extinct	259.51	273.01
Brasilitherium	extinct	208.5	227.0
Dimetrodon	extinct	273.01	283.5
Eothyris	extinct	283.5	290.1
Casea	extinct	273.01	286.1
Euromycter	extinct	273.01	290.1
Cotylorhynchus	extinct	273.01	283.5
Cotylorhynchus	extinct	266.9	283.5
Angelosaurus	extinct	266.9	283.5
Angelosaurus	extinct	266.9	283.5
Ennatosaurus_Temperate_N	extinct	264.28	273.01
Ennatosaurus_Temperate_N	extinct	264.28	273.01
Ennatosaurus_Temperate_N	extinct	264.28	273.01
Ennatosaurus_Temperate_N	extinct	264.28	273.01
Ennatosaurus_Temperate_N	extinct	264.28	273.01
Phreatophasma	extinct	266.9	276.5
Ophiacodon	extinct	273.01	286.1
Clepsydrops	extinct	303.7	305.9
Stereorhachis	extinct	300.3	307.4
Baldwinonus	extinct	290.1	298.9
Stereophallodon	extinct	286.1	298.9
Ophiacodon	extinct	283.5	293.52
Edaphosaurus	extinct	286.1	298.9
Datheosaurus	extinct	297.7	300.3
Haptodus	extinct	283.5	290.1
Hypselohaptodus	extinct	293.52	298.9
Haptodus	extinct	303.7	305.9
Sphenacodon	extinct	286.1	298.9
Ctenospondylus	extinct	290.1	293.52
Cotylorhynchus	extinct	266.9	283.5
Milosaurus	extinct	298.9	307.4
Ameghinichnus	extinct	208.5	227.0
Pseudotriconodon_Tropical_N	extinct	208.5	227.0
Redondagnathus	extinct	208.5	227.0
Pentasauropus_Temperate_S	extinct	208.5	237.0
Pentasauropus_Temperate_S	extinct	201.4	227.0
Placerias	extinct	208.5	227.0
Procynosuchus_Temperate_N	extinct	254.14	259.51
Dimetrodon	extinct	273.01	283.5
Oedaleops	extinct	286.1	303.7
Oedaleops	extinct	286.1	303.7
Oedaleops	extinct	286.1	303.7
Oedaleops	extinct	286.1	303.7
Aerosaurus	extinct	286.1	303.7
Aerosaurus	extinct	286.1	303.7
Aerosaurus	extinct	286.1	303.7
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Endothiodon_Temperate_S	extinct	254.14	259.51
Oudenodon_Temperate_S	extinct	254.14	259.51
Dicynodontoides_Temperate_S	extinct	254.14	259.51
Sauroscaptor	extinct	254.14	259.51
Sauroscaptor	extinct	254.14	259.51
Sauroscaptor	extinct	254.14	259.51
Sauroscaptor	extinct	254.14	259.51
Sauroscaptor	extinct	254.14	259.51
Pristerodon_Temperate_S	extinct	254.14	259.51
Pristerodon_Temperate_S	extinct	254.14	259.51
Pristerodon_Temperate_S	extinct	254.14	259.51
Pristerodon_Temperate_S	extinct	254.14	259.51
Pristerodon_Temperate_S	extinct	254.14	259.51
Dimetrodon	extinct	283.5	290.1
Edaphosaurus	extinct	283.5	290.1
Ophiacodon	extinct	273.01	286.1
Dimetrodon	extinct	273.01	286.1
Dimetrodon	extinct	273.01	286.1
Edaphosaurus	extinct	273.01	286.1
Mycterosaurus	extinct	273.01	290.1
Mycterosaurus	extinct	273.01	290.1
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Gorgodon	extinct	266.9	283.5
Gorgodon	extinct	266.9	283.5
Knoxosaurus	extinct	266.9	283.5
Knoxosaurus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Caseopsis	extinct	266.9	283.5
Angelosaurus	extinct	266.9	283.5
Angelosaurus	extinct	266.9	283.5
Tappenosaurus	extinct	266.9	283.5
Caseoides	extinct	266.9	283.5
Caseoides	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Dimetrodon	extinct	266.9	283.5
Caseopsis	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Baldwinonus	extinct	298.9	303.7
Ruthiromia	extinct	298.9	303.7
Aerosaurus	extinct	298.9	303.7
Nitosaurus	extinct	298.9	303.7
Angelosaurus	extinct	266.9	283.5
Dimetrodon	extinct	286.1	298.9
Mastersonia	extinct	266.9	283.5
Dimetrodon	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Dimetrodon	extinct	283.5	290.1
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Tappenosaurus	extinct	266.9	283.5
Dimacrodon	extinct	266.9	283.5
Dimacrodon	extinct	266.9	283.5
Dimacrodon	extinct	266.9	283.5
Dimacrodon	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Cotylorhynchus	extinct	266.9	283.5
Steppesaurus	extinct	266.9	283.5
Ophiacodon	extinct	273.01	290.1
Dimetrodon	extinct	273.01	290.1
Ophiacodon	extinct	273.01	290.1
Dimetrodon	extinct	273.01	290.1
Dimetrodon	extinct	273.01	290.1
Edaphosaurus	extinct	273.01	290.1
Ophiacodon	extinct	286.1	298.9
Ophiacodon	extinct	286.1	298.9
Ophiacodon	extinct	286.1	298.9
Ophiacodon	extinct	273.01	283.5
Sinophoneus	extinct	266.9	273.01
Sinophoneus	extinct	266.9	273.01
Sinophoneus	extinct	266.9	273.01
Sinophoneus	extinct	266.9	273.01
Sinophoneus	extinct	266.9	273.01
Biseridens	extinct	266.9	273.01
Biseridens	extinct	266.9	273.01
Biseridens	extinct	266.9	273.01
Varanosaurus	extinct	273.01	283.5
Varanosaurus	extinct	273.01	283.5
Secodontosaurus	extinct	273.01	283.5
Elephantosaurus	extinct	237.0	242.0
Clepsydrops	extinct	303.7	305.9
Clepsydrops	extinct	303.7	305.9
Clepsydrops	extinct	303.7	305.9
Dimetrodon	extinct	273.01	283.5
Ennatosaurus_Temperate_N	extinct	264.28	273.01
Ianthasaurus	extinct	303.7	305.9
Ianthasaurus	extinct	303.7	305.9
Ianthasaurus	extinct	303.7	305.9
Ianthasaurus	extinct	303.7	305.9
Ianthasaurus	extinct	303.7	305.9
Xyrospondylus	extinct	303.7	305.9
Ophiacodon	extinct	286.1	298.9
Ophiacodon	extinct	286.1	298.9
Haptodus	extinct	290.1	293.52
Haptodus	extinct	293.52	298.9
Haptodus	extinct	293.52	298.9
Haptodus	extinct	293.52	298.9
Haptodus	extinct	293.52	298.9
Haptodus	extinct	293.52	298.9
Haptodus	extinct	293.52	298.9
Cutleria	extinct	286.1	298.9
Ophiacodon	extinct	286.1	298.9
Vaughnictis	extinct	286.1	298.9
Vaughnictis	extinct	286.1	298.9
Cutleria	extinct	286.1	298.9
Heleosaurus	extinct	259.51	264.28
Archaeovenator	extinct	298.9	303.7
Titanophoneus	extinct	264.28	266.9
Ulemica	extinct	264.28	266.9
Apsisaurus	extinct	286.1	298.9
Dimetrodon	extinct	273.01	283.5
Dimetrodon	extinct	273.01	283.5
Dimetrodon	extinct	273.01	283.5
Edaphosaurus	extinct	273.01	283.5
Dimetrodon	extinct	273.01	283.5
Dicynodontipus_Temperate_S	extinct	247.2	259.51
Dicynodontipus_Temperate_S	extinct	247.2	259.51
Dicynodontipus_Temperate_S	extinct	247.2	259.51
Dicynodontipus_Temperate_S	extinct	247.2	259.51
Dicynodontipus_Temperate_S	extinct	247.2	259.51
Ophiacodon	extinct	273.01	286.1
Dimetrodon	extinct	273.01	286.1
Ophiacodon	extinct	290.1	298.9
Secodontosaurus	extinct	283.5	290.1
Sphenacodon	extinct	286.1	298.9
Clepsydrops	extinct	303.7	305.9
Clepsydrops	extinct	303.7	305.9
Varanosaurus	extinct	273.01	283.5
Sphenacodon	extinct	286.1	298.9
Dimetrodon	extinct	286.1	298.9
Ophiacodon	extinct	286.1	298.9
Ophiacodon	extinct	273.01	286.1
Ophiacodon	extinct	283.5	290.1
Ophiacodon	extinct	283.5	290.1
Ophiacodon	extinct	283.5	290.1
Ophiacodon	extinct	286.1	298.9
Ophiacodon	extinct	283.5	290.1
Ctenospondylus	extinct	283.5	290.1
Varanosaurus	extinct	283.5	290.1
Ophiacodon	extinct	283.5	290.1
Ulemosaurus	extinct	259.51	266.9
Idelesaurus	extinct	259.51	264.28
Archaeothyris	extinct	307.4	309.8
Archaeothyris	extinct	307.4	309.8
Archaeothyris	extinct	307.4	309.8
Ophiacodon	extinct	283.5	290.1
Ophiacodon	extinct	283.5	290.1
Ophiacodon	extinct	283.5	290.1
Ophiacodon	extinct	286.1	298.9
Ophiacodon	extinct	290.1	293.52
Ophiacodon	extinct	283.5	290.1
Ophiacodon	extinct	283.5	290.1
Ophiacodon	extinct	283.5	290.1
Ophiacodon	extinct	290.1	298.9
Ophiacodon	extinct	293.52	298.9
Ophiacodon	extinct	283.5	290.1
Ophiacodon	extinct	283.5	290.1
Ophiacodon	extinct	290.1	293.52
Ophiacodon	extinct	273.01	290.1
Titanophoneus	extinct	259.51	266.9
Ulemosaurus	extinct	259.51	266.9
Casea	extinct	273.01	283.5
Casea	extinct	273.01	283.5
Burnetia	extinct	251.902	259.51
Lobalopex	extinct	254.14	259.51
Lophorhinus	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Tropidostoma	extinct	254.14	259.51
Ictidosuchops	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Emydops	extinct	254.14	259.51
Pristerodon_Temperate_S	extinct	254.14	259.51
Oudenodon_Temperate_S	extinct	254.14	259.51
Lycaenops	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Emydops	extinct	254.14	259.51
Pristerodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Oudenodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Oudenodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Tropidostoma	extinct	254.14	259.51
Oudenodon_Temperate_S	extinct	254.14	259.51
Oudenodon_Temperate_S	extinct	254.14	259.51
Oudenodon_Temperate_S	extinct	254.14	259.51
Oudenodon_Temperate_S	extinct	254.14	259.51
Oudenodon_Temperate_S	extinct	254.14	259.51
Cynosaurus	extinct	254.14	259.51
Emydops	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Tropidostoma	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Pristerodon_Temperate_S	extinct	254.14	259.51
Ictidosuchops	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Diictodon_Temperate_S	extinct	254.14	259.51
Pristerodon_Temperate_S	extinct	254.14	259.51
Oudenodon_Temperate_S	extinct	254.14	259.51
Charassognathus	extinct	254.14	259.51
Moschowhaitsia	extinct	256.8	259.51
Megawhaitsia	extinct	256.8	259.51
Megawhaitsia	extinct	256.8	259.51
Elliotsmithia	extinct	259.51	264.28
Syodon	extinct	259.51	266.9
Deuterosaurus	extinct	259.51	266.9
Porosteognathus	extinct	259.51	266.9
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Mesenosaurus_Temperate_N	extinct	264.28	273.01
Watongia	extinct	264.28	273.01
Syodon	extinct	264.28	266.9
Ophiacodon	extinct	273.01	286.1
Clepsydrops	extinct	273.01	286.1
Dimetrodon	extinct	273.01	286.1
Biarmosuchus	extinct	264.28	266.9
Biarmosuchus	extinct	264.28	266.9
Biarmosuchus	extinct	264.28	266.9
Biarmosuchus	extinct	264.28	266.9
Thrinaxodon	extinct	247.2	251.902
Thrinaxodon	extinct	247.2	251.902
Thrinaxodon	extinct	247.2	251.902
Thrinaxodon	extinct	247.2	251.902
