id,occurrence_no,Taxon,MaxAge,MinAge,Locality,Area
3190,479381,Teratosaurus,227.0,208.5,Baden-Württemberg,3
3202,486393,Plateosaurus,227.0,208.5,Bavaria,3
3203,486395,Liliensternus,227.0,208.5,Bavaria,3
3204,486405,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3205,486408,Gresslyosaurus,227.0,208.5,Baden-Württemberg,3
3206,486412,Ruehleia,227.0,208.5,Thuringia,3
3207,486412,Ruehleia,227.0,208.5,Thuringia,3
3208,486413,Liliensternus,227.0,208.5,Thuringia,3
3209,486413,Liliensternus,227.0,208.5,Thuringia,3
3345,632302,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3346,632303,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3347,632304,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3359,705954,Plateosaurus,227.0,208.5,Bavaria,3
3435,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3436,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3437,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3438,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3439,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3440,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3441,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3442,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3443,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3444,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3445,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3446,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3447,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3448,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3449,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3450,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3451,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3452,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3453,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3454,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3455,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3456,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3457,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3458,832046,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3459,832047,Aetosaurus,227.0,208.5,Baden-Württemberg,3
3740,880945,Coburgosuchus,227.0,208.5,Bavaria,3
3741,882064,Plateosaurus,227.0,208.5,Bavaria,3
3775,924734,Mystriosuchus,227.0,208.5,Baden-Württemberg,3
3776,924735,Mystriosuchus,227.0,208.5,Baden-Württemberg,3
3777,924736,Mystriosuchus,227.0,208.5,Baden-Württemberg,3
3778,924737,Mystriosuchus,227.0,208.5,Baden-Württemberg,3
3779,924739,Nicrosaurus,227.0,208.5,Baden-Württemberg,3
3780,924740,Nicrosaurus,227.0,208.5,Baden-Württemberg,3
3782,924747,Paratypothorax,227.0,208.5,Baden-Württemberg,3
3783,929818,Paratypothorax,227.0,208.5,Baden-Württemberg,3
3787,930836,Mystriosuchus,227.0,208.5,Niedersachsen,3
3788,930837,Nicrosaurus,227.0,208.5,Niedersachsen,3
3789,930849,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3815,1099822,Proganochelys,227.0,208.5,Baden-Württemberg,3
3816,1099826,Proganochelys,227.0,208.5,Baden-Württemberg,3
3817,1099834,Proterochersis,227.0,208.5,Baden-Württemberg,3
3818,1099923,Proterochersis,227.0,208.5,Baden-Württemberg,3
3819,1099924,Proterochersis,227.0,208.5,Baden-Württemberg,3
3820,1099927,Nicrosaurus,227.0,208.5,Baden-Württemberg,3
3821,1100182,Paratypothorax,227.0,208.5,Baden-Württemberg,3
3822,1100184,Nicrosaurus,227.0,208.5,Baden-Württemberg,3
3823,1100185,Nicrosaurus,227.0,208.5,Baden-Württemberg,3
3824,1100202,Nicrosaurus,227.0,208.5,Baden-Württemberg,3
3825,1100203,Nicrosaurus,227.0,208.5,Baden-Württemberg,3
3826,1100204,Paratypothorax,227.0,208.5,Baden-Württemberg,3
3827,1100205,Nicrosaurus,227.0,208.5,Baden-Württemberg,3
3828,1100206,Nicrosaurus,227.0,208.5,Baden-Württemberg,3
3829,1104047,Plateosaurus,227.0,208.5,Bavaria,3
3831,1107325,Tanystropheus,227.0,208.5,Baden-Württemberg,3
3850,1334449,Proterochersis,227.0,208.5,Baden-Württemberg,3
3948,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3949,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3950,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3951,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3952,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3953,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3954,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3955,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3956,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3957,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3958,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3959,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3960,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3961,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3962,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3963,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3964,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3965,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3966,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3967,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3968,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3969,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3970,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3971,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3972,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3973,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3974,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3975,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3976,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3977,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3978,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3979,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3980,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3981,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3982,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3983,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3984,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3985,1586160,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3997,1616704,Tuebingosaurus,227.0,208.5,Baden-Württemberg,3
3998,1624400,Plateosaurus,227.0,208.5,Baden-Württemberg,3
3999,1624401,Plateosaurus,227.0,208.5,Baden-Württemberg,3
4214,411325,Cyamodus,246.7,237.0,Baden-Württemberg,3
4223,725442,Teratosaurus,246.7,237.0,Baden-Württemberg,3
4243,921260,Cyamodus,246.7,237.0,Bavaria,3
4244,921261,Placodus,246.7,237.0,Bavaria,3
4245,921262,Placodus,246.7,237.0,Bavaria,3
4246,921263,Placodus,246.7,237.0,Bavaria,3
4264,1091664,Tanystropheus,246.7,237.0,Baden-Württemberg,3
4265,1091665,Blezingeria,246.7,237.0,Baden-Württemberg,3
4266,1091666,Nothosaurus,246.7,237.0,Baden-Württemberg,3
4267,1091667,Simosaurus,246.7,237.0,Baden-Württemberg,3
4268,1091733,Nothosaurus,246.7,237.0,Baden-Württemberg,3
4269,1091751,Tanystropheus,246.7,237.0,Baden-Württemberg,3
4270,1094789,Placodus,246.7,237.0,Bavaria,3
4271,1094789,Placodus,246.7,237.0,Bavaria,3
4272,1094789,Placodus,246.7,237.0,Bavaria,3
4273,1094789,Placodus,246.7,237.0,Bavaria,3
4275,1094901,Placodus,246.7,237.0,Bavaria,3
4287,1374079,Tanystropheus,246.7,237.0,Baden-Württemberg,3
4288,1374080,Thecodontosaurus,246.7,237.0,Baden-Württemberg,3
4435,880955,Chirotherium,237.0,227.0,Bavaria,3
4436,881081,Parasuchus,237.0,227.0,Bavaria,3
4437,881082,Ebrachosuchus,237.0,227.0,Bavaria,3
4438,881088,Stagonolepis,237.0,227.0,Bavaria,3
4439,881097,Parasuchus,237.0,227.0,Bavaria,3
4440,882413,Zanclodon,237.0,227.0,Baden-Württemberg,3
4469,1095300,Henodus,237.0,227.0,Thuringia,3
4470,1095300,Henodus,237.0,227.0,Thuringia,3
4471,1095300,Henodus,237.0,227.0,Thuringia,3
4472,1095300,Henodus,237.0,227.0,Thuringia,3
4473,1095300,Henodus,237.0,227.0,Thuringia,3
4474,1095300,Henodus,237.0,227.0,Thuringia,3
4475,1095300,Henodus,237.0,227.0,Thuringia,3
4478,1106819,Palaeosaurus,237.0,227.0,Baden-Württemberg,3
4516,1417828,Dyoplax,237.0,227.0,Baden-Württemberg,3
4531,1477148,Nothosaurus,237.0,227.0,Bavaria,3
4532,1477149,Simosaurus,237.0,227.0,Bavaria,3
4533,1477150,Placodus,237.0,227.0,Bavaria,3
5095,220086,Proganochelys,208.5,201.4,Sachsen-Anhalt,3
5096,220087,Liliensternus,208.5,201.4,Sachsen-Anhalt,3
5097,220088,Elachistosuchus,208.5,201.4,Sachsen-Anhalt,3
5112,486402,Plateosaurus,208.5,201.4,Baden-Württemberg,3
5113,486407,Plateosaurus,208.5,201.4,Baden-Württemberg,3
5114,486407,Plateosaurus,208.5,201.4,Baden-Württemberg,3
5115,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5116,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5117,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5118,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5119,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5120,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5121,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5122,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5123,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5124,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5125,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5126,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5127,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5128,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5129,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5130,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5131,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5132,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5133,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5134,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5135,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5136,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5137,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5138,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5139,486411,Plateosaurus,208.5,201.4,Sachsen-Anhalt,3
5162,534736,Plateosaurus,208.5,201.4,Niedersachsen,3
5222,1091742,Ichthyosaurus,208.5,201.4,Baden-Württemberg,3
5226,1095301,Macroplacus,208.5,201.4,Bavaria,3
5227,1099947,Ichthyosaurus,208.5,201.4,Baden-Württemberg,3
5228,1099948,Plesiosaurus,208.5,201.4,Baden-Württemberg,3
5229,1099949,Termatosaurus,208.5,201.4,Baden-Württemberg,3
5234,1104052,Proganochelys,208.5,201.4,Sachsen-Anhalt,3
5235,1104085,Chelyoposuchus,208.5,201.4,Sachsen-Anhalt,3
5236,1104086,Tanystropheus,208.5,201.4,Sachsen-Anhalt,3
5237,1104090,Mystriosuchus,208.5,201.4,Sachsen-Anhalt,3
5238,1104093,Tanystropheus,208.5,201.4,Sachsen-Anhalt,3
5239,1104094,Plesiosaurus,208.5,201.4,Sachsen-Anhalt,3
5254,1162208,Termatosaurus,208.5,201.4,Thuringia,3
5264,1384346,Psephoderma,208.5,201.4,Vienna,3
5265,1384354,Placochelys,208.5,201.4,Vienna,3
5266,1384355,Psephoderma,208.5,201.4,Vienna,3
5267,1384356,Leptonectes,208.5,201.4,Vienna,3
5274,1409647,Rhaeticosaurus,208.5,201.4,Westphalia,3
5281,1453483,Termatosaurus,208.5,201.4,Baden-Württemberg,3
5282,1453484,Nothosaurus,208.5,201.4,Baden-Württemberg,3
5288,1546985,Shonisaurus,208.5,201.4,Westphalia,3
5289,1546987,Pachystropheus,208.5,201.4,Westphalia,3
5292,1586158,Plateosaurus,208.5,201.4,Baden-Württemberg,3
5440,788638,Thuringothyris,290.1,283.5,Thuringia,3
5441,788638,Thuringothyris,290.1,283.5,Thuringia,3
5442,788638,Thuringothyris,290.1,283.5,Thuringia,3
5443,788638,Thuringothyris,290.1,283.5,Thuringia,3
5444,788638,Thuringothyris,290.1,283.5,Thuringia,3
5445,788638,Thuringothyris,290.1,283.5,Thuringia,3
5446,788638,Thuringothyris,290.1,283.5,Thuringia,3
5447,788638,Thuringothyris,290.1,283.5,Thuringia,3
5448,788639,Eudibamus,290.1,283.5,Thuringia,3
5620,1421392,Dimetropus,290.1,283.5,Thuringia,3
5624,1583938,Dimetropus,290.1,283.5,Thuringia,3
5625,1583938,Dimetropus,290.1,283.5,Thuringia,3
5626,1583938,Dimetropus,290.1,283.5,Thuringia,3
5627,1583938,Dimetropus,290.1,283.5,Thuringia,3
5628,1583938,Dimetropus,290.1,283.5,Thuringia,3
5629,1583938,Dimetropus,290.1,283.5,Thuringia,3
5630,1583938,Dimetropus,290.1,283.5,Thuringia,3
5631,1583938,Dimetropus,290.1,283.5,Thuringia,3
5632,1583938,Dimetropus,290.1,283.5,Thuringia,3
5633,1583938,Dimetropus,290.1,283.5,Thuringia,3
5634,1583938,Dimetropus,290.1,283.5,Thuringia,3
5635,1583938,Dimetropus,290.1,283.5,Thuringia,3
5660,1415674,Apatopus,233.4,227.0,Bavaria,3
5691,786382,Protorosaurus,259.51,254.14,Hesse,3
5692,786383,Parasaurus,259.51,254.14,Hesse,3
5694,790004,Weigeltisaurus,259.51,254.14,Saxony Anhalt,3
5695,790009,Weigeltisaurus,259.51,254.14,Hesse,3
5696,790010,Weigeltisaurus,259.51,254.14,Hesse,3
5697,790011,Weigeltisaurus,259.51,254.14,Thuringia,3
5698,790284,Protorosaurus,259.51,254.14,Saxony Anhalt,3
5699,790284,Protorosaurus,259.51,254.14,Saxony Anhalt,3
5700,790285,Weigeltisaurus,259.51,254.14,Saxony Anhalt,3
5701,790390,Weigeltisaurus,259.51,254.14,Hesse,3
5702,790406,Parasaurus,259.51,254.14,Lower Saxony,3
5703,790462,Parasaurus,259.51,254.14,Thuringia,3
5704,790463,Parasaurus,259.51,254.14,Thuringia,3
5710,791882,Parasaurus,259.51,254.14,Hesse,3
5711,791885,Parasaurus,259.51,254.14,Hesse,3
5712,791945,Protorosaurus,259.51,254.14,Hesse,3
5713,792227,Coelurosauravus,259.51,254.14,Saxony Anhalt,3
5723,838171,Protorosaurus,259.51,254.14,Thuringia,3
5724,838172,Protorosaurus,259.51,254.14,Thuringia,3
5725,838172,Protorosaurus,259.51,254.14,Thuringia,3
5726,838194,Protorosaurus,259.51,254.14,Saxony Anhalt,3
5727,838197,Protorosaurus,259.51,254.14,Hesse,3
5728,838198,Parasaurus,259.51,254.14,Hesse,3
5752,1417195,Glaurung,259.51,254.14,Saxony Anhalt,3
5756,451787,Nothosaurus,246.7,242.0,Hessen,3
5841,850677,Phantomosaurus,246.7,242.0,Bavaria,3
5956,920619,Cymatosaurus,246.7,242.0,Thuringia,3
5974,1058582,Pistosaurus,246.7,242.0,Bavaria,3
5987,1094708,Cymatosaurus,246.7,242.0,Brandenburg,3
5991,1094793,Nothosaurus,246.7,242.0,Brandenburg,3
5992,1094796,Nothosaurus,246.7,242.0,Bavaria,3
5993,1094846,Nothosaurus,246.7,242.0,Bavaria,3
5994,1094849,Nothosaurus,246.7,242.0,Sachsen-Anhalt,3
5995,1094850,Nothosaurus,246.7,242.0,Sachsen-Anhalt,3
5996,1094853,Nothosaurus,246.7,242.0,Brandenburg,3
5997,1094856,Nothosaurus,246.7,242.0,Brandenburg,3
5998,1094860,Nothosaurus,246.7,242.0,Thuringia,3
5999,1094869,Nothosaurus,246.7,242.0,Saxony Anhalt,3
6002,1094872,Nothosaurus,246.7,242.0,Sachsen-Anhalt,3
6004,1094884,Nothosaurus,246.7,242.0,Thuringia,3
6005,1094904,Placodus,246.7,242.0,Sachsen-Anhalt,3
6006,1094907,Placodus,246.7,242.0,Sachsen-Anhalt,3
6007,1094909,Placodus,246.7,242.0,Baden-Württemberg,3
6008,1094912,Placodus,246.7,242.0,Baden-Württemberg,3
6009,1094914,Placodus,246.7,242.0,Bavaria,3
6010,1094918,Placodus,246.7,242.0,Brandenburg,3
6011,1094921,Placodus,246.7,242.0,Thuringia,3
6012,1106822,Thecodontosaurus,246.7,242.0,Bavaria,3
6029,1347585,Protanystropheus,246.7,242.0,Baden-Württemberg,3
6033,1394192,Cymbospondylus,246.7,242.0,Sachsen-Anhalt,3
6034,1394193,Phalarodon,246.7,242.0,Sachsen-Anhalt,3
6035,1394194,Phalarodon,246.7,242.0,Sachsen-Anhalt,3
6036,1394195,Tholodus,246.7,242.0,Sachsen-Anhalt,3
6054,1415005,Anarosaurus,246.7,242.0,Sachsen-Anhalt,3
6055,1415006,Anarosaurus,246.7,242.0,Sachsen-Anhalt,3
6070,1418992,Placodus,246.7,242.0,Brandenburg,3
6072,1419121,Phalarodon,246.7,242.0,Baden-Württemberg,3
6073,1419161,Pistosaurus,246.7,242.0,Bavaria,3
6078,1432347,Doliovertebra,246.7,242.0,Sachsen-Anhalt,3
6086,1639002,Nothosaurus,246.7,242.0,Sachsen-Anhalt,3
6087,1639003,Nothosaurus,246.7,242.0,Sachsen-Anhalt,3
6103,486398,Zanclodon,242.0,237.0,Baden-Württemberg,3
6109,614939,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6113,791754,Zanclodon,242.0,237.0,Baden-Württemberg,3
6123,882311,Omphalosaurus,242.0,237.0,Bavaria,3
6134,914542,Omphalosaurus,242.0,237.0,Baden-Württemberg,3
6165,931661,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6166,931662,Tanystropheus,242.0,237.0,Baden-Württemberg,3
6189,1094779,Simosaurus,242.0,237.0,Baden-Württemberg,3
6190,1094780,Simosaurus,242.0,237.0,Baden-Württemberg,3
6191,1094780,Simosaurus,242.0,237.0,Baden-Württemberg,3
6192,1094781,Simosaurus,242.0,237.0,Bavaria,3
6193,1094782,Simosaurus,242.0,237.0,Baden-Württemberg,3
6194,1094783,Nothosaurus,242.0,237.0,Bavaria,3
6197,1094787,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6198,1094790,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6199,1094794,Cyamodus,242.0,237.0,Bavaria,3
6200,1094795,Simosaurus,242.0,237.0,Baden-Württemberg,3
6201,1094797,Placodus,242.0,237.0,Bavaria,3
6202,1094801,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6203,1094803,Nothosaurus,242.0,237.0,Bavaria,3
6205,1094805,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6206,1094805,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6207,1094805,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6208,1094806,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6209,1094807,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6210,1094807,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6211,1094807,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6212,1094808,Nothosaurus,242.0,237.0,Lower Saxony,3
6213,1094809,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6214,1094810,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6215,1094828,Nothosaurus,242.0,237.0,Thuringia,3
6216,1094829,Nothosaurus,242.0,237.0,Thuringia,3
6217,1094830,Nothosaurus,242.0,237.0,Thuringia,3
6218,1094831,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6219,1094832,Nothosaurus,242.0,237.0,Bavaria,3
6220,1094833,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6221,1094834,Nothosaurus,242.0,237.0,Bavaria,3
6222,1094835,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6223,1094836,Nothosaurus,242.0,237.0,Bavaria,3
6224,1094837,Nothosaurus,242.0,237.0,Bavaria,3
6225,1094838,Nothosaurus,242.0,237.0,Bavaria,3
6226,1094839,Nothosaurus,242.0,237.0,Bavaria,3
6227,1094840,Nothosaurus,242.0,237.0,Bavaria,3
6228,1094841,Nothosaurus,242.0,237.0,Bavaria,3
6229,1094842,Nothosaurus,242.0,237.0,Bavaria,3
6230,1094843,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6231,1094844,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6232,1094845,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6233,1094848,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6234,1094848,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6235,1094861,Nothosaurus,242.0,237.0,Thuringia,3
6236,1094863,Nothosaurus,242.0,237.0,Thuringia,3
6237,1094864,Nothosaurus,242.0,237.0,Thuringia,3
6238,1094874,Nothosaurus,242.0,237.0,Bavaria,3
6239,1094877,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6240,1094878,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6241,1094879,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6242,1094880,Nothosaurus,242.0,237.0,Bavaria,3
6243,1094881,Nothosaurus,242.0,237.0,Bavaria,3
6244,1094882,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6245,1094883,Nothosaurus,242.0,237.0,Lower Saxony,3
6250,1094894,Cyamodus,242.0,237.0,Baden-Württemberg,3
6251,1094895,Placodus,242.0,237.0,Baden-Württemberg,3
6252,1094896,Placodus,242.0,237.0,Bavaria,3
6253,1094897,Cyamodus,242.0,237.0,Baden-Württemberg,3
6254,1094898,Cyamodus,242.0,237.0,Bavaria,3
6255,1094899,Cyamodus,242.0,237.0,Baden-Württemberg,3
6256,1094900,Placodus,242.0,237.0,Baden-Württemberg,3
6257,1094903,Placodus,242.0,237.0,Thuringia,3
6258,1094905,Placodus,242.0,237.0,Nordrhein-Westfalen,3
6259,1094906,Placodus,242.0,237.0,Baden-Württemberg,3
6260,1094908,Placodus,242.0,237.0,Baden-Württemberg,3
6263,1094917,Placodus,242.0,237.0,Brandenburg,3
6264,1094919,Placodus,242.0,237.0,Thuringia,3
6267,1095302,Cyamodus,242.0,237.0,Baden-Württemberg,3
6282,1409643,Nothosaurus,242.0,237.0,Hohenlohe,3
6285,1418532,Lariosaurus,242.0,237.0,Thuringia,3
6289,1419162,Pistosaurus,242.0,237.0,Thuringia,3
6291,1419215,Horaffia,242.0,237.0,Baden-Württemberg,3
6295,1432348,Placodus,242.0,237.0,Bavaria,3
6296,1456893,Nothosaurus,242.0,237.0,Baden-Württemberg,3
6582,479548,Efraasia,216.7,213.2,Baden-Württemberg,3
6586,632299,Efraasia,216.7,213.2,Baden-Württemberg,3
6587,632300,Efraasia,216.7,213.2,Baden-Württemberg,3
6588,632301,Efraasia,216.7,213.2,Baden-Württemberg,3
6589,705707,Plateosaurus,216.7,213.2,Baden-Württemberg,3
6590,728277,Aetosaurus,216.7,213.2,Baden-Württemberg,3
6591,728364,Procompsognathus,216.7,213.2,Baden-Württemberg,3
6592,728367,Mystriosuchus,216.7,213.2,Baden-Württemberg,3
6593,728368,Nicrosaurus,216.7,213.2,Baden-Württemberg,3
6594,728369,Saltoposuchus,216.7,213.2,Baden-Württemberg,3
6595,728398,Saltoposuchus,216.7,213.2,Baden-Württemberg,3
6621,1430263,Apatosuchus,216.7,213.2,Baden-Württemberg,3
6672,906398,Batrachotomus,239.7,237.0,Baden-Württemberg,3
6673,906404,Batrachotomus,239.7,237.0,Baden-Württemberg,3
6674,906408,Batrachotomus,239.7,237.0,Baden-Württemberg,3
6675,929791,Neusticosaurus,239.7,237.0,Baden-Württemberg,3
6676,929792,Nothosaurus,239.7,237.0,Baden-Württemberg,3
6677,929794,Tanystropheus,239.7,237.0,Baden-Württemberg,3
6682,1091750,Psephosaurus,239.7,237.0,Baden-Württemberg,3
6683,1094786,Simosaurus,239.7,237.0,Baden-Württemberg,3
6685,1094800,Nothosaurus,239.7,237.0,Baden-Württemberg,3
6686,1094875,Nothosaurus,239.7,237.0,Baden-Württemberg,3
6687,1094876,Nothosaurus,239.7,237.0,Thuringia,3
6692,1142026,Jaxtasuchus,239.7,237.0,Baden-Württemberg,3
6693,1142027,Jaxtasuchus,239.7,237.0,Baden-Württemberg,3
6694,1142028,Jaxtasuchus,239.7,237.0,Baden-Württemberg,3
6695,1142046,Jaxtasuchus,239.7,237.0,Baden-Württemberg,3
6696,1285800,Pappochelys,239.7,237.0,Baden-Württemberg,3
6697,1374081,Zanclodon,239.7,237.0,Baden-Württemberg,3
6699,1406772,Fraxinisaura,239.7,237.0,Baden-Württemberg,3
6729,1419214,Horaffia,239.7,237.0,Baden-Württemberg,3
6730,1419216,Horaffia,239.7,237.0,Baden-Württemberg,3
6731,1419217,Horaffia,239.7,237.0,Baden-Württemberg,3
6734,1495723,Vellbergia,239.7,237.0,Baden-Württemberg,3
6735,1519520,Polymorphodon,239.7,237.0,Baden-Württemberg,3
6736,1565999,Stauromatodon,239.7,237.0,Baden-Württemberg,3
6761,792528,Sclerosaurus,246.7,244.7,Baden-Württemberg,3
6768,976632,Amotosaurus,246.7,244.7,Baden-Württemberg,3
6769,1076286,Eifelosaurus,246.7,244.7,Rheinland-Pfalz,3
6770,1076309,Amotosaurus,246.7,244.7,Baden-Württemberg,3
6771,1076310,Amotosaurus,246.7,244.7,Baden-Württemberg,3
6772,1076313,Anomoiodon,246.7,244.7,Baden-Württemberg,3
6773,1076315,Amotosaurus,246.7,244.7,Baden-Württemberg,3
6774,1076316,Amotosaurus,246.7,244.7,Baden-Württemberg,3
6776,1094702,Cymatosaurus,246.7,244.7,Baden-Württemberg,3
6777,1659690,Marcianosuchus,246.7,244.7,Baden-Württemberg,3
6791,880949,Parasuchus,251.2,246.7,Sachsen-Anhalt,3
6940,1390020,Plateosaurus,201.4,199.5,Bavaria,3
6952,1441012,Lindwurmia,201.4,199.5,Halberstadt,3
6971,920614,Lariosaurus,246.7,242.0,Baden-Württemberg,3
6972,1094854,Nothosaurus,246.7,242.0,Brandenburg,3
6973,1094855,Nothosaurus,246.7,242.0,Brandenburg,3
6974,1094858,Nothosaurus,246.7,242.0,Brandenburg,3
6975,1094858,Nothosaurus,246.7,242.0,Brandenburg,3
6976,1094859,Nothosaurus,246.7,242.0,Brandenburg,3
