feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
lat_range_z_trans,none,none,none,1.0,-34.5643931626804,-40.0,-9.280869161021247,0.345358079969883,0.2514978349208832,0.4462987184524536,-827.5502626540913,-1162.7629167397395,-534.8433576195696,5.0
Temperate_N,none,0_1,none,0.96,-6.390929009862916,-40.0,-1.259106190134496,0.49266836993396285,0.24330273270606995,0.8388828635215759,-608.0870789300296,-1054.8587894266711,-203.4430598371564,2.0
Tropical,none,0_1,none,1.0,-15.561484813259725,-40.0,-4.067968573826584,0.28646442867815497,0.10874057561159134,0.45114079117774963,-474.06078149676534,-848.482428785835,-93.17018147824979,9.0
Temperate_S,none,0_1,none,1.0,-13.397189769297231,-40.0,-3.0368096097294295,0.765337156355381,0.29480937123298645,1.128989815711975,-1178.212948692825,-1911.756456107355,-362.2679587026064,1.0
Antarctic,none,0_1,none,0.69,-2.7846850654879196,-40.0,3.05384343050117,0.06365536469966174,0.035654522478580475,0.09010947495698929,-37.283291286818354,-115.24166060286177,1.2080833601828544,19.0
mat_z_trans,none,none,none,0.61,-2.173875647279548,-40.0,4.471528919880746,0.3903406256437302,0.0998755693435669,0.9249293208122253,-985.7250500554222,-2313.8121394578957,-178.21997796616745,3.0
map_z_trans,none,none,none,0.6,-1.6126620157236986,-40.0,7.721497545379477,0.34063947185873983,0.0863223671913147,0.6651794910430908,-821.0030223760648,-1698.0627885768265,-234.6681048020714,7.0
wmm_z_trans,none,none,none,0.74,-4.8318422706503465,-40.0,11.65835702816904,0.38787429489195346,0.11531335860490799,0.850216269493103,-827.9025972710249,-1699.0643183666589,-150.7036472570336,5.0
cmm_z_trans,none,none,none,0.57,-1.5614051893123482,-40.0,8.704514447887556,0.4049165841937065,0.08596643060445786,0.8228247761726379,-894.2032451839318,-1898.7478143033559,-138.57306280757268,4.0
wmmcmm_z_trans,none,none,none,0.54,-1.2724164470274428,-40.0,16.788483278676907,0.44502835400402546,0.1033567264676094,0.9280160069465637,-934.7920243124634,-2243.2962726083765,-146.0501873739954,3.0
wetmon_z_trans,none,none,none,0.51,-1.0799869515936846,-40.0,12.379510217874202,0.43670310743153096,0.13524995744228363,0.8280603885650635,-1164.2109044043877,-2476.7315090276616,-274.1695354199451,3.0
drymon_z_trans,none,none,none,0.55,-1.065654853047418,-10.85698053082829,7.376097060824599,0.37262319415807726,0.10309144854545593,0.6719845533370972,-773.8937838690657,-1617.8901764888246,-196.96066942229868,8.0
wetdry_z_trans,none,none,none,0.7,-2.3697564443288535,-40.0,8.96918965641458,0.3194187182933092,0.07743754237890244,0.6228062510490417,-865.1675279105568,-1734.7746533900306,-191.71729839637055,6.0
208-217,none,0_1,none,0.79,-1.860538215469447,-33.18064671976426,2.88283755671604,0.06656694903969765,0.03466889634728432,0.09144330769777298,-68.54507815830928,-154.54839155119976,-8.393480515603528,17.0
217-227,none,0_1,none,0.86,-4.690664284597446,-40.0,1.5347418185635389,0.0614950729906559,0.03462866693735123,0.08708719909191132,-79.59775296227093,-180.35209892154012,-5.846457192939965,15.0
227-237,none,0_1,none,0.73,-1.9776618562042096,-25.62455255390574,7.650847219003582,0.07863925918936729,0.04265956953167915,0.1388520896434784,-95.44298914976147,-220.87517579706844,-13.972151912516438,13.0
237-242,none,0_1,none,0.95,-4.012169027085206,-40.0,-1.0946614608139331,0.07126692954450846,0.030530579388141632,0.11023031175136566,-45.67128049869352,-100.68814949411114,-1.4582460488140896,14.0
242-246.7,none,0_1,none,0.84,-3.56248851561557,-40.0,1.7760990954511362,0.11002375427633523,0.04205331206321716,0.17855046689510345,-85.60255379446984,-167.41392575002715,-13.620763579334266,13.0
246.7-252,none,0_1,none,0.55,1.1480475536127819,-9.50063737068486,11.18757677475333,0.142188980281353,0.04204016551375389,0.30908021330833435,-92.2517469162182,-213.10011949129978,-10.093259685902012,13.0
252-259.5,none,0_1,none,0.79,-2.6466038375776195,-31.538024388963937,6.900799158573458,0.16256944049149752,0.06162248179316521,0.29741859436035156,-175.16874395010754,-374.0206224344239,-16.510906677875596,11.0
259.5-264.3,none,0_1,none,0.83,-2.422401804281104,-29.147742308389724,5.589533359145471,0.2188806841522455,0.07013118267059326,0.40263327956199646,-197.9171410562959,-436.64132446082306,-25.350250550565306,10.0
264.3-274.4,none,0_1,none,0.86,-3.312917245764645,-22.130213349766546,4.535440483339975,0.15120467752218247,0.03900438919663429,0.2888964116573334,-146.79323509613454,-321.4060631549771,-23.256767204618995,12.0
274.4-283.5,none,0_1,none,0.81,-2.513860715478086,-19.733545604208683,4.444510889040229,0.06435612658038735,0.036404918879270554,0.08858305960893631,-69.32337177136917,-160.7358867279338,-6.650223905824532,16.0
283.5-290.1,none,0_1,none,0.73,-2.3107996866016007,-22.558241486530935,5.474470025873344,0.06460450258105993,0.034689318388700485,0.09033538401126862,-49.38111486052059,-119.8495455885153,-4.834797059274479,18.0
