feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
lat_range_z_trans,none,none,none,1.0,-40.0,-40.0,-23.94932754675583,0.37115624725818636,0.2436530888080597,0.4842555820941925,-1084.315724412152,-1430.0442545823068,-748.9801028427875,1.0
Temperate_N,none,0_1,none,0.9,-2.7180660794029947,-12.86167841089981,1.9687511154873667,0.27562580674886705,0.07571500539779663,0.5367093682289124,-288.8201296904352,-562.5594834921535,-51.55606761244576,11.0
Tropical,none,0_1,none,0.73,-1.6187706680401743,-8.514688350467328,2.1186535012118917,0.22881463516503572,0.0610409714281559,0.4761357009410858,-473.5533401255973,-1047.5232435428034,-70.08573635308812,12.0
Temperate_S,none,0_1,none,0.91,-2.438046752380159,-8.760566269239938,1.5114809796872921,0.28534555330872535,0.08361541479825974,0.532767653465271,-577.568237533426,-1214.3950282169483,-118.63740801239919,9.0
Antarctic,none,0_1,none,0.59,-1.2477612563123877,-18.295218195330207,3.935159169325787,0.05433679807931185,0.03137588128447533,0.07517081499099731,-14.58741172013873,-53.55416502584569,5.117123946458605,22.0
mat_z_trans,none,none,none,0.55,-1.2385533713238948,-28.010209133880878,10.930995342234697,0.3433666092902422,0.09261928498744965,0.671031653881073,-825.7773987693677,-1696.2296615721077,-134.9658536454475,5.0
map_z_trans,none,none,none,0.56,-1.4282253941135896,-40.0,24.07044512222868,0.3055713162571192,0.09062105417251587,0.5947498083114624,-906.9816569607077,-1777.275236042181,-213.24517462410643,4.0
wmm_z_trans,none,none,none,0.64,-2.1465021486258182,-31.101422850239345,16.602280369986545,0.2838938559964299,0.10910922288894653,0.5739879608154297,-670.5022858216273,-1322.0263753915801,-87.11759279541116,9.0
cmm_z_trans,none,none,none,0.45,1.1968887922912907,-31.29591631495248,15.035654302089732,0.3238797478377819,0.0851387083530426,0.6826847791671753,-783.0582421494405,-1773.5999555101364,-208.94592184989597,6.0
wmmcmm_z_trans,none,none,none,0.4,1.5195654132181409,-9.83471914318562,18.65498867502362,0.30067306011915207,0.10015591233968735,0.6192243695259094,-620.8503355672941,-1354.0995093236038,-85.43710074585294,10.0
wetmon_z_trans,none,none,none,0.66,-6.335131494143518,-40.0,25.462993538632986,0.3472453810274601,0.09276337176561356,0.7333067655563354,-1121.011495269376,-2619.281576846677,-223.48933918756643,2.0
drymon_z_trans,none,none,none,0.71,-3.771476208711422,-40.0,11.263717633808884,0.1801993400603533,0.06057172268629074,0.33645597100257874,-602.7496910718946,-1142.2719174456745,-178.31744551220845,13.0
wetdry_z_trans,none,none,none,0.69,-3.1320805103355513,-40.0,18.41528733763804,0.3402383107692003,0.10589659959077835,0.6894372701644897,-1034.7710412134495,-2290.2628767150118,-261.5445797554182,3.0
208-217,none,0_1,none,1.0,-13.040169013151512,-40.0,-3.466640675374769,0.22578926414251327,0.10872907191514969,0.3446909487247467,-653.533300075244,-1221.4331269524532,-214.5338032573328,7.0
217-227,none,0_1,none,1.0,-16.329744324938346,-40.0,-5.7071795564867855,0.1685584744066,0.09084069728851318,0.25335049629211426,-677.201650176618,-1164.8696426650795,-253.27519378551847,7.0
227-237,none,0_1,none,1.0,-11.450409275431756,-40.0,-4.432932294555026,0.25085580416023734,0.08029882609844208,0.3723522424697876,-334.87121758009096,-632.7387184538239,-84.94689288499706,10.0
237-242,none,0_1,none,0.97,-5.196738274100465,-29.45000395719635,-1.0555476952643335,0.16295444075018167,0.04964958131313324,0.25555893778800964,-152.55440171703444,-281.43567361661076,-17.378091606167686,14.0
242-246.7,none,0_1,none,0.85,-3.4926950008950204,-21.843110609819686,2.7403338478275505,0.1453842507302761,0.03849291056394577,0.2720220386981964,-167.00940158748756,-357.83008717480834,-16.88066685042338,15.0
246.7-252,none,0_1,none,0.52,-1.0625642491738274,-9.15863334596783,4.1423730302359045,0.13016350515186786,0.04324391856789589,0.2927030324935913,-78.66847834930971,-182.29633851566996,-6.695350437048205,19.0
252-259.5,none,0_1,none,0.76,-2.5977171158203474,-24.75228260901507,4.0416356635028485,0.09118803218007088,0.038198426365852356,0.1477612406015396,-87.44949947753234,-212.7344900909493,-5.023173216257533,18.0
259.5-264.3,none,0_1,none,0.95,-8.094576169043442,-40.0,-1.003502392603778,0.06733800236135722,0.038357917219400406,0.10230261832475662,-72.13569961440497,-169.02722810615353,-4.183934460423302,20.0
264.3-274.4,none,0_1,none,1.0,-10.959892997233096,-40.0,-2.000051032307883,0.07670812468975782,0.04046015068888664,0.11355673521757126,-135.71520087423363,-259.14010956855714,-22.909619366085053,16.0
274.4-283.5,none,0_1,none,0.91,-3.2829061532177053,-38.07130751534347,2.7726498518407885,0.0611878626793623,0.037306468933820724,0.09832029044628143,-71.18176219185015,-159.35690079969777,-4.580992340380249,21.0
283.5-290.1,none,0_1,none,0.93,-9.840661982723589,-40.0,1.1467171718178688,0.07322840500622987,0.03467053920030594,0.10547047108411789,-102.24621149360229,-231.7263641879972,-7.006275819054963,17.0
