feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
lat_range_z_trans,none,none,none,1.0,-40.0,-40.0,-15.888554714243373,0.42478481367230414,0.29238250851631165,0.5541732907295227,-1035.9908694077067,-1325.767485912797,-754.915861436458,4.0
Temperate_N,none,0_1,none,0.83,-2.332926046178018,-11.348741698702026,4.0915582939183315,0.5850836805999279,0.336995393037796,0.9420078992843628,-646.0330808042957,-1037.3205869774235,-278.205500143325,6.0
Tropical,none,0_1,none,0.93,-4.8324789893669635,-30.269745959310693,1.3836158503117173,0.46850830540060995,0.19612209498882294,0.7385736703872681,-913.4085314268166,-1639.0408660328128,-320.02875371071013,5.0
Temperate_S,none,0_1,none,1.0,-14.17355596032133,-40.0,-3.715161293090892,0.6897591429948807,0.38750261068344116,1.096602201461792,-1085.4611629178435,-2029.3794394129545,-349.4298205645382,1.0
Antarctic,none,0_1,none,0.72,-2.3583568551620804,-40.0,2.694774406516982,0.06836154799908399,0.04416153207421303,0.09037505835294724,-18.74918743547391,-68.18632528873434,4.5309892956058775,24.0
mat_z_trans,none,none,none,0.52,-1.1081231721767155,-26.761703600129792,17.800795853977718,0.4747767137736082,0.13637775182724,0.9643511772155762,-1128.7942275824512,-2205.31372988114,-180.50771884283142,3.0
map_z_trans,none,none,none,0.6,-1.6116346186866364,-40.0,28.69298622132229,0.29090552411973475,0.09359599649906158,0.5655734539031982,-856.2209532882783,-1678.2941877225505,-182.7347113853433,10.0
wmm_z_trans,none,none,none,0.81,-5.522227361233929,-40.0,7.222483878658218,0.4332241628319025,0.11331257969141006,0.8752427697181702,-965.0804030786956,-2202.8675011013806,-168.5201528682544,7.0
cmm_z_trans,none,none,none,0.68,-4.6931377619735315,-40.0,14.57755752325639,0.5254416546225548,0.12129552662372589,1.0943995714187622,-1266.502056159608,-2797.7174602492496,-216.06318969134225,2.0
wmmcmm_z_trans,none,none,none,0.43,1.1522141630655356,-18.4332370152553,14.805905112199099,0.4489275022596121,0.08881755918264389,0.8776345252990723,-829.3350915746979,-1847.8782947757438,-148.25400311333988,11.0
wetmon_z_trans,none,none,none,0.45,1.4618160136782379,-20.895475314383134,40.0,0.40000752069056034,0.08867692947387695,0.837970495223999,-1102.4965160963075,-2256.8183142132816,-174.6645082851611,9.0
drymon_z_trans,none,none,none,0.79,-7.283401731217937,-40.0,6.667427192171845,0.24225997768342494,0.101870596408844,0.47275274991989136,-683.7525401734073,-1375.0880769175878,-207.76410349207913,12.0
wetdry_z_trans,none,none,none,0.47,1.1884457803441832,-12.162567948043787,13.074212384557233,0.4004507511854172,0.08623342216014862,0.8392673134803772,-1014.8819590483452,-2360.4153628718755,-290.4275680785212,8.0
208-217,none,0_1,none,0.94,-4.887344291491894,-40.0,1.1221953463585659,0.0998844825848937,0.05288273096084595,0.1663898080587387,-125.89916533906323,-351.97182333102637,-8.800699958018981,17.0
217-227,none,0_1,none,0.95,-4.725221089585305,-25.126533507644336,1.7183061477233,0.12240470577031375,0.054914332926273346,0.23126526176929474,-172.63755349529836,-450.36818948904374,-19.481575033587205,16.0
227-237,none,0_1,none,0.68,1.5935297917299467,-6.1666568774293005,9.581088476859776,0.1717820204794407,0.08260244876146317,0.3303990662097931,-221.83985671667392,-382.0310325642996,-78.20265335574481,14.0
237-242,none,0_1,none,0.87,-3.196821051001188,-18.019951641556165,3.1029062019941462,0.12478117283433676,0.06093239411711693,0.24900251626968384,-122.97600170264914,-307.4253242880974,-12.316687659113427,18.0
242-246.7,none,0_1,none,0.96,-4.754315550417338,-26.796797733913177,1.8433862347806098,0.14922670371830463,0.053913455456495285,0.2902272343635559,-143.56140591806522,-342.94064494808345,-20.445536592898634,15.0
246.7-252,none,0_1,none,0.72,1.5931525024346191,-9.04640542071922,5.041165406266286,0.3350274389609694,0.08063105493783951,0.627321183681488,-165.70598457740562,-335.5041161107738,-23.699430779436852,13.0
252-259.5,none,0_1,none,0.87,-2.878252470097041,-36.76998514149929,3.505046349869298,0.09571493290364742,0.0449511781334877,0.17907822132110596,-92.14423003319139,-216.15475825466558,-5.4864450414251,21.0
259.5-264.3,none,0_1,none,0.97,-14.789025364901956,-40.0,-1.838445952132367,0.09331014387309551,0.044279951602220535,0.13464656472206116,-86.22406290531022,-257.66251396654525,-2.871208150272423,19.0
264.3-274.4,none,0_1,none,0.93,-5.555614826766048,-31.330237119170775,1.582574548535853,0.09308495357632637,0.048145219683647156,0.13357821106910706,-112.63105210651577,-213.54578460652988,-14.925046171731083,20.0
274.4-283.5,none,0_1,none,0.78,-2.551529194811503,-19.718775403219116,4.046863466024306,0.07170448184013367,0.04691580682992935,0.10353577136993408,-92.79840184025872,-285.34153265301995,-8.699387434509163,23.0
283.5-290.1,none,0_1,none,0.99,-8.607462533151534,-40.0,-1.389546804755487,0.08084672890603542,0.04318650811910629,0.11580183357000351,-75.56270305835652,-177.91408589566652,-6.32093638452659,22.0
