,Rotated Lat,Rotated Lon,genus,taxon_environment,age_max,age_min
276,32.5932,9.3339,Gresslyosaurus,terrestrial,227.0,208.5
277,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
278,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
279,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
280,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
281,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
282,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
283,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
284,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
285,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
286,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
287,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
288,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
289,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
290,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
291,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
292,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
293,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
294,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
295,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
296,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
297,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
298,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
299,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
300,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
301,42.7067,10.1418,Plateosaurus,terrestrial,208.5,201.4
302,34.4775,11.1969,Ruehleia,terrestrial,227.0,208.5
303,34.4775,11.1969,Ruehleia,terrestrial,227.0,208.5
304,34.4775,11.1969,Liliensternus,terrestrial,227.0,208.5
305,34.4775,11.1969,Liliensternus,terrestrial,227.0,208.5
306,1.3572,-44.289,Gojirasaurus,terrestrial,227.0,208.5
307,1.3572,-44.289,Machaeroprosopus,terrestrial,227.0,208.5
308,1.3572,-44.289,Rutiodon,terrestrial,227.0,208.5
309,1.3572,-44.289,Rioarribasuchus,terrestrial,227.0,208.5
310,1.3572,-44.289,Shuvosaurus,terrestrial,227.0,208.5
311,1.3572,-44.289,Shuvosaurus,terrestrial,227.0,208.5
312,1.3531,-47.1801,Typothorax,terrestrial,227.0,208.5
313,1.3531,-47.1801,Hesperosuchus,terrestrial,227.0,208.5
314,1.3531,-47.1801,Machaeroprosopus,terrestrial,227.0,208.5
315,1.3531,-47.1801,Revueltosaurus,terrestrial,227.0,208.5
316,52.1412,136.1873,Lufengosaurus,terrestrial,201.4,199.5
317,52.1412,136.1873,Lufengosaurus,terrestrial,201.4,199.5
318,52.1412,136.1873,Lufengosaurus,terrestrial,201.4,199.5
319,52.1412,136.1873,Gyposaurus,terrestrial,201.4,199.5
320,52.1412,136.1873,Lufengosaurus,terrestrial,201.4,199.5
321,52.1412,136.1873,Lukousaurus,terrestrial,201.4,199.5
322,52.1412,136.1873,Sinosaurus,terrestrial,201.4,199.5
323,35.7562,6.5658,Lophostropheus,terrestrial,208.5,199.5
324,52.1412,136.1873,Chinshakiangosaurus,terrestrial,201.4,199.5
325,8.5619,-43.658,Ammorhynchus,terrestrial,247.2,244.7
326,8.5619,-43.658,Ammorhynchus,terrestrial,247.2,244.7
327,9.506,-46.6177,Ammorhynchus,terrestrial,247.2,244.7
328,9.506,-46.6177,Ammorhynchus,terrestrial,247.2,244.7
329,32.5932,9.3339,Grallator,terrestrial,227.0,208.5
330,34.4775,11.1969,Grallator,terrestrial,227.0,208.5
331,30.9826,11.6474,Eudimorphodon,terrestrial,227.0,208.5
332,37.6253,13.0683,Eudimorphodon,terrestrial,208.5,201.4
333,37.6253,13.0683,Variodens,terrestrial,208.5,201.4
334,20.0114,-14.2092,Grallator,terrestrial,201.4,199.5
335,20.0114,-14.2092,Eubrontes,terrestrial,201.4,199.5
336,20.0114,-14.2092,Grallator,terrestrial,201.4,199.5
337,20.0114,-14.2092,Eubrontes,terrestrial,201.4,199.5
338,20.0114,-14.2092,Batrachopus,terrestrial,201.4,199.5
339,20.0114,-14.2092,Grallator,terrestrial,201.4,199.5
340,20.0114,-14.2092,Eubrontes,terrestrial,201.4,199.5
341,20.0114,-14.2092,Batrachopus,terrestrial,201.4,199.5
342,20.0114,-14.2092,Grallator,terrestrial,201.4,199.5
343,20.0114,-14.2092,Grallator,terrestrial,201.4,199.5
344,20.0114,-14.2092,Eubrontes,terrestrial,201.4,199.5
345,20.0114,-14.2092,Eubrontes,terrestrial,201.4,199.5
346,20.0114,-14.2092,Grallator,terrestrial,201.4,199.5
347,20.0114,-14.2092,Grallator,terrestrial,201.4,199.5
348,20.0114,-14.2092,Grallator,terrestrial,201.4,199.5
349,20.0114,-14.2092,Grallator,terrestrial,201.4,199.5
350,20.0114,-14.2092,Grallator,terrestrial,201.4,199.5
351,20.0114,-14.2092,Eubrontes,terrestrial,201.4,199.5
352,20.0114,-14.2092,Grallator,terrestrial,201.4,199.5
353,20.0114,-14.2092,Eubrontes,terrestrial,201.4,199.5
354,52.1412,136.1873,Eshanosaurus,terrestrial,201.4,199.5
355,35.9688,2.1884,Thecodontosaurus,terrestrial,208.5,201.4
356,35.9688,2.1884,Thecodontosaurus,terrestrial,208.5,201.4
357,35.9688,2.1884,Thecodontosaurus,terrestrial,208.5,201.4
358,35.9688,2.1884,Thecodontosaurus,terrestrial,208.5,201.4
359,35.9688,2.1884,Thecodontosaurus,terrestrial,208.5,201.4
360,35.9688,2.1884,Thecodontosaurus,terrestrial,208.5,201.4
361,35.9688,2.1884,Thecodontosaurus,terrestrial,208.5,201.4
362,35.9688,2.1884,Thecodontosaurus,terrestrial,208.5,201.4
363,35.9688,2.1884,Thecodontosaurus,terrestrial,208.5,201.4
364,35.9688,2.1884,Thecodontosaurus,terrestrial,208.5,201.4
365,35.9688,2.1884,Thecodontosaurus,terrestrial,208.5,201.4
366,35.9688,2.1884,Diphydontosaurus,terrestrial,208.5,201.4
367,35.9688,2.1884,Diphydontosaurus,terrestrial,208.5,201.4
368,44.258,7.4226,Eubrontes,terrestrial,208.5,201.4
369,-50.4972,-22.4201,Coloradisaurus,terrestrial,227.0,208.5
370,-50.4972,-22.4201,Riojasaurus,terrestrial,227.0,208.5
371,6.0887,-50.239,Syntarsus,terrestrial,208.5,199.5
372,1.3572,-44.289,Grallator,terrestrial,227.0,208.5
373,1.3572,-44.289,Coelophysis,terrestrial,227.0,208.5
374,1.3531,-47.1801,Revueltosaurus,terrestrial,227.0,208.5
375,1.3531,-47.1801,Typothorax,terrestrial,227.0,208.5
376,1.3531,-47.1801,Smilosuchus,terrestrial,227.0,208.5
377,1.3531,-47.1801,Krzyzanowskisaurus,terrestrial,227.0,208.5
378,1.3531,-47.1801,Calyptosuchus,terrestrial,227.0,208.5
379,1.3531,-47.1801,Leptosuchus,terrestrial,227.0,208.5
380,1.3531,-47.1801,Scutarx,terrestrial,227.0,208.5
381,1.3531,-47.1801,Leptosuchus,terrestrial,227.0,208.5
382,1.3531,-47.1801,Acaenasuchus,terrestrial,227.0,208.5
383,1.3531,-47.1801,Leptosuchus,terrestrial,227.0,208.5
384,1.3531,-47.1801,Revueltosaurus,terrestrial,227.0,208.5
385,1.3572,-44.289,Typothorax,terrestrial,227.0,208.5
386,1.3572,-44.289,Paratypothorax,terrestrial,227.0,208.5
387,1.3572,-44.289,Coelophysis,terrestrial,227.0,208.5
388,1.3572,-44.289,Coelophysis,terrestrial,227.0,208.5
389,-52.0012,-29.5316,Herrerasaurus,terrestrial,237.0,227.0
390,-52.0012,-29.5316,Herrerasaurus,terrestrial,237.0,227.0
391,-52.0012,-29.5316,Herrerasaurus,terrestrial,237.0,227.0
392,-52.0012,-29.5316,Herrerasaurus,terrestrial,237.0,227.0
393,-52.0012,-29.5316,Herrerasaurus,terrestrial,237.0,227.0
394,-52.0012,-29.5316,Herrerasaurus,terrestrial,237.0,227.0
395,-52.0012,-29.5316,Herrerasaurus,terrestrial,237.0,227.0
396,-52.0012,-29.5316,Trialestes,terrestrial,237.0,227.0
397,-52.0012,-29.5316,Proterochampsa,terrestrial,237.0,227.0
398,-52.0012,-29.5316,Herrerasaurus,terrestrial,237.0,227.0
399,20.0114,-14.2092,Grallator,terrestrial,201.4,199.5
400,20.0114,-14.2092,Grallator,terrestrial,201.4,199.5
401,20.0114,-14.2092,Kayentapus,terrestrial,201.4,199.5
402,20.0114,-14.2092,Grallator,terrestrial,201.4,199.5
403,20.0114,-14.2092,Eubrontes,terrestrial,201.4,199.5
