id	Species	min_age	max_age	Status
4279	Labidosaurus	273.01	283.5	extant
4278	Captorhinus_Tropical_N	273.01	283.5	extant
4277	Captorhinus_Tropical_N	273.01	283.5	extant
4276	Labidosaurus	273.01	283.5	extant
4275	Captorhinus_Tropical_N	273.01	283.5	extant
4274	Labidosaurus	273.01	283.5	extant
4273	Bolosaurus	273.01	283.5	extant
4268	Araeoscelis	273.01	283.5	extant
4269	Araeoscelis	273.01	283.5	extant
4270	Araeoscelis	273.01	283.5	extant
4271	Araeoscelis	273.01	283.5	extant
4272	Araeoscelis	273.01	283.5	extant
4267	Captorhinus_Tropical_N	273.01	283.5	extant
4266	Labidosaurus	273.01	283.5	extant
4265	Labidosaurus	273.01	283.5	extant
4264	Captorhinus_Tropical_N	273.01	283.5	extant
4263	Mesosaurus_Temperate_S	283.5	290.1	extant
4262	Mesosaurus_Temperate_S	283.5	290.1	extant
4261	Mesosaurus_Temperate_S	283.5	290.1	extant
4260	Mesosaurus_Temperate_S	283.5	290.1	extant
4259	Grallator_Temperate_S	208.5	227.0	extant
4258	Deltavjatia	259.51	264.28	extant
4257	Scutosaurus	254.14	264.28	extant
4250	Bolosaurus	290.1	298.9	extant
4249	Zupaysaurus	208.5	227.0	extant
4247	Omphalosaurus_Tropical_N	237.0	247.2	extant
4248	Omphalosaurus_Tropical_N	237.0	247.2	extant
4246	Grippia	247.2	251.2	extant
4245	Coelurosaurichnus_Temperate_N	227.0	237.0	extant
4244	Rutiodon	208.5	227.0	extant
4243	Captorhinus_Tropical_N	273.01	283.5	extant
4242	Pareiasuchus	254.14	259.51	extant
4241	Arizonasaurus	244.7	247.2	extant
4240	Anisodontosaurus	244.7	247.2	extant
4239	Placochelys	227.0	237.0	extant
4236	Psephoderma_Tropical_N	213.2	216.7	extant
4237	Psephoderma_Tropical_N	213.2	216.7	extant
4238	Psephoderma_Tropical_N	213.2	216.7	extant
4235	Vonhuenia	251.2	251.902	extant
4234	Melanorosaurus	208.5	227.0	extant
4230	Plateosauravus	208.5	227.0	extant
4231	Plateosauravus	208.5	227.0	extant
4232	Plateosauravus	208.5	227.0	extant
4233	Plateosauravus	208.5	227.0	extant
4229	Chasmatosuchus	247.2	251.2	extant
4228	Chasmatosuchus	251.2	251.902	extant
4227	Chasmatosuchus	247.2	251.902	extant
4226	Chasmatosuchus	247.2	251.902	extant
4225	Chaohusaurus	247.2	248.9	extant
4224	Chaohusaurus	247.2	248.9	extant
4223	Placochelys	227.0	237.0	extant
4222	Psephoderma_Tropical_N	201.4	208.5	extant
4221	Psephoderma_Tropical_N	201.4	208.5	extant
4220	Paraplacodus	242.0	247.2	extant
4219	Barracudasaurus	237.0	247.2	extant
4218	Sarcosaurus	199.5	201.4	extant
4217	Czatkowiella	247.2	251.2	extant
4216	Sophineta	247.2	251.2	extant
4215	Osmolskina	247.2	251.2	extant
4214	Pamelina	247.2	251.2	extant
4213	Procolina	247.2	251.2	extant
4212	Placochelys	208.5	227.0	extant
4211	Euscolosuchus	227.0	237.0	extant
4210	Uatchitodon	227.0	237.0	extant
4209	Gomphiosauridion	227.0	237.0	extant
4208	Xenodiphyodon	227.0	237.0	extant
4207	Desmatosuchus	208.5	227.0	extant
4206	Smilosuchus	208.5	227.0	extant
4205	Postosuchus	208.5	227.0	extant
4204	Camposaurus	208.5	227.0	extant
4203	Calyptosuchus	208.5	227.0	extant
4202	Tanytrachelos	208.5	227.0	extant
4201	Smilosuchus	208.5	227.0	extant
4200	Parasuchus_Tropical_N	208.5	227.0	extant
4199	Acaenasuchus	208.5	227.0	extant
4198	Cyamodus	237.0	247.2	extant
4197	Timanophon	247.2	251.2	extant
4196	Poposaurus	208.5	227.0	extant
4195	Shuvosaurus	208.5	227.0	extant
4194	Poposaurus	208.5	227.0	extant
4193	Trilophosaurus	208.5	227.0	extant
4192	Trilophosaurus	208.5	227.0	extant
4191	Tanytrachelos	208.5	227.0	extant
4190	Nothosaurus_Temperate_N	242.0	247.2	extant
4189	Parasuchus_Tropical_N	227.0	237.0	extant
4188	Unaysaurus	208.5	227.0	extant
4187	Terrestrisuchus	227.0	237.0	extant
4186	Kuehneosaurus	227.0	237.0	extant
4185	Clevosaurus_Temperate_N	227.0	237.0	extant
4184	Tricuspisaurus	201.4	208.5	extant
4183	Planocephalosaurus_Temperate_N	201.4	208.5	extant
4182	Haligonia_Temperate_N	201.4	208.5	extant
4181	Variodens	201.4	208.5	extant
4180	Cymbospondylus_Tropical_N	237.0	247.2	extant
4179	Cymbospondylus_Tropical_N	237.0	247.2	extant
4178	Cymbospondylus_Tropical_N	237.0	247.2	extant
4177	Phalarodon_Tropical_N	237.0	247.2	extant
4176	Protosuchus	199.5	208.5	extant
4175	Lucasuchus	227.0	237.0	extant
4174	Diphydontosaurus_Temperate_N	227.0	237.0	extant
4173	Jingshanosaurus	199.5	201.4	extant
4172	Herrerasaurus	227.0	237.0	extant
4171	Hyperodapedon_Temperate_S	227.0	237.0	extant
4170	Hyperodapedon_Temperate_S	227.0	237.0	extant
4169	Machaeroprosopus	208.5	227.0	extant
4168	Machaeroprosopus	208.5	227.0	extant
4167	Typothorax	208.5	227.0	extant
4166	Coelophysis_Tropical_N	199.5	201.4	extant
4165	Teratosaurus_Temperate_N	208.5	227.0	extant
4164	Efraasia	213.2	216.7	extant
4162	Gresslyosaurus	208.5	213.2	extant
4163	Gresslyosaurus	208.5	213.2	extant
4161	Plateosaurus_Temperate_N	208.5	227.0	extant
4160	Typothorax	208.5	227.0	extant
4159	Coelophysis_Tropical_N	201.4	208.5	extant
4158	Machaeroprosopus	201.4	208.5	extant
4157	Trilophosaurus	208.5	227.0	extant
4156	Hyperodapedon_Temperate_S	227.0	237.0	extant
4155	Saturnalia	227.0	237.0	extant
4154	Revueltosaurus	208.5	227.0	extant
4152	Chindesaurus	208.5	227.0	extant
4153	Chindesaurus	208.5	227.0	extant
4151	Shuvosaurus	208.5	227.0	extant
4150	Plateosaurus_Temperate_N	208.5	227.0	extant
4149	Plateosaurus_Temperate_N	208.5	227.0	extant
4148	Plateosaurus_Temperate_N	201.4	208.5	extant
4147	Plateosaurus_Temperate_N	208.5	227.0	extant
4146	Gresslyosaurus	208.5	227.0	extant
4145	Camelotia	201.4	208.5	extant
4144	Staurikosaurus	227.0	237.0	extant
4143	Spondylosoma	237.0	242.0	extant
4142	Plateosaurus_Temperate_N	208.5	227.0	extant
4141	Liliensternus	208.5	227.0	extant
4140	Zanclodon	237.0	242.0	extant
4139	Plateosaurus_Temperate_N	201.4	208.5	extant
4138	Plateosaurus_Temperate_N	208.5	227.0	extant
4136	Plateosaurus_Temperate_N	201.4	208.5	extant
4137	Plateosaurus_Temperate_N	201.4	208.5	extant
4135	Gresslyosaurus	208.5	227.0	extant
4110	Plateosaurus_Temperate_N	201.4	208.5	extant
4111	Plateosaurus_Temperate_N	201.4	208.5	extant
4112	Plateosaurus_Temperate_N	201.4	208.5	extant
4113	Plateosaurus_Temperate_N	201.4	208.5	extant
4114	Plateosaurus_Temperate_N	201.4	208.5	extant
4115	Plateosaurus_Temperate_N	201.4	208.5	extant
4116	Plateosaurus_Temperate_N	201.4	208.5	extant
4117	Plateosaurus_Temperate_N	201.4	208.5	extant
4118	Plateosaurus_Temperate_N	201.4	208.5	extant
4119	Plateosaurus_Temperate_N	201.4	208.5	extant
4120	Plateosaurus_Temperate_N	201.4	208.5	extant
4121	Plateosaurus_Temperate_N	201.4	208.5	extant
4122	Plateosaurus_Temperate_N	201.4	208.5	extant
4123	Plateosaurus_Temperate_N	201.4	208.5	extant
4124	Plateosaurus_Temperate_N	201.4	208.5	extant
4125	Plateosaurus_Temperate_N	201.4	208.5	extant
4126	Plateosaurus_Temperate_N	201.4	208.5	extant
4127	Plateosaurus_Temperate_N	201.4	208.5	extant
4128	Plateosaurus_Temperate_N	201.4	208.5	extant
4129	Plateosaurus_Temperate_N	201.4	208.5	extant
4130	Plateosaurus_Temperate_N	201.4	208.5	extant
4131	Plateosaurus_Temperate_N	201.4	208.5	extant
4132	Plateosaurus_Temperate_N	201.4	208.5	extant
4133	Plateosaurus_Temperate_N	201.4	208.5	extant
4134	Plateosaurus_Temperate_N	201.4	208.5	extant
4108	Ruehleia	208.5	227.0	extant
4109	Ruehleia	208.5	227.0	extant
4106	Liliensternus	208.5	227.0	extant
4107	Liliensternus	208.5	227.0	extant
4105	Gojirasaurus	208.5	227.0	extant
4104	Machaeroprosopus	208.5	227.0	extant
4103	Rutiodon	208.5	227.0	extant
4102	Rioarribasuchus	208.5	227.0	extant
4101	Shuvosaurus	208.5	227.0	extant
4100	Shuvosaurus	208.5	227.0	extant
4099	Typothorax	208.5	227.0	extant
4098	Hesperosuchus	208.5	227.0	extant
4097	Machaeroprosopus	208.5	227.0	extant
4096	Revueltosaurus	208.5	227.0	extant
4095	Lufengosaurus	199.5	201.4	extant
4094	Lufengosaurus	199.5	201.4	extant
4093	Lufengosaurus	199.5	201.4	extant
4092	Gyposaurus	199.5	201.4	extant
4091	Lufengosaurus	199.5	201.4	extant
4090	Lukousaurus	199.5	201.4	extant
4089	Sinosaurus	199.5	201.4	extant
4088	Lophostropheus	199.5	208.5	extant
4087	Chinshakiangosaurus	199.5	201.4	extant
4086	Ammorhynchus	244.7	247.2	extant
4085	Ammorhynchus	244.7	247.2	extant
4084	Ammorhynchus	244.7	247.2	extant
4083	Ammorhynchus	244.7	247.2	extant
4082	Grallator_Temperate_S	208.5	227.0	extant
4081	Grallator_Temperate_S	208.5	227.0	extant
4080	Eudimorphodon	208.5	227.0	extant
4079	Eudimorphodon	201.4	208.5	extant
4078	Variodens	201.4	208.5	extant
4077	Grallator_Temperate_S	199.5	201.4	extant
4076	Eubrontes_Tropical_N	199.5	201.4	extant
4075	Grallator_Temperate_S	199.5	201.4	extant
4074	Eubrontes_Tropical_N	199.5	201.4	extant
4073	Batrachopus_Tropical_N	199.5	201.4	extant
4072	Grallator_Temperate_S	199.5	201.4	extant
4071	Eubrontes_Tropical_N	199.5	201.4	extant
4070	Batrachopus_Tropical_N	199.5	201.4	extant
4069	Grallator_Temperate_S	199.5	201.4	extant
4068	Grallator_Temperate_S	199.5	201.4	extant
4067	Eubrontes_Tropical_N	199.5	201.4	extant
4066	Eubrontes_Tropical_N	199.5	201.4	extant
4065	Grallator_Temperate_S	199.5	201.4	extant
4064	Grallator_Temperate_S	199.5	201.4	extant
4063	Grallator_Temperate_S	199.5	201.4	extant
4062	Grallator_Temperate_S	199.5	201.4	extant
4061	Grallator_Temperate_S	199.5	201.4	extant
4060	Eubrontes_Tropical_N	199.5	201.4	extant
4059	Grallator_Temperate_S	199.5	201.4	extant
4058	Eubrontes_Tropical_N	199.5	201.4	extant
4057	Eshanosaurus	199.5	201.4	extant
4046	Thecodontosaurus	201.4	208.5	extant
4047	Thecodontosaurus	201.4	208.5	extant
4048	Thecodontosaurus	201.4	208.5	extant
4049	Thecodontosaurus	201.4	208.5	extant
4050	Thecodontosaurus	201.4	208.5	extant
4051	Thecodontosaurus	201.4	208.5	extant
4052	Thecodontosaurus	201.4	208.5	extant
4053	Thecodontosaurus	201.4	208.5	extant
4054	Thecodontosaurus	201.4	208.5	extant
4055	Thecodontosaurus	201.4	208.5	extant
4056	Thecodontosaurus	201.4	208.5	extant
4045	Diphydontosaurus_Temperate_N	201.4	208.5	extant
4044	Diphydontosaurus_Temperate_N	201.4	208.5	extant
4043	Eubrontes_Tropical_N	201.4	208.5	extant
4042	Coloradisaurus	208.5	227.0	extant
4041	Riojasaurus	208.5	227.0	extant
4040	Syntarsus	199.5	208.5	extant
4039	Grallator_Temperate_S	208.5	227.0	extant
4038	Coelophysis_Tropical_N	208.5	227.0	extant
4037	Revueltosaurus	208.5	227.0	extant
4036	Typothorax	208.5	227.0	extant
4035	Smilosuchus	208.5	227.0	extant
4034	Krzyzanowskisaurus	208.5	227.0	extant
4033	Calyptosuchus	208.5	227.0	extant
4032	Leptosuchus	208.5	227.0	extant
4031	Scutarx	208.5	227.0	extant
4030	Leptosuchus	208.5	227.0	extant
4029	Acaenasuchus	208.5	227.0	extant
4028	Leptosuchus	208.5	227.0	extant
4027	Revueltosaurus	208.5	227.0	extant
4026	Typothorax	208.5	227.0	extant
4025	Paratypothorax_Tropical_N	208.5	227.0	extant
4024	Coelophysis_Tropical_N	208.5	227.0	extant
4023	Coelophysis_Tropical_N	208.5	227.0	extant
4021	Herrerasaurus	227.0	237.0	extant
4022	Herrerasaurus	227.0	237.0	extant
4020	Herrerasaurus	227.0	237.0	extant
4019	Herrerasaurus	227.0	237.0	extant
4018	Herrerasaurus	227.0	237.0	extant
4017	Herrerasaurus	227.0	237.0	extant
4016	Herrerasaurus	227.0	237.0	extant
4015	Trialestes	227.0	237.0	extant
4014	Proterochampsa	227.0	237.0	extant
4013	Herrerasaurus	227.0	237.0	extant
4012	Grallator_Temperate_S	199.5	201.4	extant
4011	Grallator_Temperate_S	199.5	201.4	extant
4010	Kayentapus_Tropical_N	199.5	201.4	extant
4009	Grallator_Temperate_S	199.5	201.4	extant
4008	Eubrontes_Tropical_N	199.5	201.4	extant
4007	Grallator_Temperate_S	199.5	201.4	extant
4006	Grallator_Temperate_S	199.5	201.4	extant
4005	Grallator_Temperate_S	199.5	201.4	extant
4004	Eubrontes_Tropical_N	199.5	201.4	extant
4003	Eubrontes_Tropical_N	199.5	201.4	extant
4002	Eubrontes_Tropical_N	199.5	201.4	extant
4001	Eubrontes_Tropical_N	199.5	201.4	extant
4000	Eubrontes_Tropical_N	199.5	201.4	extant
3999	Eubrontes_Tropical_N	199.5	201.4	extant
3998	Anomoepus_Tropical_N	199.5	201.4	extant
3997	Anomoepus_Tropical_N	199.5	201.4	extant
3996	Kayentapus_Tropical_N	199.5	201.4	extant
3995	Sauropus	199.5	201.4	extant
3994	Eubrontes_Tropical_N	199.5	201.4	extant
3993	Anomoepus_Tropical_N	199.5	201.4	extant
3992	Eubrontes_Tropical_N	199.5	201.4	extant
3991	Grallator_Temperate_S	199.5	201.4	extant
3990	Eubrontes_Tropical_N	199.5	201.4	extant
3989	Eubrontes_Tropical_N	199.5	201.4	extant
3988	Grallator_Temperate_S	199.5	201.4	extant
3987	Grallator_Temperate_S	199.5	201.4	extant
3986	Eubrontes_Tropical_N	199.5	201.4	extant
3985	Grallator_Temperate_S	199.5	201.4	extant
3979	Revueltosaurus	208.5	227.0	extant
3980	Revueltosaurus	208.5	227.0	extant
3981	Revueltosaurus	208.5	227.0	extant
3982	Revueltosaurus	208.5	227.0	extant
3983	Revueltosaurus	208.5	227.0	extant
3984	Revueltosaurus	208.5	227.0	extant
3978	Shuvosaurus	208.5	227.0	extant
3975	Vancleavea	201.4	208.5	extant
3976	Vancleavea	201.4	208.5	extant
3977	Vancleavea	201.4	208.5	extant
3974	Whitakersaurus	201.4	208.5	extant
3972	Hesperosuchus	201.4	208.5	extant
3973	Hesperosuchus	201.4	208.5	extant
3971	Plateosaurus_Temperate_N	201.4	208.5	extant
3970	Coelophysis_Tropical_N	208.5	227.0	extant
3969	Eucoelophysis	208.5	227.0	extant
3968	Coelophysis_Tropical_N	208.5	227.0	extant
3967	Coelophysis_Tropical_N	208.5	227.0	extant
3966	Coelophysis_Tropical_N	208.5	227.0	extant
3965	Coelophysis_Tropical_N	208.5	227.0	extant
3964	Coelophysis_Tropical_N	208.5	227.0	extant
3963	Coelophysis_Tropical_N	208.5	227.0	extant
3962	Coelophysis_Tropical_N	208.5	227.0	extant
3961	Coelophysis_Tropical_N	208.5	227.0	extant
3960	Coelophysis_Tropical_N	208.5	227.0	extant
3959	Batrachopus_Tropical_N	199.5	201.4	extant
3958	Batrachopus_Tropical_N	199.5	201.4	extant
3957	Batrachopus_Tropical_N	199.5	201.4	extant
3956	Grallator_Temperate_S	208.5	227.0	extant
3955	Pseudotetrasauropus_Tropical_N	208.5	227.0	extant
3954	Brachychirotherium_Tropical_N	208.5	227.0	extant
3953	Grallator_Temperate_S	199.5	201.4	extant
3952	Eubrontes_Tropical_N	199.5	201.4	extant
3951	Anchisauripus_Tropical_N	199.5	201.4	extant
3950	Laquintasaura	199.5	201.4	extant
3948	Plateosaurus_Temperate_N	201.4	208.5	extant
3942	Asylosaurus	201.4	208.5	extant
3943	Asylosaurus	201.4	208.5	extant
3944	Asylosaurus	201.4	208.5	extant
3945	Asylosaurus	201.4	208.5	extant
3946	Asylosaurus	201.4	208.5	extant
3947	Asylosaurus	201.4	208.5	extant
3941	Eubrontes_Tropical_N	199.5	201.4	extant
3940	Anchisauripus_Tropical_N	199.5	201.4	extant
3939	Grallator_Temperate_S	199.5	201.4	extant
3922	Anomoepus_Tropical_N	199.5	201.4	extant
3923	Anomoepus_Tropical_N	199.5	201.4	extant
3924	Anomoepus_Tropical_N	199.5	201.4	extant
3925	Anomoepus_Tropical_N	199.5	201.4	extant
3926	Anomoepus_Tropical_N	199.5	201.4	extant
3927	Anomoepus_Tropical_N	199.5	201.4	extant
3928	Anomoepus_Tropical_N	199.5	201.4	extant
3929	Anomoepus_Tropical_N	199.5	201.4	extant
3930	Anomoepus_Tropical_N	199.5	201.4	extant
3931	Anomoepus_Tropical_N	199.5	201.4	extant
3932	Anomoepus_Tropical_N	199.5	201.4	extant
3933	Anomoepus_Tropical_N	199.5	201.4	extant
3934	Anomoepus_Tropical_N	199.5	201.4	extant
3935	Anomoepus_Tropical_N	199.5	201.4	extant
3936	Anomoepus_Tropical_N	199.5	201.4	extant
3937	Anomoepus_Tropical_N	199.5	201.4	extant
3938	Anomoepus_Tropical_N	199.5	201.4	extant
3921	Drepanosaurus_Tropical_N	201.4	208.5	extant
3920	Grallator_Temperate_S	208.5	227.0	extant
3919	Grallator_Temperate_S	208.5	227.0	extant
3918	Grallator_Temperate_S	208.5	227.0	extant
3917	Grallator_Temperate_S	208.5	227.0	extant
3916	Brachychirotherium_Tropical_N	208.5	227.0	extant
3915	Kintneria	208.5	227.0	extant
3914	Brachychirotherium_Tropical_N	208.5	227.0	extant
3913	Grallator_Temperate_S	208.5	227.0	extant
3912	Brachychirotherium_Tropical_N	227.0	237.0	extant
3911	Grallator_Temperate_S	227.0	237.0	extant
3910	Eubrontes_Tropical_N	208.5	227.0	extant
3909	Grallator_Temperate_S	208.5	227.0	extant
3908	Atreipus_Tropical_N	208.5	227.0	extant
3907	Atreipus_Tropical_N	208.5	227.0	extant
3906	Sacisaurus	208.5	227.0	extant
3904	Guaibasaurus	208.5	227.0	extant
3905	Guaibasaurus	208.5	227.0	extant
3903	Eubrontes_Tropical_N	199.5	201.4	extant
3902	Gwyneddichnium	208.5	227.0	extant
3901	Kintneria	208.5	227.0	extant
3900	Grallator_Temperate_S	208.5	227.0	extant
3899	Anchisauripus_Tropical_N	208.5	227.0	extant
3898	Coelurosaurichnus_Temperate_N	208.5	227.0	extant
3897	Brachychirotherium_Tropical_N	208.5	227.0	extant
3896	Brachychirotherium_Tropical_N	208.5	227.0	extant
3895	Apatopus_Tropical_N	208.5	227.0	extant
3894	Kintneria	208.5	227.0	extant
3893	Grallator_Temperate_S	208.5	227.0	extant
3892	Grallator_Temperate_S	208.5	227.0	extant
3891	Apatopus_Tropical_N	227.0	237.0	extant
3890	Brachychirotherium_Tropical_N	227.0	237.0	extant
3889	Anomoepus_Tropical_N	199.5	201.4	extant
3888	Grallator_Temperate_S	199.5	201.4	extant
3887	Eubrontes_Tropical_N	199.5	201.4	extant
3880	Kholumolumo	208.5	227.0	extant
3881	Kholumolumo	208.5	227.0	extant
3882	Kholumolumo	208.5	227.0	extant
3883	Kholumolumo	208.5	227.0	extant
3884	Kholumolumo	208.5	227.0	extant
3885	Kholumolumo	208.5	227.0	extant
3886	Kholumolumo	208.5	227.0	extant
3879	Eudimorphodon	213.2	216.7	extant
3878	Clevosaurus_Temperate_N	213.2	216.7	extant
3877	Kuehneosaurus	213.2	216.7	extant
3867	Yimenosaurus	199.5	201.4	extant
3868	Yimenosaurus	199.5	201.4	extant
3869	Yimenosaurus	199.5	201.4	extant
3870	Yimenosaurus	199.5	201.4	extant
3871	Yimenosaurus	199.5	201.4	extant
3872	Yimenosaurus	199.5	201.4	extant
3873	Yimenosaurus	199.5	201.4	extant
3874	Yimenosaurus	199.5	201.4	extant
3875	Yimenosaurus	199.5	201.4	extant
3876	Yimenosaurus	199.5	201.4	extant
3864	Lessemsaurus_Temperate_S	208.5	227.0	extant
3865	Lessemsaurus_Temperate_S	208.5	227.0	extant
3866	Lessemsaurus_Temperate_S	208.5	227.0	extant
3863	Anchisauripus_Tropical_N	199.5	201.4	extant
3862	Kayentapus_Tropical_N	199.5	201.4	extant
3861	Parabrontopodus_Temperate_N	199.5	201.4	extant
3860	Anomoepus_Tropical_N	199.5	201.4	extant
3859	Alwalkeria	227.0	237.0	extant
3858	Pseudotetrasauropus_Tropical_N	201.4	208.5	extant
3857	Grallator_Temperate_S	201.4	208.5	extant
3855	Apatopus_Tropical_N	201.4	208.5	extant
3856	Apatopus_Tropical_N	201.4	208.5	extant
3854	Gwyneddichnium	201.4	208.5	extant
3853	Pseudotetrasauropus_Tropical_N	201.4	208.5	extant
3852	Grallator_Temperate_S	201.4	208.5	extant
3851	Apatopus_Tropical_N	201.4	208.5	extant
3850	Gwyneddichnium	201.4	208.5	extant
3849	Grallator_Temperate_S	199.5	208.5	extant
3848	Batrachopus_Tropical_N	199.5	208.5	extant
3847	Grallator_Temperate_S	199.5	208.5	extant
3846	Tecovasaurus	208.5	227.0	extant
3845	Tecovasaurus	208.5	227.0	extant
3844	Lucianosaurus	208.5	227.0	extant
3843	Postosuchus	208.5	227.0	extant
3842	Vancleavea	208.5	227.0	extant
3839	Typothorax	208.5	227.0	extant
