Locality,cc,id,Taxon,MaxAge,MinAge,Rotated Lat,Rotated Lon,Area
Oklahoma,US,3646,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3647,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3648,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3649,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3650,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3651,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3652,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3653,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3654,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3655,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3656,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3657,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3658,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3659,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3660,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3661,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3662,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3663,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3664,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3665,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3666,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3667,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3668,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3669,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3670,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3671,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3672,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3673,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3674,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3675,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3676,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3677,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3678,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3679,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3680,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3681,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3682,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3683,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3684,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3685,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3686,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3687,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3688,Captorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3597,Baeotherates,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3596,Bolosaurus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3595,Delorhynchus,290.1,283.5,-0.73,-37.6741,4
Luxembourg,LU,3594,Eudimorphodon,208.5,201.4,39.2981,10.6283,3
Lorraine,FR,3593,Eudimorphodon,208.5,201.4,37.6253,13.0683,3
Lorraine,FR,3592,Graoullyodon,208.5,201.4,37.6253,13.0683,3
Oklahoma,US,3591,Captorhinus,283.5,273.01,1.0593,-36.5887,4
Oklahoma,US,3590,Labidosaurus,283.5,273.01,1.0593,-36.5887,4
Oklahoma,US,3589,Acleistorhinus,283.5,273.01,1.0593,-36.5887,4
Baden-Wurttemberg,DE,3588,Efraasia,216.7,213.2,32.5932,9.3339,3
Baden-Wurttemberg,DE,3587,Efraasia,216.7,213.2,32.5932,9.3339,3
Baden-Wurttemberg,DE,3586,Efraasia,216.7,213.2,32.5932,9.3339,3
Baden-Wurttemberg,DE,3585,Plateosaurus,227.0,208.5,32.5932,9.3339,3
Baden-Wurttemberg,DE,3584,Plateosaurus,227.0,208.5,30.9826,11.6474,3
Baden-Wurttemberg,DE,3583,Plateosaurus,227.0,208.5,32.5932,9.3339,3
Tirol,AT,3579,Austriadactylus,213.2,208.5,32.93,13.5573,3
Pennsylvania,US,3578,Kintneria,227.0,208.5,6.739,-20.6269,4
Pennsylvania,US,3577,Gwyneddichnium,227.0,208.5,6.739,-20.6269,4
Pennsylvania,US,3576,Gwyneddichnium,227.0,208.5,6.739,-20.6269,4
Pennsylvania,US,3575,Gwyneddichnium,227.0,208.5,6.739,-20.6269,4
Pennsylvania,US,3574,Anchisauripus,227.0,208.5,6.739,-20.6269,4
Pennsylvania,US,3573,Platypterna,227.0,208.5,6.739,-20.6269,4
Tirol,IT,3571,Parabrontopodus,201.4,199.5,27.5923,22.1854,3
Tirol,IT,3572,Parabrontopodus,201.4,199.5,27.5923,22.1854,3
Tirol,IT,3568,Anomoepus,201.4,199.5,27.5923,22.1854,3
Tirol,IT,3569,Anomoepus,201.4,199.5,27.5923,22.1854,3
Tirol,IT,3570,Anomoepus,201.4,199.5,27.5923,22.1854,3
Tirol,IT,3567,Eubrontes,201.4,199.5,27.5923,22.1854,3
Virginia,US,3547,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3548,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3549,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3550,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3551,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3552,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3553,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3554,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3555,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3556,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3557,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3558,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3559,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3560,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3561,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3562,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3563,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3564,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3565,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3566,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3546,Brachychirotherium,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3545,Apatopus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3537,Brachychirotherium,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3538,Brachychirotherium,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3539,Brachychirotherium,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3540,Brachychirotherium,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3541,Brachychirotherium,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3542,Brachychirotherium,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3543,Brachychirotherium,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3544,Brachychirotherium,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3534,Grallator,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3535,Grallator,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3536,Grallator,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3533,Eubrontes,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3532,Kayentapus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3530,Grallator,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3531,Grallator,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3515,Gregaripus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3516,Gregaripus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3517,Gregaripus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3518,Gregaripus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3519,Gregaripus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3520,Gregaripus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3521,Gregaripus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3522,Gregaripus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3523,Gregaripus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3524,Gregaripus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3525,Gregaripus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3526,Gregaripus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3527,Gregaripus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3528,Gregaripus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3529,Gregaripus,227.0,213.2,3.8376,-23.1639,4
Virginia,US,3513,Doswellia,237.0,227.0,1.9826,-22.3794,4
Virginia,US,3514,Doswellia,237.0,227.0,1.9826,-22.3794,4
Virginia,US,3512,Doswellia,237.0,227.0,1.9826,-22.3794,4
Virginia,US,3511,Doswellia,237.0,227.0,1.9826,-22.3794,4
Virginia,US,3510,Doswellia,237.0,227.0,1.9826,-22.3794,4
Virginia,US,3508,Doswellia,237.0,227.0,1.9826,-22.3794,4
Virginia,US,3509,Doswellia,237.0,227.0,1.9826,-22.3794,4
Wales,UK,3507,Eosauropus,227.0,208.5,29.1465,1.6184,3
Wales,UK,3506,Pseudotetrasauropus,227.0,208.5,29.1465,1.6184,3
Switzerland,CH,3505,Tetrasauropus,227.0,208.5,32.93,13.5573,3
Switzerland,CH,3492,Eubrontes,227.0,208.5,32.93,13.5573,3
Switzerland,CH,3493,Eubrontes,227.0,208.5,32.93,13.5573,3
Switzerland,CH,3494,Eubrontes,227.0,208.5,32.93,13.5573,3
Switzerland,CH,3495,Eubrontes,227.0,208.5,32.93,13.5573,3
Switzerland,CH,3496,Eubrontes,227.0,208.5,32.93,13.5573,3
Switzerland,CH,3497,Eubrontes,227.0,208.5,32.93,13.5573,3
Switzerland,CH,3498,Eubrontes,227.0,208.5,32.93,13.5573,3
Switzerland,CH,3499,Eubrontes,227.0,208.5,32.93,13.5573,3
Switzerland,CH,3500,Eubrontes,227.0,208.5,32.93,13.5573,3
Switzerland,CH,3501,Eubrontes,227.0,208.5,32.93,13.5573,3
Switzerland,CH,3502,Eubrontes,227.0,208.5,32.93,13.5573,3
Switzerland,CH,3503,Eubrontes,227.0,208.5,32.93,13.5573,3
Switzerland,CH,3504,Eubrontes,227.0,208.5,32.93,13.5573,3
Pays de la Loire,FR,3491,Batrachopus,208.5,201.4,33.9879,8.7201,3
Pays de la Loire,FR,3490,Grallator,208.5,201.4,33.9879,8.7201,3
Rio Grande do Sul,BR,3489,Teyumbaita,227.0,208.5,-46.1164,-4.6554,4
Rio Grande do Sul,BR,3488,Prestosuchus,242.0,237.0,-49.0435,-14.582,4
New Mexico,US,3487,Dromomeron,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3486,Dromomeron,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3485,Typothorax,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3484,Rioarribasuchus,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3483,Vivaron,227.0,208.5,3.8366,-43.9682,4
North Carolina,US,3482,Revueltosaurus,237.0,227.0,-0.5164,-22.3104,4
Nova Scotia,CA,3481,Protosuchus,201.4,199.5,23.7649,-9.2135,4
Nova Scotia,CA,3480,Protosuchus,201.4,199.5,23.7649,-9.2135,4
Nova Scotia,CA,3479,Clevosaurus,201.4,199.5,23.7649,-9.2135,4
Nova Scotia,CA,3478,Protosuchus,201.4,199.5,23.7649,-9.2135,4
Nova Scotia,CA,3477,Ammosaurus,201.4,199.5,23.7649,-9.2135,4
Nova Scotia,CA,3476,Clevosaurus,201.4,199.5,23.7649,-9.2135,4
Nova Scotia,CA,3475,Protosuchus,201.4,199.5,23.7649,-9.2135,4
Nova Scotia,CA,3474,Clevosaurus,201.4,199.5,23.7649,-9.2135,4
Nova Scotia,CA,3473,Protosuchus,201.4,199.5,23.7649,-9.2135,4
Nova Scotia,CA,3472,Ammosaurus,201.4,199.5,23.7649,-9.2135,4
Nova Scotia,CA,3471,Clevosaurus,201.4,199.5,23.7649,-9.2135,4
Nova Scotia,CA,3470,Clevosaurus,201.4,199.5,23.7649,-9.2135,4
Nova Scotia,CA,3469,Protosuchus,201.4,199.5,23.7649,-9.2135,4
Nova Scotia,CA,3468,Ammosaurus,201.4,199.5,23.7649,-9.2135,4
Nova Scotia,CA,3467,Clevosaurus,201.4,199.5,23.7649,-9.2135,4
England,UK,3466,Hwiccewyrm,237.0,227.0,24.9561,4.3648,3
England,UK,3465,Terrestrisuchus,237.0,227.0,24.9561,4.3648,3
England,UK,3464,Diphydontosaurus,237.0,227.0,24.9561,4.3648,3
England,UK,3463,Terrestrisuchus,237.0,227.0,24.9561,4.3648,3
England,UK,3462,Kuehneosaurus,237.0,227.0,24.9561,4.3648,3
England,UK,3461,Kuehneosaurus,237.0,227.0,24.9561,4.3648,3
England,UK,3460,Pelecymala,237.0,227.0,24.9561,4.3648,3
England,UK,3459,Sigmala,237.0,227.0,24.9561,4.3648,3
England,UK,3458,Pelecymala,237.0,227.0,24.9561,4.3648,3
England,UK,3457,Kuehneosaurus,237.0,227.0,24.9561,4.3648,3
England,UK,3456,Rhombopholis,247.2,237.0,24.5505,12.962,3
England,UK,3455,Langeronyx,247.2,237.0,24.5505,12.962,3
San Juan,AR,3453,Chirotherium,242.0,237.0,-49.9808,-33.9335,4
San Juan,AR,3454,Chirotherium,242.0,237.0,-49.9808,-33.9335,4
Shamal Sina,EG,3452,Psephosauriscus,247.2,237.0,-9.6503,31.2677,1
Shamal Sina,EG,3451,Psephosauriscus,247.2,237.0,-9.6503,31.2677,1
New Mexico,US,3450,Desmatosuchus,227.0,208.5,1.3531,-47.1801,4
New Mexico,US,3449,Desmatosuchus,227.0,208.5,1.3531,-47.1801,4
New Mexico,US,3448,Stagonolepis,227.0,208.5,1.3531,-47.1801,4
New Mexico,US,3447,Tecovasuchus,227.0,208.5,1.3531,-47.1801,4
New Mexico,US,3446,Stagonolepis,227.0,208.5,1.3531,-47.1801,4
Baden-Wurttemberg,DE,3445,Plateosaurus,216.7,213.2,32.5932,9.3339,3
Bavaria,DE,3444,Plateosaurus,227.0,208.5,34.4775,11.1969,3
England,UK,3443,Terrestrisuchus,237.0,227.0,24.9561,4.3648,3
England,UK,3442,Thecodontosaurus,237.0,227.0,24.9561,4.3648,3
England,UK,3441,Clevosaurus,237.0,227.0,24.9561,4.3648,3
England,UK,3440,Planocephalosaurus,237.0,227.0,24.9561,4.3648,3
England,UK,3439,Weigeltisaurus,259.51,254.14,26.1672,12.925,3
Baden-Wurttemberg,DE,3438,Teratosaurus,247.2,237.0,26.4626,20.9891,3
Baden-Wurttemberg,DE,3437,Aetosaurus,216.7,213.2,32.5932,9.3339,3
Baden-Wurttemberg,DE,3436,Procompsognathus,216.7,213.2,32.5932,9.3339,3
Baden-Wurttemberg,DE,3435,Mystriosuchus,216.7,213.2,32.5932,9.3339,3
Baden-Wurttemberg,DE,3434,Nicrosaurus,216.7,213.2,32.5932,9.3339,3
Baden-Wurttemberg,DE,3433,Saltoposuchus,216.7,213.2,32.5932,9.3339,3
Baden-Wurttemberg,DE,3432,Saltoposuchus,216.7,213.2,32.5932,9.3339,3
Rio Grande do Sul,BR,3431,Provelosaurus,266.9,259.51,-48.797,-22.9278,4
Eastern Cape,ZA,3430,Coletta,251.2,247.2,-62.6208,-11.8191,1
Shanxi,CN,3429,Sanchuansaurus,254.14,251.902,35.9752,119.222,2
North Carolina,US,3428,Tanytrachelos,227.0,208.5,3.8376,-23.1639,4
Kirov,RU,3427,Gecatogomphius,276.5,266.9,42.621,31.6632,3
Texas,US,3426,Poposaurus,237.0,227.0,-1.3878,-41.1268,4
Connecticut,US,3425,Colobops,227.0,208.5,9.7128,-18.2895,4
Oklahoma,US,3424,Protocaptorhinus,290.1,283.5,-0.73,-37.6741,4
Oklahoma,US,3423,Captorhinikos,283.5,273.01,1.0593,-36.5887,4
Oklahoma,US,3421,Captorhinikos,283.5,273.01,1.0593,-36.5887,4
Oklahoma,US,3422,Captorhinikos,283.5,273.01,1.0593,-36.5887,4
Marrakech,MA,3420,Acrodenta,259.51,254.14,5.1372,-1.0131,1
Oklahoma,US,3419,Labidosaurikos,283.5,273.01,1.0593,-36.5887,4
Orenburg,RU,3418,Kapes,251.2,247.2,48.3133,44.0363,3
Texas,US,3417,Libognathus,227.0,208.5,-1.4701,-41.4649,4
Arkhangelsk,RU,3416,Nycteroleter,273.01,264.28,42.6876,20.3569,3
Kirov,RU,3415,Nyctiboetus,276.5,266.9,40.8403,30.4002,3
Orenburg,RU,3414,Macroleter,266.9,264.28,42.6534,40.3398,3
Eastern Cape,ZA,3413,Saurodektes,251.902,251.2,-62.6491,-13.244,1
Nova Scotia,CA,3412,Acadiella,237.0,227.0,10.5874,-11.8909,4
Nova Scotia,CA,3411,Haligonia,237.0,227.0,10.5874,-11.8909,4
Texas,US,3410,Labidosaurikos,283.5,273.01,0.2573,-40.5036,4
Texas,US,3409,Captorhinikos,283.5,273.01,0.2573,-40.5036,4
Texas,US,3408,Captorhinikos,283.5,273.01,0.2573,-40.5036,4
Nova Scotia,CA,3407,Scoloparia,237.0,227.0,10.5874,-11.8909,4
Free State,ZA,3403,Saurodektes,251.902,251.2,-60.8084,-9.6701,1
Free State,ZA,3404,Saurodektes,251.902,251.2,-60.8084,-9.6701,1
Free State,ZA,3405,Saurodektes,251.902,251.2,-60.8084,-9.6701,1
Free State,ZA,3406,Saurodektes,251.902,251.2,-60.8084,-9.6701,1
Western Cape,ZA,3395,Milleropsis,259.51,251.902,-60.8508,-19.3342,1
Western Cape,ZA,3396,Milleropsis,259.51,251.902,-60.8508,-19.3342,1
Western Cape,ZA,3397,Milleropsis,259.51,251.902,-60.8508,-19.3342,1
Western Cape,ZA,3398,Milleropsis,259.51,251.902,-60.8508,-19.3342,1
Western Cape,ZA,3399,Milleropsis,259.51,251.902,-60.8508,-19.3342,1
Western Cape,ZA,3400,Milleropsis,259.51,251.902,-60.8508,-19.3342,1
Western Cape,ZA,3401,Milleropsis,259.51,251.902,-60.8508,-19.3342,1
Western Cape,ZA,3402,Milleropsis,259.51,251.902,-60.8508,-19.3342,1
Western Cape,ZA,3394,Milleretta,259.51,251.902,-60.8508,-19.3342,1
Eastern Cape,ZA,3391,Milleretta,259.51,251.902,-60.8508,-19.3342,1
Eastern Cape,ZA,3392,Milleretta,259.51,251.902,-60.8508,-19.3342,1
Eastern Cape,ZA,3393,Milleretta,259.51,251.902,-60.8508,-19.3342,1
Eastern Cape,ZA,3390,Milleropsis,259.51,251.902,-63.1595,-14.725,1
Eastern Cape,ZA,3389,Milleretta,259.51,251.902,-63.1595,-14.725,1
Eastern Cape,ZA,3388,Millerosaurus,259.51,251.902,-63.1595,-14.725,1
Eastern Cape,ZA,3387,Millerosaurus,259.51,251.902,-63.1595,-14.725,1
Eastern Cape,ZA,3386,Milleretta,259.51,251.902,-63.1595,-14.725,1
Western Cape,ZA,3385,Milleretta,254.14,251.902,-60.483,-18.3793,1
Eastern Cape,ZA,3384,Milleretta,259.51,251.902,-63.1595,-14.725,1
Eastern Cape,ZA,3383,Millerinoides,259.51,251.902,-63.1595,-14.725,1
Texas,US,3382,Captorhinus,290.1,283.5,-2.9808,-38.7628,4
Texas,US,3381,Crosbysaurus,227.0,208.5,-1.4701,-41.4649,4
New Mexico,US,3380,Typothorax,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3379,Machaeroprosopus,227.0,208.5,1.3572,-44.289,4
New Mexico,US,3378,Typothorax,227.0,208.5,1.3572,-44.289,4
Skane,SE,3377,Kayentapus,201.4,199.5,46.3399,14.298,3
Skane,SE,3376,Kayentapus,201.4,199.5,46.3399,14.298,3
Tirol,AT,3375,Austriadraco,213.2,208.5,32.93,13.5573,3
Friuli-Venezia Giulia,IT,3374,Eudimorphodon,216.7,213.2,32.93,13.5573,3
Friuli-Venezia Giulia,IT,3373,Eudimorphodon,216.7,213.2,32.93,13.5573,3
Friuli-Venezia Giulia,IT,3372,Eudimorphodon,216.7,208.5,32.93,13.5573,3
Friuli-Venezia Giulia,IT,3371,Eudimorphodon,216.7,208.5,32.93,13.5573,3
Friuli-Venezia Giulia,IT,3370,Preondactylus,216.7,208.5,32.93,13.5573,3
Friuli-Venezia Giulia,IT,3369,Megalancosaurus,216.7,208.5,32.93,13.5573,3
Friuli-Venezia Giulia,IT,3368,Langobardisaurus,216.7,208.5,32.93,13.5573,3
Utah,US,3367,Evazoum,208.5,199.5,8.5883,-50.1976,4
Friuli-Venezia Giulia,IT,3366,Megalancosaurus,216.7,208.5,32.93,13.5573,3
New Mexico,US,3365,Evazoum,227.0,208.5,1.3572,-44.289,4
New Mexico,US,3364,Brachychirotherium,227.0,208.5,1.3572,-44.289,4
New Mexico,US,3363,Grallator,227.0,208.5,1.3572,-44.289,4
England,UK,3362,Fraserosphenodon,237.0,227.0,24.9561,4.3648,3
New Mexico,US,3361,Typothorax,227.0,208.5,1.3572,-44.289,4
New Mexico,US,3360,Coelophysis,227.0,208.5,1.3572,-44.289,4
New Mexico,US,3359,Machaeroprosopus,227.0,208.5,1.3572,-44.289,4
New Mexico,US,3358,Machaeroprosopus,227.0,208.5,1.3572,-44.289,4
New Mexico,US,3357,Redondasuchus,227.0,208.5,1.3572,-44.289,4
Friuli-Venezia Giulia,IT,3356,Megalancosaurus,216.7,208.5,32.93,13.5573,3
Friuli-Venezia Giulia,IT,3355,Langobardisaurus,216.7,208.5,32.93,13.5573,3
New Mexico,US,3354,Barrancapus,227.0,216.7,1.3572,-44.289,4
New Mexico,US,3353,Pseudotetrasauropus,227.0,208.5,1.3572,-44.289,4
New Mexico,US,3352,Grallator,227.0,208.5,1.3572,-44.289,4
New Mexico,US,3351,Evazoum,227.0,208.5,1.3572,-44.289,4
Arizona,US,3350,Typothorax,227.0,208.5,1.6254,-50.2406,4
Arizona,US,3349,Machaeroprosopus,227.0,208.5,1.6254,-50.2406,4
Arizona,US,3348,Machaeroprosopus,227.0,208.5,1.6254,-50.2406,4
Arizona,US,3347,Typothorax,208.5,201.4,6.0887,-50.239,4
Arizona,US,3346,Machaeroprosopus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3345,Machaeroprosopus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3344,Machaeroprosopus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3343,Typothorax,208.5,201.4,6.0887,-50.239,4
Arizona,US,3342,Machaeroprosopus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3341,Machaeroprosopus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3340,Typothorax,208.5,201.4,6.0887,-50.239,4
Arizona,US,3339,Machaeroprosopus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3338,Machaeroprosopus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3337,Shuvosaurus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3336,Typothorax,208.5,201.4,6.0887,-50.239,4
Arizona,US,3335,Machaeroprosopus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3334,Machaeroprosopus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3333,Postosuchus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3332,Shuvosaurus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3331,Typothorax,208.5,201.4,6.0887,-50.239,4
Arizona,US,3330,Machaeroprosopus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3329,Machaeroprosopus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3328,Postosuchus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3327,Shuvosaurus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3326,Typothorax,208.5,201.4,6.0887,-50.239,4
Arizona,US,3325,Machaeroprosopus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3324,Machaeroprosopus,208.5,201.4,6.0887,-50.239,4
Arizona,US,3323,Postosuchus,227.0,208.5,1.6254,-50.2406,4
Arizona,US,3322,Shuvosaurus,227.0,208.5,1.6254,-50.2406,4
Arizona,US,3321,Typothorax,227.0,208.5,1.6254,-50.2406,4
Arizona,US,3319,Machaeroprosopus,227.0,208.5,1.6254,-50.2406,4
Arizona,US,3320,Machaeroprosopus,227.0,208.5,1.6254,-50.2406,4
Arizona,US,3318,Machaeroprosopus,227.0,208.5,1.6254,-50.2406,4
New Mexico,US,3302,Brachychirotherium,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3303,Brachychirotherium,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3304,Brachychirotherium,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3305,Brachychirotherium,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3306,Brachychirotherium,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3307,Brachychirotherium,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3308,Brachychirotherium,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3309,Brachychirotherium,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3310,Brachychirotherium,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3311,Brachychirotherium,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3312,Brachychirotherium,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3313,Brachychirotherium,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3314,Brachychirotherium,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3315,Brachychirotherium,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3316,Brachychirotherium,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3317,Brachychirotherium,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3301,Eosauropus,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3292,Eubrontes,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3293,Eubrontes,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3294,Eubrontes,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3295,Eubrontes,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3296,Eubrontes,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3297,Eubrontes,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3298,Eubrontes,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3299,Eubrontes,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3300,Eubrontes,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3281,Grallator,227.0,208.5,3.8366,-43.9682,4
New Mexico,US,3282,Grallator,227.0,208.5,3.8366,-43.9682,4
