feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
rotated_lat_scaled,none,none,none,1.0,-3.278831067437369,-7.781061929185473,-1.0280776625245514,0.16257508926093578,0.12062742561101913,0.268801748752594,-194.55945383755576,-291.34857815901705,-105.62441573737601,3.0
mean_scaled,none,none,none,1.0,-10.831211378344047,-40.0,-3.138411328167402,0.21850035674870014,0.11158040165901184,0.3256632685661316,-287.21462037217617,-479.88372672537776,-136.70706533469343,1.0
Mod_R_deltaTMyr_scaled,none,none,none,0.91,-4.321273425174395,-20.95562124876214,3.513863899681538,0.25888371653854847,0.1494315266609192,0.4382336139678955,-252.57381502284835,-391.893660433038,-126.09005249641064,2.0
time,none,none,none,0.95,-2.5962966763370865,-8.086357901274276,1.1127268726853938,0.12300150837749242,0.08144466578960419,0.18163131177425385,-183.92740335631223,-358.49053945516266,-38.447219194588115,4.0
