feature1,feature2,feature1_state,feature2_state,posterior_probability,fold_change,fold_change_lwr_CI,fold_change_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
lat_range_z_trans,none,none,none,1.0,-15.544510511517366,-40.0,-4.490768254252446,0.24764452032744885,0.10898535698652267,0.41091492772102356,-49.75022749387924,-84.7053279155678,-15.743170696602554,8.0
Temperate_N,none,0_1,none,0.99,-15.473810548140074,-40.0,-2.1088126226235118,0.7142619157582522,0.1619560420513153,1.365002989768982,-146.47135131951623,-325.39302267722405,-18.044315415076873,1.0
Tropical,none,0_1,none,0.95,-6.458785735007304,-40.0,-1.1849712000637187,0.34483126141130926,0.08137001842260361,0.5658386945724487,-27.20154459145444,-63.23745508148134,0.9791667221660987,7.0
Temperate_S,none,0_1,none,0.99,-11.522912763647057,-40.0,-2.6868321493591925,0.4604482800513506,0.07159119844436646,0.8391251564025879,-59.93827905068734,-106.19785369677183,-17.875794724164443,4.0
Antarctic,none,0_1,none,0.62,-1.3746305117504367,-27.17567281774847,13.784514233591198,0.040987191330641506,0.01075751706957817,0.08012419939041138,-2.361520993664355,-12.758942247882075,2.942263155451684,13.0
mat_z_trans,none,none,none,0.67,-1.9486871862988648,-40.0,5.554585115375569,0.3861996091157198,0.04832616448402405,0.8642386198043823,-65.18646382888751,-142.73020242945964,-1.7342814740109063,5.0
map_z_trans,none,none,none,0.87,-8.532655097346218,-40.0,3.260964335317927,0.5308291516825556,0.05545889213681221,1.250700831413269,-115.08833665016807,-300.26631330758846,-2.7967928820910544,2.0
wmm_z_trans,none,none,none,0.52,-1.1600499864417337,-40.0,12.411882810103302,0.3441830965131521,0.02226053923368454,0.887206494808197,-61.06444303982869,-175.9358456927927,0.35798249913988656,7.0
cmm_z_trans,none,none,none,0.52,-1.0741773488245614,-13.107671111863931,24.20151101634696,0.2458729531802237,0.018888359889388084,0.5921195149421692,-30.6404312665063,-92.6355695217008,2.7130275071848047,10.0
wmmcmm_z_trans,none,none,none,0.42,1.0908828414044534,-1.9773375147145016,2.8871606817467956,0.10698416581377387,0.017809472978115082,0.25391045212745667,-10.695747491521239,-32.7254163063546,3.376869891680286,12.0
wetmon_z_trans,none,none,none,0.64,-1.5484977977745986,-40.0,5.6817421953768905,0.38351692974567414,0.026155702769756317,0.9948854446411133,-66.94569613228794,-182.87093199552416,-0.26564697954729155,6.0
drymon_z_trans,none,none,none,0.76,-2.7356844949745796,-40.0,2.927911928805078,0.49350745301693677,0.031119979918003082,1.2336218357086182,-95.5779267079873,-221.12409390843936,-12.11061372211367,3.0
wetdry_z_trans,none,none,none,0.68,-1.2558392984253692,-7.4818487491831736,8.00241999465096,0.1267698997631669,0.018950672820210457,0.3895036280155182,-8.883390806291585,-32.8975952310832,3.8688994989843764,11.0
